epoch,train_mse,val_mse,train_pll,val_pll
1,0.22738052457571029,0.23039571940898895,0.6435582637786865,0.651888906955719
10,0.18596959561109544,0.19245608150959015,0.5535535216331482,0.567837655544281
20,0.17220700457692145,0.1794673204421997,0.5220987796783447,0.5385187864303589
30,0.1625021368265152,0.17377550899982452,0.507775604724884,0.5249908566474915
40,0.16499991565942765,0.17085787653923035,0.4990619421005249,0.5170778632164001
50,0.15868769064545632,0.16925035417079926,0.4939345121383667,0.5112804770469666
60,0.1594939723610878,0.16656482219696045,0.4890303313732147,0.5050031542778015
70,0.15605883225798606,0.1651778370141983,0.4865414500236511,0.503138542175293
80,0.15067319348454475,0.1652338206768036,0.48470261693000793,0.5025320053100586
90,0.15742578506469726,0.16406787931919098,0.4825039803981781,0.49970194697380066
100,0.15153541117906572,0.1643299013376236,0.4808560311794281,0.4982876777648926
110,0.15183072164654732,0.16260899603366852,0.4795781672000885,0.4954366087913513
120,0.15463218241930007,0.1629493683576584,0.4788851737976074,0.4955829083919525
130,0.15226892605423928,0.16212098300457,0.4780716598033905,0.49443498253822327
140,0.15294166058301925,0.1619095802307129,0.477617472410202,0.49371856451034546
150,0.1549143075942993,0.16186338663101196,0.4769713878631592,0.4937373697757721
160,0.15275119692087175,0.16149435937404633,0.47611451148986816,0.4916740953922272
170,0.15185150504112244,0.16107140481472015,0.47578877210617065,0.4921192228794098
180,0.1518792226910591,0.16107992827892303,0.47556784749031067,0.4919286072254181
190,0.152774316072464,0.1612471342086792,0.4754260182380676,0.4920327365398407
200,0.15132660195231437,0.16113370656967163,0.47492530941963196,0.4911731779575348
210,0.15237673074007035,0.161150261759758,0.47474634647369385,0.49062204360961914
220,0.1508251830935478,0.16065439581871033,0.47455742955207825,0.49027112126350403
230,0.1528174288570881,0.1607505977153778,0.47445231676101685,0.49101805686950684
240,0.15163373872637748,0.1607404202222824,0.4740724265575409,0.49057555198669434
250,0.15121458172798158,0.16011148691177368,0.47388771176338196,0.4899619519710541
260,0.1520017571747303,0.16078397631645203,0.47351568937301636,0.49036917090415955
270,0.15284998044371606,0.16064833104610443,0.47332432866096497,0.4903947412967682
280,0.15081928595900534,0.16053169965744019,0.4732651710510254,0.49048250913619995
290,0.15130567774176598,0.1601368933916092,0.47338005900382996,0.4899849593639374
300,0.15195939391851426,0.16028058528900146,0.47275668382644653,0.4896240532398224
310,0.15126230269670488,0.1601438671350479,0.47284838557243347,0.48971685767173767
320,0.1518751375377178,0.160256490111351,0.47289150953292847,0.4895820617675781
330,0.1508522614836693,0.1603098213672638,0.4724370837211609,0.48912590742111206
340,0.15090208724141121,0.1602347493171692,0.47223320603370667,0.48843953013420105
350,0.15083587989211084,0.15991996228694916,0.4719993770122528,0.4885494112968445
360,0.15104300901293755,0.15999658405780792,0.4720967411994934,0.48819902539253235
370,0.15125693753361702,0.159972682595253,0.4722750186920166,0.4886411726474762
380,0.1500556580722332,0.1600222885608673,0.4719005227088928,0.48841527104377747
390,0.15166167467832564,0.16028998792171478,0.47156476974487305,0.48787444829940796
400,0.14981292188167572,0.15949220955371857,0.4714450538158417,0.4877365529537201
410,0.15145010352134705,0.15964455902576447,0.47127729654312134,0.4878096282482147
420,0.15119095668196678,0.1595190167427063,0.4710739552974701,0.4875292479991913
430,0.1509164422750473,0.1593879610300064,0.47079116106033325,0.4873020648956299
440,0.1503714069724083,0.1599171757698059,0.470586895942688,0.4876565635204315
450,0.15088972374796866,0.15968136489391327,0.47054287791252136,0.4874851405620575
460,0.15037406161427497,0.15946240723133087,0.47055935859680176,0.4877011477947235
470,0.15052561163902284,0.1597195416688919,0.4704032242298126,0.48765829205513
480,0.15156976580619813,0.15965139865875244,0.47011619806289673,0.48784324526786804
490,0.15035769790410997,0.1597820520401001,0.4699465036392212,0.48783090710639954
500,0.15082771554589272,0.15956547856330872,0.469791442155838,0.48731324076652527
