date,h0,h1,h2,h3,h4,h5
2021-08-15,1.3893985e-11,1.444362e-12,5.1640564e-10,9.205272e-22,7.8722236e-20,1.2706271e-13
2022-01-14,1.0,0.9999205,0.99999976,0.9999981,0.99999666,0.99999726
2024-10-10,1.0261423e-15,1.2306975e-14,2.7856515e-07,3.4768524e-24,2.5594377e-10,1.2760779e-12
2023-09-29,2.3673969e-20,1.1384431e-11,5.536188e-10,9.2014716e-24,5.969892e-13,1.2895302e-08
2020-07-27,2.4089067e-08,5.728717e-10,1.8696062e-09,4.781096e-13,2.8552443e-20,2.4347614e-07
2020-12-08,0.9999993,0.8097445,0.99997234,0.0021154499,1.0,0.971809
2024-05-29,1.0,0.99993694,1.6829913e-06,6.718667e-08,4.0756797e-05,1.2551977e-11
2024-04-30,1.0,1.0,0.9999875,0.98770344,5.193655e-07,1.0057191e-06
2023-03-31,1.0,1.896331e-08,1.0,2.1216204e-07,2.2458562e-13,7.232438e-07
2021-07-14,1.774305e-05,0.010288893,3.6174006e-14,1.6738064e-19,2.0105037e-11,1.9222509e-13
2024-10-02,5.876234e-15,2.755859e-11,2.8863616e-09,3.8253435e-22,2.0526707e-10,9.5769344e-11
2021-06-21,0.999985,0.0011319019,1.9636055e-14,1.5442062e-10,4.3976994e-10,1.8731484e-15
2020-06-03,1.0,0.0005063373,5.1233362e-12,3.4245337e-10,3.283109e-12,1.2016991e-12
2024-10-25,1.8103034e-15,2.2137922e-10,2.1766063e-08,6.5996394e-25,1.7071856e-17,1.736305e-12
2024-07-22,5.60869e-07,5.876113e-14,3.3973535e-13,6.532782e-19,2.5943264e-23,3.4577816e-15
2019-12-26,1.0,0.99993956,0.9999999,0.99998605,0.99999106,0.9775277
2022-12-25,0.99999976,0.68964964,0.99968326,1.6579629e-09,0.99993443,0.9999999
2024-03-14,0.99999666,0.015070816,0.9999484,8.914396e-12,2.2893745e-13,1.3512067e-06
2020-10-30,1.5962883e-09,0.032329474,2.0349384e-05,3.236239e-11,0.0013745714,1.5102268e-19
2021-08-10,5.864201e-06,7.597915e-15,4.617071e-11,1.2755999e-21,4.1843044e-20,1.3992546e-18
2022-07-28,2.5242294e-11,2.5236994e-07,3.4550498e-09,3.2739764e-10,4.733553e-15,9.275952e-10
2023-10-20,2.346086e-16,1.3183445e-07,1.2716135e-10,2.8196943e-23,2.6004727e-13,1.0389197e-11
2019-06-30,1.2118287e-06,6.2636325e-05,1.7583393e-14,1.3793757e-14,4.40674e-15,5.612798e-20
2022-02-14,1.0,0.008723301,1.0,0.99856013,0.99999726,0.9999224
2023-01-17,1.0,0.99998987,0.9999224,5.519158e-11,5.2552255e-06,1.0
2022-03-29,0.99999857,1.3023996e-10,0.99999976,1.6842677e-06,2.496768e-07,4.3904964e-07
2020-05-04,1.0,0.9999893,0.99984443,0.9999994,7.991558e-07,0.0043334123
2020-06-21,0.9999993,0.17311122,4.4216085e-15,1.119396e-15,7.395998e-10,1.4109633e-15
2022-03-21,0.99998844,4.3488407e-12,0.9999958,6.9151815e-12,1.8377134e-08,1.7249754e-13
2022-01-10,1.0,0.9992762,1.0,0.9978865,0.9999956,0.99999905
2023-01-10,0.99999964,0.9996754,0.99894696,1.9827773e-10,0.9757903,1.0
2023-01-12,0.99999833,0.99995387,0.9972869,8.0760704e-11,0.12175417,0.9999999
2021-01-12,1.0,0.041141376,0.9999999,0.0012054204,0.9999999,0.988808
2024-06-30,0.0019059187,4.832939e-11,4.0800503e-14,2.223852e-21,6.289256e-18,9.641401e-17
2020-10-06,7.6974295e-14,2.2112108e-09,2.4714756e-08,1.2140855e-18,2.1764357e-12,1.3401482e-18
2022-08-02,1.05599154e-10,2.8704367e-06,4.2347503e-09,1.4571634e-11,1.2877946e-12,9.257345e-09
2022-08-23,1.06662895e-14,3.6912482e-09,1.9557368e-11,1.3802191e-16,1.5447816e-16,9.28397e-10
2023-01-01,0.99999976,0.996458,0.9755239,8.129859e-10,0.99158996,0.99999905
2022-11-03,0.0041636694,0.9999429,5.4788715e-11,8.92578e-19,2.4408286e-05,1.2582179e-11
2021-10-07,1.4225215e-10,2.221189e-06,6.639071e-13,4.6841566e-22,8.896718e-11,5.2493708e-14
2020-02-28,1.0,1.3557758e-05,0.99999964,0.6486094,0.99977666,0.9475135
2023-12-26,0.99999976,0.99999535,0.9999969,0.9796951,1.0,0.99963844
2020-09-03,1.45047785e-11,2.0689284e-13,9.1756697e-10,3.351222e-20,6.663157e-18,7.7801055e-17
2024-11-21,0.00010826098,0.99874085,0.99999964,1.4611735e-08,0.9810193,0.022617381
2022-09-21,6.3806626e-14,4.1962227e-08,1.3395567e-16,8.53279e-24,2.7227087e-11,2.478318e-10
2024-05-30,1.0,0.9696135,1.4498404e-05,4.6783603e-06,1.8178429e-07,1.0344994e-09
2020-08-21,9.190157e-13,3.0996173e-08,6.703616e-11,2.2340945e-13,3.0281104e-11,9.559206e-09
2020-06-13,1.0,0.48085672,2.7706865e-10,1.637152e-11,2.113612e-14,1.8118866e-10
2020-06-18,0.99999976,0.10695729,3.8576607e-12,1.3084368e-15,9.756704e-14,1.7820138e-14
2023-04-10,0.99999917,2.5866484e-08,0.99999905,0.00024220279,1.5999306e-13,1.3483622e-12
2024-08-20,5.7229286e-14,1.3486323e-12,9.4016614e-05,3.8428902e-17,2.8274906e-17,1.3030864e-06
2022-06-11,0.41979614,0.96998537,6.8401047e-13,1.4825499e-17,1.942375e-12,1.1055288e-13
2020-05-21,1.0,0.99583155,0.0013820232,0.06694146,1.5783222e-10,7.965768e-11
2024-10-06,7.972122e-15,1.7687776e-13,9.298471e-09,1.3373112e-22,1.3825826e-12,3.1603435e-11
2022-06-05,1.0,0.9994073,1.0838333e-10,2.2348756e-08,2.8848557e-15,2.0421139e-07
2020-01-22,1.0,0.99159074,0.9999999,0.9999999,0.9999732,0.9963652
2023-05-11,1.0,0.010441006,1.0,0.9999968,0.003007627,0.053059943
2021-07-07,0.0026223985,0.00030104828,4.993525e-09,1.0504204e-15,8.9074484e-11,2.4165331e-11
2022-02-24,1.0,0.005364062,0.9999999,0.16880529,0.9966709,0.99996305
2019-09-25,4.4055346e-13,1.28185475e-05,5.837517e-14,6.089195e-20,2.1393715e-10,1.590456e-13
2019-05-17,1.0,3.6832218e-05,0.99994814,0.076981835,3.7764727e-05,1.3187864e-12
2022-07-17,6.4111494e-10,4.0454565e-15,9.111862e-12,5.666742e-17,3.145633e-15,1.1820257e-13
2024-12-08,0.71307546,0.99995935,1.0,0.0010907614,1.0,0.99989235
2020-01-06,1.0,0.999871,1.0,0.99998975,0.9999937,0.9839324
2023-08-18,4.0953897e-16,1.2459691e-11,1.9608912e-11,6.405687e-21,1.112883e-20,5.331749e-15
2024-12-14,0.29298827,0.9999988,0.9999647,0.0039051513,0.9999919,0.99999857
2019-09-28,1.87647e-12,7.0920225e-07,2.0508963e-15,5.6174005e-21,1.6283817e-08,1.2912559e-11
2021-08-18,3.0063042e-08,0.34402838,1.1125242e-09,1.144984e-16,3.557842e-14,3.1749343e-11
2022-01-19,1.0,0.9998957,1.0,0.9999918,0.99999726,0.9999963
2021-08-28,1.4451442e-09,4.4888394e-12,1.072935e-12,4.304072e-20,1.0661454e-13,3.7625555e-18
2020-02-18,1.0,0.0010556395,1.0,0.9999908,0.9985475,0.03652391
2022-03-05,0.9999876,2.906301e-07,0.99993074,1.0576919e-06,0.99998903,0.99995744
2021-03-17,1.0,2.014684e-07,1.0,5.5948807e-10,1.5123479e-05,0.99995613
2020-10-10,3.587626e-11,1.513219e-09,3.7898398e-10,2.4201277e-21,1.2575401e-13,7.817527e-18
2023-09-02,1.4543859e-16,3.3350965e-12,2.8208857e-05,3.3181946e-15,1.799934e-14,2.8928875e-09
2022-09-01,1.7318522e-13,1.0525139e-06,3.8360706e-14,1.3507115e-17,1.7531392e-17,1.1744914e-15
2020-11-26,0.0356489,0.92342603,0.93644243,8.013349e-10,1.0,0.00041140645
2019-11-02,2.8360756e-07,0.9999392,3.8515267e-07,2.200172e-16,0.96943104,6.800376e-13
2024-06-20,0.99958915,0.0006730224,2.462716e-14,5.768528e-18,1.1110781e-16,7.2981735e-17
