date,h0,h1,h2,h3
2021-08-15,0.55124164,0.6243577,0.40182477,0.4437398
2022-01-14,0.5517558,0.6249989,0.40230355,0.44417796
2024-10-10,0.5509864,0.62397116,0.4017778,0.44375646
2023-09-29,0.54765624,0.62154764,0.39979807,0.44131735
2020-07-27,0.55129933,0.62451875,0.40192527,0.44379315
2020-12-08,0.55172616,0.6249626,0.40228733,0.44419217
2024-05-29,0.55126405,0.6245007,0.40187648,0.44375962
2024-04-30,0.5514958,0.6246718,0.40189245,0.44402146
2023-03-31,0.55085063,0.62395096,0.40157127,0.44334242
2021-07-14,0.5508642,0.6241327,0.40133697,0.44361702
2024-10-02,0.5509896,0.6241982,0.40180022,0.4437313
2021-06-21,0.5501073,0.62304544,0.40083954,0.4424522
2020-06-03,0.55058473,0.62383413,0.40131316,0.44319206
2024-10-25,0.550709,0.6230713,0.40170085,0.44380555
2024-07-22,0.5492168,0.62236804,0.40009072,0.44163835
2019-12-26,0.55175817,0.6249922,0.40228578,0.4441961
2022-12-25,0.55123025,0.6242335,0.40164304,0.443659
2024-03-14,0.5509777,0.6237626,0.40141788,0.44341058
2020-10-30,0.55152446,0.62471807,0.40210956,0.44403443
2021-08-10,0.5506988,0.623419,0.40144724,0.4432651
2022-07-28,0.55107427,0.62424093,0.40176725,0.44362128
2023-10-20,0.5500979,0.6234582,0.40120494,0.44298348
2019-06-30,0.550924,0.6240972,0.40170592,0.4434401
2022-02-14,0.55152965,0.6246241,0.4020323,0.44397494
2023-01-17,0.55130655,0.6241867,0.4016257,0.44373712
2022-03-29,0.55127734,0.62394536,0.40178475,0.44339603
2020-05-04,0.55158764,0.62477773,0.40211964,0.44400328
2020-06-21,0.5488478,0.62080216,0.39916837,0.4410599
2022-03-21,0.55135804,0.6242934,0.40195024,0.4436927
2022-01-10,0.5517686,0.6250058,0.40230986,0.44419122
2023-01-10,0.5512886,0.6242372,0.4016486,0.44371328
2023-01-12,0.5513141,0.62422436,0.40164822,0.44372332
2021-01-12,0.5516638,0.62481105,0.40218124,0.44411513
2024-06-30,0.5506819,0.6238232,0.4014534,0.4432574
2020-10-06,0.5512028,0.6244658,0.40189785,0.44372317
2022-08-02,0.55130076,0.62449735,0.4018963,0.44381896
2022-08-23,0.5473948,0.6187106,0.39731634,0.43748215
2023-01-01,0.5511994,0.6241697,0.40160438,0.44364247
2022-11-03,0.5513599,0.62449867,0.4019717,0.44381517
2021-10-07,0.5504252,0.62331915,0.40108567,0.44295943
2020-02-28,0.5512046,0.62383515,0.40143842,0.4437456
2023-12-26,0.5517073,0.6249247,0.4022889,0.4441708
2020-09-03,0.5503577,0.6235704,0.4010567,0.44292536
2024-11-21,0.55152977,0.6245848,0.40221256,0.44406632
2022-09-21,0.5484797,0.6221694,0.40026304,0.44144157
2024-05-30,0.551311,0.6245427,0.40188608,0.44375575
2020-08-21,0.5511464,0.62440103,0.4018566,0.44368824
2020-06-13,0.550209,0.62359846,0.40129486,0.44321692
2020-06-18,0.55048114,0.62343675,0.40095615,0.4430004
2023-04-10,0.5503611,0.623405,0.401014,0.4427905
2024-08-20,0.5510065,0.62419164,0.4017462,0.44353685
2022-06-11,0.550777,0.623986,0.40138894,0.4432854
2020-05-21,0.55148697,0.62467176,0.40196395,0.44391114
2024-10-06,0.55110073,0.6241738,0.401845,0.4438213
2022-06-05,0.5509628,0.6241921,0.4014958,0.4432728
2020-01-22,0.55169797,0.6249232,0.40221742,0.44415623
2023-05-11,0.5515932,0.6248667,0.40211192,0.44402584
2021-07-07,0.5512827,0.6245708,0.40191463,0.44386366
2022-02-24,0.5513124,0.62409264,0.40167108,0.44382834
2019-09-25,0.55050045,0.6234103,0.4010485,0.44288778
2019-05-17,0.55136347,0.6245795,0.40186742,0.44384962
2022-07-17,0.5502791,0.6233866,0.40134376,0.44293275
2024-12-08,0.55157614,0.6246427,0.40226942,0.4441555
2020-01-06,0.5517529,0.62499624,0.4022868,0.44418755
2023-08-18,0.55018884,0.62324536,0.40112823,0.44287425
2024-12-14,0.55164206,0.62475973,0.40228352,0.4441817
2019-09-28,0.5506728,0.6236746,0.40119413,0.44315764
2021-08-18,0.55149764,0.6246841,0.4020961,0.4439639
2022-01-19,0.5517341,0.6249662,0.4022809,0.44415885
2021-08-28,0.55113554,0.6243728,0.40186524,0.44371435
2020-02-18,0.5515072,0.6245073,0.40179506,0.44408315
2022-03-05,0.55114067,0.6236487,0.40136456,0.44366845
2021-03-17,0.55110914,0.62402254,0.40166807,0.44336203
2020-10-10,0.55129933,0.62443686,0.40193167,0.44374317
2023-09-02,0.547419,0.6205888,0.39892167,0.4407428
2022-09-01,0.5493622,0.62243634,0.40033132,0.44167417
2020-11-26,0.55163056,0.62487686,0.40219146,0.44418558
2019-11-02,0.5514992,0.62469006,0.40202674,0.44402698
2024-06-20,0.5509144,0.62377095,0.40154848,0.44333124
2024-07-17,0.550566,0.6238011,0.40142444,0.44324985
2024-08-03,0.5511687,0.6244955,0.4018804,0.44376788
2024-12-06,0.55151165,0.6245179,0.40226164,0.44413543
2024-05-22,0.5501341,0.62331736,0.4008736,0.44299778
2020-07-15,0.55103076,0.6241872,0.40166023,0.44352943
2024-11-13,0.55135846,0.624369,0.40210098,0.44398564
2023-08-16,0.5499378,0.6230241,0.40085444,0.4427148
2024-02-06,0.5513384,0.6243483,0.40185472,0.443862
2023-04-22,0.5513411,0.62433726,0.40151826,0.44368494
2021-05-11,0.55149966,0.6247315,0.40200794,0.44398528
2023-06-27,0.55083245,0.62396127,0.40154126,0.44337252
2019-09-06,0.550104,0.6234502,0.40113112,0.44265032
2023-09-08,0.5464911,0.61954606,0.3981983,0.4399516
2021-01-10,0.55167115,0.6248304,0.4021741,0.4441138
2021-12-07,0.55165833,0.62481445,0.402233,0.44412866
2020-01-02,0.55176353,0.6250118,0.4022967,0.44419762
2022-02-08,0.55159414,0.62473893,0.40212137,0.4440247
2019-12-21,0.55174106,0.62496465,0.40227556,0.44418648
2020-05-07,0.5515408,0.62478155,0.40207988,0.4439695
2023-11-22,0.5515018,0.62465256,0.4021126,0.44402578
2020-03-26,0.55163705,0.6246441,0.4020867,0.44390857
2023-09-14,0.54646397,0.6199445,0.39848718,0.44015303
2019-05-24,0.5512263,0.62446415,0.4017299,0.44374788
2023-05-21,0.55163544,0.6248482,0.40199593,0.4439582
2021-09-18,0.55086714,0.6241062,0.4016102,0.44351396
2020-04-21,0.55137587,0.62459004,0.40199637,0.44386518
2021-02-19,0.55155504,0.62459344,0.40207618,0.44396698
