date,h0,h1,h2,h3,h4
2023-01-04,0.6329994,0.45741895,0.6196813,0.55875045,0.4266296
2019-09-20,0.63198674,0.45656264,0.6196115,0.5581554,0.4259133
2020-03-06,0.6331791,0.45795655,0.62035805,0.55927145,0.4270338
2023-07-05,0.6310707,0.45563477,0.6176878,0.5571271,0.4254736
2024-07-01,0.6332902,0.4574364,0.61994654,0.5591109,0.42698136
2024-03-14,0.63336533,0.45789564,0.6201413,0.559388,0.42690578
2023-06-29,0.63295764,0.45714366,0.6194971,0.55874455,0.4266651
2021-03-18,0.6336671,0.45770696,0.6202436,0.55932885,0.42698383
2024-10-13,0.63372827,0.45774817,0.6204577,0.5593165,0.42714134
2024-12-02,0.6343117,0.45835948,0.62102413,0.5600048,0.42773733
2024-09-06,0.63318056,0.4571065,0.61966616,0.55886877,0.42683506
2024-03-30,0.6342908,0.4583932,0.62086403,0.56004137,0.42762098
2024-01-01,0.6344971,0.4584535,0.62111723,0.56017673,0.42785913
2023-01-01,0.6329623,0.4573746,0.6196438,0.55871075,0.42660317
2024-01-25,0.63429475,0.45837414,0.6209983,0.5600298,0.42774075
2024-09-29,0.6330452,0.45743772,0.6199104,0.55918944,0.4273606
2020-09-07,0.6333512,0.45726502,0.6197887,0.5590977,0.4270412
2021-02-13,0.6335004,0.45809218,0.6205493,0.55952305,0.42725202
2021-04-15,0.6340879,0.45806837,0.62070966,0.5597597,0.427405
2020-07-10,0.63300204,0.45736557,0.6196288,0.5590164,0.4269828
2024-05-13,0.63312703,0.457251,0.61978734,0.5588571,0.42684746
2020-08-27,0.6339164,0.45779935,0.6203694,0.5595745,0.4273948
2022-02-13,0.6341497,0.45824695,0.62084526,0.5599085,0.4275825
2022-01-30,0.63443303,0.45842916,0.62108,0.56013966,0.42781138
2021-05-03,0.6342525,0.45823362,0.62089354,0.56001,0.42766875
2023-10-09,0.6314161,0.45567843,0.6185376,0.55753344,0.42548013
2022-05-25,0.63277113,0.4570275,0.6192983,0.5584732,0.42653158
2022-07-17,0.63275564,0.45685476,0.61932194,0.55821544,0.42656514
2022-02-04,0.6343484,0.4583612,0.6209978,0.5600654,0.42773244
2019-05-19,0.6341842,0.45817837,0.6208649,0.55993384,0.42758828
2021-05-07,0.63427633,0.45825845,0.62091804,0.5600265,0.42770094
2019-08-23,0.63206667,0.45646515,0.618538,0.5580089,0.42659402
2021-10-11,0.6324843,0.4568264,0.6191483,0.5582246,0.4266882
2023-01-25,0.6331084,0.45762274,0.61974007,0.5589579,0.42667535
2021-12-20,0.634531,0.45846933,0.6211376,0.56019336,0.42788646
2020-08-17,0.6340121,0.45801786,0.62058365,0.5596855,0.4274706
2020-04-24,0.6342973,0.4583127,0.6209301,0.56004125,0.42764047
2020-06-19,0.63323534,0.4576102,0.61956257,0.5591749,0.4274381
2021-01-25,0.634047,0.45830232,0.6208676,0.55989313,0.42758042
2023-03-22,0.6331899,0.45709664,0.61974883,0.5589088,0.42641822
2021-05-12,0.63428414,0.45827076,0.6209551,0.56002283,0.42776126
2019-05-20,0.63413364,0.45814264,0.6208316,0.559889,0.42759535
2023-12-25,0.63449794,0.45847213,0.6211201,0.56017333,0.427845
2023-11-26,0.6343262,0.4583339,0.6209239,0.5600697,0.427741
2022-01-10,0.63455415,0.45851263,0.6211767,0.56023407,0.4279052
2019-08-20,0.63313776,0.45724553,0.61969197,0.5588973,0.42712632
2024-11-12,0.633996,0.4580778,0.6207744,0.55967283,0.42744723
2021-02-17,0.6339463,0.4581993,0.6207735,0.5597799,0.4274766
2020-11-21,0.63442594,0.4583714,0.6209707,0.5599872,0.42782938
2022-02-20,0.6340067,0.45825276,0.6208267,0.55984384,0.42753422
2021-04-17,0.63419247,0.45817506,0.6208276,0.55986077,0.42748857
2021-08-19,0.6343019,0.45850533,0.6209131,0.55999064,0.42772904
2022-03-27,0.6337461,0.4576666,0.6203873,0.5593715,0.42698106
2022-08-02,0.6340456,0.45804137,0.6206395,0.55972624,0.42749822
2023-10-14,0.63221884,0.45638528,0.6192639,0.55825716,0.42609438
2024-02-27,0.63347983,0.4575673,0.6201838,0.5589685,0.42714456
2020-06-25,0.63297874,0.4572688,0.6191311,0.55892044,0.42708477
2024-01-07,0.6345062,0.45847607,0.6211242,0.56018573,0.42787206
2022-05-20,0.6339537,0.45799634,0.6205988,0.5596289,0.42740762
2019-11-12,0.6343364,0.45838538,0.62097186,0.56008625,0.42781007
2023-05-14,0.63445663,0.45842555,0.6210073,0.56011456,0.42767957
2021-03-25,0.6313662,0.45565364,0.61787415,0.5571692,0.4248323
2023-10-24,0.6333671,0.4574901,0.6201361,0.5592089,0.42704827
2023-10-10,0.6317091,0.455905,0.61882555,0.55779356,0.42568144
2023-02-25,0.6338136,0.45801935,0.62042844,0.5594584,0.4270925
2024-02-23,0.6333032,0.4568093,0.6192043,0.5578324,0.42712888
2023-09-08,0.6301411,0.45409372,0.6164404,0.55602485,0.4242776
2019-09-03,0.63199705,0.455603,0.61822134,0.5574204,0.42653108
2023-06-20,0.63358927,0.45775723,0.6201753,0.5594047,0.4273216
2024-08-29,0.6331516,0.4572282,0.6197093,0.5588522,0.4268757
2019-07-04,0.63356817,0.45773685,0.62028944,0.5593875,0.4271871
2020-03-03,0.6330622,0.45790744,0.6203085,0.5592156,0.4269668
2020-09-04,0.632591,0.45668274,0.6189627,0.5583567,0.42651585
2021-09-18,0.633839,0.45758802,0.6201703,0.5594003,0.42709005
2020-10-20,0.63390845,0.45806038,0.62077296,0.559684,0.42749074
2019-11-03,0.6342996,0.45838496,0.6209763,0.5601086,0.4278142
2023-07-12,0.63364625,0.4576331,0.6200927,0.5592798,0.42724183
2021-02-10,0.6335034,0.45806196,0.6205782,0.5595397,0.42724627
2022-06-11,0.633266,0.45772097,0.620018,0.55930316,0.42714864
2023-09-06,0.6300428,0.4539619,0.61635613,0.55603296,0.42412055
2024-04-27,0.634261,0.4582982,0.6208698,0.56001,0.4277641
2021-12-12,0.6344388,0.45837703,0.62102735,0.5600914,0.42780414
2021-12-16,0.634472,0.4583991,0.6210598,0.5601162,0.42783615
2020-07-13,0.6328426,0.45714974,0.61940247,0.5586897,0.42673495
2019-05-28,0.63340694,0.45760828,0.62029004,0.55918247,0.42702943
2019-10-14,0.63362503,0.4577625,0.6204406,0.5596213,0.42729634
2023-03-23,0.6330529,0.4569528,0.6195797,0.55878454,0.42632583
2021-01-10,0.6343827,0.45842525,0.6210489,0.5601099,0.42778823
2024-08-20,0.63373065,0.45780528,0.6203045,0.5594111,0.4272869
2021-08-16,0.63414055,0.45814657,0.62063515,0.5598321,0.42740524
2021-08-15,0.63403195,0.45789206,0.6204243,0.5596159,0.42728648
2023-03-12,0.6337146,0.45777005,0.62028646,0.5593643,0.42702705
2024-02-03,0.6339949,0.45806608,0.62063813,0.55965453,0.42744008
2024-01-04,0.6345053,0.4584608,0.62111026,0.56017625,0.42785618
2019-12-17,0.63452405,0.45846093,0.62111336,0.5601916,0.4278902
2024-06-07,0.63383746,0.45794493,0.6205814,0.55971503,0.4273893
2019-08-14,0.6337305,0.4578021,0.6203271,0.55945665,0.42738402
2020-12-07,0.63452923,0.45848116,0.6211174,0.56019557,0.4278827
2019-11-16,0.63438916,0.45843717,0.62102324,0.5601276,0.4278591
2022-09-02,0.6321495,0.45629075,0.618634,0.5578731,0.42635408
2023-10-30,0.63347375,0.4576084,0.6202825,0.55930763,0.42714524
2024-07-24,0.63234913,0.45674947,0.6190845,0.55834633,0.42648047
2021-09-07,0.63378775,0.4574874,0.6201606,0.5595165,0.42704922
2023-07-28,0.6336314,0.4576875,0.6201915,0.55931973,0.42715245
2024-11-04,0.63380164,0.45784378,0.6205413,0.5594074,0.42720023
2024-04-15,0.6342436,0.4582943,0.62084454,0.5599818,0.4276555
2020-12-14,0.6345065,0.458468,0.6211117,0.56018716,0.42785826
2023-04-11,0.6335649,0.4575565,0.6201635,0.55934256,0.4268923
2022-07-16,0.6327576,0.45687854,0.6193336,0.55824834,0.4266173
2020-06-29,0.6336508,0.45797125,0.62023973,0.55961496,0.42743707
2024-12-05,0.634276,0.45835406,0.6210297,0.5599657,0.42772004
2021-04-03,0.63377047,0.45757255,0.62022287,0.55941886,0.42694792
2020-03-13,0.63408566,0.4582876,0.62085444,0.55989414,0.4275581
2020-02-25,0.63387394,0.45817295,0.6207472,0.559736,0.42750365
2023-09-20,0.63119495,0.45540878,0.6182352,0.55727035,0.42519557
2024-07-09,0.63263494,0.45684966,0.6195529,0.55867404,0.42660448
2020-05-26,0.6341587,0.45827398,0.6208787,0.55994713,0.42776915
2024-04-16,0.6344223,0.45841974,0.6210193,0.5601263,0.4277717
2024-10-11,0.6338091,0.4577961,0.6205024,0.55942166,0.42718762
2024-06-17,0.6331281,0.4576714,0.619903,0.55900484,0.42681792
2022-09-06,0.6325839,0.45651254,0.6190221,0.5581681,0.426564
2023-01-08,0.6331623,0.45757234,0.61982745,0.5589477,0.42676556
2022-08-10,0.63345075,0.45750788,0.6199887,0.55916774,0.42703277
2022-09-05,0.63247097,0.45638698,0.6189054,0.5580486,0.4265253
2021-03-24,0.63180757,0.4560679,0.61832565,0.5576046,0.4252447
2020-05-31,0.6331368,0.45738274,0.6198176,0.55896634,0.42684034
2022-09-30,0.6314522,0.45529953,0.6180295,0.55688375,0.4261897
2023-03-14,0.63355297,0.45757845,0.62011594,0.5592372,0.42686936
2023-08-10,0.63317764,0.4573029,0.61977017,0.5589207,0.4268493
2022-06-03,0.6337332,0.4580033,0.62030995,0.55958414,0.42735893
2022-09-20,0.6314162,0.45517582,0.6178383,0.55691093,0.42599145
2023-10-25,0.63340557,0.45750317,0.62013024,0.5592385,0.42705318
2021-03-12,0.6341845,0.45816115,0.62077975,0.5598271,0.42746714
2023-08-27,0.632606,0.45671266,0.6190826,0.5583717,0.42624676
2019-06-17,0.63318527,0.45750374,0.61987,0.5590734,0.42706817
2024-12-17,0.6343994,0.45838916,0.62104154,0.5600711,0.42777544
2024-10-06,0.6339771,0.45784676,0.62051654,0.55957514,0.42730507
2021-10-19,0.63311213,0.4571023,0.6193154,0.55872947,0.42703426
2022-03-23,0.63385653,0.45783618,0.62054473,0.55949396,0.42719796
2021-05-08,0.63421506,0.45818207,0.62085813,0.5599715,0.42769027
2019-11-08,0.63435817,0.4584287,0.6210014,0.56013197,0.42785507
2020-03-30,0.6343616,0.4582747,0.62096095,0.560015,0.42762324
2023-07-27,0.6337322,0.4578076,0.62031996,0.5594301,0.42724454
2022-01-14,0.63454205,0.45850343,0.6211662,0.5602247,0.42789248
2020-06-21,0.6315926,0.45589945,0.6166425,0.55745107,0.42650443
2022-06-08,0.6335822,0.45790604,0.6202638,0.559515,0.42732236
2020-02-17,0.6341257,0.45816004,0.62084657,0.55992377,0.4277811
2024-11-15,0.63404435,0.4581364,0.6208257,0.55973667,0.42750058
2022-04-24,0.6340797,0.45812497,0.62066096,0.5597691,0.42755994
2020-06-20,0.6326378,0.4569352,0.6184938,0.5585646,0.42703703
2022-07-08,0.6326904,0.45691496,0.6194294,0.5583967,0.4266164
2022-09-01,0.63196963,0.4561954,0.618426,0.5577477,0.42633814
2023-12-31,0.63448364,0.4584477,0.6210893,0.560161,0.42783806
2019-05-08,0.63429296,0.45827347,0.6209393,0.56002295,0.42769727
2021-08-26,0.6339586,0.45807222,0.62057036,0.5597055,0.42745236
2020-05-17,0.63416255,0.45831275,0.6208495,0.5599867,0.42770347
2024-01-13,0.63446844,0.45846322,0.6211192,0.56016666,0.42785382
2020-02-08,0.63431853,0.45825946,0.62095106,0.560056,0.42786518
2021-06-19,0.63215554,0.45665678,0.6186317,0.55813307,0.42627043
2022-11-03,0.6341042,0.45812842,0.6207123,0.55977726,0.42751488
2023-12-16,0.6344901,0.45846638,0.62110305,0.56020874,0.4278653
2022-08-16,0.6316056,0.45619467,0.61796963,0.5577104,0.42610213
2023-03-13,0.63370275,0.45775032,0.62027264,0.55935675,0.42699966
2022-04-25,0.63399726,0.45809665,0.6205964,0.5597351,0.42745197
2021-12-05,0.6343126,0.45832846,0.6209403,0.55999124,0.42770866
2024-06-20,0.6330018,0.4576809,0.6199674,0.5588277,0.42694238
2023-01-03,0.63296795,0.45740244,0.61963123,0.55868024,0.42659265
2019-04-04,0.63397676,0.45777246,0.6204967,0.55969626,0.42725062
2022-01-12,0.63454694,0.45850506,0.62116456,0.5602272,0.42789483
2020-03-22,0.6344716,0.458405,0.62108225,0.5601423,0.4277796
2020-03-25,0.6343252,0.45827207,0.62094986,0.55999255,0.4276167
2024-10-02,0.6338888,0.45768744,0.62033427,0.5595234,0.4273787
2022-03-13,0.6341016,0.4581378,0.62075794,0.55974424,0.42749527
2023-06-24,0.63362885,0.457795,0.62012285,0.5593027,0.42726225
2024-07-25,0.6318011,0.4563821,0.61849934,0.55786216,0.42614
2024-09-11,0.6337359,0.4576638,0.620235,0.5593727,0.42732185
2023-07-16,0.6337557,0.4577856,0.6202556,0.55942255,0.42729503
2020-03-23,0.6343849,0.45831925,0.62099177,0.56006336,0.4276882
2023-06-08,0.63350844,0.45774582,0.62015384,0.5593296,0.42705026
2019-06-01,0.6305654,0.4562832,0.6197179,0.5562368,0.42531574
2020-05-02,0.63433295,0.45836824,0.6209712,0.5600744,0.42770725
