date,h0,h1,h2,h3,h4,h5,h6
2021-08-15,2.7754212e-13,1.1617182e-12,7.0850047e-06,3.1531248e-18,1.0,2.4132956e-14,4.5300954e-21
2022-01-14,0.9999919,0.9994843,1.0,0.9999988,1.5896865e-12,0.98922825,0.99999535
2024-10-10,1.4478213e-15,4.528337e-07,3.389931e-12,2.4051874e-16,0.9999999,3.151467e-17,1.24887506e-17
2023-09-29,3.968166e-14,3.3144744e-08,3.2841768e-14,5.0530496e-10,1.0,6.5235707e-18,2.2522065e-19
2020-07-27,2.1782765e-07,8.6938863e-16,4.416232e-06,6.327915e-11,1.0,3.741688e-10,1.0494713e-15
2020-12-08,0.9996861,0.99999976,0.9999796,2.5740503e-05,8.044332e-13,1.2694153e-06,0.99999976
2024-05-29,0.9999999,0.00013838532,1.0,4.0354234e-11,0.001013955,8.710316e-09,1.761027e-11
2024-04-30,0.9999999,0.040575996,1.0,0.047246817,1.6127446e-08,0.9999893,2.9507067e-11
2023-03-31,1.2499083e-11,1.0212542e-09,1.0,0.00015882707,9.57784e-09,0.99947983,2.701975e-10
2021-07-14,0.0002771063,0.0014348569,0.9983815,2.2278413e-15,1.0,3.1163829e-15,5.5540016e-24
2024-10-02,8.329012e-12,1.3466168e-06,9.877962e-11,1.20746e-14,1.0,3.3405587e-16,1.6706768e-16
2021-06-21,0.99813205,2.6767054e-07,0.9999995,3.8283774e-16,1.0,1.966804e-09,2.1588742e-18
2020-06-03,0.97072077,6.0818217e-10,1.0,8.492485e-14,1.0,1.3234712e-08,7.0674633e-15
2024-10-25,2.6180221e-12,1.3579395e-09,6.073289e-10,3.3670003e-14,1.0,1.6686888e-17,5.416372e-23
2024-07-22,1.3504013e-11,6.85681e-17,0.008091161,1.829196e-18,1.0,3.8738216e-13,3.706404e-23
2019-12-26,0.9999958,0.99985397,1.0,0.9935735,5.401257e-12,0.9997284,0.9984862
2022-12-25,4.5827273e-05,0.9999523,1.0,0.99820054,4.928669e-13,6.081867e-10,0.63064045
2024-03-14,1.834768e-08,1.267153e-07,1.0,0.0002411245,2.654891e-05,0.00036487204,2.0607002e-14
2020-10-30,0.44608462,0.99988914,1.3213066e-06,7.478112e-18,0.9999994,7.9401405e-05,5.967207e-20
2021-08-10,5.8643877e-15,2.1873924e-13,0.3987905,8.497749e-22,1.0,6.181429e-13,6.667638e-24
2022-07-28,0.00013953174,1.2122965e-11,9.703225e-09,3.8602742e-08,1.0,1.1968782e-06,2.228401e-16
2023-10-20,8.093318e-13,5.6553996e-05,3.5064478e-09,3.2457464e-11,1.0,1.4437566e-15,2.2938898e-24
2019-06-30,0.029451318,4.0263424e-07,0.23497532,3.8112086e-18,1.0,1.9580901e-07,2.0552238e-26
2022-02-14,0.014543545,0.8991982,0.9999989,0.9998518,5.296656e-16,0.93772674,0.9999999
2023-01-17,1.5901582e-05,0.9979557,1.0,0.9999999,4.603101e-10,2.1675415e-08,3.3854857e-08
2022-03-29,3.0767133e-10,1.5535228e-07,0.9999453,1.2335147e-07,7.307479e-09,0.95186657,2.3199364e-06
2020-05-04,1.0,0.0001445471,1.0,0.9440611,2.1442759e-08,0.99999666,9.005549e-07
2020-06-21,0.8121092,0.00081887137,1.0,5.7610735e-18,1.0,3.6002765e-13,3.3177904e-22
2022-03-21,7.741752e-13,1.7875414e-07,0.99998164,2.8211664e-13,1.277182e-06,0.047062583,1.6142348e-11
2022-01-10,0.9971204,0.9999598,1.0,0.99998975,1.4023496e-13,0.68971944,0.9999752
2023-01-10,1.4722125e-05,0.999998,1.0,0.99999607,2.5819222e-11,8.2081847e-10,0.00036155316
2023-01-12,2.558871e-05,0.99997175,1.0,0.99999726,1.6967916e-09,2.8933618e-09,1.10967e-06
2021-01-12,0.7440324,0.9998597,0.99999833,1.5118284e-06,4.5572326e-16,2.8275708e-05,0.9999987
2024-06-30,3.060534e-11,6.995565e-11,0.9999535,6.0374346e-19,1.0,2.0966198e-14,6.799871e-24
2020-10-06,1.997937e-09,7.429512e-05,1.0853911e-10,1.6412263e-18,1.0,2.4674236e-09,1.7256577e-23
2022-08-02,0.0014934544,2.9291197e-10,4.8338126e-08,3.6579447e-08,1.0,4.0125492e-08,4.7700233e-15
2022-08-23,1.5432748e-07,3.5708643e-12,3.4285838e-11,1.1078566e-10,1.0,1.6130766e-12,1.1856265e-18
2023-01-01,0.00018708699,0.9999709,1.0,0.9982982,2.9952707e-11,2.7378233e-09,0.0007452097
2022-11-03,0.20669258,0.9999964,0.9996871,8.6455317e-13,1.0,1.1441694e-13,9.095112e-22
2021-10-07,2.5622438e-08,0.022494044,3.8429418e-05,1.4064049e-17,1.0,3.0235798e-15,3.040338e-23
2020-02-28,2.2480606e-05,0.7136242,1.0,0.05274272,4.4357286e-13,0.41299087,0.99996054
2023-12-26,0.99995995,0.999997,0.99999905,0.99999297,2.0174942e-12,0.029846653,0.9990243
2020-09-03,1.94022e-12,6.5506225e-12,4.1405674e-09,1.6760346e-21,1.0,5.012447e-13,3.39265e-22
2024-11-21,0.039861325,0.99999535,0.6537357,0.20603274,8.054546e-08,8.983976e-06,2.986274e-07
2022-09-21,4.3317687e-09,5.147784e-06,1.3644645e-08,3.6363667e-15,1.0,7.375407e-20,1.8938145e-20
