date,h0,h1,h2,h3,h4,h5,h6
2021-08-15,0.503904,0.5173682,0.47722808,0.5068954,0.45360953,0.49183005,0.5424616
2022-01-14,0.5043975,0.51796764,0.47791475,0.50728625,0.45401633,0.49234086,0.5431349
2024-10-10,0.50374764,0.5174468,0.47708377,0.5067211,0.4535475,0.49149382,0.54231197
2023-09-29,0.5017856,0.5147754,0.47480866,0.50396895,0.45152348,0.48873064,0.5400074
2020-07-27,0.5039248,0.51755196,0.4774661,0.506855,0.45356125,0.49188748,0.5426384
2020-12-08,0.504376,0.5179753,0.4778842,0.5072767,0.45397717,0.49230492,0.54310524
2024-05-29,0.50397474,0.5175536,0.47744015,0.5068629,0.45334524,0.49181557,0.542633
2024-04-30,0.50414777,0.51765734,0.47766176,0.5070294,0.4537479,0.4921164,0.5428407
2023-03-31,0.5035863,0.5169928,0.4770757,0.5063712,0.4531416,0.49151766,0.5422261
2021-07-14,0.5037521,0.5174314,0.477247,0.5062339,0.4531882,0.49172914,0.54226804
2024-10-02,0.50371635,0.5173672,0.4771285,0.50667113,0.45358488,0.4916006,0.542396
2021-06-21,0.50263596,0.51626265,0.47605807,0.50542104,0.45218456,0.4905901,0.5413767
2020-06-03,0.50314796,0.51675487,0.4767157,0.50600684,0.45273337,0.49114332,0.5418133
2024-10-25,0.50349194,0.5174387,0.47651088,0.5066277,0.45376733,0.49097222,0.5418166
2024-07-22,0.5017454,0.51543486,0.475225,0.5045669,0.45158798,0.48980808,0.54051524
2019-12-26,0.504403,0.51796025,0.4779154,0.50729716,0.45398447,0.4923404,0.5431261
2022-12-25,0.5037013,0.51727206,0.47721514,0.5065567,0.453219,0.4914574,0.54228085
2024-03-14,0.5037733,0.51708066,0.47697222,0.5063893,0.45303994,0.49153155,0.542241
2020-10-30,0.50427645,0.51783425,0.4777148,0.5070829,0.4538368,0.49208573,0.5428921
2021-08-10,0.50328016,0.5166453,0.47668037,0.5062101,0.45323876,0.49104866,0.54131144
2022-07-28,0.5037529,0.51734054,0.47727683,0.5066558,0.45334134,0.49166632,0.5424052
2023-10-20,0.50321394,0.5166536,0.4765665,0.5059144,0.45293558,0.49088362,0.54174423
2019-06-30,0.5037351,0.51730245,0.477138,0.50654596,0.45325696,0.4915695,0.54228306
2022-02-14,0.5041463,0.5177497,0.47763795,0.5069945,0.45378217,0.4920863,0.54286784
2023-01-17,0.5038421,0.51737,0.4772752,0.5066238,0.45324853,0.49139673,0.5422661
2022-03-29,0.50382,0.5169717,0.47710127,0.50671273,0.45349744,0.49145553,0.5424152
2020-05-04,0.50425625,0.5178004,0.4777474,0.50710183,0.45382223,0.49215785,0.54294014
2020-06-21,0.4996725,0.5162648,0.47593048,0.5036201,0.45132965,0.49031344,0.53928655
2022-03-21,0.5039627,0.51737446,0.47737244,0.5069096,0.4535627,0.4917295,0.5425816
2022-01-10,0.5044059,0.5179805,0.4779226,0.50730515,0.45402363,0.49234825,0.5431361
2023-01-10,0.50375754,0.51734006,0.47725946,0.5066024,0.4532591,0.49145746,0.54231024
2023-01-12,0.5037877,0.5173273,0.47727352,0.5066243,0.45326176,0.49144602,0.5422812
2021-01-12,0.5042574,0.5178899,0.4777583,0.50718915,0.4539021,0.49220797,0.5430059
2024-06-30,0.5034853,0.51702076,0.47700176,0.50617427,0.45302966,0.49137095,0.5419855
2020-10-06,0.5039291,0.51748693,0.47739744,0.5068624,0.45358136,0.49186328,0.54258335
2022-08-02,0.50396264,0.5175364,0.47748536,0.5068793,0.45356548,0.4918871,0.54263926
2022-08-23,0.49920624,0.51408637,0.47187752,0.50172216,0.4497672,0.48760068,0.5393991
2023-01-01,0.50365186,0.51723677,0.47715172,0.50654054,0.453208,0.4914042,0.54221094
2022-11-03,0.504071,0.51761204,0.47750264,0.5068808,0.453629,0.49188203,0.5427032
2021-10-07,0.50284153,0.51671237,0.47669604,0.5059023,0.45259008,0.4909151,0.541674
2020-02-28,0.503744,0.5174772,0.47716394,0.50643575,0.453417,0.49169096,0.54255486
2023-12-26,0.50436646,0.5179594,0.4778543,0.5072931,0.4539808,0.49225143,0.5430737
2020-09-03,0.5029141,0.51665896,0.47653663,0.5058826,0.45279902,0.49096844,0.54164296
2024-11-21,0.50418127,0.51790655,0.47763696,0.50720346,0.45387763,0.4920351,0.542909
2022-09-21,0.50098646,0.51552427,0.47491005,0.5046224,0.45206723,0.48922187,0.54003066
2024-05-30,0.503972,0.51758826,0.47751516,0.5068555,0.45341817,0.4919183,0.5426996
2020-08-21,0.50378096,0.51745,0.47733033,0.5067517,0.4535453,0.49175426,0.5425194
2020-06-13,0.50321084,0.5167021,0.47696552,0.50585437,0.45203254,0.49111342,0.54130423
2020-06-18,0.5027713,0.51717514,0.47711742,0.5057585,0.45275888,0.49142855,0.54155535
2023-04-10,0.5031872,0.51636475,0.47656274,0.50584143,0.4525997,0.49105027,0.5416263
2024-08-20,0.5036502,0.51725084,0.47719988,0.5066123,0.45340973,0.49163634,0.54235184
2022-06-11,0.503658,0.5171023,0.47705308,0.5063306,0.45290712,0.491458,0.5421119
2020-05-21,0.50410765,0.5177274,0.4776455,0.50696343,0.45361963,0.492106,0.5428503
2024-10-06,0.5038286,0.51750726,0.4772147,0.5068102,0.4535891,0.4916647,0.5424562
2022-06-05,0.5037831,0.5172942,0.47720918,0.5065548,0.45295623,0.4916133,0.5422405
2020-01-22,0.50434077,0.5179086,0.47786105,0.50722814,0.4539563,0.49228135,0.54306966
2023-05-11,0.5042847,0.51781565,0.47761407,0.50718796,0.45383054,0.4922469,0.5428961
2021-07-07,0.50412333,0.51765907,0.47753602,0.5068587,0.4536208,0.49192747,0.5426783
2022-02-24,0.5038868,0.51759815,0.47730088,0.5066202,0.45355988,0.49181932,0.5426735
2019-09-25,0.5028196,0.5164879,0.47641215,0.50597084,0.45270962,0.49109402,0.5412941
2019-05-17,0.50404423,0.5175388,0.4775506,0.506887,0.45364964,0.4920044,0.5427414
2022-07-17,0.50284576,0.51664543,0.4765439,0.505885,0.45262307,0.49083248,0.54146266
2024-12-08,0.5042151,0.51799583,0.47769094,0.5072962,0.45396122,0.49208647,0.5429808
2020-01-06,0.5043932,0.51795745,0.47791344,0.50729614,0.4540024,0.49233755,0.5431265
2023-08-18,0.50296783,0.51653725,0.4764116,0.50591093,0.45271832,0.49089217,0.54159045
2024-12-14,0.5042882,0.51800245,0.4777584,0.5073039,0.45396802,0.49215537,0.5430422
2019-09-28,0.50312924,0.516773,0.4766795,0.5061152,0.45288453,0.49127576,0.5416003
2021-08-18,0.504228,0.51772547,0.4777092,0.5070939,0.45377117,0.4920736,0.5427756
2022-01-19,0.50437677,0.5179506,0.47789422,0.5072714,0.4539889,0.4923126,0.5431013
2021-08-28,0.5040444,0.51749116,0.47735658,0.50683933,0.4533097,0.49166694,0.5426179
2020-02-18,0.5040734,0.51769805,0.47760314,0.50689703,0.45374373,0.49205577,0.542874
2022-03-05,0.5036806,0.5174211,0.4770164,0.5063394,0.4533484,0.49157977,0.54247963
2021-03-17,0.50369155,0.5170425,0.47713718,0.50659555,0.45333672,0.49149427,0.542258
2020-10-10,0.5039498,0.517521,0.47742274,0.50692564,0.4535688,0.4918804,0.5425466
2023-09-02,0.5009506,0.51432604,0.47430122,0.5037353,0.45075208,0.48859906,0.5392019
2022-09-01,0.5017708,0.51591414,0.4753458,0.50495887,0.45215786,0.4900134,0.54076385
2020-11-26,0.5043289,0.5179462,0.4778272,0.50722814,0.45394993,0.49221334,0.54298735
2019-11-02,0.5042507,0.5178098,0.47768494,0.5070557,0.45374045,0.49203828,0.5428831
