epoch,train_mse,val_mse,train_nll,val_nll,theta_mean,sat_lo,sat_hi,sat_mid
1,0.14907799735665322,0.10583919286727905,1.4040952920913696,1.4037272930145264,1.0068373680114746,0.0,0.0,1.0
10,0.015449806675314903,0.019114330410957336,1.3710726499557495,1.3711767196655273,1.0694730281829834,0.0,0.0,1.0
20,0.006561286258511245,0.005979156121611595,1.3492687940597534,1.3492169380187988,1.1416867971420288,0.4285714030265808,0.0,0.5714285969734192
30,0.004633068316616118,0.003832817543298006,1.3314144611358643,1.331358790397644,1.2159284353256226,0.8571428060531616,0.0,0.14285719394683838
40,0.0018916494911536575,0.0016850836109369993,1.3147636651992798,1.3147135972976685,1.2920442819595337,0.8571428060531616,0.0,0.14285719394683838
50,0.0020076520624570547,0.002197389956563711,1.3000625371932983,1.3000314235687256,1.369925856590271,0.8571428060531616,0.0,0.14285719394683838
60,0.002141396509250626,0.0019116973271593451,1.2861865758895874,1.286145567893982,1.4494588375091553,0.9999999403953552,0.0,5.960464477539063e-08
70,0.0015234222169965505,0.0019253260688856244,1.273416519165039,1.2733871936798096,1.5305577516555786,0.9999999403953552,0.0,5.960464477539063e-08
80,0.0013239674619399012,0.0014964018482714891,1.26140296459198,1.261376976966858,1.6131337881088257,0.9999999403953552,0.0,5.960464477539063e-08
90,0.0012415587436407805,0.0013856604928150773,1.250316858291626,1.2502870559692383,1.6971033811569214,0.9999999403953552,0.0,5.960464477539063e-08
100,0.001597155601484701,0.0014071877812966704,1.240036129951477,1.239997148513794,1.7823880910873413,0.9999999403953552,0.0,5.960464477539063e-08
110,0.001310088485479355,0.0013554225442931056,1.2304151058197021,1.2303898334503174,1.8689261674880981,0.9999999403953552,0.0,5.960464477539063e-08
120,0.0011985546996584162,0.0013313827803358436,1.2214367389678955,1.2214113473892212,1.9566525220870972,0.9999999403953552,0.0,5.960464477539063e-08
130,0.0011768027150537818,0.001125911483541131,1.212985634803772,1.2129555940628052,2.045487403869629,0.9999999403953552,0.0,5.960464477539063e-08
140,0.000778652005828917,0.0007039241609163582,1.2049754858016968,1.2049471139907837,2.1353888511657715,0.9999999403953552,0.0,5.960464477539063e-08
150,0.0009227252885466442,0.0009682890377007425,1.1976953744888306,1.1976691484451294,2.226288318634033,0.9999999403953552,0.0,5.960464477539063e-08
160,0.0010594321909593418,0.0009931880049407482,1.1907672882080078,1.190744400024414,2.318133592605591,0.9999999403953552,0.0,5.960464477539063e-08
170,0.0007475239690393209,0.0006873708916828036,1.1841522455215454,1.1841236352920532,2.410879373550415,0.9999999403953552,0.0,5.960464477539063e-08
