date,h0,h1,h2,h3,h4,h5,h6
2023-01-04,0.012207966,0.011441134,0.011641703,0.012321555,0.014183223,0.011576003,0.011779214
2019-09-20,0.012211705,0.011444458,0.011645138,0.012325357,0.014188151,0.011579403,0.011782722
2020-03-06,0.012211485,0.011444279,0.011644946,0.0123251295,0.01418781,0.011579218,0.011782528
2023-07-05,0.012208724,0.011441831,0.011642422,0.0123223215,0.014184156,0.011576719,0.011779941
2024-07-01,0.012211118,0.011443955,0.011644611,0.012324759,0.014187329,0.011578886,0.011782184
2024-03-14,0.012211221,0.011444041,0.011644704,0.012324863,0.014187469,0.011578978,0.011782278
2023-06-29,0.0122102825,0.011443212,0.011643843,0.012323905,0.014186209,0.011578127,0.0117814
2021-03-18,0.0122108245,0.011443691,0.011644342,0.012324458,0.014186931,0.011578618,0.011781905
2024-10-13,0.012211215,0.011444037,0.0116447,0.0123248575,0.014187464,0.011578972,0.011782272
2024-12-02,0.012211416,0.011444219,0.011644885,0.012325055,0.014187703,0.011579158,0.011782462
2024-09-06,0.012211261,0.01144408,0.011644738,0.012324904,0.014187523,0.011579012,0.011782317
2024-03-30,0.012211347,0.011444155,0.01164482,0.012324985,0.014187617,0.011579093,0.011782395
2024-01-01,0.012211422,0.011444226,0.0116448905,0.0123250615,0.01418771,0.011579163,0.011782466
2023-01-01,0.0122079775,0.01144114,0.011641714,0.012321562,0.014183237,0.011576015,0.0117792245
2024-01-25,0.012211428,0.01144423,0.011644897,0.012325072,0.0141877225,0.011579169,0.011782472
2024-09-29,0.012211002,0.011443852,0.011644507,0.012324643,0.014187184,0.0115787815,0.0117820725
2020-09-07,0.012210732,0.01144361,0.011644255,0.012324364,0.014186816,0.011578536,0.011781817
2021-02-13,0.012211456,0.011444257,0.011644925,0.012325101,0.01418777,0.011579197,0.011782501
2021-04-15,0.012211267,0.011444085,0.011644749,0.01232491,0.014187517,0.011579022,0.011782323
2020-07-10,0.012210565,0.011443464,0.011644106,0.012324195,0.014186589,0.011578383,0.011781667
2024-05-13,0.012209691,0.011442693,0.0116433045,0.012323302,0.0141854165,0.011577598,0.0117808515
2020-08-27,0.012211048,0.011443896,0.011644546,0.012324683,0.014187223,0.011578825,0.011782117
2022-02-13,0.012211295,0.011444112,0.01164477,0.012324933,0.014187545,0.011579043,0.011782344
2022-01-30,0.012211381,0.011444192,0.011644853,0.01232502,0.014187656,0.011579126,0.011782428
2021-05-03,0.01221133,0.011444144,0.011644809,0.012324973,0.014187597,0.011579082,0.0117823845
2023-10-09,0.012211347,0.011444139,0.011644809,0.012324992,0.01418767,0.011579077,0.0117823845
2022-05-25,0.012209398,0.011442434,0.011643037,0.0123230005,0.01418503,0.01157733,0.011780573
2022-07-17,0.0122111,0.011443934,0.011644595,0.0123247355,0.014187289,0.011578868,0.011782162
2022-02-04,0.012211335,0.011444155,0.011644814,0.0123249795,0.014187597,0.011579087,0.011782389
2019-05-19,0.012211295,0.011444112,0.01164477,0.012324933,0.014187549,0.011579043,0.011782344
2021-05-07,0.012211347,0.01144416,0.01164482,0.012324992,0.014187617,0.011579093,0.011782395
2019-08-23,0.012210277,0.011443206,0.011643837,0.012323905,0.0141862305,0.011578121,0.011781396
2021-10-11,0.012210939,0.011443793,0.011644446,0.0123245735,0.01418709,0.011578722,0.011782011
2023-01-25,0.012208252,0.011441394,0.011641972,0.012321847,0.014183596,0.011576272,0.011779486
2021-12-20,0.012211387,0.011444199,0.0116448635,0.012325032,0.01418767,0.011579136,0.011782439
