,h0,h1,h2,h3,h4,h5,h6
ciliate_green,-0.00061760854,-0.000598397,-0.00060355244,-0.00062021945,-0.0006604034,-0.00060195936,-0.000607201
ciliate_round,8.8123335e-05,2.7556296e-05,4.3050157e-05,9.726968e-05,0.00026167126,3.7922877e-05,5.363875e-05
closterium,-0.00036474093,-0.00035835398,-0.0003601204,-0.00036535846,-0.00037589247,-0.00035955347,-0.00036144597
coelastrum_reticulatum,0.00024519482,0.00021753283,0.0002252653,0.00024864537,0.00030938225,0.00022274067,0.00023056217
coelosphaerium,-0.00016229929,-0.0001593533,-0.00015970811,-0.00016283941,-0.00017573602,-0.00015959892,-0.00016030908
coleps,-0.0007594545,-0.00073819945,-0.000743763,-0.0007622312,-0.0008012699,-0.00074196106,-0.00074747147
collotheca,-0.0015829947,-0.0015067263,-0.0015271405,-0.0015941489,-0.0017697399,-0.0015204782,-0.0015410156
conochilus,0.00028533896,0.0002501371,0.00025912846,0.00029068653,0.00038068654,0.00025623047,0.00026552478
cosmarium,-0.00022423678,-0.00021577119,-0.00021755714,-0.00022555872,-0.0002598903,-0.00021690407,-0.00021886513
cryptophyte,-0.00089014403,-0.0008538627,-0.0008633232,-0.0008951098,-0.000977483,-0.0008603911,-0.0008694594
cyanobacteria_colonial_blue,-7.5707535e-06,-8.647129e-06,-8.36293e-06,-7.4011073e-06,-6.076097e-06,-8.460894e-06,-8.175531e-06
cyanobacteria_colonial_clathrate,-0.00036520313,-0.00033884958,-0.0003454775,-0.0003696793,-0.00043949648,-0.00034329947,-0.00035006602
cyanobacteria_colonial_probably,0.0010273,0.0009332332,0.0009576005,0.0010414397,0.0012734676,0.00094950804,0.00097410637
cyanobacteria_filamentous,-0.000105094136,-0.00012256889,-0.00011824115,-0.00010266839,-5.9357702e-05,-0.000119785574,-0.00011570603
cyclops,-0.001216779,-0.0011585073,-0.0011740639,-0.001225449,-0.0013592266,-0.0011692889,-0.0011844259
daphnia,0.0001698428,0.00014607675,0.00015164335,0.00017347626,0.00022946161,0.00015044547,0.00015605951
daphnia_cucullata,0.00039540182,0.00038473634,0.00038812967,0.00039683064,0.00041564417,0.00038719148,0.00038991135
diaphanosoma,0.00096936186,0.0008838499,0.00090636703,0.0009816238,0.0011838004,0.0008989875,0.00092178327
didinium,0.0008759598,0.00079023064,0.0008130731,0.00088855915,0.0010969017,0.0008055854,0.0008274354
dinobryon,-0.0013358012,-0.0012589672,-0.0012789898,-0.0013470392,-0.0015306392,-0.0012724402,-0.0012929584
dinoflagellate_diamond,-0.0005548288,-0.000528948,-0.0005357198,-0.0005585715,-0.0006181049,-0.0005334991,-0.0005403175
dolichospermum,0.00046555986,0.00042690884,0.00043594863,0.00047159355,0.00056846073,0.00043311765,0.0004432921
eudiaptomus,8.069027e-05,6.518574e-05,6.92443e-05,8.27457e-05,0.0001188508,6.7909794e-05,7.209521e-05
fragilaria,-0.00044485915,-0.00042144925,-0.00042782145,-0.0004487913,-0.0005031988,-0.00042591823,-0.00043248353
gonium,-4.652594e-05,-5.1800675e-05,-5.0096296e-05,-4.5636905e-05,-3.4747605e-05,-5.063786e-05,-4.897069e-05
gymnodinium,-0.001248337,-0.00118041,-0.001198199,-0.0012585409,-0.001423702,-0.0011923091,-0.0012103461
kellicottia,0.000104449195,6.986849e-05,7.879469e-05,0.00010888337,0.00019608208,7.586213e-05,8.498537e-05
keratella_cochlearis,-0.0017241514,-0.0016499483,-0.0016696012,-0.001735212,-0.0019084931,-0.0016634356,-0.001682619
keratella_quadrata,-4.0134142e-05,-4.9476184e-05,-4.7277583e-05,-3.863961e-05,-1.1220577e-05,-4.808156e-05,-4.5599914e-05
leptodora,0.0009314626,0.0008690646,0.0008855472,0.0009408438,0.0010922869,0.0008801177,0.00089695933
limnoraphis,0.0025103877,0.0023595574,0.0023988534,0.002532614,0.002898,0.0023859835,0.0024257894
mallomonas_akrokomos,-0.0017818146,-0.0017050125,-0.0017254237,-0.0017933552,-0.0019777003,-0.0017187765,-0.0017391535
mallomonas_big,0.0007990178,0.0007492325,0.0007625639,0.0008064793,0.0009228003,0.000758191,0.0007717143
nauplius,-0.00017788736,-0.0002088362,-0.00020044422,-0.00017371867,-8.7171975e-05,-0.00020322725,-0.00019513693
oocystaceae,0.00021617152,0.00019116246,0.00019780712,0.0002199743,0.0002840867,0.00019556074,0.00020198629
pandorina,0.000805609,0.0007602056,0.0007722411,0.00081226206,0.0009178117,0.00076830556,0.00078044756
paradileptus,-0.00084548816,-0.000843402,-0.000844692,-0.00084536953,-0.00083030865,-0.000844507,-0.00084512983
pediastrum,-0.00028848034,-0.00026319933,-0.00026923555,-0.0002923806,-0.00035665953,-0.00026729945,-0.00027388174
pennate_diatom,-0.0005410849,-0.0005167062,-0.00052320526,-0.00054457784,-0.00059726916,-0.0005210709,-0.0005276372
peridinium,-0.00024368532,-0.00023431743,-0.0002369252,-0.000245076,-0.00026551512,-0.00023607984,-0.00023869102
phacotus,1.8876483e-06,-4.8352845e-06,-2.4010399e-06,3.179451e-06,1.4603461e-05,-3.3158315e-06,-1.1920667e-06
plankton_x,0.00079095055,0.00072583026,0.00074294873,0.0008001529,0.0009625702,0.0007373211,0.00075467466
plankton_y,-0.00050536287,-0.0004923104,-0.0004951889,-0.000507156,-0.0005431294,-0.0004942457,-0.0004979385
plankton_z,-0.0010042735,-0.0009457511,-0.0009611193,-0.0010133287,-0.0011532333,-0.00095609075,-0.00097161793
planktosphaeria,-0.00089028385,-0.000832814,-0.00084820803,-0.0008985074,-0.0010290303,-0.0008431802,-0.0008579733
polyarthra,-0.0005838902,-0.0005340612,-0.00054647593,-0.0005907011,-0.0007151941,-0.0005421911,-0.000555475
protist_like_ciliate,0.0005686851,0.0005238563,0.0005354379,0.00057539274,0.0006854638,0.00053155643,0.0005437448
rhodomonas,-0.001993434,-0.001878323,-0.0019085406,-0.0020103669,-0.0022854388,-0.0018986522,-0.0019292254
rotifer,-0.0003775995,-0.0003722713,-0.00037450512,-0.0003779728,-0.00038282727,-0.00037344446,-0.00037517917
rotifer_long,-0.000626472,-0.00060787343,-0.00061251526,-0.00062908867,-0.0006699017,-0.0006109855,-0.00061573414
rotifer_z,-0.001638186,-0.0015412971,-0.0015665548,-0.0016524348,-0.0018841996,-0.0015582901,-0.0015838543
scenedesmus,-0.0004470244,-0.0004151636,-0.0004235526,-0.000451833,-0.0005286597,-0.0004208806,-0.00042938945
snowella,-0.00011442529,-0.00011775391,-0.000116862895,-0.00011417517,-9.9027864e-05,-0.00011716406,-0.00011623005
staurastrum,-0.0011825688,-0.0011502503,-0.0011590234,-0.0011870692,-0.0012553302,-0.0011563125,-0.0011648325
strombidium,0.0020855856,0.0019458848,0.0019821273,0.0021066286,0.0024476477,0.0019699177,0.0020073536
synchaeta,-0.0014316408,-0.0013820812,-0.001394991,-0.0014387212,-0.0015550597,-0.0013907651,-0.0014037554
synedra,-0.00040485253,-0.0003870148,-0.00039194478,-0.0004072295,-0.00044809867,-0.0003904889,-0.00039536512
synedra_angustissima,0.00093656994,0.00086190633,0.0008816822,0.00094778533,0.0011276172,0.0008752086,0.00089434243
synura,-0.00057861436,-0.00053309114,-0.00054463244,-0.0005855931,-0.00070384395,-0.000540841,-0.00055271573
tetraedron,-0.00048162162,-0.0004803294,-0.00048060893,-0.00048146117,-0.00047541005,-0.0004805568,-0.00048088937
tintinnid,-0.00023308935,-0.0002103213,-0.00021613529,-0.00023658143,-0.00029614303,-0.00021421774,-0.00022018471
trichocerca,-0.0004559638,-0.00044333388,-0.00044668207,-0.0004577779,-0.000487873,-0.0004455884,-0.0004489925
uroglena,-0.00035366317,-0.00035947416,-0.00035799106,-0.00035258583,-0.00032764848,-0.00035855008,-0.00035713395
vorticella_epistylis_like,-0.0016130995,-0.0014907257,-0.0015231281,-0.0016315258,-0.0019295921,-0.0015125145,-0.0015452098
