epoch,train_mse,val_mse,train_pll,val_pll
1,0.22546422183513642,0.22747577726840973,0.6406742930412292,0.646082878112793
10,0.18197898119688033,0.18690696358680725,0.5489964485168457,0.5559612512588501
20,0.17033700793981552,0.1751837432384491,0.5221543908119202,0.5289326906204224
30,0.1655217707157135,0.1686500757932663,0.5062077045440674,0.5124773979187012
40,0.1591542385518551,0.16339823603630066,0.4950849711894989,0.5003952980041504
50,0.15189023166894913,0.15930338203907013,0.48666131496429443,0.49050694704055786
60,0.15506367459893228,0.15786485373973846,0.48195913434028625,0.48554685711860657
70,0.1495566822588444,0.1559748500585556,0.47908440232276917,0.4825996458530426
80,0.14731261134147644,0.15507471561431885,0.4760191738605499,0.4786081910133362
90,0.15078795626759528,0.15430237352848053,0.47415706515312195,0.4776693284511566
100,0.15138932093977928,0.1536901295185089,0.472281277179718,0.4758217930793762
110,0.14877659901976586,0.15284885466098785,0.47150135040283203,0.4742166996002197
120,0.1482635498046875,0.15266601741313934,0.4708387851715088,0.4737688899040222
130,0.14730884432792662,0.15375006198883057,0.47060760855674744,0.4752173125743866
140,0.15168751403689384,0.15236978232860565,0.470211386680603,0.47425174713134766
150,0.14667268916964532,0.15262065827846527,0.46980181336402893,0.4743366241455078
160,0.15079333037137985,0.15229031443595886,0.46954283118247986,0.47384804487228394
170,0.14872752353549004,0.15243536233901978,0.4691801965236664,0.4743404686450958
180,0.14742353186011314,0.15240059792995453,0.46850907802581787,0.4733322858810425
190,0.14788030013442038,0.15249308943748474,0.46827664971351624,0.4737674593925476
200,0.14831429943442345,0.15313288569450378,0.4683718979358673,0.4743819236755371
210,0.14592991396784782,0.15204137563705444,0.4675338566303253,0.47382622957229614
220,0.1485897846519947,0.15298902988433838,0.4674434959888458,0.4743187427520752
230,0.14898884743452073,0.1520959883928299,0.46711844205856323,0.47441065311431885
240,0.14581063464283944,0.1519632637500763,0.4673570990562439,0.47494539618492126
250,0.14504149183630943,0.1526349037885666,0.46672946214675903,0.4747740626335144
260,0.14539142027497293,0.15316742658615112,0.46666666865348816,0.47446560859680176
270,0.14560626521706582,0.1530625969171524,0.4663594365119934,0.4750325381755829
280,0.14618997052311897,0.15209688246250153,0.4659656286239624,0.47470325231552124
290,0.14682541862130166,0.15273337066173553,0.46611857414245605,0.47576218843460083
300,0.14694263711571692,0.15323805809020996,0.4659150540828705,0.4749411940574646
310,0.14664503633975984,0.15272878110408783,0.46545904874801636,0.47426342964172363
320,0.1470119535923004,0.15202529728412628,0.46542713046073914,0.4738948345184326
330,0.1468774512410164,0.15274247527122498,0.4653373062610626,0.4738232493400574
340,0.14667051285505295,0.1518973857164383,0.4651649594306946,0.47281613945961
350,0.14864726960659028,0.15214987099170685,0.46504783630371094,0.47294944524765015
360,0.1472547248005867,0.15231619775295258,0.4648077189922333,0.47210100293159485
370,0.1471979670226574,0.15131530165672302,0.4647381901741028,0.47219008207321167
380,0.14762644246220588,0.15209388732910156,0.4647134244441986,0.47194427251815796
390,0.1470287561416626,0.1521221250295639,0.464501291513443,0.47144442796707153
400,0.1459363505244255,0.15130792558193207,0.4645966589450836,0.4716596007347107
410,0.14758492708206178,0.1513715535402298,0.4644154906272888,0.47094473242759705
420,0.14676625207066535,0.15163654088974,0.464300274848938,0.47065624594688416
430,0.1466365486383438,0.15113872289657593,0.4640098214149475,0.4698552191257477
440,0.14590858966112136,0.1512775868177414,0.4638237953186035,0.46954038739204407
450,0.1464487560093403,0.15077033638954163,0.4633669853210449,0.4688589870929718
460,0.14596347585320474,0.1505335122346878,0.46289268136024475,0.4681570827960968
470,0.14456608444452285,0.1506471037864685,0.46157872676849365,0.46760696172714233
480,0.1444224461913109,0.14945834875106812,0.45978793501853943,0.4674372673034668
490,0.14308984577655792,0.14918671548366547,0.4578380584716797,0.4669550359249115
500,0.14342629984021188,0.14901693165302277,0.45699986815452576,0.4668136537075043
