date,h0,h1,h2,h3,h4,h5
2024-01-15,0.5519413,0.43508926,0.5708384,0.5295164,0.541196,0.45238152
2023-10-18,0.5508366,0.43387762,0.5694538,0.5277711,0.5396464,0.45117614
2024-02-13,0.55121523,0.43434313,0.5699844,0.52883947,0.54031265,0.45178264
2022-02-26,0.5513524,0.43448335,0.57017964,0.5291133,0.5403476,0.45211136
2021-08-06,0.55149853,0.43715334,0.5619366,0.52766585,0.5395459,0.4510103
2022-04-21,0.55172104,0.43483815,0.57046163,0.52920187,0.5407279,0.45212772
2024-06-09,0.55140513,0.43466964,0.5702038,0.52905273,0.54075104,0.4521525
2022-03-21,0.551528,0.43468165,0.5702821,0.529129,0.5407055,0.45185888
2023-09-21,0.5496336,0.43260378,0.56793666,0.5262056,0.5381569,0.4500162
2019-08-24,0.54833996,0.43211657,0.5681027,0.52647716,0.5382318,0.44957918
2023-09-24,0.55002445,0.43275905,0.5681255,0.52619374,0.53826946,0.4501496
2020-04-02,0.5512806,0.434445,0.5700223,0.5291198,0.5404549,0.45140144
2021-03-10,0.55173445,0.43479276,0.5705438,0.5294073,0.540903,0.45190415
2023-11-17,0.5517388,0.4348829,0.5706599,0.5292108,0.54093415,0.45223752
2024-06-21,0.5512499,0.43451366,0.5700522,0.52877164,0.5401815,0.45201737
2021-11-16,0.55201817,0.4351048,0.5709282,0.5295397,0.5412714,0.45242473
2021-05-01,0.5517258,0.43493414,0.57058376,0.529362,0.54098105,0.45208475
2019-04-29,0.5516176,0.43482223,0.5705037,0.52928036,0.54091316,0.45200378
2024-11-15,0.5516083,0.43489036,0.57061154,0.5290792,0.54096663,0.45219198
2024-07-25,0.54925984,0.43302953,0.56850153,0.52712405,0.53875685,0.45022315
2023-12-26,0.5519989,0.43512076,0.57085073,0.5295256,0.5412477,0.45240557
2021-02-14,0.55137175,0.4345143,0.5700942,0.52910346,0.54034567,0.45210668
2024-12-20,0.55193025,0.4350788,0.570935,0.5294268,0.541219,0.45232233
2020-02-14,0.5517578,0.43499586,0.57049346,0.52944314,0.54102975,0.45224288
2019-07-02,0.55112886,0.43437833,0.5701456,0.52869064,0.5404406,0.4517735
2021-11-12,0.55191827,0.4349616,0.57079774,0.5293974,0.54111344,0.4523976
2022-03-25,0.55120283,0.43434453,0.56985945,0.52899384,0.54027617,0.45129073
2023-10-30,0.5510971,0.43440711,0.57010317,0.5285131,0.5402209,0.45166454
2020-04-20,0.5516384,0.43482178,0.5704978,0.5292392,0.5408889,0.45206296
2024-09-09,0.5508922,0.4341552,0.56973755,0.5283179,0.54005706,0.4515131
2021-04-18,0.5516729,0.43485847,0.5705347,0.52926713,0.540867,0.4519825
2019-09-23,0.55007654,0.4338142,0.56937265,0.52756184,0.53914875,0.45122376
2023-01-07,0.5522661,0.4352735,0.5711307,0.5298063,0.54152423,0.4526599
2022-07-04,0.55062956,0.4338072,0.5694062,0.52774173,0.5396194,0.4514059
2019-08-15,0.55081445,0.43411675,0.5699734,0.5284878,0.540189,0.4514507
2021-07-07,0.5516576,0.43484533,0.57035327,0.52911776,0.5408184,0.45209733
2023-05-28,0.5517598,0.4349314,0.57058764,0.52926826,0.54078776,0.45230237
2022-09-21,0.54922885,0.4326559,0.5684002,0.52561617,0.5374769,0.45057973
2023-01-04,0.55253243,0.4353195,0.5713182,0.5300516,0.5417227,0.4529429
2021-10-28,0.5495888,0.43349242,0.5695591,0.5269685,0.5389364,0.45120013
2021-05-24,0.5517389,0.43483064,0.5707713,0.5292171,0.5408872,0.45220563
2023-12-13,0.55197567,0.4351054,0.5707924,0.5294763,0.54118705,0.45238298
2023-05-19,0.55181396,0.43496463,0.5707316,0.529328,0.5409424,0.45232573
2024-04-17,0.5517698,0.4349428,0.5706631,0.52935934,0.5410568,0.45218337
2021-11-18,0.5520422,0.4351252,0.570942,0.529567,0.5413069,0.4524309
2024-10-24,0.55124557,0.4348318,0.5694267,0.5284677,0.5403948,0.45192784
2023-04-22,0.5513634,0.43474102,0.570179,0.5290675,0.5406512,0.45191294
2023-07-14,0.55113244,0.43442276,0.5701497,0.5285701,0.54038364,0.4517734
2020-07-05,0.55088264,0.43412676,0.56974536,0.528368,0.54018843,0.45140874
2020-09-28,0.55155766,0.43478337,0.57049495,0.52899104,0.54071254,0.45204777
2024-08-31,0.5502843,0.43362385,0.5691891,0.527687,0.53945035,0.45098782
2024-08-03,0.5513912,0.4347312,0.57037383,0.52894336,0.5406132,0.4519382
2021-07-15,0.5512658,0.43451673,0.5698439,0.52857304,0.54057115,0.45192322
2024-01-06,0.5519683,0.4351169,0.57084787,0.5295238,0.5412262,0.45238405
2021-05-27,0.55151373,0.43443272,0.5711834,0.528709,0.5401627,0.45201012
2020-10-06,0.5515257,0.43472353,0.5704746,0.5289687,0.54062974,0.45199832
2020-08-11,0.55150664,0.4347303,0.5704211,0.52904665,0.5407904,0.45205122
2021-11-14,0.55193627,0.43499404,0.5708324,0.5294176,0.5411656,0.4524105
2019-09-29,0.55076087,0.43429512,0.56980675,0.52826023,0.5400155,0.45163524
2023-11-27,0.55189824,0.43504775,0.57076645,0.5294026,0.5411224,0.45234272
2024-06-13,0.55144143,0.43467757,0.5700531,0.5291443,0.5412084,0.45281857
2024-09-12,0.551201,0.43438885,0.56998026,0.5285193,0.54029924,0.4517235
2024-12-23,0.5519237,0.4350912,0.5708759,0.5294252,0.5412112,0.45235184
2023-09-17,0.54930973,0.43224767,0.56749576,0.52583015,0.5376929,0.44968942
2020-05-04,0.551822,0.4349645,0.5706986,0.5293905,0.541101,0.45227528
2020-02-13,0.5517672,0.43499324,0.57051927,0.52943987,0.5410359,0.4522372
2023-08-28,0.5500797,0.43339393,0.5688304,0.52745914,0.539175,0.45075092
2022-12-26,0.55254805,0.43531388,0.571327,0.53007126,0.5416933,0.45285675
2024-01-12,0.5519545,0.43510723,0.5708491,0.529531,0.5412139,0.45238706
2023-01-23,0.55246925,0.43525773,0.5711354,0.5299428,0.5416495,0.4530025
2024-04-23,0.55178523,0.4349792,0.57068217,0.5293739,0.5410767,0.45221055
2019-06-30,0.5510335,0.43430042,0.5701126,0.52860016,0.5403799,0.45176825
2023-03-16,0.55145115,0.43447465,0.57005966,0.52876073,0.5407559,0.45193106
2019-06-28,0.5503272,0.43362024,0.56953925,0.5279747,0.5397694,0.45100456
2024-09-16,0.5512121,0.43439612,0.5700268,0.52858263,0.5402697,0.45174378
2023-11-13,0.55152965,0.43473387,0.57053477,0.5289448,0.5406496,0.45202264
2024-08-02,0.55138826,0.4347626,0.5703825,0.52894664,0.54058444,0.45192897
2024-12-28,0.5519502,0.43511292,0.57084733,0.52943796,0.5412216,0.45238414
2019-10-07,0.5510227,0.43447956,0.5700183,0.5285417,0.5403322,0.4517665
2020-05-06,0.5517422,0.43493915,0.5706486,0.5293381,0.54104567,0.4521833
2019-11-02,0.55176693,0.43499088,0.57063776,0.5292731,0.54100925,0.45222932
2021-11-11,0.55186886,0.43493146,0.57079494,0.52936655,0.5410815,0.45239732
2020-03-05,0.5510984,0.43431422,0.5699019,0.5289206,0.5400674,0.45197842
2023-12-15,0.5519886,0.43509135,0.57082766,0.52949953,0.5411862,0.45241034
2022-11-08,0.55178523,0.4349384,0.57067025,0.52931094,0.5409941,0.45222625
2024-11-22,0.55180633,0.43501106,0.57077503,0.52931005,0.5411151,0.45230472
2020-03-09,0.5513689,0.43457806,0.57023233,0.5291318,0.54045856,0.4520718
2021-10-31,0.5497562,0.43359742,0.5696513,0.52712566,0.5390756,0.4513031
2019-06-12,0.5513111,0.4344413,0.5700442,0.5286741,0.54037315,0.4517335
2022-07-20,0.55049145,0.43379956,0.56950253,0.5277165,0.5396695,0.45120212
2021-12-02,0.5520706,0.4351681,0.5710042,0.52960294,0.54136103,0.4524897
2024-06-27,0.5506669,0.4340678,0.5695735,0.52812314,0.53972167,0.45145664
2021-12-15,0.55200255,0.43514845,0.5709378,0.52956665,0.541303,0.45239908
2022-03-12,0.5516977,0.43482766,0.5704886,0.5292707,0.54089475,0.45215756
