,h0,h1,h2,h3
limnoraphis,0.00019031955,0.00019112881,0.00019981703,0.00019368774
mallomonas_akrokomos,0.00080676615,0.0008136098,0.000879603,0.0008329152
mallomonas_big,-0.00022105662,-0.00022624449,-0.0002786444,-0.00024117136
nauplius,-0.00062655617,-0.0006276473,-0.0006401605,-0.00063114776
oocystaceae,0.0017106027,0.0017248652,0.0018617308,0.0017652857
pandorina,-0.00024608715,-0.00024149717,-0.00019732714,-0.000228523
paradileptus,-0.0010981036,-0.0011038374,-0.0011610657,-0.0011211802
pediastrum,-0.00055474724,-0.0005576409,-0.00057916413,-0.0005646145
pennate_diatom,-0.0007588034,-0.00076129136,-0.0007865987,-0.00076963205
peridinium,-7.850566e-05,-7.715517e-05,-6.343667e-05,-7.3173855e-05
phacotus,0.0002549523,0.00025707873,0.0002769347,0.00026303536
plankton_x,-0.0022443258,-0.0022599287,-0.00240863,-0.0023043747
plankton_y,0.00023832267,0.00023851711,0.00024023968,0.00023907586
plankton_z,-0.00020004921,-0.0002000984,-0.00020039661,-0.00020028143
planktosphaeria,-0.002079192,-0.0020947284,-0.0022437635,-0.0021392112
polyarthra,-0.0012149484,-0.0012258639,-0.0013325064,-0.0012572939
protist_like_ciliate,-0.0020862261,-0.0021051997,-0.0022857457,-0.0021589035
rhodomonas,0.00024227684,0.00024579233,0.00027944095,0.00025538247
rotifer,-0.001038145,-0.0010463651,-0.001124302,-0.0010695874
rotifer_long,-0.00047835926,-0.00048566324,-0.00055762223,-0.00050688547
rotifer_z,-0.00078890106,-0.0007944133,-0.0008474257,-0.00080981007
scenedesmus,1.9861476e-05,1.9087955e-05,1.2773412e-05,1.7541319e-05
snowella,0.00033337311,0.00033418764,0.00034314228,0.00033736878
staurastrum,-0.0002770655,-0.00027547983,-0.00026428982,-0.00027261965
strombidium,9.6754724e-05,0.000100366204,0.00013518128,0.000110787616
synchaeta,0.0016304293,0.0016429316,0.0017641779,0.0016790724
synedra,-6.51993e-05,-6.4828055e-05,-5.786945e-05,-6.3184794e-05
synedra_angustissima,-0.0005644023,-0.0005675866,-0.0005939399,-0.0005760429
synura,-0.00055595365,-0.00056100194,-0.00060970534,-0.00057473866
tetraedron,-0.00031305355,-0.00031379276,-0.00032327886,-0.00031659217
tintinnid,-0.00090494787,-0.0009123662,-0.0009830643,-0.00093320594
trichocerca,0.00050214655,0.00050644105,0.00054652814,0.0005184541
uroglena,-0.00074712245,-0.00075295137,-0.000811962,-0.0007697316
vorticella_epistylis_like,-0.0025492066,-0.002568855,-0.002759581,-0.0026247443
