,h0,h1,h2,h3,h4
pandorina,0.0011561821,0.0007823135,0.0008626238,0.0007707288,0.0007835213
paradileptus,-7.744573e-05,-5.3561325e-05,-5.4826614e-05,-5.3890228e-05,-5.3699598e-05
pediastrum,0.0009067155,0.00059690006,0.0006644693,0.0005876466,0.0005979282
pennate_diatom,6.998511e-05,9.679701e-05,8.921081e-05,9.817525e-05,9.687114e-05
peridinium,0.0008287861,0.00043130075,0.0005134766,0.00041924533,0.00043255958
phacotus,-0.0009839695,-0.0006813869,-0.00075054745,-0.00067120884,-0.0006824419
plankton_x,0.0029981444,0.0019811671,0.0022099416,0.0019470416,0.0019847106
plankton_y,-7.5137854e-05,-3.2098473e-05,-3.6165442e-05,-3.1755455e-05,-3.2130487e-05
plankton_z,0.0005111272,0.0003577361,0.000397804,0.00035158807,0.00035840526
planktosphaeria,-0.0005816194,-0.00042434872,-0.0004621813,-0.00041876864,-0.00042493272
polyarthra,-0.0008215539,-0.0007156696,-0.000738289,-0.000712441,-0.0007159838
protist_like_ciliate,-8.896578e-05,-7.6096956e-05,-7.4656535e-05,-7.70777e-05,-7.6000986e-05
rhodomonas,-5.7013098e-05,6.315712e-05,3.949588e-05,6.6416455e-05,6.281285e-05
rotifer,0.00036098703,0.00035727766,0.00036725207,0.00035531548,0.0003574846
rotifer_long,-0.0007040629,-0.00045644547,-0.0005113127,-0.00044829905,-0.00045728765
rotifer_z,-0.0010271134,-0.0008552538,-0.0008982675,-0.00084875606,-0.0008564548
scenedesmus,-0.00060258526,-0.0005687034,-0.00057888473,-0.00056689867,-0.00056880986
snowella,-0.00053658016,-0.0003532394,-0.00039140508,-0.0003480219,-0.0003541564
staurastrum,0.0010099687,0.00066971546,0.0007457313,0.00065850513,0.0006708781
strombidium,-0.0003955349,-0.0004698426,-0.00045470617,-0.00047165074,-0.000469582
synchaeta,-0.002429579,-0.0018193542,-0.001966215,-0.0017973752,-0.0018216331
synedra,-0.0016709104,-0.001300405,-0.0013944829,-0.0012860909,-0.0013019074
synedra_angustissima,-0.0003940106,-0.00036872888,-0.00037115897,-0.0003680792,-0.00036927493
synura,-4.872136e-05,-0.00014017694,-0.000119288976,-0.00014345371,-0.00013980121
tetraedron,-0.0021517887,-0.001630572,-0.0017576048,-0.0016113055,-0.0016325638
tintinnid,-0.00011862049,-7.9567224e-05,-8.632068e-05,-7.9058984e-05,-7.962814e-05
trichocerca,-0.0014791839,-0.0010782204,-0.0011657795,-0.0010656598,-0.0010796321
uroglena,-0.0002488719,-0.00017363738,-0.00019301746,-0.00017060965,-0.00017395394
vorticella_epistylis_like,-0.00286872,-0.0020475741,-0.0022330699,-0.002019575,-0.002050391
