date,h0,h1,h2,h3,h4
2021-08-15,0.016500382,0.011522369,0.0126506295,0.011355375,0.01153968
2022-01-14,0.01650063,0.011522517,0.012650802,0.011355518,0.011539827
2024-10-10,0.016500544,0.011522457,0.012650736,0.011355461,0.011539772
2023-09-29,0.016501565,0.011522928,0.012651315,0.011355921,0.011540246
2020-07-27,0.016500521,0.011522429,0.012650707,0.011355434,0.011539746
2020-12-08,0.016500615,0.011522505,0.01265079,0.011355508,0.0115398215
2024-05-29,0.01650059,0.0115224775,0.012650766,0.011355482,0.011539794
2024-04-30,0.016500669,0.0115225315,0.012650827,0.011355535,0.0115398485
2023-03-31,0.016500669,0.011522528,0.01265082,0.0113555305,0.011539842
2021-07-14,0.016500652,0.011522517,0.012650808,0.011355518,0.011539833
2024-10-02,0.016500482,0.0115224235,0.012650696,0.011355428,0.011539735
2021-06-21,0.016500607,0.0115224505,0.012650742,0.011355449,0.0115397675
2020-06-03,0.016500622,0.011522466,0.012650761,0.01135547,0.011539783
2024-10-25,0.016500382,0.011522385,0.012650647,0.011355391,0.011539701
2024-07-22,0.016500467,0.011522354,0.012650636,0.011355353,0.011539663
2019-12-26,0.016500652,0.011522521,0.012650814,0.011355524,0.011539838
2022-12-25,0.016497511,0.011521197,0.012649152,0.01135424,0.011538506
2024-03-14,0.016500127,0.011522261,0.012650498,0.0113552725,0.0115395775
2020-10-30,0.016500574,0.0115224775,0.012650761,0.011355482,0.011539794
2021-08-10,0.016500266,0.011522277,0.0126505345,0.011355283,0.011539593
2022-07-28,0.016500428,0.011522374,0.012650643,0.01135538,0.011539686
2023-10-20,0.01650104,0.011522695,0.012651023,0.011355691,0.011540007
2019-06-30,0.016500505,0.011522418,0.012650696,0.0113554215,0.011539735
2022-02-14,0.016500467,0.011522436,0.012650707,0.011355438,0.011539751
2023-01-17,0.016497472,0.0115211755,0.012649128,0.011354224,0.011538488
2022-03-29,0.016500745,0.011522538,0.012650844,0.01135554,0.011539855
2020-05-04,0.016500676,0.0115225315,0.012650827,0.011355535,0.0115398485
2020-06-21,0.01650087,0.011522625,0.012650939,0.011355626,0.011539941
2022-03-21,0.016500544,0.011522457,0.012650736,0.011355461,0.011539772
2022-01-10,0.016500637,0.011522517,0.012650802,0.011355518,0.011539833
2023-01-10,0.016497448,0.011521169,0.012649116,0.011354213,0.011538479
2023-01-12,0.016497457,0.011521169,0.012649123,0.011354218,0.011538479
2021-01-12,0.0165005,0.0115224505,0.012650724,0.011355454,0.0115397675
2024-06-30,0.01650059,0.011522462,0.01265075,0.011355466,0.011539778
2020-10-06,0.016500598,0.011522484,0.012650766,0.011355487,0.011539794
2022-08-02,0.016500521,0.011522436,0.012650713,0.011355438,0.011539751
2022-08-23,0.016500127,0.011522228,0.012650468,0.01135524,0.011539544
2023-01-01,0.016497396,0.011521142,0.012649093,0.011354191,0.011538457
2022-11-03,0.016500536,0.011522466,0.01265075,0.01135547,0.011539783
2021-10-07,0.016500598,0.011522466,0.012650754,0.011355466,0.011539778
2020-02-28,0.016499778,0.011522104,0.012650303,0.011355118,0.011539419
2023-12-26,0.016500615,0.011522505,0.01265079,0.011355508,0.011539817
2020-09-03,0.016500644,0.0115224775,0.012650773,0.011355482,0.011539794
2024-11-21,0.016500583,0.011522489,0.012650766,0.011355491,0.0115398
2022-09-21,0.016500289,0.011522283,0.012650541,0.011355288,0.011539599
2024-05-30,0.016500644,0.011522505,0.012650796,0.011355508,0.0115398215
2020-08-21,0.016500521,0.011522418,0.0126507,0.0113554215,0.011539735
2020-06-13,0.016500473,0.0115223965,0.012650676,0.011355401,0.011539713
2020-06-18,0.016500607,0.011522489,0.012650778,0.011355491,0.011539805
2023-04-10,0.016500536,0.0115224775,0.012650754,0.011355482,0.011539794
2024-08-20,0.016500607,0.011522466,0.012650754,0.01135547,0.011539783
2022-06-11,0.016500568,0.011522473,0.012650754,0.0113554755,0.01153979
2020-05-21,0.016500676,0.0115225315,0.012650827,0.011355535,0.0115398485
