date,h0,h1,h2,h3
2023-01-04,0.99899095,0.9999981,0.9959722,1.0733034e-12
2019-09-20,1.23797e-25,1.4904155e-16,1.4330135e-22,2.5710826e-25
2020-03-06,1.0,3.3176755e-07,0.010868068,0.0011701777
2023-07-05,2.2707693e-21,2.2904965e-17,3.6179459e-25,1.237573e-18
2024-07-01,1.1867597e-22,1.3311535e-21,2.4912574e-24,1.2781565e-22
2024-03-14,0.9996295,1.6290068e-07,2.0054062e-15,1.0339434e-12
2023-06-29,4.5205066e-17,2.6589592e-17,3.041001e-22,5.2936055e-16
2021-03-18,1.0,1.4251849e-07,0.00038767158,1.4680347e-11
2024-10-13,1.4352894e-22,1.5271599e-20,3.4586378e-16,3.5840503e-29
2024-12-02,0.049391724,0.99999976,0.99999964,1.9769296e-08
2024-09-06,2.576871e-21,5.6969095e-18,6.63926e-17,1.152372e-23
2024-03-30,1.0,0.1468348,1.8583926e-07,0.34449837
2024-01-01,1.0,0.99998426,1.0,0.91714317
2023-01-01,0.99994385,0.9994615,0.998395,2.8379403e-09
2024-01-25,1.0,0.99988735,1.0,0.2134984
2024-09-29,5.088094e-23,1.721744e-17,2.9341873e-24,8.053417e-25
2020-09-07,3.5078795e-24,5.316809e-27,2.0998326e-26,2.489709e-24
2021-02-13,0.9999913,9.777616e-08,1.0,4.2381532e-12
2021-04-15,1.0,3.9997294e-15,9.04929e-15,8.304248e-09
2020-07-10,5.112107e-21,2.840329e-20,1.274773e-21,7.580282e-16
2024-05-13,1.5235146e-05,0.005352389,0.000251606,0.9924069
2020-08-27,1.1051394e-23,5.7681506e-19,5.5504094e-21,2.0784244e-21
2022-02-13,1.0,0.9940316,1.0,0.29435897
2022-01-30,1.0,0.99960476,1.0,0.99873763
2021-05-03,1.0,0.69930375,0.00070094387,1.0
2023-10-09,3.75551e-28,2.538033e-14,7.3974665e-21,3.635551e-29
2022-05-25,4.293278e-06,3.898403e-07,2.9396793e-15,0.9999764
2022-07-17,5.0625373e-23,7.828719e-25,2.290598e-20,1.1335476e-20
2022-02-04,1.0,0.99947697,1.0,0.99686134
2019-05-19,0.9999999,1.3794435e-11,1.8617005e-06,0.8531303
2021-05-07,1.0,0.5756184,1.2070341e-06,0.99999833
2019-08-23,1.5059617e-22,3.4586076e-18,4.5640268e-27,2.5391655e-22
2021-10-11,4.0342016e-25,3.0703258e-16,2.6337708e-18,5.6986527e-24
2023-01-25,0.99999917,0.9999993,1.4930499e-09,5.229355e-10
2021-12-20,1.0,0.99999964,0.9999995,0.9416051
2020-08-17,1.9504147e-21,1.9529103e-12,7.3840785e-20,1.5867509e-16
2020-04-24,1.0,0.98872244,4.650616e-06,1.0
2020-06-19,1.1880595e-15,2.3062136e-12,2.5030607e-16,1.5038525e-05
2021-01-25,1.0,1.0498719e-05,1.0,0.016646812
2023-03-22,0.99999464,3.140085e-13,7.239725e-16,7.591567e-16
2021-05-12,1.0,3.389589e-05,0.29311493,0.9999993
2019-05-20,0.99999976,9.607963e-15,1.1083263e-09,0.022961853
2023-12-25,0.999838,1.0,0.99972194,0.0009885139
2023-11-26,4.061041e-08,0.99999976,0.03324147,2.56852e-13
2022-01-10,1.0,0.99999094,1.0,0.95084053
2019-08-20,2.1200785e-23,1.7010387e-14,8.4251707e-26,5.7068033e-19
2024-11-12,4.3048498e-10,5.9586044e-14,2.7771206e-17,3.6741654e-24
2021-02-17,0.9999689,8.58103e-10,0.99990046,5.0505128e-11
2020-11-21,1.8000416e-09,7.0634814e-09,0.99999726,3.999363e-15
2022-02-20,1.0,0.99428314,1.0,0.20867912
2021-04-17,0.9996271,9.399078e-16,4.692303e-18,6.699415e-06
2021-08-19,9.335151e-16,0.0014028751,6.869758e-13,4.002437e-12
2022-03-27,1.0,1.7340899e-17,6.724567e-11,2.6366526e-13
2022-08-02,1.4541832e-20,2.2948754e-12,4.9504698e-17,2.667455e-15
2023-10-14,2.3180339e-26,1.395918e-17,1.3899408e-16,1.6285312e-30
2024-02-27,9.101649e-12,1.1304969e-16,4.9652344e-12,7.2016474e-19
2020-06-25,3.0102453e-20,1.2914016e-18,4.804872e-21,6.8028826e-16
2024-01-07,1.0,0.99999213,1.0,0.36395437
2022-05-20,4.772006e-08,4.4151416e-09,7.714437e-17,0.99939585
2019-11-12,6.442413e-07,0.0016889442,0.9999186,7.681836e-11
2023-05-14,1.0,0.14769107,1.0858498e-08,0.9999906
2021-03-25,1.0,6.656134e-14,1.1932352e-11,1.1684928e-10
2023-10-24,8.1141345e-25,1.293342e-10,3.9130098e-16,1.4748209e-26
2023-10-10,7.756947e-28,2.0222914e-15,1.5113558e-20,1.9665494e-31
2023-02-25,1.0,0.9999212,1.6495156e-07,1.1566362e-06
2024-02-23,1.05445395e-10,8.487192e-21,6.7652957e-19,8.811617e-23
2023-09-08,2.662257e-25,5.8536052e-18,1.2011836e-23,5.5336096e-26
2019-09-03,5.280935e-25,4.740131e-22,6.3674418e-27,1.0026735e-23
2023-06-20,3.945011e-15,1.6260528e-17,4.7037946e-24,2.760816e-14
2024-08-29,4.552586e-19,8.25686e-18,4.561169e-21,2.5420936e-21
2019-07-04,6.34921e-17,2.8631716e-14,1.03275164e-22,6.1969816e-15
2020-03-03,1.0,1.4122396e-07,0.9998629,4.964177e-05
2020-09-04,3.703957e-24,7.915238e-24,5.1952404e-23,3.5140655e-25
2021-09-18,4.294676e-27,5.658565e-21,3.1569153e-26,2.7328316e-27
2020-10-20,2.6319664e-23,8.076216e-17,3.689919e-12,1.7939759e-23
2019-11-03,4.325057e-20,0.00010008233,4.4092253e-06,6.457585e-11
2023-07-12,2.5515433e-16,2.6356919e-17,5.405538e-22,3.2943256e-19
2021-02-10,0.99999726,5.555763e-07,1.0,1.1799294e-08
2022-06-11,2.6593306e-20,4.9750773e-11,6.2452897e-18,2.7322924e-10
2023-09-06,9.773412e-25,1.5182916e-18,3.1058552e-23,2.0828847e-29
2024-04-27,1.0,0.9997565,1.2387336e-07,0.9999927
2021-12-12,0.9999999,0.9999968,0.99995625,0.06898738
2021-12-16,1.0,0.9999993,0.9999988,0.97174174
2020-07-13,1.3446578e-21,8.709442e-19,3.2380967e-19,5.8647423e-16
2019-05-28,4.643869e-05,1.39238e-19,9.6523315e-17,4.953726e-05
2019-10-14,6.181849e-22,3.8062618e-14,1.5296157e-11,4.802508e-21
2023-03-23,1.0,4.0360947e-06,2.2202563e-15,3.8284638e-09
2021-01-10,1.0,6.7179753e-06,1.0,0.00033578294
2024-08-20,3.8683686e-15,1.9439414e-17,7.6573337e-22,8.358701e-29
2021-08-16,1.7402019e-22,3.805301e-23,3.2752742e-22,2.3306457e-23
2021-08-15,4.450969e-23,6.72858e-23,2.5398008e-25,5.441985e-25
2023-03-12,1.0,0.9999528,6.235368e-09,1.6779192e-09
2024-02-03,1.0,2.2232662e-06,0.0044918163,6.06573e-07
2024-01-04,1.0,0.99999976,1.0,2.6480415e-05
2019-12-17,1.0,0.99917334,0.9999838,0.99940753
2024-06-07,1.5858064e-06,1.0750856e-09,1.9507192e-14,0.060514696
2019-08-14,9.7324334e-21,1.6563624e-14,2.9037315e-18,7.283666e-14
2020-12-07,0.9999999,0.0010486266,1.0,0.024548355
2019-11-16,1.0567583e-06,0.9998827,0.99996114,9.919091e-13
2022-09-02,4.8369827e-28,1.263597e-16,3.378643e-26,2.5591082e-23
2023-10-30,2.4173112e-23,9.877763e-17,6.943176e-15,3.645788e-28
2024-07-24,6.6673794e-25,1.797969e-24,3.412349e-24,9.778522e-25
2021-09-07,8.603252e-25,1.1700155e-22,5.114237e-27,9.8444035e-23
2023-07-28,1.7491792e-23,2.609559e-18,5.222358e-25,3.6427527e-23
2024-11-04,1.4064525e-18,1.6735882e-13,2.9913006e-20,3.570517e-27
2024-04-15,1.0,0.99753416,3.6626682e-07,0.9999995
2020-12-14,0.99955434,0.07266674,1.0,0.08169279
2023-04-11,1.0,4.33359e-15,2.348797e-18,1.9642123e-14
2022-07-16,1.0879975e-23,2.8633988e-23,4.8561697e-22,8.470272e-22
2020-06-29,3.7698054e-21,2.763307e-11,9.2602744e-17,2.7148765e-12
2024-12-05,0.9999728,0.999997,1.0,0.0003143034
2021-04-03,0.999711,3.4389784e-18,1.7247707e-14,3.4684408e-16
2020-03-13,1.0,1.3246834e-08,0.91732734,0.0007479695
2020-02-25,0.9999999,0.0022678443,1.0,2.1153817e-05
2023-09-20,8.027584e-19,2.985437e-15,1.1675193e-21,1.9115225e-29
2024-07-09,1.6112964e-23,1.2997639e-18,3.196555e-25,2.4153583e-22
2020-05-26,0.46286568,0.004482182,2.2162442e-06,1.0
2024-04-16,1.0,0.99997616,0.015824806,0.9999962
2024-10-11,2.451306e-24,2.7018667e-21,6.019212e-22,1.5010941e-27
2024-06-17,1.2027055e-16,4.6873446e-08,7.93951e-19,9.19494e-10
2022-09-06,2.3340333e-25,1.5558763e-16,4.282448e-23,2.2098723e-22
2023-01-08,0.99844724,0.99999976,0.9985549,2.2504234e-09
2022-08-10,2.9498444e-23,2.4156016e-19,3.6102485e-20,4.5470994e-20
2022-09-05,1.24800554e-29,9.914682e-17,2.698828e-21,3.553578e-24
2021-03-24,1.0,8.005308e-15,1.09745295e-13,7.7656475e-14
2020-05-31,1.175503e-10,6.330018e-14,6.421634e-15,0.07768907
