date,h0,h1,h2,h3,h4,h5
2022-07-20,0.0122860335,0.011887585,0.011429066,0.013611773,0.011749007,0.011395314
2024-11-17,0.012285826,0.011887394,0.011428898,0.013611505,0.011748818,0.011395142
2023-03-01,0.012286022,0.011887568,0.011429055,0.013611761,0.01174899,0.011395298
2022-12-04,0.012286856,0.011888342,0.011429755,0.013612806,0.011749743,0.011395996
2019-09-18,0.012285959,0.011887513,0.011429001,0.013611677,0.011748941,0.0113952495
2024-09-09,0.012286127,0.011887674,0.0114291515,0.013611876,0.011749095,0.0113954
2022-02-25,0.012285727,0.011887299,0.011428807,0.013611384,0.011748725,0.011395057
2019-10-09,0.012285872,0.011887434,0.011428931,0.013611556,0.011748857,0.011395181
2021-09-08,0.012285624,0.011887198,0.011428715,0.013611269,0.01174863,0.011394965
2019-06-21,0.012285594,0.011887166,0.011428678,0.013611237,0.011748597,0.011394927
2020-10-27,0.012285716,0.011887289,0.011428797,0.013611363,0.011748713,0.011395046
2024-05-30,0.012285669,0.011887244,0.011428753,0.0136113195,0.011748673,0.011395003
2022-01-07,0.012285703,0.011887277,0.011428791,0.013611351,0.011748708,0.011395034
2023-12-19,0.012285698,0.011887271,0.01142878,0.013611346,0.011748702,0.011395029
2021-01-28,0.01228571,0.011887283,0.011428791,0.013611363,0.011748713,0.011395041
2021-04-11,0.012285675,0.011887244,0.011428753,0.013611331,0.011748673,0.011395003
2020-01-30,0.012285703,0.011887277,0.011428791,0.013611351,0.011748708,0.011395034
2024-06-05,0.012285647,0.011887221,0.011428731,0.013611287,0.011748652,0.011394981
2021-09-21,0.012285664,0.011887237,0.011428748,0.013611313,0.01174867,0.011394997
2024-10-02,0.012285774,0.011887344,0.011428845,0.013611447,0.011748768,0.011395094
2022-09-04,0.01228619,0.01188773,0.0114292,0.013611953,0.011749146,0.011395449
2023-01-31,0.012287133,0.011888598,0.0114299925,0.013613156,0.011749992,0.011396232
2019-05-25,0.012285716,0.011887289,0.011428797,0.013611371,0.011748719,0.011395046
2021-07-15,0.012285547,0.011887131,0.011428651,0.013611179,0.0117485635,0.011394895
2022-09-14,0.0122864675,0.011887988,0.011429442,0.013612299,0.0117494,0.011395684
2021-05-05,0.012285675,0.011887249,0.011428764,0.0136113195,0.01174868,0.011395013
2023-01-08,0.012287115,0.011888582,0.011429976,0.013613137,0.011749975,0.011396216
2019-11-09,0.012285693,0.011887265,0.011428774,0.013611338,0.011748697,0.011395025
2019-12-29,0.012285698,0.011887271,0.0114287855,0.013611346,0.011748702,0.011395034
2019-11-04,0.012285693,0.011887265,0.01142878,0.013611338,0.011748697,0.011395025
2021-10-26,0.01228527,0.011886863,0.0114283925,0.013610858,0.011748298,0.011394642
2022-06-20,0.012285664,0.011887237,0.011428748,0.0136113195,0.011748663,0.011394997
2023-06-25,0.012285693,0.011887261,0.01142877,0.013611351,0.011748692,0.011395019
2022-01-18,0.012285703,0.011887277,0.0114287855,0.013611351,0.011748708,0.011395034
2019-04-25,0.012285669,0.011887249,0.0114287585,0.0136113195,0.011748673,0.011395007
2024-05-01,0.012285657,0.011887233,0.011428748,0.0136113,0.011748663,0.011394997
2020-03-31,0.01228571,0.011887283,0.011428791,0.013611363,0.011748713,0.011395041
2024-05-14,0.012285785,0.01188735,0.01142885,0.01361146,0.011748774,0.011395099
2022-11-11,0.012285896,0.011887456,0.011428948,0.013611601,0.011748879,0.011395196
2021-01-16,0.012285698,0.011887271,0.0114287855,0.013611346,0.011748702,0.011395034
2023-03-15,0.012285901,0.011887462,0.011428952,0.013611614,0.011748886,0.011395201
2020-02-09,0.012285727,0.011887299,0.011428807,0.013611384,0.011748729,0.011395057
2019-08-19,0.012285796,0.01188736,0.011428855,0.013611485,0.011748785,0.011395105
2020-03-10,0.012285687,0.011887261,0.01142877,0.013611331,0.011748692,0.011395019
2019-12-17,0.012285698,0.011887271,0.0114287855,0.013611346,0.011748702,0.011395034
2023-10-13,0.01228634,0.011887871,0.011429329,0.013612151,0.011749283,0.011395577
2023-11-05,0.01228579,0.011887356,0.011428862,0.013611467,0.011748785,0.011395105
2019-04-16,0.012285634,0.0118872095,0.011428721,0.013611275,0.011748641,0.01139497
2019-10-01,0.012285952,0.011887513,0.011429001,0.013611659,0.011748935,0.0113952495
