epoch,train_mse,val_mse,train_nll,val_nll,theta_mean,sat_lo,sat_hi,sat_mid
1,978129.828125,734879.125,3.3601250648498535,3.325312614440918,0.9927913546562195,0.5064774751663208,0.48519429564476013,0.008328229188919067
10,739951.39765625,675942.8125,3.119843006134033,3.0871591567993164,0.9552308320999146,0.6475940346717834,0.3487044870853424,0.0037014782428741455
20,1029203.8015625,585090.25,3.0398645401000977,3.0107316970825195,0.9284607172012329,0.6394200921058655,0.357958048582077,0.002621859312057495
30,424487.63154296874,589824.875,3.0170629024505615,2.98819637298584,0.9077348709106445,0.6468229293823242,0.3500925302505493,0.003084540367126465
40,612951.5936523437,563419.5625,2.998668909072876,2.966461420059204,0.8912862539291382,0.6347933411598206,0.3630474805831909,0.0021591782569885254
50,464929.6288085937,569093.0,2.9837851524353027,2.9605324268341064,0.8783305883407593,0.6374151706695557,0.36057987809181213,0.002004951238632202
60,441738.472265625,564785.1875,2.9725255966186523,2.951085329055786,0.8659799098968506,0.6401911973953247,0.357958048582077,0.0018507540225982666
70,480698.63515625,567988.5625,2.9619131088256836,2.9464807510375977,0.8566155433654785,0.6529919505119324,0.34561997652053833,0.0013880729675292969
80,573807.0087890625,563724.0,2.952866792678833,2.9347290992736816,0.8491133451461792,0.6483651995658875,0.34978407621383667,0.001850724220275879
90,617472.294140625,563147.4375,2.9503681659698486,2.9321787357330322,0.844016969203949,0.6423503756523132,0.3557988703250885,0.0018507540225982666
100,508128.65234375,566764.6875,2.9469213485717773,2.935746431350708,0.8387300372123718,0.6526834964752197,0.3448488414287567,0.0024676620960235596
110,499572.19140625,565743.5,2.941591739654541,2.92828631401062,0.8348826169967651,0.645280659198761,0.3527143597602844,0.00200498104095459
120,581582.0642578125,548726.5625,2.934211492538452,2.922736644744873,0.831482470035553,0.6421961784362793,0.35610732436180115,0.0016964972019195557
130,341598.530859375,567028.5,2.935795545578003,2.915923595428467,0.8290926814079285,0.6398827433586121,0.3578038215637207,0.0023134350776672363
140,565924.130078125,555887.0625,2.9293370246887207,2.9174368381500244,0.8270349502563477,0.6412708163261414,0.35549041628837585,0.003238767385482788
150,580296.628515625,557278.0,2.9318618774414062,2.9119722843170166,0.8256190419197083,0.6426588296890259,0.35626155138015747,0.0010796189308166504
160,610258.98203125,555431.8125,2.9258763790130615,2.913456916809082,0.8239039778709412,0.6361813545227051,0.3616594672203064,0.0021591782569885254
170,680309.87421875,560902.6875,2.9243335723876953,2.911301851272583,0.8234906196594238,0.6306292414665222,0.3676742613315582,0.0016964972019195557
180,538754.14375,556719.625,2.9277889728546143,2.910626173019409,0.8227729201316833,0.6297038793563843,0.3681369423866272,0.0021591782569885254
190,587035.7234375,568700.375,2.9263148307800293,2.9101953506469727,0.8218755125999451,0.6263108849525452,0.37091299891471863,0.002776116132736206
200,560126.265625,568284.375,2.9216043949127197,2.9031765460968018,0.8217605948448181,0.6189080476760864,0.37939542531967163,0.0016965270042419434
210,520641.748046875,573861.375,2.9201011657714844,2.9026403427124023,0.822088360786438,0.6173657774925232,0.3806292414665222,0.00200498104095459
220,507054.684765625,573771.5,2.920457124710083,2.8971545696258545,0.8221427202224731,0.6034854650497437,0.39389264583587646,0.002621889114379883
230,609895.546875,581900.875,2.915590286254883,2.8956048488616943,0.8222174048423767,0.5976248979568481,0.39959898591041565,0.002776116132736206
240,617462.328125,587466.5,2.911555290222168,2.888293981552124,0.8228623270988464,0.5831276774406433,0.41533002257347107,0.0015422999858856201
250,609903.5015625,586134.25,2.9149677753448486,2.8899645805358887,0.8234891295433044,0.5774213075637817,0.42103639245033264,0.0015422999858856201
260,615289.096875,582380.625,2.915271043777466,2.8869433403015137,0.8240764141082764,0.5615360736846924,0.4370758533477783,0.0013880729675292969
270,492621.26875,587849.6875,2.914579391479492,2.8902573585510254,0.82455974817276,0.5610734224319458,0.4375385344028473,0.0013880431652069092
280,672722.1203125,575359.375,2.919290065765381,2.897216558456421,0.8243325352668762,0.5596853494644165,0.4383096694946289,0.00200498104095459
290,536724.149609375,593124.125,2.9263062477111816,2.901825428009033,0.8235256671905518,0.5444170236587524,0.45342379808425903,0.0021591782569885254
300,539904.9890625,616682.625,2.941441535949707,2.9159164428710938,0.8211883902549744,0.5336211919784546,0.4642195999622345,0.002159208059310913
310,609528.1109375,608821.875,2.950937509536743,2.925849437713623,0.8171027898788452,0.561998724937439,0.4364589750766754,0.0015422999858856201
320,554720.744921875,605560.25,2.942359685897827,2.9132673740386963,0.8141442537307739,0.565545916557312,0.4332202076911926,0.0012338757514953613
330,506635.90234375,600801.8125,2.9360523223876953,2.91595721244812,0.8125415444374084,0.570789635181427,0.42813077569007874,0.0010795891284942627
340,559037.00234375,589247.4375,2.933842420578003,2.9071953296661377,0.8112952709197998,0.578809380531311,0.4201110303401947,0.0010795891284942627
350,606612.272265625,578359.1875,2.932615041732788,2.9083473682403564,0.8104249835014343,0.5854410529136658,0.4142504632472992,0.0003084838390350342
360,529642.275,584482.25,2.932502031326294,2.912896156311035,0.809794008731842,0.5857495069503784,0.4134793281555176,0.0007711648941040039
370,572937.8828125,579171.4375,2.93388032913208,2.911519765853882,0.8084930777549744,0.5837445855140686,0.4150215685367584,0.0012338459491729736
380,526311.3546875,577227.4375,2.935018539428711,2.9123857021331787,0.807153046131134,0.5800431370735168,0.41841453313827515,0.0015423297882080078
390,538309.70703125,571949.3125,2.9400110244750977,2.9125587940216064,0.8061381578445435,0.5792720317840576,0.4201110303401947,0.0006169378757476807
400,574270.85390625,564803.875,2.9467759132385254,2.9231443405151367,0.8049372434616089,0.5831276774406433,0.41594693064689636,0.0009253919124603271
410,525760.96875,565303.25,2.9515085220336914,2.9279677867889404,0.8034928441047668,0.5811227560043335,0.41718074679374695,0.0016964972019195557
420,554417.7484375,558081.8125,2.959076404571533,2.936389923095703,0.8013688921928406,0.5828192234039307,0.4161011576652527,0.0010796189308166504
430,515690.41640625,554172.0625,2.9681074619293213,2.946728467941284,0.7989704012870789,0.5854410529136658,0.41317087411880493,0.0013880729675292969
440,522423.403125,553864.75,2.9714691638946533,2.951475143432617,0.7970300316810608,0.5818938612937927,0.4168722927570343,0.0012338459491729736
450,545428.8,557270.75,2.9831337928771973,2.9649646282196045,0.7947620153427124,0.5883713364601135,0.4103948175907135,0.0012338459491729736
460,513238.7078125,544771.75,2.996293067932129,2.974945306777954,0.7914860248565674,0.6002467274665833,0.3986736536026001,0.0010796189308166504
470,481299.6609375,542698.25,3.0112078189849854,2.995119333267212,0.7879820466041565,0.6133559346199036,0.38587290048599243,0.0007711648941040039
480,524411.1703125,543792.75,3.0251810550689697,3.0105104446411133,0.7842270731925964,0.6247686147689819,0.3744601905345917,0.0007711946964263916
490,522825.9015625,536769.9375,3.040321111679077,3.018803119659424,0.7799264788627625,0.6301665306091309,0.36782848834991455,0.00200498104095459
500,492887.8171875,538700.0,3.040543794631958,3.0182578563690186,0.7757877111434937,0.6346390843391418,0.36458975076675415,0.0007711648941040039
