epoch,train_mse,val_mse,train_pll,val_pll
1,0.22692208290100097,0.22975194454193115,0.6413242220878601,0.650367021560669
10,0.1953448697924614,0.19908344745635986,0.5736963748931885,0.5831602811813354
20,0.18042076602578164,0.1869482845067978,0.5433545112609863,0.5556660294532776
30,0.1695142537355423,0.18035852909088135,0.527553915977478,0.5416063070297241
40,0.1727725349366665,0.17733006179332733,0.5175695419311523,0.5343399047851562
50,0.1675998702645302,0.17509084939956665,0.5114155411720276,0.5272327065467834
60,0.1678896427154541,0.17319750785827637,0.5064575672149658,0.5212518572807312
70,0.16111517176032067,0.17289698123931885,0.5045446157455444,0.519660234451294
80,0.15823754742741586,0.17176103591918945,0.5021106004714966,0.5185592174530029
90,0.16338282972574233,0.1717887818813324,0.5003544688224792,0.5172330141067505
100,0.15689642056822778,0.17207762598991394,0.4999848008155823,0.5172608494758606
110,0.16043662428855895,0.1716984063386917,0.4993252754211426,0.517124354839325
120,0.16299110725522042,0.1709562987089157,0.49846187233924866,0.517020046710968
130,0.16142480447888374,0.17117702960968018,0.4979519844055176,0.5166866779327393
140,0.16120877042412757,0.17089784145355225,0.4978363811969757,0.5174979567527771
150,0.1620715819299221,0.1724393665790558,0.49782341718673706,0.5191040635108948
160,0.1617096893489361,0.17195077240467072,0.49770206212997437,0.5188215970993042
170,0.16024165004491805,0.1716863214969635,0.4972032606601715,0.5175462365150452
180,0.16096314638853074,0.17162343859672546,0.4967688024044037,0.5177439451217651
190,0.16094495430588723,0.17137129604816437,0.4965222477912903,0.5180379748344421
200,0.1594978839159012,0.17149029672145844,0.4962005019187927,0.5182473659515381
210,0.16122267991304398,0.1716269999742508,0.4960187077522278,0.5183790922164917
220,0.16056964173913002,0.1717717945575714,0.49560612440109253,0.5187049508094788
230,0.16298601999878884,0.17224739491939545,0.49502888321876526,0.5184412598609924
240,0.16060710996389388,0.17200370132923126,0.49474093317985535,0.5184869766235352
250,0.16040460541844367,0.1716700792312622,0.4942963123321533,0.5179548263549805
260,0.16090419217944146,0.17104610800743103,0.4939316511154175,0.5182672739028931
270,0.160680141299963,0.17119643092155457,0.49357572197914124,0.5180968046188354
280,0.1588085412979126,0.17145071923732758,0.49318063259124756,0.5170076489448547
290,0.1596071980893612,0.17096096277236938,0.4930628538131714,0.5169349908828735
300,0.16020916700363158,0.1710953265428543,0.49226114153862,0.5153868794441223
310,0.15984813421964644,0.17061907052993774,0.4917658865451813,0.5153866410255432
320,0.1592571683228016,0.17084558308124542,0.49122485518455505,0.5151395201683044
330,0.1578794948756695,0.17057213187217712,0.49052324891090393,0.5149278044700623
340,0.15864596962928773,0.17072296142578125,0.48995766043663025,0.5147318243980408
350,0.15744516998529434,0.17057718336582184,0.48987504839897156,0.5149033665657043
360,0.15800733789801596,0.1693446785211563,0.4895481765270233,0.5147876739501953
370,0.15914550572633743,0.16940325498580933,0.489167720079422,0.5146761536598206
380,0.1571893498301506,0.16907773911952972,0.48903927206993103,0.5141847729682922
390,0.15869082510471344,0.1694825291633606,0.48908841609954834,0.5141646265983582
400,0.15745463222265244,0.16969981789588928,0.4888315200805664,0.5135697722434998
410,0.1585531786084175,0.16884975135326385,0.4886177182197571,0.5128259658813477
420,0.15828034058213233,0.1691930592060089,0.4885321259498596,0.5128093957901001
430,0.15817489326000214,0.16924498975276947,0.48826757073402405,0.5115267634391785
440,0.15710121914744377,0.16857904195785522,0.48816293478012085,0.5117310881614685
450,0.1582481898367405,0.1685778796672821,0.48796579241752625,0.5112679600715637
460,0.15764480978250503,0.16883444786071777,0.48798322677612305,0.5114072561264038
470,0.15757197439670562,0.16928422451019287,0.4878253936767578,0.5113618969917297
480,0.1590712010860443,0.16874685883522034,0.48760631680488586,0.5109952688217163
490,0.15765935480594634,0.16823901236057281,0.4875086545944214,0.5110464096069336
500,0.15823485255241393,0.16852529346942902,0.48742619156837463,0.5107581615447998
