date,h0,h1,h2,h3,h4,h5,h6
2024-01-15,0.6477886,0.48893815,0.5126089,0.5181184,0.4087384,0.54656684,0.4377265
2023-10-18,0.6464273,0.48769027,0.5112849,0.51663756,0.4075205,0.5451553,0.43688783
2024-02-13,0.64695024,0.48823133,0.51184833,0.5174274,0.40825176,0.54596305,0.43684584
2022-02-26,0.64734805,0.48850912,0.511688,0.5176146,0.4086454,0.5461563,0.43725944
2021-08-06,0.64474475,0.4889736,0.51048577,0.5134126,0.4077555,0.54265404,0.4348813
2022-04-21,0.64743596,0.4885281,0.51225424,0.5179158,0.40837854,0.5461427,0.43753883
2024-06-09,0.64722747,0.4883602,0.51222897,0.51754725,0.40848267,0.5460774,0.43718773
2022-03-21,0.6472025,0.4885361,0.5121282,0.51759875,0.4084396,0.546187,0.43726444
2023-09-21,0.6449663,0.4865506,0.5099562,0.5152655,0.40642262,0.543802,0.43599927
2019-08-24,0.6443962,0.48598915,0.509992,0.51491266,0.4057958,0.5434413,0.43485183
2023-09-24,0.645128,0.48679385,0.5100665,0.51532865,0.4065375,0.54396266,0.43638542
2020-04-02,0.64685726,0.4884909,0.5118783,0.51726586,0.4085263,0.54594934,0.43711585
2021-03-10,0.64733785,0.48872143,0.51228803,0.51776856,0.40872586,0.5463636,0.43751645
2023-11-17,0.6476419,0.48857614,0.51243955,0.5178449,0.4084671,0.5462874,0.43745023
2024-06-21,0.6470962,0.48809662,0.5122314,0.5172775,0.40828022,0.5458592,0.4369733
2021-11-16,0.6478902,0.48894304,0.51269805,0.51818275,0.40872,0.54660326,0.43776387
2021-05-01,0.6475403,0.48877046,0.5124513,0.5179002,0.40857735,0.5462728,0.43751806
2019-04-29,0.6474474,0.48865464,0.5123967,0.5178345,0.40845373,0.5461624,0.43741798
2024-11-15,0.647792,0.48848355,0.51243097,0.51770747,0.40839562,0.54610837,0.43743342
2024-07-25,0.6452035,0.486685,0.510257,0.51556885,0.40681997,0.54404056,0.43552133
2023-12-26,0.64781886,0.48894396,0.5126666,0.5181352,0.40872732,0.5465884,0.437735
2021-02-14,0.6473386,0.48846906,0.5116945,0.5176288,0.40867713,0.546168,0.43725324
2024-12-20,0.647966,0.4888547,0.51259434,0.5180122,0.40867206,0.5464953,0.43763852
2020-02-14,0.64753926,0.48878008,0.5124321,0.5181142,0.40861994,0.54644614,0.43740767
2019-07-02,0.64693546,0.48825207,0.5119296,0.5174229,0.40808812,0.54583776,0.43708834
2021-11-12,0.6477297,0.48880288,0.51260805,0.5180496,0.40861118,0.5464865,0.43768185
2022-03-25,0.64671654,0.48834223,0.51170444,0.5171356,0.40840012,0.54593235,0.43695068
2023-10-30,0.6470479,0.48795977,0.5117697,0.5171888,0.40798217,0.54568356,0.43699497
2020-04-20,0.64743626,0.48859003,0.5123862,0.51780576,0.40843967,0.54614246,0.43743214
2024-09-09,0.6465861,0.48791343,0.5116731,0.517161,0.40770933,0.54560214,0.43671778
2021-04-18,0.6474559,0.48874518,0.5123303,0.5177759,0.40853947,0.54624313,0.4375167
2019-09-23,0.64656574,0.48684984,0.5108309,0.5161038,0.4074074,0.54495573,0.43615657
2023-01-07,0.6481472,0.489145,0.5129195,0.5184161,0.40891778,0.54687995,0.4379284
2022-07-04,0.6461807,0.4877278,0.51130384,0.5167859,0.407492,0.54522026,0.43666187
2019-08-15,0.6466862,0.48795977,0.51177365,0.51709175,0.40771917,0.5455523,0.43675935
2021-07-07,0.6474232,0.48861307,0.51229763,0.5177694,0.4084314,0.54613113,0.43742466
2023-05-28,0.64756405,0.48868474,0.5125135,0.51798797,0.40848672,0.5462395,0.4374894
2022-09-21,0.64447594,0.48627582,0.50974715,0.51561236,0.40563273,0.54427016,0.4351573
2023-01-04,0.648503,0.48925936,0.51311797,0.51862645,0.40907535,0.5472054,0.43797666
2021-10-28,0.6447592,0.4869855,0.512158,0.51623917,0.40713152,0.54460305,0.43570712
2021-05-24,0.6475488,0.48862487,0.51249117,0.5179212,0.40848437,0.5462428,0.43759927
2023-12-13,0.6478138,0.48887637,0.51259404,0.51809365,0.40868855,0.5465662,0.4376415
2023-05-19,0.6476494,0.4888322,0.51254535,0.51803684,0.4085611,0.54639727,0.43756056
2024-04-17,0.64757544,0.4887697,0.51244694,0.5179509,0.4085951,0.54634744,0.43758693
2021-11-18,0.6479117,0.48897645,0.5127217,0.51820207,0.40873387,0.54662454,0.4377863
2024-10-24,0.6473478,0.4879362,0.5119828,0.5168001,0.4079456,0.54522985,0.43682575
2023-04-22,0.64725983,0.48870292,0.512216,0.51752895,0.4084295,0.5457839,0.43728912
2023-07-14,0.6470029,0.488293,0.51187027,0.5174009,0.40802017,0.5458139,0.4370153
2020-07-05,0.64673924,0.48809752,0.5117593,0.51683474,0.40790823,0.5454103,0.4371014
2020-09-28,0.647381,0.48850656,0.5122173,0.5177389,0.40827605,0.5461924,0.43735862
2024-08-31,0.64604104,0.48739856,0.51115805,0.5165957,0.40729147,0.54498464,0.43621853
2024-08-03,0.6473745,0.4883949,0.5121631,0.51767445,0.40833282,0.5458672,0.43727645
2021-07-15,0.6468943,0.4882631,0.51217526,0.5173097,0.40809935,0.54573834,0.43713716
2024-01-06,0.6478098,0.48895273,0.5126283,0.51813227,0.40874025,0.54657954,0.43771774
2021-05-27,0.6471915,0.48804966,0.51242816,0.5175295,0.40843308,0.5457619,0.43753353
2020-10-06,0.64732677,0.48844847,0.51221335,0.5176925,0.40824395,0.5461275,0.4373319
2020-08-11,0.64732635,0.48853415,0.5122797,0.51770645,0.40836087,0.5461518,0.43735218
2021-11-14,0.64781576,0.48880926,0.5126383,0.51806456,0.40862557,0.54649824,0.43768245
2019-09-29,0.6469172,0.48768914,0.511497,0.51689845,0.40788886,0.5455205,0.43682113
2023-11-27,0.6477824,0.48876002,0.5125602,0.51802635,0.40861478,0.54646593,0.43761587
2024-06-13,0.6472554,0.4880647,0.5124416,0.5175602,0.40879342,0.54623693,0.43722266
2024-09-12,0.64685434,0.4881791,0.511844,0.51738507,0.40790483,0.5458251,0.43700546
2024-12-23,0.6479447,0.4888231,0.5126118,0.51800925,0.40867418,0.5464844,0.4376293
2023-09-17,0.6445587,0.4861666,0.5096205,0.514783,0.40602168,0.5435594,0.43555498
2020-05-04,0.6476456,0.4887899,0.5125452,0.51800483,0.40858734,0.54637784,0.4376356
2020-02-13,0.64754885,0.4887844,0.5124329,0.5180969,0.40861946,0.5464372,0.43744445
2023-08-28,0.64590806,0.48714814,0.51075774,0.51617146,0.4070822,0.5447247,0.43616515
2022-12-26,0.6484886,0.48929137,0.5130784,0.5186435,0.4090583,0.54722774,0.4379488
2024-01-12,0.64779735,0.4889459,0.5126328,0.5181283,0.40874085,0.54657507,0.43772087
2023-01-23,0.6483843,0.48910838,0.5130892,0.5185583,0.40902376,0.5470671,0.4379918
2024-04-23,0.64761055,0.48880115,0.5124594,0.5179823,0.40861827,0.546372,0.4375956
2019-06-30,0.6468686,0.4882116,0.5118716,0.5173782,0.40806815,0.5457947,0.43707338
2023-03-16,0.64719754,0.48843265,0.51203126,0.5175598,0.40822208,0.54589796,0.4370694
2019-06-28,0.6462234,0.48772803,0.51139486,0.5165227,0.40758738,0.5450848,0.4366755
2024-09-16,0.6468289,0.48818216,0.5118774,0.5173917,0.40790552,0.54584295,0.4369652
2023-11-13,0.6474315,0.48830232,0.5122689,0.5176137,0.40834513,0.5460294,0.43732122
2024-08-02,0.64738685,0.4883952,0.5121661,0.51768064,0.40835682,0.5458191,0.43728465
2024-12-28,0.6479417,0.48882234,0.5126224,0.51802427,0.40869433,0.54650366,0.43763852
2019-10-07,0.6470975,0.4880086,0.5117447,0.5172049,0.40808603,0.54574937,0.43704325
2020-05-06,0.6475837,0.4887762,0.5124564,0.5179335,0.4085797,0.5463258,0.43758026
2019-11-02,0.647641,0.4886516,0.5124384,0.5179294,0.40855578,0.546346,0.43760318
2021-11-11,0.64766335,0.48876902,0.51261866,0.5180304,0.40858442,0.5464768,0.43763414
2020-03-05,0.6471248,0.48828527,0.51149607,0.517424,0.40851232,0.54596585,0.43706343
2023-12-15,0.64779454,0.48887202,0.5126455,0.51810837,0.40867078,0.5465678,0.43767306
2022-11-08,0.6476373,0.48873794,0.51247895,0.5179253,0.40852997,0.5464023,0.4376222
2024-11-22,0.6478371,0.4887055,0.51257175,0.517939,0.40854982,0.5463492,0.43760684
2020-03-09,0.6473319,0.48853254,0.5118705,0.51764387,0.40860853,0.54614294,0.4372777
2021-10-31,0.6449283,0.48710316,0.5122132,0.51635975,0.4072185,0.54472923,0.43586206
2019-06-12,0.64698845,0.48829582,0.51188,0.5173315,0.40808538,0.54583365,0.43721217
2022-07-20,0.6462035,0.48766837,0.51123744,0.51678735,0.40732598,0.54527473,0.4363131
2021-12-02,0.6479753,0.489005,0.5127828,0.51824266,0.40874425,0.54667324,0.4378207
2024-06-27,0.6462733,0.48771986,0.5116804,0.5167943,0.40774405,0.5452839,0.4366529
2021-12-15,0.6478663,0.48900038,0.51269746,0.51819247,0.40873966,0.5466214,0.43773544
2022-03-12,0.647476,0.48872295,0.5122889,0.5178315,0.40858495,0.5463679,0.43741524
2019-10-19,0.6473838,0.48833808,0.5121739,0.5176313,0.40833977,0.5460715,0.43730953
2023-10-15,0.64602804,0.48735127,0.5108568,0.51617116,0.40717477,0.5447405,0.43678993
2020-02-15,0.64748317,0.48874193,0.51238585,0.51809454,0.40860483,0.5464219,0.43734172
2019-06-02,0.6454261,0.48542377,0.511743,0.5156411,0.4076072,0.54341793,0.43687454
2024-11-01,0.6475183,0.48798668,0.51210254,0.5172408,0.40796632,0.545616,0.4370593
2020-12-04,0.6478371,0.48896822,0.51267177,0.5181636,0.40872467,0.54658043,0.4377572
2019-06-10,0.6469796,0.48826143,0.5118831,0.51733714,0.40811178,0.54579234,0.43711355
2021-06-11,0.64675033,0.4881014,0.5119694,0.5172214,0.40796736,0.54562783,0.43688682
2019-06-06,0.6469412,0.4881854,0.51189876,0.51730806,0.40806696,0.5457996,0.43706706
2022-02-14,0.64763445,0.4887834,0.51235837,0.5179576,0.4086405,0.54638433,0.43756902
2019-10-21,0.6475261,0.48850295,0.51228523,0.51776403,0.4084245,0.54621226,0.43743113
2021-08-17,0.64753246,0.48862806,0.51237524,0.51788294,0.40850174,0.54629326,0.4375144
2023-12-14,0.64778715,0.4888394,0.5125909,0.5180809,0.40867305,0.54655135,0.43762437
2022-09-02,0.64547235,0.48685765,0.5105843,0.51592934,0.40658832,0.5446027,0.43562818
2023-10-28,0.6469721,0.48795268,0.51175326,0.517172,0.40793124,0.5456278,0.43701077
2019-04-25,0.64755017,0.488732,0.5125014,0.5179122,0.40850604,0.54629695,0.43754625
2023-09-25,0.6451199,0.48685053,0.5100172,0.5152092,0.40653747,0.54392475,0.43658915
2021-04-10,0.6469357,0.48821944,0.5118453,0.51734763,0.40811938,0.5456557,0.4371006
2021-02-27,0.64759016,0.48880664,0.51234394,0.51794386,0.4087856,0.546485,0.43759733
2022-08-29,0.6412975,0.48277918,0.50828993,0.511077,0.40293884,0.540012,0.43189347
2024-05-31,0.64733785,0.48858222,0.5121795,0.51772517,0.4084669,0.54617125,0.43731666
2023-09-01,0.64500797,0.4863889,0.5100683,0.51539975,0.4064661,0.54394495,0.4354771
2019-10-23,0.64757526,0.48851663,0.5123082,0.5177976,0.40845633,0.54626393,0.43746054
2023-09-03,0.64346176,0.4849381,0.50866354,0.5138482,0.4051862,0.54253626,0.43420097
2019-03-29,0.647026,0.48839283,0.5119215,0.5174685,0.4082483,0.545907,0.43713653
2020-03-24,0.64761114,0.48890582,0.5125261,0.5179869,0.4087749,0.5465101,0.43768054
2021-03-01,0.64754546,0.48881102,0.5123821,0.51790994,0.40874583,0.5464605,0.4375904
2023-10-27,0.64699453,0.48802915,0.5117939,0.51723915,0.40799367,0.5456861,0.43705618
2024-09-27,0.6463238,0.48768267,0.5113842,0.51680607,0.40746197,0.54515296,0.4364267
2024-09-14,0.64681864,0.48814616,0.51181763,0.5173549,0.40787002,0.54582405,0.43696615
