epoch,train_mse,val_mse,train_nll,val_nll,theta_mean,sat_lo,sat_hi,sat_mid
1,6.877495384287613e-05,7.976853521540761e-05,0.004882762208580971,0.004696538671851158,1.0000094175338745,0.0,0.0,1.0
10,9.433285622435505e-05,7.897081377450377e-05,0.004901754204183817,0.0046969312243163586,1.0000991821289062,0.0,0.0,1.0
20,0.00013588340207206783,8.117256220430136e-05,0.004958755802363157,0.004787451587617397,1.0001968145370483,0.0,0.0,1.0
30,0.00010488713983249908,7.928674313006923e-05,0.004930316004902124,0.004757427144795656,1.000293493270874,0.0,0.0,1.0
40,6.937977323104861e-05,7.880812336225063e-05,0.004916515666991472,0.004742547869682312,1.0003896951675415,0.0,0.0,1.0
50,5.875298625142022e-05,7.974894833751023e-05,0.004916462115943432,0.004756233189254999,1.0004873275756836,0.0,0.0,1.0
60,8.014836539587123e-05,7.962466042954475e-05,0.004902204964309931,0.00475758221000433,1.0005806684494019,0.0,0.0,1.0
70,7.749264345875417e-05,7.907263352535665e-05,0.004911739379167557,0.004748197738081217,1.0006769895553589,0.0,0.0,1.0
80,0.00010479889283487864,7.958784408401698e-05,0.0049128178507089615,0.004749673884361982,1.000776767730713,0.0,0.0,1.0
90,0.00010737170223364955,7.864707004046068e-05,0.004884032532572746,0.004710811655968428,1.0008726119995117,0.0,0.0,1.0
100,7.757133002996852e-05,7.930874562589452e-05,0.0048764655366539955,0.0047289663925766945,1.0009685754776,0.0,0.0,1.0
110,7.497277747461339e-05,7.87826647865586e-05,0.004868552088737488,0.004699865821748972,1.0010665655136108,0.0,0.0,1.0
120,5.9927936945314286e-05,7.900522177806124e-05,0.004887920804321766,0.004719993565231562,1.0011621713638306,0.0,0.0,1.0
130,6.691811749988119e-05,7.859608740545809e-05,0.00487503269687295,0.00469556450843811,1.0012584924697876,0.0,0.0,1.0
140,6.015699404997577e-05,7.88001052569598e-05,0.0048665013164281845,0.004705238156020641,1.0013548135757446,0.0,0.0,1.0
