epoch,train_mse,val_mse,train_nll,val_nll,theta_mean,sat_lo,sat_hi,sat_mid
1,7.678657166252379e-05,7.65599324950017e-05,0.004818800836801529,0.005008271895349026,1.0000100135803223,0.0,0.0,1.0
10,0.00010629621419866453,7.665178418392316e-05,0.004827549215406179,0.005010329652577639,1.0000985860824585,0.0,0.0,1.0
20,8.873534577560349e-05,7.65574150136672e-05,0.004839616362005472,0.0050148251466453075,1.0001953840255737,0.0,0.0,1.0
30,0.00010105666929121071,7.696492684772238e-05,0.004849913530051708,0.005026621278375387,1.0002919435501099,0.0,0.0,1.0
40,0.00011483629732538248,7.666470628464594e-05,0.004842175170779228,0.005011347588151693,1.0003865957260132,0.0,0.0,1.0
50,0.00013338672338250034,7.738577551208436e-05,0.004862361587584019,0.005034103523939848,1.0004806518554688,0.0,0.0,1.0
60,6.745974403656873e-05,7.663468568352982e-05,0.004839088302105665,0.005016741808503866,1.0005762577056885,0.0,0.0,1.0
70,6.890326499160437e-05,7.690044731134549e-05,0.004851333796977997,0.005033858586102724,1.0006721019744873,0.0,0.0,1.0
80,6.503104280000115e-05,7.653851207578555e-05,0.0048394575715065,0.005016255658119917,1.000765323638916,0.0,0.0,1.0
90,6.108487614255864e-05,7.660205301363021e-05,0.004825301934033632,0.004996279254555702,1.0008609294891357,0.0,0.0,1.0
100,6.996008423811872e-05,7.667098543606699e-05,0.004822098184376955,0.004999311175197363,1.0009570121765137,0.0,0.0,1.0
110,8.81992482845817e-05,7.660214032512158e-05,0.004819490481168032,0.004998896270990372,1.0010513067245483,0.0,0.0,1.0
120,7.215253694994316e-05,7.66723751439713e-05,0.004815871361643076,0.00499996030703187,1.0011460781097412,0.0,0.0,1.0
130,8.207638074964052e-05,7.683764124521986e-05,0.004820049274712801,0.005008242558687925,1.0012434720993042,0.0,0.0,1.0
140,8.354352644346363e-05,7.644724973943084e-05,0.004822960123419762,0.004992333240807056,1.0013368129730225,0.0,0.0,1.0
150,0.00010748813729151152,7.653819920960814e-05,0.004813591483980417,0.0049856435507535934,1.0014313459396362,0.0,0.0,1.0
160,8.176281191936141e-05,7.667682803003117e-05,0.004813220351934433,0.004992220550775528,1.001526117324829,0.0,0.0,1.0
170,8.858243636495899e-05,7.683681178605184e-05,0.004813810810446739,0.004995693452656269,1.0016223192214966,0.0,0.0,1.0
180,7.780742917020688e-05,7.629436004208401e-05,0.00480486499145627,0.004976725671440363,1.0017178058624268,0.0,0.0,1.0
190,9.020910183608067e-05,7.672220090171322e-05,0.00480852834880352,0.004981942009180784,1.0018151998519897,0.0,0.0,1.0
200,7.076358997437637e-05,7.631381595274433e-05,0.004800712689757347,0.0049878861755132675,1.0019090175628662,0.0,0.0,1.0
210,9.463573460379848e-05,7.643671415280551e-05,0.004802574869245291,0.004990542773157358,1.0020060539245605,0.0,0.0,1.0
220,6.8348415697983e-05,7.632315828232095e-05,0.004798538517206907,0.004986475687474012,1.0021021366119385,0.0,0.0,1.0
230,7.92512705174886e-05,7.676729001104832e-05,0.004800563678145409,0.004988716449588537,1.0021984577178955,0.0,0.0,1.0
240,7.582377547805663e-05,7.627361628692597e-05,0.0047962539829313755,0.004993918351829052,1.0022941827774048,0.0,0.0,1.0
250,8.681579874973977e-05,7.632071356056258e-05,0.004798785783350468,0.004986944142729044,1.0023910999298096,0.0,0.0,1.0
260,8.680237406224477e-05,7.644097786396742e-05,0.00479971244931221,0.0049774195067584515,1.0024869441986084,0.0,0.0,1.0
270,7.692782610320137e-05,7.640498370165005e-05,0.004791272804141045,0.004977100528776646,1.0025817155838013,0.0,0.0,1.0
280,7.778945155223482e-05,7.632563210790977e-05,0.004793958272784948,0.004976394586265087,1.0026767253875732,0.0,0.0,1.0
290,8.132033872243483e-05,7.633846689714119e-05,0.004791870713233948,0.0049820709973573685,1.002771258354187,0.0,0.0,1.0
300,8.6882015602896e-05,7.636510417796671e-05,0.004787968471646309,0.00497446907684207,1.0028659105300903,0.0,0.0,1.0
310,7.802877225913108e-05,7.627477316418663e-05,0.004789554979652166,0.004977102391421795,1.00296151638031,0.0,0.0,1.0
320,7.51889640923764e-05,7.635440852027386e-05,0.004788965918123722,0.004973852075636387,1.003057599067688,0.0,0.0,1.0
330,9.36120408368879e-05,7.637646194780245e-05,0.004788114223629236,0.004978780634701252,1.0031545162200928,0.0,0.0,1.0
340,7.044141384540125e-05,7.619660755153745e-05,0.004787238780409098,0.00497504323720932,1.003250241279602,0.0,0.0,1.0
350,8.064826561167137e-05,7.62224372010678e-05,0.004786917939782143,0.004973778501152992,1.0033460855484009,0.0,0.0,1.0
360,8.228724927903386e-05,7.626204751431942e-05,0.004787261597812176,0.004976940806955099,1.0034420490264893,0.0,0.0,1.0
370,8.13174763607094e-05,7.631818880327046e-05,0.004782943055033684,0.004971337970346212,1.0035375356674194,0.0,0.0,1.0
380,6.581187544725253e-05,7.61577975936234e-05,0.00478648766875267,0.0049746050499379635,1.0036325454711914,0.0,0.0,1.0
390,7.991481761564501e-05,7.631971675436944e-05,0.004782982636243105,0.004973814357072115,1.0037287473678589,0.0,0.0,1.0
400,8.928172828746029e-05,7.63418065616861e-05,0.004784365650266409,0.004966067150235176,1.0038245916366577,0.0,0.0,1.0
410,7.863039263611427e-05,7.632009510416538e-05,0.004784783348441124,0.004968124441802502,1.0039210319519043,0.0,0.0,1.0
420,7.713607392361155e-05,7.628220191691071e-05,0.0047826990485191345,0.004967158660292625,1.0040168762207031,0.0,0.0,1.0
430,7.816329143679468e-05,7.630880281794816e-05,0.004781877622008324,0.004967577289789915,1.0041121244430542,0.0,0.0,1.0
440,9.12087676624651e-05,7.630238542333245e-05,0.004780980292707682,0.004968289285898209,1.0042074918746948,0.0,0.0,1.0
450,7.602425812365254e-05,7.631583139300346e-05,0.004782085306942463,0.004971321206539869,1.004302978515625,0.0,0.0,1.0
460,7.7918795250298e-05,7.621055556228384e-05,0.00477957958355546,0.004960405640304089,1.0043989419937134,0.0,0.0,1.0
470,7.280265035660704e-05,7.620980613864958e-05,0.004783351439982653,0.004973450675606728,1.0044949054718018,0.0,0.0,1.0
480,7.658805443497841e-05,7.630751497345045e-05,0.004781570751219988,0.004978981800377369,1.0045899152755737,0.0,0.0,1.0
490,7.837993871362414e-05,7.630341133335605e-05,0.004780962131917477,0.004974763374775648,1.0046852827072144,0.0,0.0,1.0
500,8.849980094964849e-05,7.628978346474469e-05,0.004777371417731047,0.004967662040144205,1.0047811269760132,0.0,0.0,1.0
