date,h0,h1,h2,h3,h4,h5,h6
2022-07-20,0.36968943,0.53566676,0.55397403,0.4453314,0.57416046,0.48244995,0.45770028
2024-11-17,0.3705072,0.5367088,0.55449027,0.4461701,0.575356,0.4835511,0.45862886
2023-03-01,0.36987442,0.5361087,0.55425745,0.4455313,0.5746182,0.4829458,0.45824283
2022-12-04,0.3694688,0.53555703,0.5536014,0.44509625,0.57395726,0.48232105,0.45759505
2019-09-18,0.36871824,0.5344612,0.55312276,0.44477925,0.57324183,0.4823711,0.45750207
2024-09-09,0.3696981,0.53584886,0.5542143,0.44537795,0.574402,0.48275334,0.4578192
2022-02-25,0.37044802,0.5366271,0.55480945,0.4460989,0.5747062,0.4831314,0.45837393
2019-10-09,0.3701332,0.5362929,0.55461836,0.44589895,0.5747808,0.48332086,0.4583904
2021-09-08,0.36983743,0.536143,0.55439526,0.44559664,0.5749179,0.48318747,0.4582913
2019-06-21,0.36961553,0.53559935,0.55380696,0.44523934,0.57399654,0.48241875,0.45768538
2020-10-27,0.37040848,0.5367513,0.55503947,0.44620255,0.5752412,0.4835385,0.45867044
2024-05-30,0.37034163,0.5365146,0.55485547,0.4460455,0.5751034,0.48334807,0.45848298
2022-01-07,0.37062544,0.537072,0.55543756,0.4464353,0.57556075,0.4837817,0.45895967
2023-12-19,0.37060487,0.5369773,0.55529684,0.44636494,0.57548165,0.4837231,0.45885575
2021-01-28,0.37048322,0.5367182,0.55500036,0.4461774,0.5749859,0.4833065,0.45855054
2021-04-11,0.36981675,0.5359348,0.5543579,0.44552025,0.5744645,0.48293534,0.45800355
2020-01-30,0.3705309,0.5369121,0.5553002,0.44633284,0.5753995,0.48362526,0.45889178
2024-06-05,0.37024125,0.5363876,0.55479145,0.44611067,0.57501984,0.48333648,0.45856413
2021-09-21,0.37013572,0.5363806,0.5545371,0.44576466,0.5748192,0.48321384,0.4585193
2024-10-02,0.37012824,0.5364212,0.5545132,0.44568443,0.5748538,0.48316753,0.4584033
2022-09-04,0.36924374,0.5351443,0.55352396,0.4449107,0.5737425,0.48249078,0.45698845
2023-01-31,0.36912477,0.53520525,0.5530163,0.44482276,0.57360643,0.48202512,0.45734313
2019-05-25,0.3702186,0.5364626,0.55485666,0.44597837,0.5749772,0.4832707,0.45852223
2021-07-15,0.36992145,0.5361365,0.55424255,0.44594723,0.5746393,0.48305836,0.4585374
2022-09-14,0.36851826,0.534237,0.5527195,0.44425455,0.573128,0.4821627,0.45582256
2021-05-05,0.37045866,0.53678787,0.5552097,0.44623265,0.5752998,0.48356572,0.45878106
2023-01-08,0.36921865,0.53525615,0.55323124,0.44489715,0.5735973,0.4819391,0.45733258
2019-11-09,0.37052366,0.53690773,0.55525357,0.44630805,0.57542783,0.48359317,0.45883942
2019-12-29,0.37061426,0.5370497,0.55540764,0.44642243,0.5755388,0.48376516,0.45894706
2019-11-04,0.37051108,0.53687525,0.55517566,0.4463126,0.57541907,0.48360386,0.45880565
2021-10-26,0.36835605,0.53404117,0.5522852,0.44520614,0.5734411,0.48138437,0.45802206
2022-06-20,0.36991215,0.5360848,0.5542722,0.44559738,0.5745883,0.48305568,0.45817494
2023-06-25,0.36993027,0.53597724,0.5543283,0.44562927,0.57455057,0.48297778,0.45805457
2022-01-18,0.37061656,0.5370458,0.555412,0.44641554,0.5755316,0.4837539,0.45893714
2019-04-25,0.37043026,0.5367339,0.5551214,0.44619694,0.5752175,0.48351416,0.458705
2024-05-01,0.370367,0.53669405,0.555047,0.44616905,0.5750999,0.4833845,0.45877182
2020-03-31,0.37027177,0.53662586,0.5551061,0.44613147,0.57515603,0.4835483,0.45856518
2024-05-14,0.37031552,0.5365215,0.5547908,0.44605798,0.5749856,0.48307818,0.45865083
2022-11-11,0.3702777,0.5365723,0.5547923,0.44604638,0.57501644,0.48333347,0.4585356
2021-01-16,0.37056512,0.5369171,0.555269,0.4463091,0.57535213,0.48360738,0.45880485
2023-03-15,0.3698461,0.5359387,0.55422795,0.44543055,0.5746065,0.4828352,0.45818067
2020-02-09,0.3704648,0.5367956,0.5551834,0.4462618,0.57520527,0.48347944,0.4589024
2019-08-19,0.36957315,0.5355529,0.5539493,0.4452433,0.57405704,0.48254013,0.45746815
2020-03-10,0.37043715,0.53666097,0.55495006,0.44615206,0.5748992,0.48328686,0.458533
2019-12-17,0.37060413,0.53703946,0.55538416,0.44641945,0.575503,0.48372632,0.45892805
2023-10-13,0.36871758,0.5344384,0.5523192,0.44414657,0.57315594,0.48183408,0.45713568
2023-11-05,0.3699997,0.5362457,0.5544801,0.44581184,0.5748777,0.48320112,0.45835552
2019-04-16,0.37000534,0.53608996,0.5545825,0.4456494,0.5746515,0.48291537,0.45822302
2019-10-01,0.36986345,0.53595847,0.5543078,0.44569504,0.5744261,0.48307672,0.4582078
2019-06-27,0.36972865,0.53560466,0.5538147,0.4453891,0.574059,0.48258138,0.45785156
2019-09-01,0.3686908,0.534761,0.5533091,0.44466335,0.57382774,0.48264182,0.45622802
2020-02-04,0.3705465,0.5369431,0.55531335,0.4463573,0.575409,0.4836472,0.45890594
