epoch,train_mse,val_mse,train_nll,val_nll,theta_mean,sat_lo,sat_hi,sat_mid
1,7.977844470588024e-05,7.792846008669585e-05,0.004828959237784147,0.005015223287045956,1.0000098943710327,0.0,0.0,1.0
10,0.00010618053947837325,7.69754042266868e-05,0.00482660299167037,0.005016272887587547,1.000098466873169,0.0,0.0,1.0
20,8.96430859256725e-05,7.676777750020847e-05,0.004824935458600521,0.005009856075048447,1.0001952648162842,0.0,0.0,1.0
30,0.00010054530962406716,7.664173608645797e-05,0.004834412131458521,0.005010995548218489,1.0002920627593994,0.0,0.0,1.0
40,0.00011431484581407858,7.650429324712604e-05,0.004833678714931011,0.005015383940190077,1.0003865957260132,0.0,0.0,1.0
50,0.00013380233249336016,7.691654900554568e-05,0.004846110939979553,0.005015891510993242,1.0004806518554688,0.0,0.0,1.0
60,6.714093206028338e-05,7.660326082259417e-05,0.004838555119931698,0.005013135261833668,1.0005762577056885,0.0,0.0,1.0
70,6.913494803484355e-05,7.688100595260039e-05,0.004843943286687136,0.005022556055337191,1.0006721019744873,0.0,0.0,1.0
80,6.508045287318964e-05,7.651811029063538e-05,0.004836138803511858,0.005005594342947006,1.000765323638916,0.0,0.0,1.0
90,6.107181875449896e-05,7.644315337529406e-05,0.004826783202588558,0.00499876169487834,1.0008609294891357,0.0,0.0,1.0
100,6.983296541420713e-05,7.63437055866234e-05,0.004818754270672798,0.004993152804672718,1.0009568929672241,0.0,0.0,1.0
110,8.822940549180203e-05,7.635630754521117e-05,0.004816189408302307,0.00499971816316247,1.0010511875152588,0.0,0.0,1.0
120,7.195786602096633e-05,7.640456897206604e-05,0.004816141445189714,0.004994726739823818,1.0011459589004517,0.0,0.0,1.0
130,8.222754918278952e-05,7.687813194934279e-05,0.0048292637802660465,0.005007769446820021,1.0012434720993042,0.0,0.0,1.0
140,8.356262264896941e-05,7.671456842217594e-05,0.004822032991796732,0.004985164850950241,1.0013368129730225,0.0,0.0,1.0
150,0.00010715275348047726,7.640112016815692e-05,0.0048148613423109055,0.0049905977211892605,1.0014312267303467,0.0,0.0,1.0
160,8.167632715867512e-05,7.64277865528129e-05,0.004811676684767008,0.004986311309039593,1.0015259981155396,0.0,0.0,1.0
170,8.87133355718106e-05,7.670785271329805e-05,0.004815124440938234,0.004986426793038845,1.001622200012207,0.0,0.0,1.0
