date,h0,h1,h2,h3
2022-07-20,0.5898965,0.51987296,0.40299055,0.46991917
2024-11-17,0.5904374,0.5207521,0.40346092,0.47098097
2023-03-01,0.5901237,0.52041435,0.40325314,0.47006327
2022-12-04,0.589569,0.5198497,0.40285477,0.469571
2019-09-18,0.5884283,0.518708,0.4022229,0.46857974
2024-09-09,0.5899358,0.5200273,0.40312776,0.4699474
2022-02-25,0.59040195,0.5205439,0.4037726,0.4703695
2019-10-09,0.5901966,0.5203245,0.40332663,0.47023386
2021-09-08,0.5901162,0.52061284,0.40337393,0.47015864
2019-06-21,0.5895609,0.5196127,0.40287045,0.46982512
2020-10-27,0.59074575,0.5209125,0.40368164,0.4706842
2024-05-30,0.59056175,0.52088916,0.40351993,0.47049722
2022-01-07,0.5911199,0.5212636,0.4040683,0.4709592
2023-12-19,0.5910174,0.52121097,0.40398508,0.47087124
2021-01-28,0.59062356,0.52077514,0.40384755,0.47053617
2021-04-11,0.5900348,0.5203236,0.4030887,0.46992084
2020-01-30,0.59096855,0.5210992,0.40393576,0.470823
2024-06-05,0.5904983,0.5208313,0.4034877,0.47036684
2021-09-21,0.59040886,0.5206207,0.403415,0.47027755
2024-10-02,0.590369,0.5204752,0.40351495,0.47028416
2022-09-04,0.5891105,0.5191446,0.40235698,0.46936077
2023-01-31,0.5892234,0.5194821,0.4025294,0.46923596
2019-05-25,0.5906171,0.52073425,0.40350527,0.4704682
2021-07-15,0.5901749,0.52019304,0.40342283,0.4700169
2022-09-14,0.5880864,0.5180821,0.40142474,0.4688327
2021-05-05,0.5908652,0.52104086,0.40378153,0.4706749
2023-01-08,0.5892712,0.51952094,0.40264052,0.46928492
2019-11-09,0.5909154,0.52107257,0.40387383,0.47082847
2019-12-29,0.59108555,0.5212464,0.40403372,0.47092077
2019-11-04,0.5908728,0.52102304,0.40381643,0.47082934
2021-10-26,0.5877766,0.51847845,0.4013432,0.46849483
2022-06-20,0.5901884,0.5202678,0.40309733,0.46994224
2023-06-25,0.59010226,0.52025414,0.40313473,0.4699855
2022-01-18,0.59109265,0.5212403,0.40404168,0.47093654
2019-04-25,0.59081477,0.5209873,0.40369096,0.47066218
2024-05-01,0.5907242,0.52084523,0.4035746,0.47057626
2020-03-31,0.59077114,0.52100354,0.40375456,0.47044614
2024-05-14,0.5906357,0.52075255,0.40338078,0.4703992
2022-11-11,0.5905539,0.52072483,0.40358594,0.47049305
2021-01-16,0.5909222,0.52109754,0.40396994,0.4707936
2023-03-15,0.5900262,0.5203122,0.40322942,0.46999964
2020-02-09,0.5908499,0.5208966,0.40380025,0.4707227
2019-08-19,0.5896038,0.5196341,0.40273595,0.46983296
2020-03-10,0.5905342,0.52071947,0.40371704,0.47045648
2019-12-17,0.5910501,0.5212414,0.4040211,0.47088325
2023-10-13,0.5885404,0.51838815,0.40237725,0.4686631
2023-11-05,0.59024227,0.52046233,0.40342218,0.47035518
2019-04-16,0.590203,0.52049446,0.40310466,0.4700582
2019-10-01,0.5898206,0.5199567,0.4030969,0.46987307
2019-06-27,0.58959967,0.51957995,0.40290895,0.46979365
2019-09-01,0.58851135,0.51865524,0.4018342,0.46941087
2020-02-04,0.59099036,0.5211084,0.40396118,0.47083494
2019-04-15,0.5903868,0.52062744,0.4033277,0.47021493
2022-03-06,0.5901597,0.52033824,0.4036609,0.4701617
2020-12-04,0.5910574,0.5212272,0.40402275,0.4709
2022-05-27,0.58964866,0.51976305,0.4027253,0.4696615
2024-05-31,0.59054166,0.52086234,0.40349245,0.47047022
2021-09-05,0.5901219,0.52039075,0.4032165,0.4700707
2022-04-30,0.5903015,0.52051175,0.40329698,0.47016215
2022-03-21,0.5905521,0.52084136,0.40355492,0.47033194
2023-09-06,0.5861595,0.51680714,0.40036163,0.46663594
2020-03-24,0.5909746,0.52119577,0.40391794,0.47070184
2023-12-05,0.59095937,0.52116615,0.40393388,0.47082305
2024-04-24,0.5908702,0.52104294,0.40382266,0.47074023
2024-10-23,0.59026396,0.5204267,0.40311217,0.4708148
2019-06-19,0.58959824,0.5196105,0.40289146,0.46974635
2020-07-31,0.5906569,0.52080697,0.40370205,0.47052255
2020-02-12,0.5908718,0.5209374,0.4038418,0.4707415
2024-12-13,0.59092,0.5211393,0.4039209,0.47097895
2021-05-23,0.59088045,0.5209864,0.40386543,0.47079074
2023-05-24,0.5906473,0.5209415,0.40369928,0.4705043
2019-04-05,0.5901348,0.5203885,0.40320194,0.46994886
2024-09-15,0.59021145,0.5202515,0.4033914,0.47017908
2019-04-01,0.5899619,0.5201993,0.40307236,0.46976334
2021-10-28,0.5878842,0.51853216,0.4013797,0.468608
2021-09-10,0.59004396,0.52063197,0.40333366,0.47008783
2022-09-27,0.5878363,0.5175859,0.4011916,0.4685814
2023-06-14,0.5904686,0.5206168,0.40341386,0.47022706
2024-11-02,0.5900518,0.5204109,0.403128,0.47079518
2023-12-09,0.5909176,0.5211468,0.40390888,0.47086295
2022-03-29,0.590355,0.5206695,0.40340894,0.46991706
2020-10-01,0.59054494,0.5207849,0.40356562,0.4705324
2024-08-27,0.5900025,0.52016854,0.40313503,0.46998194
2024-08-13,0.5905125,0.520673,0.40356663,0.47039115
2021-08-16,0.59063256,0.52082473,0.40362027,0.47051322
2024-01-07,0.59105164,0.52122724,0.40403688,0.4708937
2021-04-20,0.59071267,0.5209779,0.40366724,0.47050688
2021-01-30,0.59047943,0.52063423,0.40376955,0.47042584
2020-01-06,0.5910881,0.52124363,0.4040408,0.4709221
2021-10-25,0.5887495,0.51921284,0.40209287,0.46915385
2022-09-12,0.5886099,0.5185333,0.40189373,0.46907976
2023-10-21,0.5896873,0.5198616,0.4030574,0.46972403
2019-07-02,0.59046406,0.52054876,0.40346497,0.47034508
2019-10-14,0.59019995,0.5202921,0.40335408,0.47029713
2021-01-26,0.59069395,0.5208489,0.40387988,0.47061422
2020-06-30,0.59045714,0.5206368,0.40349206,0.47044998
2024-07-30,0.5904466,0.520652,0.40348026,0.47031063
2019-12-09,0.59102714,0.52120954,0.40401092,0.4708519
2019-05-19,0.590783,0.5208946,0.40365842,0.470616
2024-04-25,0.5908685,0.52103364,0.40381858,0.47073707
2023-09-27,0.58795977,0.5178034,0.40207684,0.4682118
2021-04-04,0.58984613,0.52012646,0.40304396,0.46971714
2021-09-12,0.59004706,0.52062076,0.40332127,0.47008586
2024-10-19,0.5900624,0.5202406,0.40299746,0.47072366
2019-04-28,0.5907278,0.5209242,0.40362823,0.47057587
2023-12-29,0.59103084,0.52121913,0.40400952,0.47088546
2023-03-17,0.58954525,0.52013284,0.40295517,0.46957195
2023-06-27,0.5900896,0.520326,0.40312698,0.47004452
2021-09-29,0.59023106,0.520346,0.40327677,0.47010827
2022-11-22,0.5900393,0.52027947,0.40321925,0.46997663
2022-09-01,0.58861023,0.5186629,0.4019903,0.46918032
2022-06-04,0.5901655,0.5202702,0.40282306,0.46997377
2022-04-10,0.5905286,0.5208393,0.40348792,0.47041366
2022-03-27,0.5903166,0.52062905,0.4033554,0.4699121
2021-04-14,0.5904663,0.5207844,0.40344042,0.47033906
2024-01-24,0.59092,0.5210858,0.40398002,0.47079635
2024-10-14,0.59010226,0.5203307,0.40318325,0.4706645
2024-04-26,0.5907951,0.5209716,0.40373403,0.47066402
2024-08-28,0.58994377,0.5201066,0.40303874,0.46992233
2024-08-18,0.59031,0.5204165,0.40338302,0.47024387
2021-05-21,0.5909105,0.5210357,0.40381804,0.47078368
2024-03-24,0.59071314,0.5209578,0.4037575,0.47061104
2021-08-23,0.59056574,0.5208985,0.40294597,0.47074425
2020-09-12,0.5893828,0.5197259,0.40257013,0.46961054
2020-05-05,0.59082454,0.520992,0.40376747,0.47068667
2020-08-04,0.5907583,0.520917,0.40378565,0.47061563
2022-06-14,0.5900127,0.52015465,0.40290385,0.4697264
2024-03-03,0.5900624,0.520622,0.40352008,0.47007015
2019-09-07,0.5895536,0.5197966,0.40278724,0.46971792
2024-12-27,0.5908898,0.5211258,0.40391,0.47103247
2023-02-03,0.58914876,0.51944274,0.4024943,0.46916762
2020-10-23,0.590528,0.52074873,0.4034898,0.47049907
2020-09-30,0.5905268,0.52076995,0.4035802,0.4705156
2024-02-13,0.59009826,0.5202013,0.40337592,0.47007158
2023-08-05,0.5901353,0.5200819,0.4032383,0.4700223
2021-08-22,0.59065336,0.5208547,0.40318874,0.47072482
2020-06-02,0.58955944,0.519747,0.40261263,0.46955776
2022-03-01,0.5902896,0.52042794,0.40368113,0.4702725
2021-10-09,0.5895449,0.51962245,0.40277717,0.46978363
2023-02-04,0.5892845,0.5195453,0.40258852,0.46930256
2023-10-16,0.5890329,0.51906776,0.40266526,0.46913365
2023-09-30,0.5878628,0.51798606,0.401806,0.46811783
2022-03-25,0.59025186,0.5205751,0.40331042,0.46984205
2020-02-14,0.5908526,0.52089876,0.40383673,0.47071582
2020-04-20,0.5906121,0.5208372,0.403583,0.47049734
2022-08-07,0.5903152,0.52041006,0.40340576,0.4702702
2022-05-20,0.5905681,0.5206432,0.40343788,0.47035694
2023-05-03,0.5908549,0.52111435,0.40382,0.47070527
2022-08-16,0.5882281,0.51836973,0.401721,0.46906027
2024-11-11,0.59023505,0.52057695,0.40331614,0.47094956
2024-01-11,0.59103364,0.52121425,0.40402827,0.47088632
2020-10-17,0.5905763,0.5207955,0.40361482,0.47044194
2023-02-01,0.589277,0.5195708,0.40259138,0.4692741
2024-05-12,0.5904491,0.5205374,0.4031727,0.47029334
2024-07-27,0.5896148,0.51985973,0.40274155,0.46953326
2024-12-24,0.59087485,0.5211237,0.4039093,0.47100052
2024-03-26,0.59056705,0.52083033,0.40357035,0.47055644
2022-06-01,0.5907351,0.5207544,0.40361127,0.47060123
2020-02-29,0.5901845,0.5203284,0.40361464,0.4701888
2022-09-22,0.58786017,0.51759815,0.401258,0.46855804
2023-05-06,0.5908457,0.5211319,0.40385902,0.47075704
2021-09-01,0.59052694,0.52083135,0.40351635,0.47045797
2022-07-27,0.5903973,0.52048075,0.40335935,0.47029883
2022-05-15,0.5907891,0.5210356,0.4036913,0.47058564
2023-02-02,0.589153,0.5194571,0.40248922,0.46917275
2021-02-17,0.5906389,0.5207761,0.40384063,0.47048056
2024-06-17,0.58970785,0.51984686,0.40267655,0.46960884
2021-03-12,0.59075093,0.52100456,0.4037509,0.47048098
2021-12-12,0.59092355,0.5211141,0.40392247,0.47077024
2019-05-05,0.5909008,0.5210717,0.40381256,0.47073898
2023-05-13,0.59081113,0.5211518,0.40393093,0.4706955
2020-09-18,0.590084,0.5204244,0.40321568,0.47023284
2021-06-09,0.59037054,0.52062804,0.4034457,0.47041723
2019-12-14,0.59104925,0.52122307,0.40401623,0.47088873
2021-05-07,0.5908565,0.5210066,0.40375906,0.47067812
2020-12-02,0.59104323,0.52120477,0.4040074,0.4709175
2021-12-23,0.59107107,0.52123874,0.40403575,0.4709107
2023-01-15,0.5891129,0.51939785,0.40249795,0.4691588
2023-12-16,0.591034,0.5212307,0.40399218,0.470886
2021-11-16,0.5905443,0.5207565,0.4035907,0.47049496
2022-08-11,0.5897842,0.51992524,0.40294504,0.46987
2020-12-15,0.59104663,0.521212,0.40401924,0.4708935
2019-10-28,0.5906591,0.52079594,0.4036861,0.47074816
2021-02-18,0.59069777,0.5208817,0.40383515,0.4705727
2023-06-04,0.5894634,0.5198353,0.4027423,0.46949202
2019-11-22,0.59091413,0.5210774,0.40389413,0.4707955
2024-07-09,0.58930564,0.5190695,0.40283737,0.46924892
2023-11-08,0.59017086,0.52034295,0.40339023,0.4703934
2020-11-02,0.5908656,0.5209975,0.40381068,0.4708098
2021-10-06,0.58957654,0.5197026,0.40274385,0.46968257
2021-03-13,0.5906368,0.5208879,0.40367785,0.47038543
2020-05-18,0.59084743,0.5209828,0.4037267,0.4706628
2019-04-12,0.5903412,0.5205767,0.4033267,0.47013894
2024-11-19,0.5905814,0.5208659,0.40359542,0.471007
2022-02-06,0.59094757,0.52108705,0.40394914,0.47081771
