date,h0,h1,h2,h3,h4,h5
2024-07-06,3.2626993e-10,1.2393233e-22,1.3615886e-09,8.208582e-07,3.0018764e-26,3.3097863e-16
2022-01-31,0.9776987,1.0,0.9999974,0.9999021,0.9999974,0.9999771
2022-05-25,1.0,1.513976e-08,0.16302092,0.579015,6.155979e-17,4.0545583e-06
2020-10-05,3.7979184e-16,1.2046598e-19,3.0699382e-13,0.004536614,1.3073592e-15,7.851781e-17
2023-02-21,4.331294e-06,0.99996436,0.99998474,0.1385098,2.9421336e-13,0.9994673
2020-06-08,1.0,2.7867594e-07,0.99999726,0.9889712,1.1223903e-09,0.7603203
2021-07-18,2.024897e-11,1.24673e-22,5.4113727e-12,2.352998e-06,8.30483e-21,6.1935053e-12
2021-03-30,2.0118083e-05,0.99999714,1.1639776e-13,0.9968315,2.1929158e-16,2.8386956e-11
2021-01-28,0.9966794,0.9999999,1.1890814e-06,7.900451e-05,0.99772793,1.0
2024-01-21,0.051279467,0.9999956,0.99977165,0.99447,1.0,0.9999292
2021-09-25,2.8278155e-16,4.360099e-25,1.8567131e-17,4.1051308e-06,3.2513996e-21,2.7743243e-14
2023-01-22,2.4739766e-06,0.9999958,1.0,9.0874986e-05,1.0556639e-09,0.9999969
2024-04-13,0.9999999,1.0,0.99999964,0.9994629,0.0053349193,1.3328055e-05
2023-06-17,5.427083e-09,3.7280893e-21,6.675123e-08,0.9999752,1.9229147e-24,4.9041926e-10
2021-07-06,0.00058047444,8.313968e-19,6.052526e-07,0.10360275,1.0163219e-14,1.2525992e-09
2019-07-05,2.1380194e-08,4.8949765e-18,2.8975823e-12,0.9999989,5.567868e-19,5.8847323e-16
2019-10-15,2.1131959e-11,1.6345338e-19,1.5603647e-15,6.278563e-06,5.3452634e-14,2.8090088e-14
2022-02-06,0.9732136,1.0,0.99992514,0.99889344,1.0,0.9999919
2020-01-02,0.99999976,1.0,0.9999472,0.99998593,0.9996562,0.9978466
2021-12-31,0.8733924,1.0,1.0,0.99997306,0.9999987,0.99979645
2020-11-06,9.250245e-10,1.1893293e-07,9.974638e-05,0.7356954,0.99998486,1.5399345e-07
2023-11-06,1.8085345e-17,1.2174275e-21,2.1172104e-11,1.1361243e-07,1.5245663e-13,5.9026537e-15
2019-06-12,0.9846154,2.174179e-19,1.6961177e-10,0.119055815,9.8853336e-18,1.721607e-16
2024-03-04,2.1163373e-08,4.6946826e-07,4.0014688e-15,3.2892643e-08,2.6048533e-19,8.245007e-11
2021-04-22,0.99993277,1.0,0.99988437,0.99985135,7.865088e-06,8.819443e-10
2022-12-08,1.1805611e-05,0.00739398,0.9999988,6.543761e-05,0.99999964,0.9999895
2024-11-18,1.1040633e-11,0.0046062213,0.99286544,0.030542918,0.99955195,0.00023792118
2024-09-29,2.3953353e-16,2.728257e-21,1.3342888e-12,0.09475898,1.7186414e-23,1.6714795e-13
2024-10-25,4.146571e-18,4.8740023e-23,4.9569303e-14,1.2937035e-05,6.057635e-22,1.6766457e-13
2020-02-08,0.99826956,1.0,0.38123438,0.9999125,0.99979395,0.9985513
