epoch,train_mse,val_mse,train_pll,val_pll
1,0.22616035491228104,0.2268611490726471,0.6415199041366577,0.6467379927635193
10,0.18582201898097991,0.1904863715171814,0.5570492744445801,0.5638853311538696
20,0.1728912591934204,0.1789255291223526,0.5294007062911987,0.537108302116394
30,0.1699143834412098,0.17269878089427948,0.5150392055511475,0.5224258899688721
40,0.16423583254218102,0.1685355305671692,0.5052993893623352,0.5125980377197266
50,0.15737730041146278,0.16592484712600708,0.49877485632896423,0.5056452751159668
60,0.16066892370581626,0.16394181549549103,0.4933924973011017,0.5008680820465088
70,0.15475933104753495,0.16225826740264893,0.4888894855976105,0.4963729977607727
80,0.1526556983590126,0.160951167345047,0.4859452247619629,0.49354174733161926
90,0.15606605410575866,0.16002929210662842,0.48399820923805237,0.49180275201797485
100,0.15635007247328758,0.15948012471199036,0.482252836227417,0.49053823947906494
110,0.15540458261966705,0.1582655906677246,0.48034629225730896,0.48783373832702637
120,0.15339415818452834,0.15853413939476013,0.47966310381889343,0.4873346984386444
130,0.15157534256577493,0.15749278664588928,0.4785078167915344,0.48689737915992737
140,0.1563132807612419,0.1575595587491989,0.4778623580932617,0.4860178530216217
150,0.15098493173718452,0.15781034529209137,0.4773658514022827,0.48621493577957153
160,0.1545303136110306,0.15723982453346252,0.4765123724937439,0.48504936695098877
170,0.15193856805562972,0.15658213198184967,0.47609180212020874,0.4849335849285126
180,0.15046947076916695,0.15699617564678192,0.4754613935947418,0.48556938767433167
190,0.15108228996396064,0.15741178393363953,0.47498661279678345,0.4845429062843323
200,0.1511504076421261,0.15682032704353333,0.4750829041004181,0.4849420487880707
210,0.15006001219153403,0.15676738321781158,0.474893718957901,0.48536139726638794
220,0.1522047534584999,0.15744268894195557,0.47468024492263794,0.4848162531852722
230,0.15243789032101632,0.1572905331850052,0.4745056629180908,0.4847889542579651
240,0.14889104664325714,0.1565936952829361,0.47408831119537354,0.4848531484603882
250,0.14892168045043946,0.15685394406318665,0.47359028458595276,0.48438936471939087
260,0.14872611612081527,0.15671631693840027,0.47354668378829956,0.48421019315719604
270,0.14866551607847214,0.15649564564228058,0.473214715719223,0.48430517315864563
280,0.14908693134784698,0.15613104403018951,0.47267672419548035,0.4832529127597809
290,0.14974764436483384,0.15605026483535767,0.47278404235839844,0.483402281999588
300,0.14914976358413695,0.15503273904323578,0.47200313210487366,0.483113169670105
310,0.14844520315527915,0.15534676611423492,0.47112837433815,0.48128843307495117
320,0.14825143590569495,0.1534772515296936,0.46969568729400635,0.47857901453971863
330,0.14676526859402655,0.1529468595981598,0.4674384295940399,0.4768413305282593
340,0.1456741377711296,0.1528344452381134,0.46593886613845825,0.47585466504096985
350,0.1478145718574524,0.15227647125720978,0.46507495641708374,0.47647589445114136
360,0.14633578658103943,0.15223000943660736,0.4645616412162781,0.47580817341804504
370,0.14647019058465957,0.15251508355140686,0.4643183648586273,0.47564807534217834
380,0.14626772478222846,0.1523415893316269,0.46397706866264343,0.4752720594406128
390,0.14568250253796577,0.15144690871238708,0.4637356996536255,0.47574228048324585
400,0.14465434476733208,0.15297284722328186,0.4637834131717682,0.47577613592147827
410,0.14656383618712426,0.15227752923965454,0.463627427816391,0.4757723808288574
420,0.14516593217849733,0.1518395096063614,0.46351462602615356,0.4753187298774719
430,0.14576541483402253,0.15174546837806702,0.46353602409362793,0.47572675347328186
440,0.14512418061494828,0.15221497416496277,0.4634628891944885,0.47558271884918213
450,0.1462404154241085,0.15210404992103577,0.46335098147392273,0.4754062294960022
460,0.1460166096687317,0.15207034349441528,0.4632074534893036,0.47496649622917175
470,0.14504349380731582,0.1521199345588684,0.4631461203098297,0.474958598613739
480,0.14595036208629608,0.15181051194667816,0.46306538581848145,0.4746127724647522
490,0.14509427025914193,0.15169084072113037,0.46295061707496643,0.4742056429386139
500,0.14601286500692368,0.15134650468826294,0.4628877639770508,0.47430309653282166
