epoch,train_mse,val_mse,train_nll,val_nll,theta_mean,sat_lo,sat_hi,sat_mid
1,735185.381640625,692138.4375,3.3366000652313232,3.377040386199951,0.9931022524833679,0.564260721206665,0.4255603551864624,0.010178923606872559
10,809610.0234375,554121.0,3.0944957733154297,3.1301581859588623,0.9563941359519958,0.6320172548294067,0.3655151128768921,0.002467632293701172
20,545036.0525878906,458000.34375,3.029444694519043,3.052372932434082,0.9305046200752258,0.5930495262145996,0.4042772054672241,0.0026732683181762695
30,634586.005859375,485102.375,2.994147539138794,3.0209054946899414,0.9109145402908325,0.5852354168891907,0.41229692101478577,0.0024676620960235596
40,733215.7802734375,498646.71875,2.9680919647216797,2.99631667137146,0.8963181376457214,0.5852354168891907,0.41250255703926086,0.002262026071548462
50,848308.0857421875,473069.0,2.954350471496582,2.985734224319458,0.8856689929962158,0.5851325988769531,0.41291382908821106,0.0019535720348358154
60,433799.430859375,516257.65625,2.9509809017181396,2.988478899002075,0.8779080510139465,0.5914044976234436,0.4067448079586029,0.0018506944179534912
70,412104.6278320312,469630.4375,2.9388411045074463,2.9778311252593994,0.8707345128059387,0.5885255932807922,0.4100349545478821,0.0014394521713256836
80,431472.60986328125,516682.65625,2.9531242847442627,2.9906957149505615,0.8638279438018799,0.6227636933326721,0.3760024607181549,0.0012338459491729736
90,441099.36455078126,520338.375,2.946796178817749,2.968183994293213,0.8578579425811768,0.6406539082527161,0.35687845945358276,0.002467632293701172
100,459986.5125,521616.34375,2.9452149868011475,2.9635443687438965,0.8504371643066406,0.6080608367919922,0.38947150111198425,0.0024676620960235596
110,595393.739453125,501389.1875,2.9379525184631348,2.973938226699829,0.8454302549362183,0.6317088007926941,0.3661320209503174,0.0021591782569885254
120,471748.5599609375,502952.71875,2.926297664642334,2.9580063819885254,0.8429174423217773,0.6455891132354736,0.35163480043411255,0.0027760863304138184
130,539973.8330078125,509602.28125,2.9103939533233643,2.9423015117645264,0.8407399654388428,0.6460003852844238,0.35163480043411255,0.002364814281463623
140,567647.4810546875,498490.21875,2.904468297958374,2.939897060394287,0.8398216366767883,0.6522722244262695,0.3460826575756073,0.001645117998123169
150,747619.273046875,497819.9375,2.9058127403259277,2.940037250518799,0.8395991921424866,0.6615257859230042,0.33662348985671997,0.001850724220275879
160,522141.196875,511083.40625,2.9070026874542236,2.9395956993103027,0.8384878039360046,0.6545342206954956,0.3444375991821289,0.0010281801223754883
170,563620.0712890625,504691.53125,2.9106953144073486,2.950296401977539,0.8379994034767151,0.6560764908790588,0.3420727849006653,0.001850724220275879
180,518307.5203125,506345.1875,2.912517786026001,2.9495582580566406,0.836520254611969,0.6511412858963013,0.34680238366127014,0.002056330442428589
190,597605.136328125,508680.6875,2.9145565032958984,2.9573631286621094,0.8349594473838806,0.6474398374557495,0.3507094383239746,0.001850724220275879
200,488783.73984375,526075.875,2.9098639488220215,2.950896978378296,0.8338609933853149,0.6425046324729919,0.35523340106010437,0.0022619664669036865
210,628483.853125,507330.09375,2.906405448913574,2.9427573680877686,0.833823025226593,0.6454862952232361,0.35245731472969055,0.0020563900470733643
220,472609.91328125,521338.3125,2.9169209003448486,2.95281720161438,0.8338570594787598,0.6377750039100647,0.3606826961040497,0.0015422999858856201
230,497367.861328125,469332.6875,2.932361602783203,2.969399929046631,0.8326230049133301,0.6130989193916321,0.3854616582393646,0.001439422369003296
240,482883.61484375,481726.65625,2.914987802505493,2.9585235118865967,0.8318777084350586,0.6005551815032959,0.3979025185108185,0.0015422999858856201
250,551752.2359375,474330.84375,2.9070916175842285,2.961941957473755,0.8324857950210571,0.5958256125450134,0.4033518433570862,0.0008225440979003906
260,544711.81484375,481608.125,2.9077982902526855,2.959726572036743,0.8331215977668762,0.592227041721344,0.40705326199531555,0.0007196962833404541
270,487420.24375,473851.875,2.908574104309082,2.9616875648498535,0.8327572345733643,0.5961340665817261,0.40160393714904785,0.0022619962692260742
280,499289.99921875,478063.25,2.9017996788024902,2.9557809829711914,0.8333719968795776,0.5886284112930298,0.40972650051116943,0.0016450881958007812
290,523362.11328125,485057.21875,2.9052863121032715,2.9568541049957275,0.8342443108558655,0.5932551622390747,0.40468844771385193,0.0020563900470733643
300,563158.025,488945.75,2.906376600265503,2.956327438354492,0.8345105051994324,0.5953115224838257,0.40283775329589844,0.001850724220275879
310,514316.0953125,520785.40625,2.902418375015259,2.9550650119781494,0.8354734778404236,0.5928438901901245,0.4050997197628021,0.0020563900470733643
320,486453.3265625,502959.75,2.902639389038086,2.9565036296844482,0.8365099430084229,0.5919185876846313,0.40561380982398987,0.002467602491378784
330,603674.72109375,491271.34375,2.9008541107177734,2.9517951011657715,0.8377335071563721,0.5860579609870911,0.41229692101478577,0.001645117998123169
340,457979.23828125,500466.40625,2.901803970336914,2.9554951190948486,0.838645339012146,0.5871889591217041,0.4106518626213074,0.0021591782569885254
350,514727.93359375,492049.40625,2.900089740753174,2.951045036315918,0.839543342590332,0.5850298404693604,0.41311946511268616,0.0018506944179534912
360,526085.6484375,489655.28125,2.9028127193450928,2.9539244174957275,0.8403856754302979,0.5806086659431458,0.41733497381210327,0.0020563602447509766
370,528740.51640625,489508.8125,2.9047939777374268,2.9560227394104004,0.8407353758811951,0.58420729637146,0.41455891728401184,0.0012337863445281982
380,441499.30625,506766.28125,2.9061577320098877,2.9539453983306885,0.8407115340232849,0.5829734802246094,0.41517582535743713,0.0018506944179534912
390,536242.0140625,506145.6875,2.906726360321045,2.9585530757904053,0.840673565864563,0.5822537541389465,0.41579270362854004,0.0019535422325134277
400,578417.20625,491577.75,2.900753974914551,2.952568292617798,0.841715931892395,0.5853382349014282,0.41311946511268616,0.0015422999858856201
410,519934.8375,494896.125,2.899822950363159,2.9525556564331055,0.8426820635795593,0.5860579609870911,0.41209128499031067,0.0018507540225982666
420,509204.3921875,498200.5,2.8977267742156982,2.9395813941955566,0.8434541821479797,0.5896565914154053,0.40869832038879395,0.0016450881958007812
430,506286.325,485406.28125,2.9101691246032715,2.960904836654663,0.8440481424331665,0.6181369423866272,0.37857288122177124,0.0032901763916015625
440,577574.434375,483431.375,2.9170589447021484,2.9697163105010986,0.8434476256370544,0.6153608560562134,0.38114333152770996,0.00349581241607666
450,497146.8734375,498781.125,2.912304162979126,2.974592924118042,0.8429532051086426,0.6069298982620239,0.38967713713645935,0.0033929646015167236
460,532892.671875,513074.4375,2.9219040870666504,2.9828121662139893,0.8424210548400879,0.6063129901885986,0.39152786135673523,0.0021591484546661377
470,528038.653125,535185.0625,2.929521083831787,2.9949493408203125,0.8415563106536865,0.6006579995155334,0.3972856104373932,0.0020563900470733643
480,621601.00625,614421.0625,2.9419479370117188,3.010221242904663,0.8407766819000244,0.5978819727897644,0.39954760670661926,0.002570420503616333
490,702611.4671875,622814.8125,2.9569878578186035,3.0432424545288086,0.8384696841239929,0.6041538119316101,0.39327573776245117,0.0025704503059387207
500,734251.096875,613584.75,3.1031863689422607,3.179771900177002,0.8346705436706543,0.5955171585083008,0.40304338932037354,0.0014394521713256836
