date,h0,h1,h2,h3
2024-07-06,0.47445703,0.5370461,0.6136642,0.4663396
2022-01-31,0.4757601,0.53909653,0.6155385,0.46875364
2022-05-25,0.4743327,0.5373856,0.6138025,0.46727407
2020-10-05,0.4753124,0.5386545,0.61514056,0.46836907
2023-02-21,0.47515544,0.53798616,0.61514616,0.46814328
2020-06-08,0.4755701,0.5389249,0.61538243,0.46855512
2021-07-18,0.47474396,0.53714865,0.61384195,0.46710697
2021-03-30,0.47318733,0.53639627,0.61262745,0.46568364
2021-01-28,0.4755203,0.5387118,0.6150895,0.4684827
2024-01-21,0.47572848,0.5390106,0.61547726,0.46874857
2021-09-25,0.47476104,0.5379842,0.61463237,0.4679122
2023-01-22,0.47570243,0.5390733,0.6157405,0.46903667
2024-04-13,0.475552,0.5388058,0.61530614,0.4685581
2023-06-17,0.47491145,0.53831476,0.6147347,0.46795508
2021-07-06,0.4754278,0.53869146,0.6152103,0.46826312
2019-07-05,0.475028,0.53830576,0.6146699,0.46801087
2019-10-15,0.4752493,0.53850687,0.6149022,0.46804678
2022-02-06,0.47571662,0.5390377,0.61547285,0.46871284
2020-01-02,0.47583234,0.539172,0.61561865,0.46883565
2021-12-31,0.47578865,0.539159,0.6155882,0.46880955
2020-11-06,0.47574753,0.5390765,0.6155216,0.4687337
2023-11-06,0.47506604,0.53846645,0.6148396,0.46804467
2019-06-12,0.47511503,0.53827286,0.6148044,0.4679124
2024-03-04,0.47491533,0.53782463,0.61457455,0.46801892
2021-04-22,0.47560522,0.5389254,0.61538386,0.46861815
2022-12-08,0.4757912,0.53910726,0.6157466,0.4689647
2024-11-18,0.475461,0.53895676,0.61541724,0.468476
2024-09-29,0.474751,0.5380143,0.6143694,0.46734473
2024-10-25,0.47472543,0.53794116,0.6147355,0.46759227
2020-02-08,0.4757438,0.5389469,0.61545223,0.4686903
2021-06-18,0.4733518,0.536419,0.6126463,0.46634883
2020-02-03,0.4757581,0.53904814,0.61551446,0.46874818
