epoch,train_mse,val_mse,train_nll,val_nll,theta_mean,sat_lo,sat_hi,sat_mid
1,9.074376707758347e-05,7.400498725473881e-05,0.0048598917201161385,0.004865389782935381,1.0000101327896118,0.0,0.0,1.0
10,0.00010411256407678593,7.233267388073727e-05,0.004900792613625526,0.004880188498646021,1.0000972747802734,0.0,0.0,1.0
20,6.186487050854338e-05,7.096646004356444e-05,0.004886324517428875,0.004859610460698605,1.0001901388168335,0.0,0.0,1.0
30,7.733576685495792e-05,7.130492303986102e-05,0.004916873294860125,0.004893598146736622,1.00028395652771,0.0,0.0,1.0
40,5.1144567305527747e-05,7.101820665411651e-05,0.004883102141320705,0.004869048483669758,1.0003811120986938,0.0,0.0,1.0
50,4.738767802336952e-05,7.084920071065426e-05,0.0048916516825556755,0.004868624731898308,1.0004767179489136,0.0,0.0,1.0
60,9.222355297424655e-05,7.154491322580725e-05,0.004897914361208677,0.004881845787167549,1.0005720853805542,0.0,0.0,1.0
70,7.945570496303844e-05,7.16122958692722e-05,0.004893090110272169,0.004862890113145113,1.0006698369979858,0.0,0.0,1.0
80,7.353802275247289e-05,7.125070260372013e-05,0.004883417394012213,0.004858677741140127,1.0007669925689697,0.0,0.0,1.0
90,6.604284944842221e-05,7.081011426635087e-05,0.004865826107561588,0.004837826360017061,1.0008682012557983,0.0,0.0,1.0
100,7.294409056157747e-05,7.067132537486032e-05,0.004861421883106232,0.004825716372579336,1.0009666681289673,0.0,0.0,1.0
110,8.92169812686916e-05,7.036882743705064e-05,0.00485499482601881,0.004814999643713236,1.0010638236999512,0.0,0.0,1.0
120,0.00010089178554153477,7.110290607670322e-05,0.004848654847592115,0.004833608865737915,1.0011622905731201,0.0,0.0,1.0
130,8.119558688122198e-05,7.182022091001272e-05,0.004853360820561647,0.004840352572500706,1.00126051902771,0.0,0.0,1.0
140,6.157814855214382e-05,7.072906009852886e-05,0.004842677153646946,0.004820541944354773,1.0013580322265625,0.0,0.0,1.0
150,8.944652313402912e-05,7.076482143020257e-05,0.004836573731154203,0.004821171052753925,1.0014535188674927,0.0,0.0,1.0
160,0.00012223985681885096,7.100404764059931e-05,0.00483781797811389,0.00481769535690546,1.0015493631362915,0.0,0.0,1.0
170,6.715551448905898e-05,7.151581667130813e-05,0.004841396119445562,0.0048319497145712376,1.0016471147537231,0.0,0.0,1.0
180,0.00010034984652520506,7.092131272656843e-05,0.004840946290642023,0.004823844879865646,1.0017449855804443,0.0,0.0,1.0
