date,h0,h1,h2,h3,h4
2023-01-04,0.011540485,0.012842396,0.011513227,0.011366445,0.016090715
2019-09-20,0.011543879,0.012846514,0.011516609,0.011369746,0.016096983
2020-03-06,0.011543684,0.012846243,0.011516414,0.011369559,0.016096484
2023-07-05,0.011541224,0.012843243,0.011513965,0.011367168,0.016091915
2024-07-01,0.011543357,0.01284585,0.011516088,0.011369242,0.016095888
2024-03-14,0.011543449,0.012845959,0.011516175,0.011369328,0.016096076
2023-06-29,0.011542613,0.0128449295,0.0115153445,0.011368513,0.016094476
2021-03-18,0.011543091,0.012845516,0.011515821,0.01136898,0.016095381
2024-10-13,0.011543445,0.012845959,0.011516175,0.011369322,0.016096069
2024-12-02,0.011543624,0.012846164,0.011516353,0.011369499,0.016096348
2024-09-06,0.011543483,0.012846001,0.011516206,0.011369361,0.016096145
2024-03-30,0.011543559,0.012846085,0.011516288,0.011369435,0.016096234
2024-01-01,0.01154363,0.01284617,0.011516359,0.011369505,0.016096348
2023-01-01,0.011540496,0.012842408,0.011513238,0.011366455,0.01609073
2024-01-25,0.011543635,0.012846176,0.011516364,0.011369511,0.016096363
2024-09-29,0.011543254,0.012845721,0.011515984,0.011369139,0.016095713
2020-09-07,0.011543009,0.012845427,0.011515746,0.011368903,0.016095245
2021-02-13,0.011543657,0.012846213,0.011516387,0.011369532,0.016096424
2021-04-15,0.011543488,0.012846007,0.011516217,0.011369371,0.016096113
2020-07-10,0.011542861,0.012845245,0.011515599,0.01136876,0.016094958
2024-05-13,0.01154209,0.012844283,0.011514823,0.011368005,0.01609347
2020-08-27,0.011543298,0.012845764,0.011516028,0.011369178,0.016095737
2022-02-13,0.011543515,0.012846025,0.0115162395,0.011369393,0.016096137
2022-01-30,0.011543591,0.012846121,0.011516321,0.011369467,0.01609628
2021-05-03,0.011543548,0.012846073,0.011516278,0.011369425,0.016096205
2023-10-09,0.011543543,0.012846103,0.011516272,0.011369418,0.016096363
2022-05-25,0.011541823,0.012843963,0.011514562,0.011367752,0.016092988
2022-07-17,0.011543342,0.01284582,0.011516065,0.01136922,0.016095828
2022-02-04,0.011543553,0.012846079,0.011516282,0.0113694295,0.016096205
2019-05-19,0.011543515,0.012846031,0.0115162395,0.011369393,0.016096152
2021-05-07,0.0115435645,0.012846091,0.011516294,0.011369442,0.016096234
2019-08-23,0.011542606,0.012844936,0.011515338,0.0113685075,0.016094528
2021-10-11,0.011543199,0.012845656,0.01151593,0.011369081,0.016095601
2023-01-25,0.011540752,0.012842712,0.011513487,0.011366702,0.01609119
2021-12-20,0.011543602,0.012846133,0.011516332,0.011369478,0.016096294
2020-08-17,0.011543515,0.012846031,0.011516245,0.011369393,0.016096145
2020-04-24,0.011543521,0.012846036,0.011516251,0.011369397,0.01609616
2020-06-19,0.011543384,0.0128458785,0.011516114,0.011369264,0.016095933
2021-01-25,0.011543641,0.012846182,0.01151637,0.011369515,0.01609637
2023-03-22,0.011542835,0.012845214,0.011515567,0.011368727,0.016094966
2021-05-12,0.011543576,0.012846109,0.011516305,0.011369457,0.016096266
2019-05-20,0.011543498,0.012846013,0.011516229,0.011369376,0.01609613
2023-12-25,0.011543624,0.012846164,0.011516353,0.011369499,0.01609634
2023-11-26,0.011543488,0.012846001,0.011516217,0.011369365,0.016096098
2022-01-10,0.0115436455,0.012846189,0.0115163755,0.011369521,0.01609638
2019-08-20,0.011543129,0.01284557,0.0115158595,0.011369017,0.016095465
2024-11-12,0.0115435645,0.012846096,0.011516294,0.011369442,0.016096266
2021-02-17,0.011543608,0.012846146,0.011516336,0.011369484,0.016096326
2020-11-21,0.011543624,0.012846164,0.011516353,0.011369499,0.01609634
2022-02-20,0.0115436455,0.012846189,0.01151637,0.011369521,0.016096387
2021-04-17,0.011543576,0.012846103,0.011516305,0.011369451,0.016096266
2021-08-19,0.0115436185,0.012846159,0.011516343,0.011369494,0.01609634
2022-03-27,0.011543233,0.012845692,0.011515962,0.011369114,0.01609566
2022-08-02,0.0115435645,0.012846091,0.011516288,0.011369442,0.016096242
2023-10-14,0.011543548,0.012846091,0.011516272,0.011369418,0.01609631
2024-02-27,0.0115435105,0.012846036,0.0115162395,0.011369387,0.01609619
2020-06-25,0.0115433745,0.012845867,0.0115161035,0.011369253,0.016095918
2024-01-07,0.011543641,0.012846182,0.01151637,0.011369515,0.01609637
2022-05-20,0.011543145,0.012845583,0.011515875,0.011369033,0.016095458
2019-11-12,0.0115435645,0.012846091,0.011516294,0.011369442,0.016096234
2023-05-14,0.011543597,0.012846133,0.011516325,0.011369472,0.016096303
2021-03-25,0.011541589,0.012843702,0.011514324,0.011367517,0.016092693
2023-10-24,0.011543553,0.012846091,0.011516282,0.0113694295,0.01609628
2023-10-10,0.011543548,0.012846103,0.011516278,0.011369425,0.016096348
2023-02-25,0.0115427645,0.01284513,0.011515496,0.011368658,0.01609481
2024-02-23,0.011543108,0.0128455525,0.011515832,0.011368991,0.016095495
2023-09-08,0.0115436185,0.012846218,0.011516348,0.011369489,0.016096612
2019-09-03,0.011543525,0.012846061,0.011516251,0.011369397,0.016096251
2023-06-20,0.011543401,0.012845898,0.011516131,0.01136928,0.01609597
2024-08-29,0.011543521,0.012846049,0.011516245,0.011369397,0.016096212
2019-07-04,0.011543548,0.012846073,0.011516278,0.011369425,0.016096221
2020-03-03,0.011543694,0.01284626,0.011516424,0.011369569,0.016096508
2020-09-04,0.011542313,0.012844574,0.011515051,0.011368224,0.01609394
2021-09-18,0.011543259,0.012845721,0.01151599,0.011369139,0.0160957
2020-10-20,0.01154358,0.012846114,0.011516309,0.011369457,0.016096288
2019-11-03,0.011543608,0.012846146,0.011516336,0.011369484,0.016096318
2023-07-12,0.011543449,0.012845959,0.01151618,0.011369333,0.016096046
2021-02-10,0.011543657,0.012846206,0.011516387,0.011369532,0.016096424
2022-06-11,0.011543287,0.012845758,0.011516012,0.011369167,0.016095752
2023-09-06,0.011543587,0.012846182,0.011516316,0.011369457,0.016096566
2024-04-27,0.011543504,0.012846018,0.011516234,0.011369381,0.01609613
2021-12-12,0.011543423,0.012845921,0.011516153,0.011369306,0.01609598
2021-12-16,0.011543477,0.012845988,0.011516206,0.011369354,0.016096076
2020-07-13,0.011542286,0.012844532,0.011515023,0.011368203,0.016093858
2019-05-28,0.011543504,0.012846031,0.011516234,0.011369381,0.016096182
2019-10-14,0.011543521,0.012846049,0.011516251,0.011369397,0.016096205
2023-03-23,0.011542667,0.012845021,0.0115153985,0.011368566,0.016094672
2021-01-10,0.01154363,0.01284617,0.011516359,0.011369505,0.016096348
2024-08-20,0.011543532,0.012846055,0.011516255,0.011369409,0.01609619
2021-08-16,0.011543553,0.012846079,0.011516282,0.0113694295,0.016096234
2021-08-15,0.011543504,0.012846025,0.011516234,0.011369381,0.016096152
2023-03-12,0.011542852,0.012845233,0.011515583,0.011368749,0.016094958
2024-02-03,0.0115434555,0.012845959,0.01151618,0.011369333,0.016096046
2024-01-04,0.011543635,0.012846176,0.011516364,0.011369511,0.016096355
2019-12-17,0.0115436185,0.012846159,0.011516348,0.011369494,0.016096326
2024-06-07,0.011543308,0.0128457835,0.011516039,0.011369187,0.01609579
2019-08-14,0.011543347,0.012845826,0.011516071,0.0113692265,0.016095841
2020-12-07,0.011543641,0.012846182,0.01151637,0.011369515,0.016096363
2019-11-16,0.011543587,0.012846114,0.011516316,0.011369462,0.016096273
2022-09-02,0.011543472,0.012846001,0.011516196,0.011369345,0.016096175
2023-10-30,0.011543494,0.012846018,0.011516217,0.011369371,0.01609616
2024-07-24,0.011542786,0.012845147,0.011515518,0.011368679,0.01609483
2021-09-07,0.011543363,0.01284585,0.011516088,0.011369242,0.016095895
2023-07-28,0.011543483,0.012846001,0.0115162125,0.011369361,0.016096113
