date,h0,h1,h2,h3,h4,h5
2023-01-04,0.47716507,0.6101727,0.4320612,0.405166,0.58900833,0.5184744
2019-09-20,0.4767844,0.6096173,0.4310628,0.40468353,0.58832276,0.51754993
2020-03-06,0.47765175,0.6105515,0.43251917,0.40586022,0.5895692,0.51906145
2023-07-05,0.47558329,0.6082982,0.43054342,0.4034285,0.58734554,0.5164703
2024-07-01,0.4774007,0.61037976,0.43224946,0.40548074,0.5894513,0.5185902
2024-03-14,0.477492,0.61059177,0.4324916,0.40545022,0.5895272,0.51893115
2023-06-29,0.47706348,0.6100029,0.4320037,0.4049437,0.5889824,0.5182725
2021-03-18,0.47777194,0.6105963,0.4324713,0.4054445,0.5894835,0.518917
2024-10-13,0.47783476,0.6105394,0.4326182,0.40566623,0.58973765,0.5189241
2024-12-02,0.47833857,0.611333,0.43315035,0.40618733,0.5903358,0.51958704
2024-09-06,0.47731692,0.6101386,0.43202117,0.405172,0.5891564,0.5184887
2024-03-30,0.4782548,0.611372,0.43304947,0.4061184,0.59025776,0.51953936
2024-01-01,0.4785109,0.61152995,0.43316376,0.4063246,0.59048146,0.5197589
2023-01-01,0.47714213,0.61013,0.43202293,0.40513903,0.5889869,0.51845926
2024-01-25,0.47838154,0.61138606,0.43305415,0.4062483,0.590325,0.51963437
2024-09-29,0.47741064,0.61026514,0.43267384,0.40516204,0.58925474,0.5188176
2020-09-07,0.47744966,0.6102809,0.43222648,0.4054094,0.5894071,0.51861507
2021-02-13,0.47791642,0.6107771,0.4326678,0.40601626,0.58981025,0.5192653
2021-04-15,0.4780908,0.61111104,0.43287605,0.40590426,0.59001607,0.51931345
2020-07-10,0.47742015,0.61008495,0.4320475,0.40513888,0.5894158,0.518345
2024-05-13,0.4772956,0.61014104,0.43208727,0.40517864,0.58920187,0.51858246
2020-08-27,0.47792062,0.6108762,0.43266907,0.4058138,0.58991325,0.51915896
2022-02-13,0.47824836,0.6111871,0.432916,0.40613168,0.5901588,0.51945865
2022-01-30,0.47846603,0.611478,0.43313858,0.40629303,0.59040934,0.5196736
2021-05-03,0.47830397,0.6113278,0.43303025,0.40612754,0.5902212,0.5194883
2023-10-09,0.4758982,0.6087185,0.4305987,0.40388992,0.5877101,0.5169384
2022-05-25,0.47685888,0.6097895,0.4318165,0.40482262,0.58886737,0.5181561
2022-07-17,0.4768235,0.6097293,0.4317273,0.40485364,0.5888352,0.5180873
2022-02-04,0.4783959,0.6113754,0.4330576,0.40623286,0.5903244,0.519596
2019-05-19,0.47822985,0.61120373,0.4329649,0.40608144,0.5901781,0.5194451
2021-05-07,0.4783305,0.61135685,0.4330491,0.40615568,0.59025043,0.5195071
2019-08-23,0.47655928,0.6092125,0.43142745,0.4043548,0.5884145,0.51749355
2021-10-11,0.47643694,0.60969025,0.43207756,0.40510508,0.5887746,0.5179955
2023-01-25,0.47726977,0.6102947,0.4322339,0.4053347,0.5891512,0.5185878
2021-12-20,0.47852755,0.61157817,0.4331976,0.40632188,0.59049153,0.5197679
2020-08-17,0.47805244,0.61105055,0.4327769,0.40592235,0.58998644,0.5192665
2020-04-24,0.47831717,0.61133677,0.43308648,0.40619817,0.5902349,0.5195399
2020-06-19,0.47728008,0.61039096,0.432791,0.40574402,0.58963025,0.51869017
2021-01-25,0.478223,0.6111934,0.43292162,0.40620056,0.5901904,0.51951534
2023-03-22,0.477164,0.6100905,0.4320587,0.4050295,0.58884144,0.51850116
2021-05-12,0.47835973,0.61138666,0.433053,0.40619743,0.59028244,0.5195122
2019-05-20,0.47820327,0.6111856,0.4329412,0.40605333,0.59014976,0.51941484
2023-12-25,0.4785102,0.6115038,0.43317416,0.40633976,0.5904677,0.5197287
2023-11-26,0.4783701,0.61131877,0.43300924,0.40622413,0.5903493,0.5195916
2022-01-10,0.47855785,0.61160403,0.43322998,0.4063795,0.5905293,0.5197779
2019-08-20,0.47733852,0.6102852,0.43216306,0.4052117,0.58925235,0.5185056
2024-11-12,0.4780215,0.61098987,0.43296462,0.40591863,0.5900243,0.51926655
2021-02-17,0.47813466,0.6110905,0.43284515,0.4060882,0.59007984,0.519457
2020-11-21,0.47833976,0.6113675,0.43311563,0.4062116,0.5904317,0.51961815
2022-02-20,0.47821638,0.61115074,0.432881,0.40619108,0.5901472,0.5194883
2021-04-17,0.47820124,0.6112146,0.43296453,0.40599152,0.5901225,0.519426
2021-08-19,0.4783257,0.61153823,0.43308133,0.4061389,0.590341,0.51956785
2022-03-27,0.47785974,0.61065453,0.43255562,0.40543723,0.58949125,0.5190322
2022-08-02,0.47808573,0.61105657,0.43278128,0.4059453,0.59003806,0.51928794
2023-10-14,0.476542,0.6094799,0.43136027,0.40453908,0.588441,0.51770157
2024-02-27,0.47744232,0.61044747,0.43227863,0.40526533,0.5894757,0.51897484
2020-06-25,0.4770505,0.6100572,0.43237412,0.40548834,0.5894321,0.5182497
2024-01-07,0.47852215,0.61154693,0.43318528,0.40632555,0.59048027,0.5197611
2022-05-20,0.47790232,0.6109415,0.43280628,0.40583414,0.5900385,0.5194031
2019-11-12,0.4783952,0.6114079,0.43302983,0.40620878,0.5903726,0.5195872
2023-05-14,0.47834113,0.61149275,0.43319204,0.40613914,0.5903207,0.51965576
2021-03-25,0.47567755,0.6080387,0.430463,0.4033118,0.5868718,0.5167321
2023-10-24,0.477592,0.61051685,0.43229115,0.40545657,0.589454,0.5187296
2023-10-10,0.47613558,0.6089725,0.43084538,0.40413585,0.5879591,0.5171784
2023-02-25,0.47784805,0.61077505,0.43268195,0.40577212,0.5896462,0.51908845
2024-02-23,0.47637135,0.6095752,0.43166187,0.4044737,0.5893335,0.5184613
2023-09-08,0.47462836,0.6067973,0.42916653,0.40265954,0.5862679,0.51570076
2019-09-03,0.4757125,0.6092797,0.43159214,0.40473175,0.587199,0.51779866
2023-06-20,0.4776862,0.6107176,0.43259296,0.4055284,0.5897334,0.5189271
2024-08-29,0.47731474,0.6101627,0.43207854,0.40513146,0.5891174,0.51848143
2019-07-04,0.47770822,0.61067796,0.4325137,0.40563825,0.58967596,0.5188349
2020-03-03,0.47762027,0.6104552,0.4324343,0.40589738,0.58952606,0.5190291
2020-09-04,0.47677,0.60956866,0.4316757,0.4048148,0.58869225,0.51793504
2021-09-18,0.47784397,0.6104017,0.43263113,0.40552363,0.5897291,0.51887125
2020-10-20,0.4781232,0.6110641,0.43272796,0.4059813,0.59004503,0.51910967
2019-11-03,0.4783726,0.6113943,0.4330656,0.4061946,0.590369,0.5195732
2023-07-12,0.47764772,0.6106721,0.4323482,0.4054801,0.58966994,0.5189472
2021-02-10,0.4779167,0.61078054,0.43262824,0.4060352,0.5898141,0.5192666
2022-06-11,0.47753602,0.6104408,0.43244237,0.40548554,0.58962387,0.5187483
2023-09-06,0.47457573,0.60664034,0.42904374,0.40263063,0.58625746,0.5155803
2024-04-27,0.47831696,0.61139494,0.43301854,0.40608916,0.5902843,0.51953524
2021-12-12,0.47843894,0.61148936,0.43310186,0.40621948,0.59038675,0.5196955
2021-12-16,0.47847235,0.611519,0.43312845,0.4062446,0.59041697,0.5197318
2020-07-13,0.47714174,0.6098435,0.43186152,0.404966,0.58906704,0.51815563
2019-05-28,0.47750917,0.61047876,0.43239203,0.4055447,0.5895401,0.5189406
2019-10-14,0.47786224,0.61081284,0.43251717,0.40563366,0.589744,0.5190212
2023-03-23,0.47705373,0.60996187,0.43191686,0.40489727,0.5887335,0.518456
2021-01-10,0.4784228,0.6114444,0.43310803,0.40628716,0.59041023,0.51970613
2024-08-20,0.47779816,0.6107641,0.43259594,0.40562612,0.5897123,0.5190174
2021-08-16,0.47811157,0.61109746,0.4328966,0.40597093,0.5900742,0.51938367
2021-08-15,0.47798204,0.6108226,0.43262905,0.4058774,0.5899305,0.5191829
