date,h0,h1,h2
2022-07-20,0.49228123,0.5315493,0.6923037
2024-11-17,0.49307024,0.53202903,0.6931104
2023-03-01,0.49256405,0.5319237,0.69253916
2022-12-04,0.4921053,0.53143364,0.6920327
2019-09-18,0.4912514,0.53048927,0.6911085
2024-09-09,0.49243543,0.53175265,0.692473
2022-02-25,0.49302006,0.53226054,0.69287354
2019-10-09,0.4927649,0.53196305,0.6926853
2021-09-08,0.4925884,0.5319208,0.69283736
2019-06-21,0.4919761,0.53127354,0.6917092
2020-10-27,0.4931618,0.53236866,0.69328827
2024-05-30,0.49290836,0.5322394,0.6931169
2022-01-07,0.49347028,0.53274405,0.693682
2023-12-19,0.49338993,0.53268296,0.69356173
2021-01-28,0.49309772,0.5323875,0.6931161
2021-04-11,0.49227718,0.5317753,0.69247335
2020-01-30,0.4933318,0.53263575,0.6935181
2024-06-05,0.49293163,0.53208375,0.6931013
2021-09-21,0.49279124,0.53200924,0.6929855
2024-10-02,0.49278495,0.5320568,0.6928577
2022-09-04,0.49205565,0.53111327,0.6915166
2023-01-31,0.49184608,0.5311266,0.6915629
2019-05-25,0.49296582,0.5320627,0.6931328
2021-07-15,0.4923826,0.53178316,0.69245267
2022-09-14,0.49164996,0.53039855,0.69049233
2021-05-05,0.4931822,0.5324815,0.6933876
2023-01-08,0.4919175,0.5311666,0.6917014
2019-11-09,0.4932601,0.5325355,0.69343376
2019-12-29,0.4934503,0.53272533,0.6936499
2019-11-04,0.49323195,0.5324824,0.6933799
2021-10-26,0.49034303,0.5295628,0.6898279
2022-06-20,0.4924367,0.53176206,0.69256175
2023-06-25,0.49239832,0.5318327,0.6925555
2022-01-18,0.49344653,0.53272,0.6936521
2019-04-25,0.4931539,0.53237593,0.6933382
2024-05-01,0.49309087,0.5323262,0.69323796
2020-03-31,0.492889,0.53252196,0.69321275
2024-05-14,0.49302822,0.532102,0.69306844
2022-11-11,0.49298313,0.53223675,0.69309515
2021-01-16,0.4933,0.53258353,0.69346654
2023-03-15,0.49244237,0.5318539,0.69246054
2020-02-09,0.4932182,0.5325418,0.6933897
2019-08-19,0.49218124,0.53128797,0.69184816
2020-03-10,0.4930192,0.5323096,0.69304407
2019-12-17,0.49342442,0.53271836,0.69361883
2023-10-13,0.4913619,0.5305655,0.6910349
2023-11-05,0.4927527,0.5318886,0.69286174
2019-04-16,0.4924947,0.531761,0.6926525
2019-10-01,0.49242362,0.531718,0.6922685
2019-06-27,0.4919745,0.53119445,0.69174355
2019-09-01,0.4920806,0.53083944,0.6908944
2020-02-04,0.49335125,0.5326632,0.6935391
2019-04-15,0.49267536,0.5320226,0.6928553
2022-03-06,0.492849,0.5320972,0.6926074
2020-12-04,0.4934029,0.5326953,0.6936167
2022-05-27,0.49202102,0.53131926,0.69203734
2024-05-31,0.4928916,0.5322022,0.6931155
2021-09-05,0.4925568,0.53171337,0.6928009
2022-04-30,0.4925836,0.5318608,0.6927625
2022-03-21,0.49279004,0.53227395,0.6930386
2023-09-06,0.48921096,0.52872187,0.68886054
2020-03-24,0.49317616,0.5326774,0.6934809
2023-12-05,0.49333724,0.53262264,0.69349414
2024-04-24,0.4932235,0.53252107,0.69340247
2024-10-23,0.49275357,0.53100246,0.6929078
2019-06-19,0.49201086,0.53130263,0.69181865
2020-07-31,0.49300614,0.53236645,0.6931671
2020-02-12,0.4932608,0.53256816,0.6934109
