date,h0,h1,h2,h3,h4,h5
2023-01-04,4.5455466e-09,4.8446007e-09,1.0,5.294816e-09,4.728622e-09,4.741411e-09
2019-09-20,3.1051188e-09,3.0378322e-09,1.0,3.040731e-09,3.0791925e-09,3.0684635e-09
2020-03-06,3.0244889e-09,2.9634795e-09,1.0,2.9772234e-09,3.0041245e-09,2.9991667e-09
2023-07-05,3.2313268e-09,3.1493768e-09,1.0,3.2165193e-09,3.1678362e-09,3.1703988e-09
2024-07-01,3.077384e-09,3.0091596e-09,1.0,3.0205343e-09,3.054123e-09,3.0420535e-09
2024-03-14,3.0779592e-09,3.011422e-09,1.0,3.0203728e-09,3.0554048e-09,3.0465246e-09
2023-06-29,3.0669418e-09,2.9907354e-09,1.0,3.0171945e-09,3.0238314e-09,3.0192324e-09
2021-03-18,3.1073348e-09,3.042831e-09,1.0,3.0594987e-09,3.0875553e-09,3.0787344e-09
2024-10-13,3.072399e-09,3.006773e-09,1.0,3.0198197e-09,3.0527132e-09,3.0406961e-09
2024-12-02,2.9567717e-09,2.8892368e-09,1.0,2.8922034e-09,2.9333929e-09,2.9214995e-09
2024-09-06,3.0832947e-09,3.0169067e-09,1.0,3.0257237e-09,3.0607008e-09,3.0540066e-09
2024-03-30,2.9806442e-09,2.9132752e-09,1.0,2.9179354e-09,2.957708e-09,2.945986e-09
2024-01-01,2.9564333e-09,2.8895122e-09,1.0,2.8937592e-09,2.9341984e-09,2.921856e-09
2023-01-01,4.544402e-09,4.8421063e-09,1.0,5.290919e-09,4.7270348e-09,4.739765e-09
2024-01-25,2.9670424e-09,2.9004124e-09,1.0,2.9055394e-09,2.9444018e-09,2.9333034e-09
2024-09-29,3.075635e-09,3.0046292e-09,1.0,3.015457e-09,3.0453278e-09,3.0377052e-09
2020-09-07,3.1200917e-09,3.051747e-09,1.0,3.076762e-09,3.0952205e-09,3.084871e-09
2021-02-13,3.0072893e-09,2.946548e-09,1.0,2.959085e-09,2.9869616e-09,2.98061e-09
2021-04-15,3.0001392e-09,2.931558e-09,1.0,2.9360234e-09,2.9759746e-09,2.9646776e-09
2020-07-10,3.0355505e-09,2.9627216e-09,1.0,2.9856284e-09,3.0036091e-09,2.9921274e-09
2024-05-13,3.095315e-09,3.0245926e-09,1.0,3.077431e-09,3.0541463e-09,3.0514327e-09
2020-08-27,3.0239697e-09,2.954855e-09,1.0,2.9684912e-09,2.9976568e-09,2.9869387e-09
2022-02-13,2.979348e-09,2.9116307e-09,1.0,2.916789e-09,2.954855e-09,2.944986e-09
2022-01-30,2.9545506e-09,2.8867582e-09,1.0,2.8899754e-09,2.930552e-09,2.9190041e-09
2021-05-03,2.9589948e-09,2.8900085e-09,1.0,2.8907694e-09,2.933113e-09,2.9217668e-09
2023-10-09,3.201756e-09,3.1449348e-09,1.0,3.156461e-09,3.187838e-09,3.1876435e-09
2022-05-25,3.153789e-09,3.0821186e-09,1.0,3.1454388e-09,3.1105252e-09,3.1084135e-09
2022-07-17,3.0675973e-09,2.9836473e-09,1.0,2.9800642e-09,3.0231162e-09,3.0172518e-09
2022-02-04,2.958532e-09,2.8903395e-09,1.0,2.8933176e-09,2.9336946e-09,2.9228036e-09
