date,h0,h1,h2,h3,h4,h5
2021-08-15,0.4828959,0.48558477,0.52009386,0.41615683,0.52714616,0.4687317
2022-01-14,0.4833519,0.48603442,0.5206844,0.41660738,0.52775586,0.46938235
2024-10-10,0.48262602,0.48534074,0.51998603,0.41603872,0.5270299,0.46877915
2023-09-29,0.4800602,0.48277736,0.5179327,0.41384736,0.52441525,0.4664234
2020-07-27,0.48293534,0.48562136,0.5202902,0.41619548,0.5273024,0.46896863
2020-12-08,0.48332193,0.48603037,0.5206424,0.41656518,0.5277453,0.46935672
2024-05-29,0.48302132,0.48566195,0.5200499,0.41601005,0.52732533,0.46896785
2024-04-30,0.48300886,0.48585275,0.5203385,0.41633305,0.5273903,0.46901286
2023-03-31,0.48260292,0.48520565,0.51979774,0.41589677,0.526613,0.46858662
2021-07-14,0.48261926,0.48551625,0.5198466,0.4158045,0.52684987,0.46867073
2024-10-02,0.4826948,0.48537567,0.5200734,0.41608107,0.52706933,0.46860445
2021-06-21,0.4818146,0.48440546,0.518686,0.41494823,0.52588344,0.46773216
2020-06-03,0.4822088,0.48488525,0.51939106,0.41549706,0.526484,0.4682369
2024-10-25,0.4821278,0.48499212,0.5196202,0.41601336,0.5268335,0.4686946
2024-07-22,0.48083186,0.48369545,0.51801515,0.41404483,0.52498376,0.4668835
2019-12-26,0.48334455,0.48603007,0.52067107,0.41658843,0.52776134,0.4693665
2022-12-25,0.4826673,0.48532748,0.5199892,0.41592485,0.5270749,0.46876627
2024-03-14,0.48251566,0.48510936,0.51986414,0.41578662,0.5267588,0.46851766
2020-10-30,0.48319304,0.48580405,0.52054346,0.41642854,0.5274933,0.46916214
2021-08-10,0.482271,0.48485303,0.5193589,0.41590685,0.5266162,0.46821356
2022-07-28,0.4826958,0.4854177,0.5201567,0.41610944,0.52708775,0.46874237
2023-10-20,0.48195943,0.48468605,0.5194739,0.4153847,0.52626,0.4680993
2019-06-30,0.48251703,0.4852789,0.5200906,0.41596004,0.526949,0.46858487
2022-02-14,0.48302865,0.48575658,0.52044165,0.4163512,0.5275291,0.46913245
2023-01-17,0.48269892,0.4854003,0.5199778,0.41602844,0.5269871,0.46889108
2022-03-29,0.48298827,0.48499963,0.51989746,0.41595277,0.52721107,0.4688599
2020-05-04,0.48318592,0.48587564,0.520488,0.41646218,0.527493,0.46923447
2020-06-21,0.4806216,0.48331988,0.516694,0.41465318,0.52501607,0.46604854
2022-03-21,0.4829597,0.48545274,0.52018255,0.41607568,0.5273172,0.468952
2022-01-10,0.48335776,0.48604685,0.5206951,0.41661686,0.52776635,0.46938688
2023-01-10,0.4826826,0.4853765,0.5200252,0.41599342,0.52706826,0.46883187
2023-01-12,0.4826919,0.4853919,0.52001643,0.41600275,0.52704084,0.46884486
2021-01-12,0.48319304,0.48590425,0.52060646,0.41645974,0.52767164,0.46924216
2024-06-30,0.48242924,0.48514858,0.5196506,0.41571704,0.52668124,0.46837538
2020-10-06,0.48289597,0.4855764,0.5202717,0.41616145,0.5271639,0.46884423
2022-08-02,0.48293412,0.48563606,0.5203049,0.41625363,0.5273018,0.46894288
2022-08-23,0.47891566,0.48181835,0.5142882,0.41149262,0.52285844,0.46538886
2023-01-01,0.48264724,0.485298,0.5199334,0.4158816,0.52703404,0.46871817
2022-11-03,0.48299167,0.48569477,0.5202541,0.41619664,0.527269,0.46903938
2021-10-07,0.4819089,0.48480263,0.51922405,0.41539288,0.52624774,0.4680587
2020-02-28,0.48241553,0.4852446,0.5201231,0.4159057,0.5272726,0.46870404
2023-12-26,0.48332334,0.48601753,0.52063894,0.41654655,0.5277086,0.46934444
2020-09-03,0.48197532,0.48474258,0.5193053,0.41534966,0.5263442,0.46796188
2024-11-21,0.48308828,0.48580834,0.52048254,0.41646945,0.52755594,0.4692332
2022-09-21,0.48021698,0.48330975,0.5183185,0.41444454,0.5246585,0.46610174
2024-05-30,0.48302767,0.4856525,0.5201314,0.41609916,0.52739143,0.4690015
2020-08-21,0.48281002,0.4855087,0.5202111,0.4161744,0.5272371,0.46882358
2020-06-13,0.4821232,0.4847595,0.51924056,0.41534978,0.52634925,0.46802476
2020-06-18,0.4824858,0.48503992,0.51902723,0.4155989,0.5265311,0.46806225
