date,h0,h1,h2,h3
2022-07-20,6.808598e-15,1.5355784e-08,2.7974595e-18,1.0
2024-11-17,1.8437704e-07,3.6462811e-06,0.00039789168,0.00056493905
2023-03-01,1.0,2.070094e-05,0.0023324713,9.50333e-11
2022-12-04,3.5949106e-06,1.4233018e-08,0.9999963,1.7104144e-11
2019-09-18,3.2680334e-16,4.90914e-15,1.1068056e-16,1.0
2024-09-09,2.114979e-14,1.2544174e-07,4.1314036e-15,1.0
2022-02-25,0.9999999,0.9477416,1.0,1.7271253e-07
2019-10-09,3.087048e-17,2.110677e-12,7.820832e-06,0.9672426
2021-09-08,1.4230389e-15,3.6877855e-13,6.918741e-24,1.0
2019-06-21,6.546048e-09,6.4601635e-10,6.1156454e-26,0.9996722
2020-10-27,3.4586212e-14,5.4967582e-05,4.2391426e-18,0.0027619058
2024-05-30,0.99993503,0.007866161,1.5237844e-13,2.659448e-08
2022-01-07,0.9999999,0.9999999,1.0,5.567365e-13
2023-12-19,0.44512057,0.9978544,1.0,1.1140046e-12
2021-01-28,1.0,1.2456906e-08,1.0,5.8634625e-10
2021-04-11,1.0,0.9376432,6.8585206e-14,0.76805025
2020-01-30,1.0,0.99999917,0.9999913,2.5081823e-10
2024-06-05,8.599045e-06,4.0827646e-07,1.1020827e-16,2.8566127e-08
2021-09-21,2.576504e-16,3.3434257e-17,6.90564e-23,1.0
2024-10-02,5.124594e-17,6.4232757e-15,1.3526897e-12,1.0
2022-09-04,3.8681414e-18,1.6744478e-12,1.0365117e-17,1.0
2023-01-31,0.9999999,1.230304e-09,0.004059008,8.8738424e-14
2019-05-25,0.99998355,3.2279455e-05,2.3475743e-14,0.03285253
2021-07-15,7.1557824e-14,9.338496e-13,4.4951676e-21,0.98408395
2022-09-14,1.0207281e-21,1.0086052e-14,9.939791e-17,1.0
2021-05-05,1.0,0.99999976,1.1240898e-08,4.701855e-10
2023-01-08,0.99990404,1.3640163e-09,0.99999344,4.475652e-14
2019-11-09,5.1072335e-10,1.6145368e-05,0.0004977263,7.700933e-08
2019-12-29,1.0,1.0,0.9999447,4.624161e-13
2019-11-04,3.5607574e-16,1.7118007e-08,1.1928502e-08,8.0767046e-07
2021-10-26,1.1578849e-15,9.62164e-12,6.613452e-17,0.3243708
2022-06-20,6.9698206e-11,1.4365547e-11,3.1176323e-22,1.0
2023-06-25,8.078878e-10,3.4856257e-07,1.1120857e-19,1.0
2022-01-18,1.0,0.99999976,1.0,6.8963823e-13
2019-04-25,1.0,0.99999607,5.2937854e-09,5.912565e-09
2024-05-01,1.0,0.9999975,7.520733e-12,1.8335913e-13
2020-03-31,1.0,0.94509536,1.4635853e-07,0.00020487676
2024-05-14,0.9999974,1.5736752e-05,1.4045258e-13,3.3348278e-13
2022-11-11,3.127396e-13,6.327007e-08,4.7643645e-09,2.4803202e-12
2021-01-16,1.0,1.5649113e-05,0.9999999,3.2064476e-10
2023-03-15,1.0,1.5421111e-06,0.0045086495,6.175964e-07
2020-02-09,1.0,0.99997747,0.9977984,3.032048e-10
2019-08-19,3.0239524e-09,8.6854005e-12,2.524379e-22,1.0
2020-03-10,1.0,0.00015984835,1.7143308e-05,2.6110345e-09
2019-12-17,1.0,0.99999976,0.9999964,1.1039838e-10
2023-10-13,4.7421776e-21,7.263927e-17,6.228054e-14,1.0
2023-11-05,6.860571e-19,8.425238e-14,5.030086e-14,1.0
2019-04-16,1.0,1.0,1.0377508e-08,2.1116964e-08
2019-10-01,4.2682982e-20,9.577839e-13,5.540252e-15,0.9999956
2019-06-27,3.0215464e-14,1.6534714e-10,4.4411567e-27,0.99999917
2019-09-01,1.5010986e-10,1.9788287e-14,2.550789e-20,1.0
2020-02-04,1.0,0.9999881,0.99999774,1.6539183e-11
2019-04-15,1.0,0.9996673,1.2651215e-08,0.8523707
2022-03-06,0.99997926,2.420498e-09,1.0,9.894642e-07
2020-12-04,0.99945444,0.83052707,1.0,2.8770135e-12
2022-05-27,0.959182,0.00069689745,1.6815622e-20,3.2263642e-08
2024-05-31,0.055153,9.338428e-05,9.742226e-16,1.1019799e-08
2021-09-05,9.702793e-14,2.489776e-16,4.708144e-22,1.0
2022-04-30,1.0,1.0,3.963949e-06,3.4016918e-09
2022-03-21,0.9999895,8.861454e-08,8.863119e-10,0.99994123
2023-09-06,1.927121e-18,3.8329683e-11,3.299295e-18,1.0
2020-03-24,1.0,0.68095696,0.107665226,1.2130533e-06
2023-12-05,0.4814167,0.99999547,1.0,5.015661e-13
2024-04-24,1.0,0.99999976,0.0107605215,4.522042e-13
2024-10-23,8.207057e-14,1.4725055e-14,3.5860453e-15,1.0
2019-06-19,2.4305054e-12,1.7402564e-09,4.741261e-26,0.99987376
2020-07-31,1.2029173e-07,1.5845592e-07,3.0281375e-16,1.0
2020-02-12,1.0,0.9993973,0.99930143,2.6319538e-10
2024-12-13,0.8716367,0.99999845,1.0,4.1916844e-13
2021-05-23,1.0,0.16185227,0.00097010954,1.2236043e-12
2023-05-24,1.0,0.9996238,3.0926607e-08,6.207034e-07
2019-04-05,1.0,0.00066907273,2.1922739e-14,0.99997485
2024-09-15,3.6431014e-11,7.1758954e-08,3.3978738e-12,1.0
2019-04-01,1.0,5.518637e-06,3.5487311e-15,1.0
2021-10-28,7.8433225e-21,1.7374603e-13,2.9560606e-17,0.923643
2021-09-10,6.5903864e-16,3.4414642e-15,1.7813726e-24,1.0
2022-09-27,7.496781e-21,1.5477966e-15,2.5694327e-12,1.0
2023-06-14,0.00013936391,0.0062407744,1.0254001e-20,1.0
2024-11-02,2.0726522e-10,6.388956e-14,7.029345e-20,1.0
2023-12-09,0.010553149,0.9997806,1.0,7.758423e-14
2022-03-29,1.0,0.00025017816,7.800459e-05,0.99967515
2020-10-01,1.4831785e-16,1.1178805e-12,1.1490258e-18,1.0
2024-08-27,1.1741685e-12,6.4142014e-08,1.5032655e-20,1.0
2024-08-13,1.0939826e-11,2.2450789e-07,1.4513748e-18,1.0
2021-08-16,1.0898801e-14,1.5247774e-11,1.1372942e-20,1.0
2024-01-07,0.9999981,0.99999654,1.0,2.7227797e-12
2021-04-20,0.9999999,0.9987198,2.0628317e-14,0.9998104
2021-01-30,1.0,1.6869667e-07,1.0,7.133418e-11
2020-01-06,1.0,0.99999964,0.9999932,7.238797e-13
2021-10-25,1.8008223e-19,1.2901874e-15,2.9394616e-18,0.987717
2022-09-12,3.6963652e-23,5.695389e-14,1.809819e-16,1.0
2023-10-21,2.1840258e-15,5.0969705e-16,4.341944e-16,1.0
2019-07-02,2.4133675e-12,0.30454722,6.547804e-18,0.9999901
2019-10-14,4.2498822e-16,5.825516e-14,1.7080686e-13,0.9972939
2021-01-26,1.0,2.0452258e-06,1.0,4.9594065e-11
2020-06-30,2.27329e-11,4.7051885e-06,1.03193685e-14,0.49550593
2024-07-30,3.1558898e-06,3.84161e-08,5.5020057e-22,1.0
2019-12-09,0.99999166,0.9972588,0.9999722,8.607138e-11
2019-05-19,1.0,0.99819714,3.650909e-07,0.00043135573
2024-04-25,1.0,0.9999993,0.0014761271,1.2253577e-13
2023-09-27,2.5069997e-22,3.389168e-12,7.242397e-18,1.0
2021-04-04,0.9985008,3.98697e-08,9.278844e-16,0.99999917
2021-09-12,3.4053281e-16,2.0734407e-16,1.3920533e-23,1.0
2024-10-19,1.1900431e-09,4.652244e-15,1.27475e-19,1.0
2019-04-28,1.0,0.9999641,1.0078269e-09,3.631417e-08
2023-12-29,0.9996773,0.9991553,1.0,4.526622e-14
2023-03-17,1.0,3.2610467e-06,2.1173062e-08,0.5768362
2023-06-27,2.5163233e-10,1.13654745e-10,3.5304363e-22,1.0
2021-09-29,1.1724063e-21,1.5420498e-16,2.0289249e-19,1.0
2022-11-22,3.064442e-11,3.413022e-07,0.37288445,9.072414e-15
2022-09-01,3.8078058e-19,1.5114832e-08,7.7059436e-23,1.0
2022-06-04,0.11015367,0.0018910897,3.8652206e-18,1.1838812e-08
2022-04-10,1.0,0.99949574,2.1282349e-05,3.0735814e-10
2022-03-27,1.0,3.2836985e-07,2.4583335e-07,0.99997175
2021-04-14,0.9999999,0.98043436,3.092886e-15,0.9977143
2024-01-24,0.9999926,0.9999931,1.0,1.5828033e-12
2024-10-14,1.249758e-15,3.1004445e-16,1.9659524e-13,1.0
2024-04-26,1.0,0.99999917,0.00035648193,4.9828187e-14
2024-08-28,5.688016e-11,1.0483806e-06,2.3227411e-20,1.0
2024-08-18,7.847688e-11,4.504355e-07,1.9706447e-21,1.0
2021-05-21,1.0,0.99990106,0.08721298,1.0815631e-11
2024-03-24,1.0,0.15881695,0.002867063,0.029869389
2021-08-23,5.6432537e-12,4.9849265e-15,4.8699634e-18,0.90879935
2020-09-12,2.985916e-11,3.3027452e-18,1.1280916e-26,1.0
2020-05-05,1.0,0.9999999,6.07084e-08,4.1320426e-11
2020-08-04,9.31637e-12,4.7815814e-08,3.7700815e-12,1.0
2022-06-14,1.6459321e-10,1.3651513e-09,7.425898e-24,0.9997745
2024-03-03,0.6376425,2.2019615e-15,2.31812e-13,1.0
2019-09-07,7.939731e-17,1.80699e-13,1.2400648e-16,0.99999857
2024-12-27,0.002437056,0.9999994,1.0,6.725879e-10
2023-02-03,1.0,2.4080393e-07,0.62089396,1.6051865e-15
2020-10-23,6.3362622e-18,1.8348036e-15,7.546488e-18,0.9991366
2020-09-30,3.35952e-18,3.6165454e-10,1.4306664e-20,1.0
2024-02-13,1.0,2.9267238e-05,0.87255806,0.011251328
2023-08-05,1.9352202e-15,4.874065e-09,1.7481021e-19,1.0
2021-08-22,8.930694e-17,3.9037926e-14,1.7881569e-13,0.20312682
2020-06-02,0.15895778,1.2374257e-06,8.72017e-21,0.4130933
2022-03-01,1.0,9.6535936e-05,0.9999945,0.020762721
2021-10-09,5.5064685e-18,1.1205495e-15,3.5251106e-20,0.99999964
2023-02-04,0.9999976,8.438162e-08,0.9808827,1.9389638e-14
