date,h0,h1,h2,h3,h4
2024-01-15,1.0,0.9839225,0.9999993,1.0,0.9999995
2023-10-18,1.5447584e-12,3.9790866e-18,2.6630643e-14,9.368278e-19,9.817584e-24
2024-02-13,0.99978775,1.0,4.1602248e-06,0.9965836,8.698059e-10
2022-02-26,1.0,0.99966,0.11787297,0.9970272,0.0016294329
2021-08-06,8.383634e-23,1.05665896e-13,2.4867323e-21,1.079774e-15,2.6837298e-26
2022-04-21,2.5991562e-06,0.999998,9.272652e-08,1.0,0.9999876
2024-06-09,2.1220117e-16,1.2181353e-18,7.825296e-15,0.9999758,6.382729e-15
2022-03-21,5.2228586e-09,0.9999995,1.5505057e-12,0.0085134925,1.4417024e-17
2023-09-21,2.6014466e-12,9.13814e-13,1.4417086e-16,1.0794869e-20,7.659252e-17
2019-08-24,1.0403299e-18,3.119295e-16,1.8474405e-20,1.7982525e-14,2.5877622e-24
2023-09-24,5.829982e-11,1.03540176e-16,1.0767378e-16,8.420506e-20,4.122056e-21
2020-04-02,0.0010919091,1.0,4.6292598e-10,1.0,0.8509131
2021-03-10,0.9999987,0.99999607,1.6679395e-06,0.9999695,1.240349e-08
2023-11-17,1.8606283e-05,3.982306e-18,1.11964e-05,4.4725317e-09,3.3892374e-13
2024-06-21,4.0805475e-22,4.4927787e-16,1.2912637e-18,0.07103489,3.775481e-18
2021-11-16,0.93657434,1.6230243e-11,0.99997056,0.9925943,1.03394155e-08
2021-05-01,1.0586329e-07,0.9999989,1.429379e-05,1.0,0.99992824
2019-04-29,7.900089e-06,1.0,3.12871e-05,1.0,0.9997342
2024-11-15,0.2770439,0.0012695222,0.00066514424,1.0085697e-08,7.965697e-10
2024-07-25,4.4193695e-21,5.988456e-14,1.3606646e-20,6.6365578e-15,1.5529171e-24
2023-12-26,0.99999857,0.15176067,0.99999714,1.0,0.9999963
2021-02-14,0.99999845,0.9979266,0.90269125,0.99999976,9.860249e-11
2024-12-20,0.9999969,0.00062745955,0.9999994,0.9999943,0.9999534
2020-02-14,0.99994195,0.9999999,0.10592371,1.0,0.92026323
2019-07-02,5.618901e-21,2.3160682e-10,6.4842164e-12,1.4749857e-06,1.4533261e-09
2021-11-12,1.4477955e-06,5.1600403e-17,0.99800056,0.9981804,3.065607e-10
2022-03-25,5.9256275e-09,1.0,1.0511076e-12,0.00011778098,3.6961824e-15
2023-10-30,7.104041e-13,1.9157932e-14,1.0884947e-10,2.0517229e-18,9.174973e-24
2020-04-20,4.7723156e-06,0.999485,8.9407104e-07,1.0,0.9999999
2024-09-09,1.7840007e-13,7.070513e-14,6.951083e-20,9.271076e-20,1.9859619e-16
2021-04-18,5.9539296e-12,1.0,1.0813059e-10,0.96579313,2.5510059e-05
2019-09-23,3.0251308e-19,5.6367246e-19,4.4093655e-14,1.33878e-09,8.943016e-21
2023-01-07,1.0,0.0031451194,0.97388387,1.0,0.9998017
2022-07-04,7.5804104e-20,3.6520045e-16,4.8170284e-18,1.4831064e-14,1.0684926e-17
2019-08-15,3.303215e-16,2.5273955e-14,2.0503144e-18,1.1967499e-11,5.3550624e-17
2021-07-07,3.69854e-14,1.0193087e-12,6.1896164e-13,0.00042913933,1.065286e-16
2023-05-28,1.7541865e-09,0.00017263937,1.1963865e-08,1.0,0.9991399
2022-09-21,2.6231465e-15,3.0010238e-22,3.163541e-14,4.791854e-15,5.8858953e-25
2023-01-04,1.0,5.595078e-08,0.026873719,0.9999999,2.7225983e-08
2021-10-28,8.052032e-18,1.7157873e-21,1.153815e-08,7.9597696e-11,1.259414e-18
2021-05-24,7.2561397e-06,0.028058957,1.581859e-05,1.0,0.0019443468
2023-12-13,0.99999845,0.0004989721,0.999992,1.0,0.9999901
2023-05-19,1.06637635e-05,0.9726567,6.5811676e-08,1.0,0.9999968
2024-04-17,0.006711885,0.9999931,0.00035596848,1.0,0.99999976
2021-11-18,0.041838128,1.5122277e-11,1.0,0.9999999,4.6155287e-07
2024-10-24,4.8738384e-14,1.0512008e-10,1.08517044e-16,1.42493e-14,1.160555e-24
2023-04-22,4.8904053e-10,0.9992803,9.992017e-11,1.0,0.9996277
2023-07-14,1.4001379e-15,2.5333803e-14,4.3144925e-21,9.459446e-21,1.5859477e-14
2020-07-05,9.097997e-21,1.3703419e-10,2.587468e-15,3.3971628e-11,6.104194e-21
2020-09-28,1.7468956e-19,1.0332204e-15,7.508313e-14,6.240197e-17,1.9241074e-20
2024-08-31,4.233782e-16,8.755029e-11,1.1367364e-17,1.8833575e-16,2.7370633e-15
2024-08-03,1.020362e-14,2.544776e-10,2.026758e-20,7.451321e-17,5.6680794e-18
2021-07-15,3.8553796e-20,5.9555015e-18,6.1256226e-16,7.509201e-05,7.000231e-20
2024-01-06,1.0,0.9971179,0.9999989,1.0,0.9998184
2021-05-27,0.0011631863,0.24886116,2.9490617e-05,1.0,8.916539e-08
2020-10-06,1.3260346e-21,8.6669414e-14,1.3919329e-13,2.3085955e-15,7.4799834e-21
2020-08-11,2.6068123e-11,1.502836e-08,5.092981e-18,2.1322706e-14,1.4601638e-13
2021-11-14,6.321254e-08,8.904811e-16,0.9792199,0.9973489,6.5702993e-10
2019-09-29,2.520349e-13,1.9867174e-18,1.959668e-06,2.19766e-12,2.055676e-21
2023-11-27,0.48703855,3.0943573e-10,0.9995695,0.035352077,0.9786421
2024-06-13,2.3525565e-16,5.2270154e-20,5.135661e-13,0.9915176,6.341071e-19
2024-09-12,2.1841029e-13,1.6696393e-07,8.1415625e-13,1.9203496e-16,2.1614804e-16
2024-12-23,1.0,0.03891723,0.9999999,0.99999905,0.99652797
2023-09-17,7.149162e-15,6.855532e-16,1.0161089e-21,4.855603e-19,2.2487785e-14
2020-05-04,1.7993176e-05,0.9884666,3.204926e-07,1.0,1.0
2020-02-13,0.99999726,1.0,0.0030325716,1.0,0.9991811
2023-08-28,3.3577826e-15,7.181403e-11,6.6737585e-20,4.5392876e-18,7.7442965e-12
2022-12-26,1.0,0.005444485,0.9109147,0.9999963,3.621967e-05
2024-01-12,1.0,0.9534336,0.99999034,1.0,0.9999994
2023-01-23,1.0,5.166849e-08,4.6505546e-09,1.0,9.2907067e-07
2024-04-23,0.4860114,1.0,0.1261624,1.0,0.999992
2019-06-30,7.046798e-27,5.838088e-17,1.0144311e-15,4.099502e-08,1.8085845e-15
2023-03-16,0.9999999,0.99946696,1.3594078e-14,0.9999187,1.2640884e-09
2019-06-28,3.9928814e-24,2.7325966e-16,1.0490236e-21,7.119656e-09,7.8609694e-20
2024-09-16,4.0675054e-16,7.204923e-10,1.8382243e-13,2.256547e-14,1.358894e-15
2023-11-13,1.9250707e-11,1.6229853e-17,3.6038765e-07,1.2226903e-15,2.1429004e-17
2024-08-02,1.084848e-15,5.1044995e-09,6.789728e-19,6.3423663e-15,1.5078748e-16
2024-12-28,0.9999999,0.75882137,0.99999976,1.0,0.9999528
2019-10-07,9.8292615e-12,1.2419817e-17,0.020226814,1.3741816e-10,2.203832e-18
2020-05-06,9.005472e-06,0.9943076,4.255511e-06,1.0,0.9999999
2019-11-02,1.2772605e-13,2.3058571e-16,0.9948538,0.0070292004,2.9650013e-12
2021-11-11,4.0067524e-12,1.4453401e-20,1.874994e-05,0.018700434,2.0796999e-15
2020-03-05,0.99999404,0.99992764,0.0013271543,0.9999988,5.5608046e-10
2023-12-15,0.99999595,0.07453627,0.99999964,1.0,0.999997
2022-11-08,1.5690884e-11,3.991588e-16,0.00062555925,0.9996357,1.984315e-12
2024-11-22,0.49103707,4.5267925e-06,0.9999645,0.020618837,0.3804968
2020-03-09,0.99968624,0.9995271,3.8409698e-07,1.0,2.0287658e-08
2021-10-31,3.793417e-15,8.925465e-21,2.5578572e-07,5.9928784e-10,2.6804232e-20
2019-06-12,6.7605794e-25,1.9057354e-13,4.50244e-15,0.73453856,3.8334173e-17
2022-07-20,9.142967e-17,1.3678446e-15,3.0368338e-18,1.3339773e-17,3.4618035e-17
2021-12-02,0.9999987,5.16546e-08,0.99992955,1.0,0.9981806
2024-06-27,3.0296952e-25,3.5843832e-19,2.8276603e-19,2.6435788e-07,2.1677342e-21
