epoch,train_mse,val_mse,train_pll,val_pll
1,0.2279961459338665,0.23136791586875916,0.6448288559913635,0.6539430618286133
10,0.19736239910125733,0.20079410076141357,0.5745549201965332,0.5874723792076111
20,0.18348635137081146,0.1904689520597458,0.5485152006149292,0.5628209710121155
30,0.1742890328168869,0.18581026792526245,0.536259651184082,0.5517022013664246
40,0.178938839584589,0.1833784133195877,0.5283361077308655,0.545909583568573
50,0.17144767716526985,0.18274125456809998,0.5246812105178833,0.542588472366333
60,0.17434051260352135,0.18183168768882751,0.521816074848175,0.5403777956962585
70,0.16941548362374306,0.18140453100204468,0.5218878984451294,0.5410951375961304
80,0.16604491844773292,0.18120402097702026,0.5214313268661499,0.5412999391555786
90,0.17448483258485795,0.18161886930465698,0.5208500027656555,0.5406559705734253
100,0.16775648817420005,0.18098929524421692,0.5207889080047607,0.5401643514633179
110,0.16769842952489852,0.1807217001914978,0.5213090181350708,0.5398633480072021
120,0.17169609665870667,0.18173977732658386,0.5205802917480469,0.5399364233016968
130,0.17099192067980767,0.18102236092090607,0.5203245878219604,0.5393826365470886
140,0.1706368640065193,0.1809464693069458,0.5206338763237,0.5393145084381104
150,0.1715884253382683,0.18041521310806274,0.5196102261543274,0.5390594601631165
160,0.16986654996871947,0.18004031479358673,0.5191395878791809,0.5377998352050781
170,0.17055098265409468,0.18062323331832886,0.5192729830741882,0.5369369983673096
180,0.16951140761375427,0.17997418344020844,0.5185980200767517,0.536209762096405
190,0.17050683498382568,0.18025952577590942,0.5176085829734802,0.5355898141860962
200,0.16792496740818025,0.179244264960289,0.5166446566581726,0.5345816612243652
210,0.16933618262410163,0.17842736840248108,0.5156227350234985,0.5332884788513184
220,0.16822868958115578,0.1784421056509018,0.5143184065818787,0.5321559309959412
230,0.17119346484541892,0.1787540763616562,0.5138652324676514,0.532066822052002
240,0.16874444112181664,0.17818062007427216,0.513869047164917,0.5320684909820557
250,0.16886766999959946,0.17825044691562653,0.5125370621681213,0.5304858088493347
260,0.16912615895271302,0.17739242315292358,0.5119189620018005,0.5301592350006104
270,0.16947972252964974,0.17833158373832703,0.5113121271133423,0.5296559929847717
280,0.1668224662542343,0.17706161737442017,0.5105947852134705,0.5287384390830994
290,0.1681008167564869,0.1771278977394104,0.5104451775550842,0.528455376625061
300,0.1686404027044773,0.17653769254684448,0.5097960233688354,0.5278615951538086
310,0.16828788295388222,0.1768752932548523,0.5095707178115845,0.5280047059059143
320,0.16828663572669028,0.17669890820980072,0.5094001889228821,0.5277261137962341
330,0.1660532236099243,0.17721062898635864,0.5093320608139038,0.527813732624054
340,0.16773713529109954,0.1765662133693695,0.508880078792572,0.5270859003067017
350,0.16683920845389366,0.17636698484420776,0.5089327692985535,0.5271269679069519
360,0.1672699309885502,0.1765403002500534,0.5085964202880859,0.5267403721809387
370,0.1682625412940979,0.1763114631175995,0.5086104869842529,0.5270199775695801
380,0.16662849709391594,0.17622993886470795,0.5085271000862122,0.526745080947876
390,0.1678842820227146,0.17650339007377625,0.5084751844406128,0.526700496673584
400,0.16655706167221068,0.176221564412117,0.5083046555519104,0.5262453556060791
410,0.16792407184839248,0.17664667963981628,0.5081318020820618,0.5264086127281189
420,0.16742734089493752,0.17629802227020264,0.5080667734146118,0.5263218283653259
430,0.16729499101638795,0.17551691830158234,0.5079377889633179,0.526268482208252
440,0.16681602373719215,0.17578189074993134,0.5078833103179932,0.5262585282325745
450,0.1680087313055992,0.17614632844924927,0.5077934265136719,0.5260083675384521
460,0.16684126034379004,0.17577315866947174,0.507881760597229,0.5260059237480164
470,0.16668124869465828,0.17574892938137054,0.5077368021011353,0.5258539915084839
480,0.16844428032636644,0.17615967988967896,0.5077743530273438,0.5260127186775208
490,0.1664225772023201,0.17599233984947205,0.5077348351478577,0.5261428952217102
500,0.16765374988317489,0.17591802775859833,0.5075627565383911,0.5258790254592896
