date,h0,h1,h2
2021-08-15,1.6523546e-22,2.7771503e-26,1.4377184e-20
2022-01-14,1.0,1.0,1.0
2024-10-10,5.166105e-25,7.939696e-18,1.5067375e-22
2023-09-29,2.7125038e-21,4.329568e-18,1.1352139e-27
2020-07-27,4.5137217e-15,1.3662538e-23,2.772223e-15
2020-12-08,0.0439718,1.0,0.99999905
2024-05-29,0.003687685,3.903847e-09,0.99842596
2024-04-30,0.99999976,5.1315715e-07,1.0
2023-03-31,1.9741044e-11,7.471142e-14,1.0
2021-07-14,4.647632e-15,1.01097703e-16,2.411403e-19
2024-10-02,4.350704e-21,5.929685e-17,4.6687594e-23
2021-06-21,5.497458e-09,4.4837515e-18,5.165095e-12
2020-06-03,3.2332934e-09,1.4267491e-18,1.0604492e-06
2024-10-25,1.6299495e-21,9.019339e-23,2.0159596e-23
2024-07-22,5.307885e-22,3.3644611e-31,5.679591e-19
2019-12-26,0.9999995,0.99999964,1.0
2022-12-25,1.8612635e-08,1.0,1.0
2024-03-14,9.12559e-11,1.0282715e-12,0.9999814
2020-10-30,6.036604e-07,2.1791596e-13,1.9563574e-17
2021-08-10,6.3994694e-25,1.0814935e-29,7.188723e-18
2022-07-28,1.0370518e-09,2.8682678e-20,5.4822993e-19
2023-10-20,7.979612e-21,4.708854e-18,4.515283e-25
2019-06-30,1.1039391e-11,7.2048397e-25,4.557114e-22
2022-02-14,0.8493604,1.0,1.0
2023-01-17,1.315958e-07,0.9999738,1.0
2022-03-29,1.3472395e-11,2.276819e-10,0.9999999
2020-05-04,1.0,1.0298812e-06,1.0
2020-06-21,3.0019377e-12,2.6761771e-17,1.9613028e-11
2022-03-21,4.5497634e-16,2.9675782e-14,0.9991304
2022-01-10,0.9999113,1.0,1.0
2023-01-10,2.11946e-08,1.0,1.0
2023-01-12,4.998911e-08,0.99999976,0.9999999
2021-01-12,0.00018556797,1.0,1.0
2024-06-30,1.1362485e-21,7.768237e-26,2.4914173e-18
2020-10-06,7.3281874e-18,3.6256194e-22,1.3234264e-22
