date,h0,h1,h2,h3,h4,h5,h6
2022-07-20,4.9268107e-12,5.0019633e-12,4.8815843e-12,1.0,4.586174e-12,5.0050363e-12,4.788682e-12
2024-11-17,4.8014314e-12,4.862794e-12,4.7623945e-12,1.0,4.436111e-12,4.9149565e-12,4.637704e-12
2023-03-01,5.059399e-12,5.0399828e-12,5.2504177e-12,1.0,4.62486e-12,5.2224323e-12,4.7893213e-12
2022-12-04,5.6835665e-12,5.465426e-12,6.6781147e-12,1.0,5.078136e-12,6.0727044e-12,5.1142758e-12
2019-09-18,5.0025357e-12,5.1128325e-12,5.0530925e-12,1.0,4.6465227e-12,5.2536833e-12,4.8475143e-12
2024-09-09,4.8587427e-12,4.9260873e-12,4.8453325e-12,1.0,4.4904917e-12,4.9616557e-12,4.693625e-12
2022-02-25,4.7875952e-12,4.849142e-12,4.74542e-12,1.0,4.4062427e-12,4.875313e-12,4.622902e-12
2019-10-09,4.8400953e-12,4.9233443e-12,4.856102e-12,1.0,4.4745214e-12,5.0040436e-12,4.671493e-12
2021-09-08,4.817383e-12,4.9198336e-12,4.8380002e-12,1.0,4.463798e-12,4.947348e-12,4.661044e-12
2019-06-21,4.846978e-12,4.959517e-12,4.879276e-12,1.0,4.4588794e-12,4.932405e-12,4.6807155e-12
2020-10-27,4.7822653e-12,4.8563614e-12,4.776349e-12,1.0,4.4249058e-12,4.911264e-12,4.621915e-12
2024-05-30,4.7846644e-12,4.8721335e-12,4.8002774e-12,1.0,4.42116e-12,4.9035515e-12,4.620557e-12
2022-01-07,4.7612136e-12,4.830679e-12,4.7552604e-12,1.0,4.4035374e-12,4.887286e-12,4.598928e-12
2023-12-19,4.77105e-12,4.8393472e-12,4.763903e-12,1.0,4.411675e-12,4.8953467e-12,4.6067416e-12
2021-01-28,4.782293e-12,4.8458503e-12,4.75051e-12,1.0,4.4098076e-12,4.882776e-12,4.6192178e-12
2021-04-11,4.8459153e-12,4.892397e-12,4.7823655e-12,1.0,4.464036e-12,4.9285684e-12,4.6796443e-12
2020-01-30,4.772315e-12,4.837705e-12,4.756349e-12,1.0,4.4105305e-12,4.8892995e-12,4.609659e-12
2024-06-05,4.807993e-12,4.8755357e-12,4.8207566e-12,1.0,4.4438515e-12,4.935567e-12,4.643369e-12
2021-09-21,4.81069e-12,4.907668e-12,4.8164003e-12,1.0,4.4525906e-12,4.9338537e-12,4.655482e-12
2024-10-02,4.8279527e-12,4.9135505e-12,4.818679e-12,1.0,4.469216e-12,4.9488395e-12,4.670727e-12
2022-09-04,4.9566995e-12,5.032989e-12,4.937695e-12,1.0,4.5959113e-12,5.09321e-12,4.798154e-12
2023-01-31,5.940817e-12,5.639003e-12,7.280313e-12,1.0,5.265662e-12,6.423432e-12,5.253503e-12
2019-05-25,4.801614e-12,4.8659484e-12,4.7737625e-12,1.0,4.4377193e-12,4.9104397e-12,4.6437762e-12
2021-07-15,4.8167126e-12,4.895683e-12,4.8131312e-12,1.0,4.453049e-12,4.9427272e-12,4.6631783e-12
2022-09-14,5.0609924e-12,5.146175e-12,5.063049e-12,1.0,4.707252e-12,5.2383944e-12,4.9036265e-12
2021-05-05,4.7807426e-12,4.8476804e-12,4.7791194e-12,1.0,4.4196595e-12,4.9116392e-12,4.617615e-12
2023-01-08,5.9078215e-12,5.611579e-12,7.201535e-12,1.0,5.2355576e-12,6.366543e-12,5.2316246e-12
2019-11-09,4.768566e-12,4.839643e-12,4.7572376e-12,1.0,4.410026e-12,4.890195e-12,4.6064077e-12
2019-12-29,4.7602243e-12,4.829997e-12,4.7525764e-12,1.0,4.402093e-12,4.88531e-12,4.5980862e-12
2019-11-04,4.7731524e-12,4.8453884e-12,4.7666107e-12,1.0,4.414874e-12,4.901008e-12,4.6106443e-12
2021-10-26,4.9640127e-12,4.9819493e-12,4.93907e-12,1.0,4.574956e-12,5.0391176e-12,4.822541e-12
2022-06-20,4.8056186e-12,4.915594e-12,4.8539723e-12,1.0,4.4452757e-12,4.947726e-12,4.646842e-12
2023-06-25,4.8216765e-12,4.928136e-12,4.864538e-12,1.0,4.4604277e-12,4.9513887e-12,4.6636588e-12
2022-01-18,4.7627037e-12,4.8312318e-12,4.7549516e-12,1.0,4.4043436e-12,4.8873228e-12,4.600244e-12
2019-04-25,4.778636e-12,4.8446303e-12,4.764902e-12,1.0,4.416474e-12,4.8995686e-12,4.6163815e-12
2024-05-01,4.7768317e-12,4.842801e-12,4.757746e-12,1.0,4.407453e-12,4.8911656e-12,4.61272e-12
2020-03-31,4.8002227e-12,4.862942e-12,4.782037e-12,1.0,4.433929e-12,4.918145e-12,4.636271e-12
2024-05-14,4.795821e-12,4.9189515e-12,4.8717063e-12,1.0,4.432914e-12,4.9193644e-12,4.6316397e-12
2022-11-11,4.935172e-12,4.960123e-12,5.0791433e-12,1.0,4.5335563e-12,5.107861e-12,4.7047028e-12
2021-01-16,4.773626e-12,4.8401044e-12,4.75829e-12,1.0,4.410346e-12,4.8912398e-12,4.6105567e-12
2023-03-15,4.9924604e-12,4.990661e-12,5.067029e-12,1.0,4.574904e-12,5.1122084e-12,4.76165e-12
2020-02-09,4.7872483e-12,4.849993e-12,4.764666e-12,1.0,4.4208903e-12,4.8977935e-12,4.6246657e-12
2019-08-19,4.8602073e-12,5.00899e-12,4.968645e-12,1.0,4.4831664e-12,4.9820634e-12,4.6923355e-12
2020-03-10,4.7795023e-12,4.8452956e-12,4.7557683e-12,1.0,4.406041e-12,4.886074e-12,4.615677e-12
2019-12-17,4.7619404e-12,4.8319872e-12,4.752558e-12,1.0,4.4026133e-12,4.8850863e-12,4.599507e-12
2023-10-13,4.9351434e-12,4.9715644e-12,4.8571026e-12,1.0,4.545973e-12,5.021713e-12,4.759997e-12
2023-11-05,4.8194144e-12,4.881715e-12,4.793507e-12,1.0,4.4508585e-12,4.932499e-12,4.6532275e-12
2019-04-16,4.8335637e-12,4.88449e-12,4.803391e-12,1.0,4.458029e-12,4.940182e-12,4.666542e-12
2019-10-01,4.878652e-12,4.965537e-12,4.9003913e-12,1.0,4.5139183e-12,5.058435e-12,4.7115996e-12
2019-06-27,4.867777e-12,4.93122e-12,4.840677e-12,1.0,4.4853557e-12,4.975283e-12,4.7063005e-12
2019-09-01,5.005093e-12,5.0967863e-12,5.016333e-12,1.0,4.657596e-12,5.1806246e-12,4.851991e-12
2020-02-04,4.7703217e-12,4.836727e-12,4.7552604e-12,1.0,4.408445e-12,4.887864e-12,4.6077257e-12
2019-04-15,4.8066087e-12,4.8624047e-12,4.769594e-12,1.0,4.434318e-12,4.9062083e-12,4.642642e-12
2022-03-06,4.798044e-12,4.858752e-12,4.7455837e-12,1.0,4.4100596e-12,4.875146e-12,4.6336897e-12
2020-12-04,4.766384e-12,4.8361367e-12,4.7593435e-12,1.0,4.4085456e-12,4.892434e-12,4.6042996e-12
2022-05-27,4.7961773e-12,5.0341797e-12,5.042502e-12,1.0,4.427523e-12,4.9264442e-12,4.6288485e-12
2024-05-31,4.7815627e-12,4.865095e-12,4.7904905e-12,1.0,4.417064e-12,4.8985408e-12,4.6178786e-12
2021-09-05,4.8411297e-12,4.9402574e-12,4.8522132e-12,1.0,4.492257e-12,4.9733477e-12,4.6893474e-12
2022-04-30,4.8138286e-12,4.864575e-12,4.783278e-12,1.0,4.4313247e-12,4.920228e-12,4.641952e-12
2022-03-21,4.8154818e-12,4.878252e-12,4.780432e-12,1.0,4.4483293e-12,4.917188e-12,4.6545593e-12
2023-09-06,5.1286154e-12,5.1229255e-12,5.0556183e-12,1.0,4.6962573e-12,5.1828385e-12,4.9235134e-12
2020-03-24,4.7787546e-12,4.847385e-12,4.7718873e-12,1.0,4.4188667e-12,4.904954e-12,4.6169097e-12
2023-12-05,4.7859065e-12,4.849678e-12,4.7879695e-12,1.0,4.4228132e-12,4.9114705e-12,4.6159764e-12
2024-04-24,4.7666927e-12,4.8316373e-12,4.746072e-12,1.0,4.4014714e-12,4.8802997e-12,4.602543e-12
2024-10-23,4.85275e-12,4.9390327e-12,4.8240496e-12,1.0,4.4912117e-12,4.9761757e-12,4.6958813e-12
2019-06-19,4.852815e-12,4.9557537e-12,4.8634248e-12,1.0,4.4780217e-12,4.9422363e-12,4.6943586e-12
2020-07-31,4.7990505e-12,4.867712e-12,4.767229e-12,1.0,4.4400217e-12,4.9029717e-12,4.642412e-12
2020-02-12,4.781125e-12,4.8452405e-12,4.760506e-12,1.0,4.415211e-12,4.8921917e-12,4.618319e-12
2024-12-13,4.771195e-12,4.838757e-12,4.7523947e-12,1.0,4.411557e-12,4.892658e-12,4.6088858e-12
2021-05-23,4.7831045e-12,4.8508437e-12,4.768066e-12,1.0,4.422847e-12,4.9091287e-12,4.623378e-12
