epoch,train_mse,val_mse,train_pll,val_pll
1,0.22786596268415452,0.22482314705848694,0.6431829929351807,0.640474796295166
10,0.19564566910266876,0.19511285424232483,0.5716085433959961,0.5734676718711853
20,0.17943650037050246,0.18419785797595978,0.543685793876648,0.5468112826347351
30,0.1779405765235424,0.17858660221099854,0.531265377998352,0.5359118580818176
40,0.17514627203345298,0.177538201212883,0.5243335962295532,0.5314884781837463
50,0.17228010222315787,0.17660488188266754,0.5210268497467041,0.5301538109779358
60,0.16529949977993966,0.17618410289287567,0.518834114074707,0.5298631191253662
70,0.16806322634220122,0.1762252002954483,0.5177671909332275,0.5305101871490479
80,0.16895461529493333,0.17605791985988617,0.5156307220458984,0.5280523300170898
90,0.1645204797387123,0.17564882338047028,0.5145487785339355,0.5290750861167908
100,0.1698152482509613,0.1740092635154724,0.5133748650550842,0.5262782573699951
110,0.1655573181807995,0.17293670773506165,0.5113038420677185,0.523569643497467
120,0.16885339543223382,0.17203138768672943,0.5095230937004089,0.5213832855224609
130,0.16331891790032388,0.17136383056640625,0.5076187252998352,0.5178712010383606
140,0.1677919402718544,0.1707756370306015,0.5059753060340881,0.5154160261154175
150,0.1652644991874695,0.17028295993804932,0.5055493712425232,0.5144620537757874
160,0.16321999579668045,0.16942152380943298,0.5048991441726685,0.5130636692047119
170,0.16378341168165206,0.1700783371925354,0.5052859783172607,0.5145229697227478
180,0.1618869349360466,0.16917413473129272,0.5048208832740784,0.5152916312217712
190,0.1627780668437481,0.16966134309768677,0.5042396783828735,0.5149948000907898
200,0.16631110683083533,0.1697155386209488,0.5032039284706116,0.5153040885925293
210,0.1653046190738678,0.16894103586673737,0.5028230547904968,0.5141173601150513
220,0.16373848393559456,0.16856440901756287,0.5021770596504211,0.5130096077919006
230,0.16053736880421637,0.16847863793373108,0.5021289587020874,0.5134924650192261
240,0.16216518878936767,0.167897030711174,0.5020682215690613,0.5128476023674011
250,0.1633610337972641,0.16777284443378448,0.5018846392631531,0.5125871300697327
260,0.16216880977153778,0.16787081956863403,0.5015904307365417,0.5122582912445068
270,0.16278246715664862,0.16779884696006775,0.5015779733657837,0.5118538737297058
280,0.1636521689593792,0.1678781807422638,0.5014402866363525,0.5118453502655029
290,0.16226774901151658,0.167083278298378,0.5011144280433655,0.5113740563392639
300,0.16307653114199638,0.16770759224891663,0.501221239566803,0.5120586156845093
310,0.16142819151282312,0.1667984127998352,0.5012591481208801,0.5120116472244263
320,0.16270592883229257,0.16723613440990448,0.5007181167602539,0.5114089250564575
330,0.16125780791044236,0.16744042932987213,0.5009042620658875,0.5111849308013916
340,0.1610332354903221,0.1673089861869812,0.5005021691322327,0.5109195709228516
350,0.16316669508814813,0.16824571788311005,0.5003972053527832,0.5115134119987488
360,0.16123497039079665,0.1680438071489334,0.5001904368400574,0.511313259601593
370,0.16232793033123016,0.16701774299144745,0.4997852146625519,0.5109339356422424
380,0.16011564210057258,0.1668984293937683,0.4997026324272156,0.5113490223884583
390,0.16196427643299102,0.1665530800819397,0.49927324056625366,0.5110728144645691
400,0.16117654889822006,0.1661222279071808,0.4984245300292969,0.5101307034492493
410,0.16086396351456642,0.1662151962518692,0.4975665211677551,0.5090453028678894
420,0.1617044396698475,0.1660805195569992,0.4970606565475464,0.50840163230896
430,0.16137819960713387,0.1663360297679901,0.49674999713897705,0.508705735206604
440,0.16209001317620278,0.16591735184192657,0.4963934123516083,0.507977306842804
450,0.16177315935492514,0.16542665660381317,0.4960479736328125,0.5077826380729675
460,0.1615266166627407,0.16555947065353394,0.4956614673137665,0.507416844367981
470,0.16168815195560454,0.16542209684848785,0.49543651938438416,0.5069577097892761
480,0.16089417412877083,0.16632568836212158,0.4952583611011505,0.5071917176246643
490,0.16133519634604454,0.16529040038585663,0.49533095955848694,0.5068631172180176
500,0.16191659197211267,0.16531112790107727,0.4951378107070923,0.506545901298523
