date,h0,h1,h2,h3
2021-08-15,0.01205634,0.01097702,0.011112027,0.06683296
2022-01-14,0.012056499,0.010977154,0.011112164,0.066835076
2024-10-10,0.012056437,0.010977102,0.011112111,0.066834465
2023-09-29,0.012056936,0.010977506,0.01111253,0.06684941
2020-07-27,0.012056409,0.010977071,0.011112086,0.06683526
2020-12-08,0.012056488,0.010977149,0.011112158,0.066834934
2024-05-29,0.012056464,0.010977123,0.011112132,0.06683415
2024-04-30,0.0120565165,0.010977174,0.011112185,0.06683529
2023-03-31,0.012056522,0.01097717,0.011112185,0.06683528
2021-07-14,0.012056499,0.010977154,0.011112168,0.06683485
2024-10-02,0.012056397,0.010977065,0.011112073,0.06683394
2021-06-21,0.012056432,0.010977082,0.011112095,0.06683269
2020-06-03,0.012056448,0.010977102,0.011112111,0.06683248
2024-10-25,0.012056363,0.01097704,0.011112048,0.06683202
2024-07-22,0.012056329,0.010976988,0.011111995,0.06683096
2019-12-26,0.01205651,0.010977165,0.011112174,0.06683544
2022-12-25,0.0120551875,0.010976109,0.011111089,0.06676885
2024-03-14,0.012056232,0.010976931,0.011111937,0.06682851
2020-10-30,0.012056459,0.010977123,0.011112132,0.066834465
2021-08-10,0.012056244,0.010976931,0.011111937,0.06683332
2022-07-28,0.012056346,0.01097702,0.011112027,0.06683481
2023-10-20,0.012056686,0.010977309,0.01111232,0.066841334
2019-06-30,0.012056397,0.010977065,0.011112073,0.06683484
2022-02-14,0.012056414,0.010977087,0.011112095,0.066832736
2023-01-17,0.012055165,0.010976093,0.011111073,0.06676836
2022-03-29,0.012056528,0.01097717,0.011112185,0.06683842
2020-05-04,0.012056522,0.010977174,0.011112185,0.06683574
2020-06-21,0.0120566245,0.010977257,0.011112268,0.06683855
2022-03-21,0.012056437,0.010977102,0.011112111,0.066834755
2022-01-10,0.012056499,0.010977159,0.011112168,0.06683511
2023-01-10,0.01205516,0.010976088,0.011111068,0.06676783
2023-01-12,0.01205516,0.010976088,0.011111068,0.066768095
2021-01-12,0.012056432,0.010977102,0.011112111,0.06683327
2024-06-30,0.012056443,0.010977102,0.011112111,0.06683568
2020-10-06,0.012056464,0.010977123,0.011112132,0.06683525
2022-08-02,0.012056414,0.010977076,0.01111209,0.066835076
2022-08-23,0.012056193,0.010976896,0.011111901,0.066834904
2023-01-01,0.012055136,0.010976066,0.011111047,0.06676673
2022-11-03,0.012056455,0.010977117,0.0111121265,0.0668329
2021-10-07,0.012056443,0.010977102,0.011112111,0.06683363
2020-02-28,0.012056062,0.010976797,0.011111797,0.066823736
2023-12-26,0.012056488,0.010977143,0.011112158,0.06683493
2020-09-03,0.012056459,0.010977113,0.011112121,0.06683499
2024-11-21,0.012056471,0.010977133,0.011112141,0.06683439
2022-09-21,0.012056237,0.0109769255,0.011111934,0.06683326
2024-05-30,0.012056493,0.010977143,0.011112158,0.06683508
2020-08-21,0.012056397,0.01097706,0.011112069,0.066835575
2020-06-13,0.012056368,0.010977035,0.011112048,0.06683122
2020-06-18,0.012056476,0.010977133,0.011112141,0.06683489
2023-04-10,0.012056471,0.010977133,0.011112141,0.06683184
2024-08-20,0.012056448,0.010977102,0.011112116,0.06683677
2022-06-11,0.012056455,0.010977113,0.011112121,0.06683214
2020-05-21,0.0120565165,0.01097717,0.011112185,0.066835456
2024-10-06,0.012056432,0.010977097,0.011112106,0.06683413
2022-06-05,0.012056455,0.010977123,0.011112132,0.06683169
2020-01-22,0.012056499,0.010977159,0.011112168,0.06683531
2023-05-11,0.012056464,0.010977123,0.011112137,0.06683418
2021-07-07,0.012056488,0.010977143,0.011112153,0.066835105
2022-02-24,0.012056182,0.010976896,0.011111896,0.06682685
2019-09-25,0.012056488,0.010977143,0.011112153,0.06683528
2019-05-17,0.012056488,0.010977143,0.011112158,0.066834964
2022-07-17,0.0120561365,0.010976828,0.011111833,0.066834435
2024-12-08,0.012056464,0.010977128,0.011112137,0.06683435
2020-01-06,0.012056505,0.010977165,0.011112174,0.06683541
2023-08-18,0.01205659,0.010977221,0.011112236,0.066839136
2024-12-14,0.012056464,0.010977128,0.011112137,0.06683442
2019-09-28,0.01205651,0.010977165,0.011112174,0.06683526
2021-08-18,0.012056488,0.010977143,0.011112153,0.06683504
2022-01-19,0.012056493,0.010977154,0.011112164,0.06683496
2021-08-28,0.012056421,0.010977082,0.01111209,0.06683504
2020-02-18,0.012056346,0.01097703,0.011112037,0.06683127
2022-03-05,0.012056,0.01097674,0.011111744,0.06682212
2021-03-17,0.012056568,0.010977216,0.011112226,0.06683678
2020-10-10,0.012056482,0.010977138,0.011112147,0.066835456
2023-09-02,0.012056903,0.01097748,0.011112499,0.06685019
2022-09-01,0.012056346,0.010977015,0.011112022,0.06683577
2020-11-26,0.012056459,0.010977123,0.011112132,0.06683439
2019-11-02,0.012056499,0.010977154,0.011112164,0.06683504
2024-06-20,0.012056363,0.01097704,0.011112048,0.06683115
2024-07-17,0.01205626,0.010976948,0.011111954,0.06683317
2024-08-03,0.012056432,0.010977092,0.0111121,0.06683529
2024-12-06,0.012056455,0.010977117,0.011112132,0.06683398
2024-05-22,0.012056409,0.01097706,0.011112069,0.06683076
2020-07-15,0.012056426,0.010977082,0.01111209,0.06683398
2024-11-13,0.012056432,0.010977102,0.011112111,0.06683354
2023-08-16,0.01205659,0.010977221,0.011112236,0.066839084
2024-02-06,0.012056307,0.010976993,0.011112002,0.06683025
2023-04-22,0.012056482,0.010977143,0.011112153,0.06683293
2021-05-11,0.012056464,0.010977128,0.011112141,0.066833824
2023-06-27,0.01205634,0.010977015,0.011112022,0.0668321
2019-09-06,0.0120563,0.010976983,0.01111199,0.06683162
2023-09-08,0.012057158,0.010977687,0.011112712,0.06685666
2021-01-10,0.012056437,0.010977102,0.011112111,0.06683345
2021-12-07,0.012056352,0.01097704,0.011112048,0.0668276
2020-01-02,0.012056505,0.010977159,0.011112174,0.06683535
2022-02-08,0.012056459,0.010977128,0.011112137,0.06683383
2019-12-21,0.012056499,0.010977154,0.011112164,0.06683528
2020-05-07,0.012056528,0.01097718,0.0111121945,0.06683565
2023-11-22,0.012056464,0.010977128,0.011112137,0.06683341
2020-03-26,0.012056493,0.010977149,0.011112158,0.06683525
2023-09-14,0.012057147,0.010977683,0.011112709,0.06685555
2019-05-24,0.012056397,0.010977071,0.011112079,0.0668332
2023-05-21,0.012056455,0.010977117,0.0111121265,0.06683409
2021-09-18,0.012056426,0.010977087,0.011112095,0.06683363
2020-04-21,0.0120565565,0.0109772,0.01111221,0.066837095
2021-02-19,0.012056352,0.010977035,0.011112043,0.066831075
2024-04-27,0.012056539,0.01097719,0.0111122,0.06683623
