date,h0,h1,h2,h3,h4
2024-01-15,0.6369847,0.4653111,0.54254574,0.50163025,0.5291456
2023-10-18,0.63513434,0.46384168,0.54112977,0.49996203,0.5273984
2024-02-13,0.6360482,0.46463254,0.5419776,0.50084996,0.5284511
2022-02-26,0.6364292,0.46485186,0.54201484,0.5009329,0.5289639
2021-08-06,0.63375366,0.46129647,0.54118276,0.49811894,0.5287564
2022-04-21,0.63660544,0.46504518,0.5421612,0.50128025,0.5288716
2024-06-09,0.6365842,0.46489123,0.5420089,0.50136745,0.5287519
2022-03-21,0.6363686,0.4649207,0.5421191,0.5011965,0.52878463
2023-09-21,0.6333273,0.4623353,0.5396386,0.49849293,0.52573806
2019-08-24,0.63334584,0.46265694,0.53968763,0.49870566,0.52679324
2023-09-24,0.633438,0.46247178,0.5399416,0.49865478,0.5257749
2020-04-02,0.63601154,0.4647766,0.54196495,0.5009942,0.5287558
2021-03-10,0.6365847,0.46509,0.54232514,0.50132483,0.5289779
2023-11-17,0.6367116,0.46517286,0.54228944,0.5013161,0.5288758
2024-06-21,0.6361638,0.46476012,0.54201263,0.5008909,0.5283413
2021-11-16,0.63705355,0.4653605,0.5426633,0.50168353,0.5292455
2021-05-01,0.63673043,0.46513277,0.5423253,0.5014489,0.5289503
2019-04-29,0.63665843,0.46504784,0.5422334,0.50135016,0.52882373
2024-11-15,0.63664234,0.46534383,0.54199296,0.5011846,0.5286526
2024-07-25,0.6342432,0.46334442,0.54037654,0.4994348,0.5269468
2023-12-26,0.6369991,0.46532142,0.5425837,0.50166863,0.529156
2021-02-14,0.63647914,0.46482491,0.54203415,0.5009309,0.5289371
2024-12-20,0.63689196,0.4654186,0.54241484,0.50152194,0.52907157
2020-02-14,0.6367868,0.46519488,0.5423228,0.50150365,0.5291163
2019-07-02,0.6361068,0.46468216,0.5417951,0.50084037,0.5283894
2021-11-12,0.63687325,0.4652461,0.5425916,0.50155747,0.529137
2022-03-25,0.6358565,0.46468455,0.5417836,0.5008449,0.5286292
2023-10-30,0.635971,0.4644991,0.5416301,0.5005474,0.5281626
2020-04-20,0.63664705,0.46501344,0.5422299,0.5013139,0.52884233
2024-09-09,0.6355815,0.4642339,0.5414247,0.5004342,0.5278377
