date,h0,h1,h2,h3
2023-01-04,0.6877717,0.41268262,0.5128929,0.4158233
2019-09-20,0.6866903,0.41208977,0.5117755,0.4148368
2020-03-06,0.6883395,0.41313797,0.51375294,0.41644517
2023-07-05,0.68601155,0.4114459,0.5109056,0.41459948
2024-07-01,0.68823683,0.41287696,0.5128352,0.4162998
2024-03-14,0.6884107,0.41295314,0.51335955,0.416443
2023-06-29,0.6877849,0.41261798,0.51261973,0.41588944
2021-03-18,0.68843186,0.41318658,0.51352346,0.41607857
2024-10-13,0.68843704,0.41315597,0.51346475,0.41659224
2024-12-02,0.68906534,0.4137146,0.51411223,0.41701853
2024-09-06,0.6879094,0.4126275,0.5128851,0.41602635
2024-03-30,0.68911153,0.4136229,0.5139676,0.4168401
2024-01-01,0.68930805,0.41378888,0.51415145,0.41704765
2023-01-01,0.68772125,0.4126573,0.5128826,0.41582882
2024-01-25,0.6891705,0.4136943,0.5140746,0.41694948
2024-09-29,0.68820566,0.41290066,0.5127017,0.41622078
2020-09-07,0.6882115,0.41276455,0.5129226,0.41627073
2021-02-13,0.6885676,0.41329432,0.5139137,0.41659355
2021-04-15,0.6888845,0.41350815,0.5137593,0.4166059
2020-07-10,0.68778676,0.41295958,0.51260203,0.41593447
2024-05-13,0.6881817,0.4127997,0.5130235,0.41608575
2020-08-27,0.688671,0.4132421,0.51350415,0.4166279
2022-02-13,0.6889796,0.41355485,0.5139146,0.41679242
2022-01-30,0.6892568,0.4137592,0.5140825,0.41697443
2021-05-03,0.68912077,0.4136374,0.5138374,0.4167989
2023-10-09,0.6864428,0.4117459,0.5112714,0.4147157
2022-05-25,0.6876803,0.41245598,0.5126219,0.4159476
2022-07-17,0.687478,0.4123983,0.5124584,0.41572198
2022-02-04,0.6891628,0.4136845,0.51401544,0.41690654
2019-05-19,0.689084,0.41358757,0.51380426,0.41679227
2021-05-07,0.68915063,0.4136592,0.51387936,0.416811
2019-08-23,0.68672144,0.4121208,0.51156276,0.41513208
2021-10-11,0.6872851,0.41218534,0.51208276,0.41572315
2023-01-25,0.6878755,0.41285333,0.51298887,0.41586667
2021-12-20,0.6893441,0.41380963,0.5141506,0.41704956
2020-08-17,0.688811,0.41339326,0.51365525,0.41667274
2020-04-24,0.689118,0.4136646,0.5139411,0.41683358
2020-06-19,0.6882186,0.4125359,0.5127229,0.41664922
2021-01-25,0.6889957,0.41357306,0.514033,0.4168299
2023-03-22,0.68790305,0.4126561,0.51270896,0.41574654
2021-05-12,0.6892173,0.41365862,0.5139061,0.4168283
