date,h0,h1,h2,h3,h4
2024-07-06,0.48749793,0.4369948,0.37623405,0.43359938,0.63349444
2022-01-31,0.48883432,0.4383403,0.37738433,0.43498865,0.6357187
2022-05-25,0.4872016,0.43686393,0.37609783,0.43348834,0.6338111
2020-10-05,0.48851553,0.4380338,0.37710407,0.4346778,0.63522017
2023-02-21,0.48807684,0.43788362,0.37687063,0.4342169,0.6350693
2020-06-08,0.48871505,0.43815318,0.37724575,0.43483922,0.6355278
2021-07-18,0.48711368,0.43726212,0.3765282,0.4340524,0.63414407
2021-03-30,0.4858724,0.4356567,0.37530285,0.43232003,0.6326474
2021-01-28,0.48836684,0.4377644,0.3771961,0.43473184,0.6354236
2024-01-21,0.48876065,0.43825805,0.3773641,0.43495327,0.6357009
2021-09-25,0.48799235,0.43753362,0.37671056,0.4342934,0.6346176
2023-01-22,0.48881516,0.43848777,0.37730208,0.43506634,0.63604724
2024-04-13,0.48863602,0.43817684,0.3771969,0.43481287,0.6354877
2023-06-17,0.4881491,0.43758145,0.37684232,0.43424717,0.63489604
2021-07-06,0.4885617,0.43804374,0.3771717,0.43463916,0.63523936
2019-07-05,0.48817432,0.43770525,0.37679,0.4342952,0.6348177
2019-10-15,0.4881511,0.4379325,0.37682098,0.43437544,0.6350462
2022-02-06,0.4887652,0.4382667,0.37735674,0.43494034,0.6356767
2020-01-02,0.48893642,0.4384334,0.37743825,0.435062,0.63578594
2021-12-31,0.48890132,0.43840307,0.37741318,0.435026,0.63576746
2020-11-06,0.48884633,0.43835464,0.37733343,0.4349734,0.63566995
2023-11-06,0.48814034,0.437685,0.3766948,0.43441764,0.6350136
2019-06-12,0.48817587,0.43770352,0.37677115,0.4342994,0.63482624
2024-03-04,0.48781118,0.437215,0.37683517,0.43420473,0.6349568
2021-04-22,0.4887278,0.43823767,0.37729344,0.43482378,0.635573
2022-12-08,0.48886907,0.43849522,0.37736297,0.43505853,0.63601077
2024-11-18,0.48862377,0.4380284,0.3770196,0.43488404,0.6354049
2024-09-29,0.48784056,0.43727452,0.3764305,0.4341725,0.6342925
2024-10-25,0.488195,0.4369224,0.37609324,0.4344315,0.6346158
2020-02-08,0.48880276,0.43820608,0.37734488,0.4347909,0.6356745
2021-06-18,0.48615408,0.43584284,0.3750642,0.43249646,0.63258386
2020-02-03,0.4888235,0.43830404,0.3773866,0.43492737,0.635711
2022-12-03,0.4889158,0.4384988,0.37742075,0.43508548,0.6360318
2022-03-20,0.48860857,0.43802142,0.37729302,0.43476778,0.635622
2019-05-30,0.48786715,0.43689984,0.37631536,0.43409604,0.63546216
2023-10-13,0.4870614,0.43667868,0.3754749,0.4327149,0.6327498
2024-02-09,0.48809487,0.4376893,0.37701172,0.43440783,0.63515115
2021-10-25,0.4870389,0.4371789,0.37639758,0.43416142,0.633979
2022-03-11,0.48847452,0.43789557,0.3772249,0.4346888,0.635506
2024-09-25,0.48624143,0.4359235,0.3752227,0.4325724,0.63253963
2020-02-26,0.4882042,0.43748623,0.37715065,0.43461323,0.63530874
2020-09-05,0.48747024,0.43694252,0.37630725,0.4338307,0.6341183
2023-03-25,0.48830545,0.4378058,0.37710997,0.43437904,0.63526654
2023-11-03,0.4881324,0.43772823,0.37675485,0.43437144,0.6348873
2019-04-07,0.48817375,0.4376204,0.37693244,0.43425283,0.6351201
2022-01-12,0.48892754,0.43842378,0.37744078,0.43505067,0.635797
2023-10-02,0.48624808,0.4359446,0.37488928,0.4322431,0.63222253
2022-08-30,0.48294902,0.43337816,0.37299478,0.43070805,0.62885857
2019-09-09,0.48762652,0.43740347,0.3764777,0.43394697,0.6343456
2023-04-20,0.48851845,0.4379932,0.37716937,0.43464398,0.63538665
2024-08-04,0.48844534,0.43790206,0.37706858,0.43446946,0.6349909
2019-06-19,0.48755467,0.4371144,0.37627345,0.43369642,0.6339403
2024-01-26,0.48864546,0.43816662,0.37729457,0.4348463,0.63559014
2023-01-03,0.48882988,0.43842214,0.37736186,0.4351048,0.636049
2020-08-05,0.48856714,0.4380338,0.37711316,0.43468416,0.6353504
2021-07-31,0.48858377,0.43723825,0.37687787,0.43433076,0.6347539
2021-07-03,0.48835525,0.4378421,0.3769121,0.43448895,0.6349104
2024-12-07,0.4887582,0.43819442,0.37715325,0.4350062,0.6355918
2024-12-01,0.4887515,0.43818164,0.37715396,0.43498936,0.6355842
2022-08-02,0.4884866,0.43798366,0.3770554,0.43456915,0.63525826
2021-05-01,0.48864695,0.43814552,0.37723124,0.43472236,0.63552296
2023-05-17,0.4887894,0.4382041,0.37726018,0.43492314,0.63562524
2024-02-29,0.4877565,0.4371884,0.3768742,0.43411243,0.635053
2021-06-25,0.4885246,0.43780315,0.37685683,0.43450427,0.63505095
2020-10-29,0.48870113,0.43824184,0.3772435,0.43484172,0.63549846
2020-08-28,0.48796988,0.43737355,0.376669,0.43420923,0.63467455
2020-10-09,0.48836553,0.4379391,0.37698558,0.43453753,0.63513124
2024-01-19,0.48880133,0.43828195,0.37737697,0.43497583,0.63572073
2020-11-13,0.48877063,0.43832034,0.37732774,0.43492234,0.6356294
2022-07-14,0.48743895,0.4369126,0.37648335,0.43353495,0.6339483
2023-10-25,0.48791605,0.43757224,0.37650067,0.43404955,0.63450503
2024-02-24,0.48685747,0.43695208,0.37682137,0.43330786,0.6343869
2022-09-07,0.48688036,0.4367473,0.37613007,0.4335452,0.6333975
2019-09-08,0.48768175,0.43741503,0.3765348,0.43401346,0.63434166
2024-12-25,0.4887855,0.43823656,0.37724248,0.43501762,0.63567734
2022-06-12,0.4878457,0.4373141,0.37655604,0.4339361,0.6345871
2022-09-21,0.48580688,0.4359117,0.37546167,0.43288463,0.6321303
2019-05-21,0.48861474,0.43805638,0.37710604,0.4346231,0.63544726
2023-09-11,0.4848974,0.43487003,0.3738891,0.43121034,0.6311219
2021-11-23,0.48890138,0.43840694,0.3773791,0.43504432,0.635817
2021-11-21,0.4888628,0.4383732,0.37734932,0.4350072,0.6357744
2021-05-29,0.48686647,0.43504995,0.37527785,0.43376592,0.63657653
2022-08-23,0.4832132,0.4335567,0.37308896,0.4307867,0.62926394
2020-11-04,0.4888112,0.43834805,0.3773157,0.43494794,0.63565373
2019-09-20,0.48677844,0.4368475,0.3758677,0.4332685,0.633048
2023-08-17,0.48760313,0.4370816,0.37631166,0.4336504,0.6342479
2021-03-24,0.48602697,0.43582445,0.3753293,0.43246597,0.6327281
