epoch,train_mse,val_mse,train_nll,val_nll,theta_mean,sat_lo,sat_hi,sat_mid
1,0.045015625096857546,0.034166764467954636,1.3921996355056763,1.3927897214889526,1.0070170164108276,0.0,0.0,1.0
10,0.005088028265163302,0.0068035973235964775,1.3680716753005981,1.368050217628479,1.0702180862426758,0.0,0.0,1.0
20,0.0024899772426579146,0.0019468824611976743,1.348077416419983,1.348104476928711,1.1425710916519165,1.0,0.0,0.0
30,0.0019183668191544712,0.0022689662873744965,1.330782175064087,1.3308058977127075,1.2168999910354614,1.0,0.0,0.0
40,0.0019326641864608972,0.001830708933994174,1.3146140575408936,1.3146308660507202,1.2930676937103271,1.0,0.0,0.0
50,0.0018422389577608556,0.0018443845910951495,1.299760103225708,1.2997803688049316,1.3709818124771118,1.0,0.0,0.0
60,0.0017621391627471894,0.0019867136143147945,1.2860256433486938,1.2860485315322876,1.450541377067566,1.0,0.0,0.0
70,0.001368363999063149,0.0012895874679088593,1.2730426788330078,1.2730644941329956,1.53166663646698,1.0,0.0,0.0
80,0.0015861563675571232,0.001685210270807147,1.26129150390625,1.2613089084625244,1.6142590045928955,1.0,0.0,0.0
90,0.001446114800637588,0.00158021692186594,1.2502219676971436,1.2502371072769165,1.6982494592666626,1.0,0.0,0.0
100,0.0013614825496915729,0.0014161501312628388,1.239896297454834,1.2399113178253174,1.783555269241333,1.0,0.0,0.0
110,0.001150418518227525,0.0011643909383565187,1.2302252054214478,1.230243444442749,1.8701082468032837,1.0,0.0,0.0
120,0.0014228020561859011,0.0015056796837598085,1.2213809490203857,1.2213993072509766,1.9578408002853394,1.0,0.0,0.0
130,0.0012542778684291988,0.0011788714909926057,1.2128820419311523,1.2128992080688477,2.0466911792755127,1.0,0.0,0.0
140,0.0008917651342926547,0.0008380486979149282,1.2049164772033691,1.2049330472946167,2.136601686477661,1.0,0.0,0.0
150,0.000771274819271639,0.0008005016716197133,1.197534441947937,1.1975513696670532,2.2275118827819824,1.0,0.0,0.0
160,0.0006824336858699098,0.0007434736471623182,1.1905968189239502,1.1906136274337769,2.319375514984131,1.0,0.0,0.0
170,0.0007449781609466299,0.0006210153223946691,1.184041976928711,1.184058666229248,2.412137269973755,1.0,0.0,0.0
180,0.0006619594729272649,0.0005618808208964765,1.1778926849365234,1.1779106855392456,2.5057525634765625,1.0,0.0,0.0
190,0.0005944196687778458,0.0005156030529178679,1.1720980405807495,1.1721142530441284,2.600177764892578,1.0,0.0,0.0
200,0.000599564568256028,0.0006425095489248633,1.1666873693466187,1.1667029857635498,2.6953704357147217,1.0,0.0,0.0
210,0.0006890946970088407,0.0006418208940885961,1.161532998085022,1.1615488529205322,2.791295051574707,1.0,0.0,0.0
220,0.00047995031491154805,0.0005089907790534198,1.1566083431243896,1.1566238403320312,2.8879168033599854,1.0,0.0,0.0
230,0.0005291891080560163,0.0004921465297229588,1.1519825458526611,1.1519979238510132,2.985201835632324,1.0,0.0,0.0
240,0.0005291928013321012,0.0005616801208816469,1.1476277112960815,1.1476448774337769,3.083118438720703,1.0,0.0,0.0
250,0.0004485400771955028,0.0005208238144405186,1.1434526443481445,1.1434682607650757,3.1816375255584717,1.0,0.0,0.0
260,0.0004692215283284895,0.0004913599696010351,1.1394932270050049,1.1395090818405151,3.2807321548461914,1.0,0.0,0.0
270,0.0004419431264977902,0.00044980409438721836,1.1357184648513794,1.1357332468032837,3.380373954772949,1.0,0.0,0.0
280,0.00044798367453040554,0.00044858292676508427,1.1321405172348022,1.1321557760238647,3.4805428981781006,1.0,0.0,0.0
290,0.0004612149685272016,0.0004450033593457192,1.1287318468093872,1.1287472248077393,3.5812110900878906,1.0,0.0,0.0
300,0.00034350675268797205,0.0003202719090040773,1.1254324913024902,1.125447154045105,3.6823604106903076,1.0,0.0,0.0
310,0.0003229669295251369,0.00037756707752123475,1.1223500967025757,1.1223649978637695,3.783970594406128,1.0,0.0,0.0
320,0.0003521092206938192,0.0003309310122858733,1.1193662881851196,1.119381308555603,3.886021375656128,1.0,0.0,0.0
330,0.0003541239711921662,0.0003594170557335019,1.1165434122085571,1.1165578365325928,3.988495349884033,1.0,0.0,0.0
340,0.0003781796462135389,0.0003115246363449842,1.1138098239898682,1.1138246059417725,4.091371536254883,1.0,0.0,0.0
350,0.00034635836782399566,0.00029212611843831837,1.1112040281295776,1.1112180948257446,4.194638252258301,1.0,0.0,0.0
360,0.00031536203750874846,0.0003661850932985544,1.108741283416748,1.1087554693222046,4.298279285430908,1.0,0.0,0.0
370,0.00032804298680275676,0.00030705129029229283,1.1063296794891357,1.1063441038131714,4.402277946472168,1.0,0.0,0.0
380,0.00026490670643397607,0.00029636709950864315,1.1040312051773071,1.1040456295013428,4.506622791290283,1.0,0.0,0.0
390,0.0002474269196682144,0.00026362211792729795,1.1018149852752686,1.1018292903900146,4.611301422119141,1.0,0.0,0.0
400,0.00024394345382461324,0.0002220191090600565,1.0996813774108887,1.0996955633163452,4.7163004875183105,1.0,0.0,0.0
410,0.0002701544028241187,0.0002601392043288797,1.0976611375808716,1.0976752042770386,4.821608066558838,1.0,0.0,0.0
420,0.0002570600132457912,0.0002604947367217392,1.0957015752792358,1.0957157611846924,4.927209854125977,1.0,0.0,0.0
430,0.00025021154579008,0.000261825043708086,1.0938153266906738,1.0938292741775513,5.033101558685303,1.0,0.0,0.0
440,0.00023256936474354007,0.0002225633943453431,1.091979742050171,1.091993808746338,5.1392717361450195,1.0,0.0,0.0
450,0.00024304188846144826,0.00025994356838054955,1.0902420282363892,1.090255856513977,5.245707035064697,1.0,0.0,0.0
460,0.00021464974342961797,0.00019517113105393946,1.0885244607925415,1.088538408279419,5.3523993492126465,1.0,0.0,0.0
470,0.00020499126767390408,0.00021608336828649044,1.086901307106018,1.086915135383606,5.4593424797058105,1.0,0.0,0.0
480,0.00023067497750162147,0.00021403895516414195,1.0853245258331299,1.0853384733200073,5.5665283203125,1.0,0.0,0.0
490,0.00022214757336769253,0.00024958373978734016,1.0838161706924438,1.0838297605514526,5.673946857452393,1.0,0.0,0.0
500,0.00019913820069632492,0.0002001176617341116,1.0823233127593994,1.0823370218276978,5.781590461730957,1.0,0.0,0.0
