date,h0,h1,h2
2022-07-20,0.01223969,0.012110514,0.011761531
2024-11-17,0.012239489,0.012110314,0.011761342
2023-03-01,0.012239667,0.012110486,0.011761504
2022-12-04,0.01224045,0.012111255,0.011762219
2019-09-18,0.012239615,0.012110434,0.011761459
2024-09-09,0.012239782,0.012110604,0.01176162
2022-02-25,0.01223939,0.012110217,0.011761249
2019-10-09,0.012239529,0.012110353,0.011761382
2021-09-08,0.012239287,0.012110114,0.011761155
2019-06-21,0.012239252,0.012110079,0.0117611205
2020-10-27,0.012239372,0.012110199,0.011761238
2024-05-30,0.012239327,0.012110154,0.011761192
2022-01-07,0.012239362,0.012110189,0.011761233
2023-12-19,0.012239355,0.012110182,0.011761221
2021-01-28,0.012239367,0.012110194,0.011761238
2021-04-11,0.012239339,0.012110165,0.011761199
2020-01-30,0.012239367,0.012110194,0.011761233
2024-06-05,0.012239303,0.012110131,0.011761171
2021-09-21,0.012239321,0.012110148,0.0117611885
2024-10-02,0.012239437,0.012110262,0.011761293
2022-09-04,0.0122398455,0.012110662,0.011761675
2023-01-31,0.012240716,0.012111511,0.011762463
2019-05-25,0.012239379,0.012110205,0.011761243
2021-07-15,0.012239212,0.01211004,0.011761083
2022-09-14,0.012240122,0.0121109355,0.011761931
2021-05-05,0.012239332,0.012110165,0.011761204
2023-01-08,0.012240704,0.0121115,0.01176245
2019-11-09,0.012239349,0.0121101765,0.011761215
2019-12-29,0.012239362,0.012110189,0.011761227
2019-11-04,0.012239349,0.012110182,0.011761221
2021-10-26,0.012238929,0.012109766,0.011760817
2022-06-20,0.012239321,0.012110148,0.0117611885
2023-06-25,0.012239349,0.0121101765,0.011761215
2022-01-18,0.012239362,0.012110189,0.011761227
2019-04-25,0.012239332,0.01211016,0.011761199
2024-05-01,0.012239321,0.012110148,0.0117611885
2020-03-31,0.012239372,0.012110199,0.011761238
2024-05-14,0.012239437,0.012110262,0.011761293
2022-11-11,0.012239546,0.012110371,0.011761393
2021-01-16,0.012239362,0.012110189,0.011761227
2023-03-15,0.012239552,0.012110376,0.011761398
2020-02-09,0.012239384,0.012110211,0.011761249
2019-08-19,0.012239448,0.012110273,0.011761305
2020-03-10,0.0122393435,0.012110172,0.011761215
2019-12-17,0.012239362,0.012110189,0.011761227
2023-10-13,0.012239995,0.01211081,0.011761809
2023-11-05,0.012239448,0.012110273,0.01176131
2019-04-16,0.012239292,0.012110121,0.011761166
2019-10-01,0.012239609,0.012110434,0.011761459
