date,h0,h1,h2
2024-07-06,1.4523105e-26,2.3189972e-19,1.0334357e-18
2022-01-31,1.0,1.0,0.9999993
2022-05-25,1.4032216e-17,0.9993705,8.8419954e-05
2020-10-05,5.55873e-16,1.9585383e-24,4.9856863e-15
2023-02-21,1.3546179e-09,1.0,0.00010063567
2020-06-08,1.0017484e-08,1.0,0.006610932
2021-07-18,2.1984309e-20,6.406133e-19,3.6789972e-20
2021-03-30,9.281524e-18,2.7471513e-08,0.9987924
2021-01-28,0.9999114,1.0,1.8821545e-05
2024-01-21,1.0,1.0,0.9431204
2021-09-25,4.6788883e-22,7.483818e-26,2.103863e-21
2023-01-22,0.00012220313,1.0,8.8179513e-07
2024-04-13,0.00038447257,1.0,1.0
2023-06-17,1.9203216e-22,8.0020987e-16,1.69381e-13
2021-07-06,9.627335e-15,3.961447e-12,5.3568814e-13
2019-07-05,2.4160692e-21,4.3373994e-20,1.5993878e-09
2019-10-15,3.1194989e-15,8.947248e-21,6.6252945e-17
2022-02-06,1.0,1.0,0.99999297
2020-01-02,0.9999801,1.0,1.0
2021-12-31,1.0,1.0,0.99999857
2020-11-06,0.99994755,3.0837374e-08,1.4901792e-09
2023-11-06,2.668637e-14,5.4391083e-22,2.9628634e-20
2019-06-12,5.1466426e-21,8.434287e-15,1.0550599e-09
2024-03-04,7.925496e-20,5.833168e-13,2.952549e-10
2021-04-22,1.6691664e-07,0.99999917,1.0
2022-12-08,1.0,1.0,1.9931448e-09
2024-11-18,0.99999166,0.0024709394,1.06092514e-07
2024-09-29,2.1714988e-22,5.1560305e-23,3.8920343e-16
2024-10-25,1.0850351e-21,1.19119496e-23,2.640104e-21
2020-02-08,0.9999968,1.0,0.9999995
2021-06-18,7.001937e-21,2.233908e-12,2.121496e-06
2020-02-03,0.9999907,1.0,0.9999993
2022-12-03,0.9999999,0.9998354,2.2620297e-09
2022-03-20,0.00010234367,0.0006521067,6.711583e-07
2019-05-30,1.1191494e-13,3.1826992e-06,3.2665426e-05
2023-10-13,1.2441546e-15,7.8880756e-25,1.7249206e-23
2024-02-09,0.004092508,0.9999989,0.98173493
2021-10-25,1.1002764e-16,2.8117703e-21,1.278612e-19
2022-03-11,0.09693187,0.0021364416,5.1912746e-05
2024-09-25,1.374335e-23,1.4805559e-23,1.103474e-18
2020-02-26,0.9999906,1.0,0.104587115
2020-09-05,5.72193e-27,5.375741e-22,9.347471e-18
2023-03-25,4.097874e-09,0.9999999,0.028528657
2023-11-03,1.107209e-12,1.4462604e-21,8.5403994e-19
2019-04-07,3.325296e-12,0.018571926,1.0
2022-01-12,1.0,1.0,0.9997173
2023-10-02,2.3156735e-19,1.9240134e-26,3.755053e-20
2022-08-30,5.55844e-21,2.2550895e-24,2.6225033e-17
2019-09-09,5.1427176e-21,1.756202e-20,8.002317e-15
2023-04-20,1.3273217e-11,1.0,1.0
2024-08-04,6.3781063e-22,7.351236e-24,1.2825991e-14
2019-06-19,9.4172345e-24,8.773063e-19,2.4762895e-11
2024-01-26,1.0,1.0,0.9999578
2023-01-03,0.81915635,1.0,3.637902e-14
2020-08-05,2.6055561e-21,1.5694248e-17,1.8868743e-12
2021-07-31,2.5205492e-22,1.3522347e-21,6.3478754e-18
2021-07-03,7.8771655e-16,4.1912032e-10,4.803932e-12
2024-12-07,1.0,0.9999945,0.0001795581
2024-12-01,1.0,0.99999976,0.17448471
2022-08-02,7.93841e-14,6.153604e-18,1.1841922e-09
2021-05-01,9.92107e-07,1.0,1.0
2023-05-17,3.585464e-06,1.0,0.999969
2024-02-29,1.4429906e-16,1.8584582e-11,1.39271554e-14
2021-06-25,3.0449987e-19,2.961577e-07,8.141369e-06
2020-10-29,1.9502555e-09,2.3819784e-15,7.738269e-09
2020-08-28,1.5561126e-25,1.0591036e-22,8.302186e-17
2020-10-09,1.6374109e-19,3.4096928e-25,2.983456e-15
2024-01-19,1.0,1.0,0.9994393
2020-11-13,0.99897814,5.1781284e-11,1.1776949e-11
2022-07-14,3.3494406e-23,1.8114288e-23,8.523818e-11
2023-10-25,1.6562108e-14,3.1135335e-21,2.5245589e-17
2024-02-24,1.4080709e-22,5.5733147e-13,7.776028e-09
2022-09-07,3.173892e-19,2.6381568e-24,4.088333e-17
2019-09-08,1.7485099e-18,5.883611e-23,2.0523421e-17
2024-12-25,1.0,0.9999999,0.0021091218
2022-06-12,2.007343e-22,3.5359922e-09,4.2534268e-08
2022-09-21,6.942719e-17,1.2048963e-23,2.6131084e-23
2019-05-21,7.400757e-09,0.8994289,0.99985266
2023-09-11,2.7309489e-17,2.0667041e-24,1.7125803e-13
2021-11-23,0.99999213,0.99999356,1.0135392e-08
2021-11-21,0.99999833,0.9995771,5.2552247e-09
2021-05-29,1.9932778e-09,0.9999999,9.4690215e-08
2022-08-23,1.0372978e-19,1.7229082e-23,2.1441864e-15
2020-11-04,0.8983326,9.538169e-13,6.883403e-08
2019-09-20,7.460887e-22,5.48484e-23,7.788947e-19
2023-08-17,2.0289495e-25,7.8612115e-27,3.5098078e-16
2021-03-24,1.41313e-13,0.0027249502,0.99856794
2024-06-28,2.876063e-24,8.2616675e-21,4.8244265e-16
2019-09-30,2.6383973e-10,8.265675e-20,4.9197617e-18
2023-06-15,9.092651e-22,1.0059046e-09,0.020127604
2021-01-29,0.99999976,1.0,5.937404e-05
2019-07-04,3.650952e-20,2.7584525e-18,1.4914231e-07
2024-09-09,8.417647e-20,5.6491125e-23,1.1839476e-14
2023-12-13,1.0,1.0,0.22783187
2019-04-24,0.24772966,1.0,1.0
2022-07-13,5.1067667e-21,3.0054903e-23,2.470196e-10
2021-01-27,0.9999641,1.0,0.00029217842
2019-09-27,1.10153375e-13,1.9342696e-21,1.4841002e-17
2024-12-26,1.0,1.0,0.09222908
2022-12-06,0.9999976,0.9999721,8.033967e-13
2020-07-01,2.5070155e-17,2.8262427e-11,7.236064e-09
2023-01-19,0.105439775,1.0,1.8745761e-06
2022-04-19,4.6999222e-08,1.0,1.0
2022-04-13,3.6450122e-06,1.0,1.0
2021-03-25,4.830126e-12,0.12738079,0.999744
2023-08-05,4.1633312e-22,2.3569674e-23,7.638485e-15
2021-08-29,1.0479878e-21,2.1875e-25,1.1659239e-17
2020-10-15,3.4030634e-19,2.7130716e-22,8.2199775e-11
2019-07-18,2.8138388e-15,3.093768e-17,7.914572e-13
2024-12-28,1.0,1.0,0.77338386
2024-04-04,8.499359e-06,1.0,1.0
2021-07-10,4.869698e-20,4.560577e-21,7.1179196e-16
2024-01-14,1.0,1.0,0.99997544
2020-09-10,1.3592628e-29,1.7571057e-21,1.0840232e-18
2020-04-24,0.00020408772,1.0,1.0
2019-06-17,4.2126044e-20,4.643779e-18,1.6087144e-07
2022-12-25,0.9999851,1.0,3.2242543e-08
2021-08-05,5.409513e-24,9.736949e-24,2.080887e-18
2021-08-21,5.2765453e-10,2.9517146e-11,1.1959794e-17
2022-09-18,9.4096146e-18,2.8061618e-24,3.2923372e-21
2022-11-24,0.9999999,0.99019474,5.3027214e-12
2019-10-06,4.7714397e-09,6.076876e-19,1.33343814e-17
2019-09-15,1.9840129e-19,2.4478206e-24,5.8857016e-22
2020-08-04,2.8221902e-16,1.7750841e-17,4.39745e-13
2021-10-05,2.6811825e-18,1.933943e-23,5.3200128e-20
2023-11-24,0.999984,0.0005764804,1.6107685e-11
2023-06-03,1.1317954e-24,5.089593e-10,0.00040841653
2022-01-26,1.0,1.0,0.9999356
2024-01-02,1.0,1.0,0.9994337
2022-01-23,1.0,1.0,0.9999999
2021-10-20,1.7707303e-15,5.7989516e-26,1.01427814e-19
2019-12-29,0.9999988,1.0,1.0
2024-11-07,7.621629e-16,8.4203896e-17,4.6743587e-10
2024-07-24,2.257955e-25,1.518287e-24,2.3463867e-19
2022-04-07,6.2751006e-08,0.9999956,0.9999987
2022-07-12,2.5489186e-22,1.5275888e-23,9.062009e-10
2020-06-03,1.1831236e-18,1.683513e-06,2.7007778e-07
2022-09-09,5.9798435e-16,1.1747728e-24,1.8218133e-19
2023-10-19,6.8958383e-18,6.4609456e-23,2.1560256e-19
2021-12-18,1.0,1.0,0.99993443
2021-09-09,3.1734555e-27,2.506224e-23,5.592591e-16
2024-09-16,6.544718e-15,5.6763176e-20,7.466926e-10
2022-06-28,3.553159e-16,3.2346135e-20,1.9577081e-14
2024-10-30,1.6675489e-18,1.2018872e-19,6.34376e-18
2020-09-21,7.853598e-27,1.7653024e-21,3.1503718e-18
2024-12-19,1.0,0.9999999,0.0035296432
2024-05-11,1.6595535e-10,1.0,3.752728e-05
2024-05-15,2.813682e-12,1.0,7.4683245e-05
2024-12-20,1.0,1.0,0.004294161
2022-01-22,1.0,1.0,0.99999976
2022-07-25,5.231865e-19,5.4620694e-20,2.7187944e-08
2023-11-11,2.9007953e-12,1.6889415e-21,4.615256e-19
2022-07-04,8.682103e-20,1.0805765e-24,3.508227e-13
2020-06-06,1.2946723e-10,1.0,0.0005921332
2022-12-26,0.99999726,1.0,1.2009383e-06
2023-06-25,6.3699844e-22,8.5320625e-19,2.7306187e-11
2020-06-14,2.3787747e-21,2.9067747e-05,1.3364865e-06
2024-11-30,1.0,0.9999933,0.013302371
2023-06-02,1.1677326e-22,3.3005486e-05,0.73247766
2024-08-31,1.0514693e-18,1.2546115e-22,8.908082e-10
2023-01-12,0.8082809,1.0,1.3413692e-09
2019-09-21,7.525057e-22,2.9056297e-23,2.0631993e-16
2023-07-12,3.4295037e-20,2.7217015e-18,2.23421e-09
2020-04-05,2.843968e-15,0.97446775,0.99999976
2024-07-12,3.0041576e-25,4.607667e-22,7.931523e-18
2022-07-17,1.8985152e-21,5.792988e-24,1.8046882e-14
2022-02-16,1.0,1.0,0.9999987
2021-12-26,1.0,1.0,0.9999759
2023-02-24,2.0427715e-06,1.0,0.31331676
2021-02-03,0.9997631,0.9999987,1.0362832e-06
2021-02-09,0.9999747,0.99999857,5.7240545e-06
2021-04-12,2.3423615e-12,1.0899431e-09,0.9993237
2022-03-17,7.767833e-08,1.8367659e-06,0.024113176
2019-08-27,4.8202333e-23,1.00883187e-22,1.9857306e-20
2022-05-28,2.4328587e-18,0.9735569,0.031254638
2024-08-26,2.1994218e-19,6.628552e-18,7.32325e-08
2019-11-11,0.99997365,0.055191983,8.321025e-08
2023-05-10,0.00034784203,1.0,1.0
2024-07-29,4.109734e-27,6.8381915e-23,3.853487e-14
2022-02-19,1.0,1.0,0.9983803
2023-06-07,6.1509396e-22,2.3070946e-07,0.96435094
2020-03-07,0.122192726,0.99999523,2.268685e-08
2019-06-08,1.0604428e-20,1.9482673e-08,4.811782e-06
2022-12-20,1.0,1.0,5.9058816e-09
2021-01-11,0.99991655,1.0,0.0155839175
2023-02-04,0.12950988,1.0,6.2176366e-09
2024-09-21,2.0584358e-23,6.228063e-26,9.13989e-19
2023-12-05,1.0,1.0,0.4828916
2023-07-05,2.5348464e-24,1.25426e-18,3.0249181e-15
2024-11-28,1.0,0.9997247,1.3348179e-05
2019-12-20,0.99999845,1.0,0.99999976
2023-08-03,2.336218e-23,3.6046797e-25,1.12426487e-13
2024-08-08,6.8583955e-20,7.20512e-16,2.3673589e-05
2024-10-17,5.07541e-18,6.246084e-23,2.952284e-18
2020-05-18,1.3198348e-10,1.0,0.9997141
2024-09-17,2.4395845e-13,2.0917242e-20,5.984389e-11
2024-05-23,8.406135e-11,0.99999607,0.009854532
2020-09-18,1.2095872e-26,1.1117155e-21,1.2406626e-21
2024-11-12,1.4552031e-14,1.70203e-16,4.6218775e-09
2019-12-06,0.9999982,0.99999976,0.85405356
2023-08-04,2.372227e-25,3.504282e-24,1.7032974e-15
2021-07-21,1.6020512e-19,2.855691e-20,1.4358735e-17
2024-10-09,2.7962447e-17,6.5475815e-25,9.34617e-22
