epoch,train_mse,val_mse,train_pll,val_pll
1,0.2278394691646099,0.22553600370883942,0.6407576203346252,0.6424193382263184
10,0.19103971272706985,0.18785296380519867,0.5607802867889404,0.5583087205886841
20,0.17670563608407974,0.17811961472034454,0.5355490446090698,0.5344072580337524
30,0.16866882517933846,0.17201966047286987,0.5212103724479675,0.5199844837188721
40,0.17067380174994468,0.16884839534759521,0.5129654407501221,0.5123184323310852
50,0.167979883402586,0.16627158224582672,0.5070529580116272,0.5052782893180847
60,0.16094812825322152,0.16528813540935516,0.5030972957611084,0.5026247501373291
70,0.16240838989615441,0.1642959862947464,0.5002560615539551,0.4993264973163605
80,0.15691177025437356,0.1628626585006714,0.4969499707221985,0.4962538480758667
90,0.1597484715282917,0.16306573152542114,0.49514225125312805,0.4969973862171173
100,0.1589494414627552,0.16289913654327393,0.49278268218040466,0.4940921366214752
110,0.15718663185834886,0.1619952917098999,0.49012020230293274,0.4923516809940338
120,0.15940437465906143,0.16170036792755127,0.488397479057312,0.49198636412620544
130,0.15975903794169427,0.16103404760360718,0.48681241273880005,0.4912073612213135
140,0.15631338581442833,0.1609194576740265,0.4856472611427307,0.49092578887939453
150,0.15442495942115783,0.15963800251483917,0.48474007844924927,0.4896116554737091
160,0.1549677148461342,0.1599438637495041,0.4842729866504669,0.489768385887146
170,0.15564572736620902,0.16012683510780334,0.48383641242980957,0.48952269554138184
180,0.15867668241262436,0.1601042002439499,0.483763724565506,0.4892357289791107
190,0.15289632976055145,0.1596679985523224,0.48327311873435974,0.489440381526947
200,0.156211256980896,0.15963275730609894,0.4834861755371094,0.4901758134365082
210,0.15625089928507804,0.15971775352954865,0.48353779315948486,0.4897891879081726
220,0.15613202154636383,0.15964026749134064,0.4829440414905548,0.4890388250350952
230,0.15234392657876014,0.15892340242862701,0.4827977418899536,0.48926249146461487
240,0.15672770962119104,0.1594221293926239,0.4828784763813019,0.4888743460178375
250,0.1559183456003666,0.15976744890213013,0.482475221157074,0.48873138427734375
260,0.15459704622626305,0.15927527844905853,0.4822457432746887,0.4882602393627167
270,0.15478729978203773,0.1595211625099182,0.4821418523788452,0.4886203706264496
280,0.1551641531288624,0.15913835167884827,0.4819207489490509,0.4877561628818512
290,0.15537372902035712,0.15908609330654144,0.48183107376098633,0.4885176122188568
300,0.15407836586236953,0.15916122496128082,0.4816015064716339,0.4882087707519531
310,0.15406691357493402,0.15915991365909576,0.4813857078552246,0.48765304684638977
320,0.15570327788591384,0.15873666107654572,0.48125484585762024,0.4873451888561249
330,0.15371311381459235,0.15960603952407837,0.48150306940078735,0.4881272614002228
340,0.1540532387793064,0.15890823304653168,0.48136770725250244,0.4880255162715912
350,0.15599576234817505,0.1585818976163864,0.48140591382980347,0.48756396770477295
360,0.15537413209676743,0.15917128324508667,0.4812728464603424,0.48780229687690735
370,0.15636290609836578,0.15897414088249207,0.480785995721817,0.4871036112308502
380,0.15466301366686822,0.15930600464344025,0.4808848798274994,0.487212598323822
390,0.15558602586388587,0.15924841165542603,0.48074907064437866,0.4871157705783844
400,0.15495188683271408,0.15874475240707397,0.48077282309532166,0.48726412653923035
410,0.1543059080839157,0.15852729976177216,0.48060086369514465,0.48706290125846863
420,0.15533869788050653,0.15903614461421967,0.4804622232913971,0.48681962490081787
430,0.154873825609684,0.15829399228096008,0.4804229438304901,0.4869529902935028
440,0.1546872802078724,0.15855395793914795,0.4804789125919342,0.4868393540382385
450,0.15548346787691117,0.1586778610944748,0.4803888499736786,0.4867328703403473
460,0.15444050654768943,0.1582624316215515,0.48034173250198364,0.48682957887649536
470,0.1556994967162609,0.1585260033607483,0.4801674783229828,0.486515074968338
480,0.15476805791258813,0.15870675444602966,0.4801689088344574,0.4864889681339264
490,0.1550891160964966,0.1586206704378128,0.48000970482826233,0.4863623082637787
500,0.1542491763830185,0.1587032824754715,0.4799193739891052,0.48644959926605225
