epoch,train_mse,val_mse,train_nll,val_nll,theta_mean,sat_lo,sat_hi,sat_mid
1,6.762534542303911e-05,7.803607877576724e-05,0.004881770815700293,0.004674353636801243,1.0000094175338745,0.0,0.0,1.0
10,9.248608798770875e-05,7.919626659713686e-05,0.004890390206128359,0.004705093801021576,1.0000993013381958,0.0,0.0,1.0
20,0.00013426946411527753,7.94806401245296e-05,0.0049161240458488464,0.004755878355354071,1.0001968145370483,0.0,0.0,1.0
30,0.00010449928081470716,7.942160300444812e-05,0.004924384877085686,0.004757579416036606,1.0002936124801636,0.0,0.0,1.0
40,6.934271250429447e-05,7.868593093007803e-05,0.004912035074084997,0.0047357333824038506,1.0003896951675415,0.0,0.0,1.0
50,5.8559836406857355e-05,7.946357072796673e-05,0.004906145855784416,0.0047369408421218395,1.0004873275756836,0.0,0.0,1.0
60,7.945641755213728e-05,7.980240479810163e-05,0.00489944638684392,0.004742266610264778,1.0005807876586914,0.0,0.0,1.0
70,7.733665561318048e-05,7.917129551060498e-05,0.004906967747956514,0.004744966048747301,1.0006771087646484,0.0,0.0,1.0
80,0.00010461152819516429,8.025576244108379e-05,0.004921716172248125,0.004760416690260172,1.0007768869400024,0.0,0.0,1.0
90,0.00010731861580097757,7.880104385549203e-05,0.004881623201072216,0.004715988878160715,1.0008727312088013,0.0,0.0,1.0
100,7.765640807519958e-05,7.902478682808578e-05,0.004878262057900429,0.004725162405520678,1.0009685754776,0.0,0.0,1.0
110,7.523527915509476e-05,7.889094558777288e-05,0.004873769357800484,0.0047090561129152775,1.0010666847229004,0.0,0.0,1.0
120,5.9696468770198405e-05,7.8971752373036e-05,0.004885138012468815,0.004711125046014786,1.0011622905731201,0.0,0.0,1.0
130,6.696110481243522e-05,7.857807213440537e-05,0.004876426421105862,0.004706958308815956,1.0012584924697876,0.0,0.0,1.0
140,6.007838715049729e-05,7.890592678450048e-05,0.004874430131167173,0.004698629025369883,1.0013548135757446,0.0,0.0,1.0
150,6.541066022691666e-05,7.8668883361388e-05,0.004862226080149412,0.004694575909525156,1.0014528036117554,0.0,0.0,1.0
160,7.227710480037786e-05,7.853010174585506e-05,0.004868244752287865,0.0046905637718737125,1.0015499591827393,0.0,0.0,1.0
170,7.082712768351485e-05,7.860982441343367e-05,0.004860848654061556,0.00468866340816021,1.0016473531723022,0.0,0.0,1.0
180,8.020518398552668e-05,7.861570338718593e-05,0.004858550149947405,0.004687969572842121,1.0017436742782593,0.0,0.0,1.0
190,8.099263468466233e-05,7.8809549449943e-05,0.004857888910919428,0.004687764216214418,1.0018408298492432,0.0,0.0,1.0
200,6.5000260292436e-05,7.865779480198398e-05,0.00485392427071929,0.004677141085267067,1.0019372701644897,0.0,0.0,1.0
210,7.15056649823964e-05,7.840482430765405e-05,0.004852543119341135,0.004666336812078953,1.0020338296890259,0.0,0.0,1.0
220,7.346231941482984e-05,7.855178409954533e-05,0.004852198529988527,0.0046803574077785015,1.0021305084228516,0.0,0.0,1.0
230,7.189476054918487e-05,7.847390952520072e-05,0.004849118180572987,0.0046799820847809315,1.0022271871566772,0.0,0.0,1.0
240,9.69113252722309e-05,7.845454820198938e-05,0.00484991492703557,0.004673229996114969,1.002323865890503,0.0,0.0,1.0
250,7.080571876940666e-05,7.888137770351022e-05,0.004849715624004602,0.004685444291681051,1.0024205446243286,0.0,0.0,1.0
260,9.326343961220118e-05,7.871698471717536e-05,0.0048484462313354015,0.004678898490965366,1.002518653869629,0.0,0.0,1.0
270,7.37542618480802e-05,7.886011735536158e-05,0.004849741701036692,0.004677879624068737,1.0026158094406128,0.0,0.0,1.0
280,8.312827021654812e-05,7.84269577707164e-05,0.004848995245993137,0.0046668387949466705,1.0027124881744385,0.0,0.0,1.0
290,8.89431588802836e-05,7.841735350666568e-05,0.004846756346523762,0.004663313739001751,1.0028103590011597,0.0,0.0,1.0
300,7.425794792652596e-05,7.852163253119215e-05,0.004844855982810259,0.004664854612201452,1.0029088258743286,0.0,0.0,1.0
310,7.70318317336205e-05,7.868659304222092e-05,0.004843337927013636,0.0046756393276154995,1.0030056238174438,0.0,0.0,1.0
320,8.637778473712388e-05,7.848043605918065e-05,0.00484447181224823,0.0046626972034573555,1.0031037330627441,0.0,0.0,1.0
330,7.684753018111223e-05,7.856576121412218e-05,0.004843052942305803,0.004672041162848473,1.0032011270523071,0.0,0.0,1.0
340,8.430198886344442e-05,7.850615656934679e-05,0.004840320907533169,0.004662123043090105,1.0032976865768433,0.0,0.0,1.0
350,8.7028643793019e-05,7.842319610062987e-05,0.004840983543545008,0.004667718429118395,1.0033947229385376,0.0,0.0,1.0
360,8.806388268567389e-05,7.844723586458713e-05,0.004842831753194332,0.004656003788113594,1.0034922361373901,0.0,0.0,1.0
370,7.670880004297941e-05,7.845888467272744e-05,0.004838730674237013,0.004661860875785351,1.0035885572433472,0.0,0.0,1.0
380,7.83122100528999e-05,7.854906289139763e-05,0.004840245004743338,0.0046620843932032585,1.003685474395752,0.0,0.0,1.0
390,9.191035351250321e-05,7.851910777390003e-05,0.004839385859668255,0.004659420344978571,1.0037835836410522,0.0,0.0,1.0
400,8.518498270859709e-05,7.843261118978262e-05,0.0048356023617088795,0.004656928591430187,1.0038801431655884,0.0,0.0,1.0
410,7.40413637686288e-05,7.847275992389768e-05,0.004838215187191963,0.004662959836423397,1.003976583480835,0.0,0.0,1.0
420,8.015882431209321e-05,7.859316247049719e-05,0.00483713811263442,0.004658111836761236,1.004072904586792,0.0,0.0,1.0
430,8.22557414721814e-05,7.837620796635747e-05,0.004835766274482012,0.004654864314943552,1.004170536994934,0.0,0.0,1.0
440,8.205571284634062e-05,7.838085002731532e-05,0.004835947882384062,0.00465847784653306,1.0042669773101807,0.0,0.0,1.0
450,8.44903010147391e-05,7.841483602533117e-05,0.004834872670471668,0.004655425902456045,1.0043636560440063,0.0,0.0,1.0
460,8.174095401045634e-05,7.849176472518593e-05,0.004835259169340134,0.004658063407987356,1.0044602155685425,0.0,0.0,1.0
470,7.859952911530854e-05,7.842043123673648e-05,0.004837038926780224,0.004655718337744474,1.0045576095581055,0.0,0.0,1.0
480,7.576431198685896e-05,7.842430204618722e-05,0.004834429826587439,0.0046555111184716225,1.0046546459197998,0.0,0.0,1.0
490,7.365406981989509e-05,7.836700387997553e-05,0.004833897575736046,0.0046501364558935165,1.0047510862350464,0.0,0.0,1.0
500,8.182531364582246e-05,7.834871939849108e-05,0.004833929240703583,0.004651108291000128,1.0048482418060303,0.0,0.0,1.0
