date,h0,h1,h2,h3,h4,h5,h6
2023-01-04,3.9920123e-17,0.99998486,1.0,0.9999895,2.148698e-11,0.9999974,3.2804102e-09
2019-09-20,8.04468e-29,2.811808e-17,5.1119986e-10,1.3106387e-09,2.3254163e-22,1.4473557e-10,1.7771278e-12
2020-03-06,1.5476308e-08,0.9999894,0.99995434,2.8778137e-05,1.1220197e-17,1.0,0.97108275
2023-07-05,6.2316107e-24,5.886903e-11,1.1775882e-09,7.9650184e-20,6.3908387e-16,1.0929387e-09,3.6735988e-12
2024-07-01,5.6592787e-28,2.0945462e-17,9.945347e-13,5.439582e-16,1.2136331e-23,2.8439777e-05,2.554484e-09
2024-03-14,1.1516605e-15,5.4061942e-08,0.9999999,8.22992e-12,8.0623916e-14,0.9999993,9.280296e-08
2023-06-29,1.5741465e-21,2.8263546e-12,2.590564e-07,4.2062961e-19,2.8302544e-16,2.19452e-05,9.577652e-10
2021-03-18,7.977011e-17,0.999949,1.0,4.026526e-08,2.8081545e-12,0.9999461,0.99947685
2024-10-13,3.6011589e-34,2.078851e-15,2.7190285e-07,1.7909176e-10,3.980486e-17,5.182455e-15,8.460169e-06
2024-12-02,2.0660566e-10,0.984977,0.9999851,0.99999964,0.9999999,0.9987262,1.2668593e-05
2024-09-06,1.0353056e-26,9.067208e-11,1.9293381e-07,9.067164e-13,2.7299284e-13,8.4176964e-16,6.4655495e-07
2024-03-30,0.21331652,0.025693294,1.0,1.1593381e-05,9.6782394e-08,1.0,0.002993374
2024-01-01,0.030934248,0.999998,0.99999976,0.99994135,0.9999999,1.0,0.65315413
2023-01-01,4.3023453e-14,0.9999989,0.99999976,0.999874,4.685887e-12,0.99999976,1.7730351e-06
2024-01-25,5.1838488e-05,0.9999963,1.0,0.99974996,1.0,1.0,0.97901684
2024-09-29,2.8808024e-27,6.118733e-16,1.5673207e-07,1.0539812e-14,2.3000731e-19,2.5087238e-13,2.2401526e-10
2020-09-07,5.883552e-28,9.174936e-17,6.963312e-14,3.5819692e-16,1.4949945e-30,2.7081233e-11,2.0742348e-07
2021-02-13,2.443426e-17,1.0,0.9997247,0.9988825,1.7079951e-15,0.59506655,0.9999964
2021-04-15,6.3327556e-05,9.257892e-13,0.99984205,6.721858e-12,5.013047e-14,0.9991817,0.99999917
2020-07-10,1.2061915e-18,1.2620863e-13,2.921672e-13,2.79995e-16,2.3528164e-16,3.220044e-08,5.186501e-06
2024-05-13,1.05945e-09,0.999954,0.00021734537,0.0021450028,2.3882005e-12,1.0,3.1434955e-09
2020-08-27,1.1821859e-24,1.6047995e-09,2.1472324e-10,1.1120515e-12,1.2927749e-21,1.05355915e-14,9.373647e-10
2022-02-13,0.0008917506,0.9999958,1.0,0.97327846,0.9999949,0.9999999,0.99696785
2022-01-30,0.699482,0.999997,1.0,0.9969484,0.9999994,1.0,0.99929905
2021-05-03,1.0,0.9586542,0.9999912,0.0006526933,2.796957e-05,1.0,0.6084004
2023-10-09,6.148023e-32,6.814496e-15,1.785333e-08,2.5129945e-10,2.37507e-14,7.409819e-18,3.2394518e-14
2022-05-25,1.7890856e-05,0.9168657,1.2008474e-07,4.937841e-10,3.7567432e-20,1.0,2.3477147e-09
2022-07-17,1.5401733e-25,1.3830311e-12,7.970731e-13,1.8920347e-16,2.9072034e-16,6.557141e-14,0.00021709208
2022-02-04,0.46655768,0.99999666,1.0,0.998872,0.9999963,1.0,0.9995989
2019-05-19,0.08779735,0.0002129852,0.7792722,1.09427106e-10,4.8061233e-06,1.0,0.99996114
2021-05-07,0.99999917,0.78817457,0.9999962,4.7808408e-05,7.954454e-08,1.0,0.17874852
2019-08-23,5.515885e-26,2.2992106e-14,7.9668677e-10,5.2183566e-17,5.0266434e-25,2.1745398e-08,1.5277779e-12
2021-10-11,3.481397e-28,7.5413726e-16,5.987799e-12,6.312108e-07,2.188344e-24,2.1046393e-08,1.9258796e-10
2023-01-25,1.6848621e-13,0.9996432,1.0,0.0015618013,7.65035e-16,1.0,2.959216e-12
2021-12-20,0.96134853,0.99975544,0.9999999,0.99998903,0.9998932,1.0,0.03335287
2020-08-17,6.2259476e-19,8.885733e-10,9.916595e-09,2.7821208e-13,2.9053035e-07,5.658939e-11,6.269062e-11
2020-04-24,1.0,0.9620325,0.9999943,8.485145e-06,0.0066453414,1.0,0.0068542445
2020-06-19,5.560957e-16,3.4335307e-07,1.3423262e-13,6.0347227e-10,1.2250436e-22,1.0,1.3771677e-10
2021-01-25,1.1571532e-07,1.0,0.9997074,0.9995493,3.0953224e-08,1.0,1.0
2023-03-22,4.004412e-17,1.9942005e-05,0.9999999,2.3800994e-14,1.3751199e-18,0.5391387,0.058536954
2021-05-12,0.99999857,0.94276625,0.9990068,0.0015733766,1.576459e-07,1.0,0.9999697
2019-05-20,0.0009476457,1.4513566e-06,0.8294379,1.0923072e-13,2.3447042e-08,0.9999999,0.9999689
2023-12-25,9.069544e-06,0.99285346,0.9999999,0.9997799,0.9999976,1.0,2.7291313e-07
2023-11-26,1.521422e-11,0.0006032389,0.9999323,0.99999905,0.58077586,0.0032792434,2.1502694e-10
2022-01-10,0.14249073,0.9999989,1.0,0.9998716,0.9991487,1.0,0.9388611
2019-08-20,3.396868e-24,7.83149e-12,5.3028076e-10,3.5431968e-16,2.4889247e-21,6.797617e-07,4.312613e-15
2024-11-12,2.2939511e-24,1.607332e-14,0.99101263,1.2070975e-12,1.9430115e-09,2.0096641e-07,2.4430678e-06
2021-02-17,1.1496195e-15,0.99999845,0.9958819,0.8816001,1.3653662e-18,0.99404705,0.99996924
2020-11-21,1.4791013e-13,1.2050316e-06,1.0406056e-05,1.0,2.069059e-09,9.8780154e-05,0.9997223
2022-02-20,0.0017320547,0.9999896,1.0,0.99867564,0.99993753,1.0,0.999869
2021-04-17,0.0036276544,2.1222345e-12,0.07717702,3.5385386e-15,1.0372526e-11,0.9999989,0.99561876
2021-08-19,1.5329044e-11,1.1099938e-06,6.475983e-09,0.15267853,2.2554591e-13,0.1442995,4.296001e-13
2022-03-27,6.796113e-16,1.4020022e-09,0.9999974,4.2680178e-14,3.0514206e-13,0.99798465,0.99999976
2022-08-02,2.8324782e-17,1.7935967e-11,1.8515122e-08,1.7875007e-11,1.2280489e-06,2.05681e-09,1.7325439e-08
2023-10-14,5.49979e-34,5.8537065e-14,3.6032812e-08,5.955674e-10,1.911571e-13,1.8022045e-18,9.726585e-10
2024-02-27,1.6135953e-25,9.804817e-10,0.016081063,2.7140198e-10,1.819789e-15,1.5534382e-05,5.0844916e-05
2020-06-25,6.371474e-20,1.00583875e-14,1.5775913e-13,7.7891486e-13,2.9642327e-19,0.0010277643,2.6128475e-07
2024-01-07,0.0040639066,0.9999975,1.0,0.9999243,1.0,1.0,0.95560277
2022-05-20,4.0156317e-07,0.8718963,1.6778943e-08,2.322333e-13,7.462216e-17,1.0,1.1283172e-08
2019-11-12,8.3779983e-10,1.7573003e-06,0.00086045207,1.0,2.0747109e-08,0.9914535,0.0065473733
2023-05-14,0.9992762,0.9048608,0.99979514,9.098765e-07,1.3952409e-07,1.0,1.2656106e-05
2021-03-25,2.3482676e-11,2.471966e-08,0.9999783,3.981675e-11,1.3635147e-16,0.99999905,0.99999654
2023-10-24,5.793747e-29,2.2326662e-14,4.634336e-07,0.0035020867,5.8016752e-18,1.3164235e-13,3.6590535e-12
2023-10-10,1.1409101e-34,4.5466946e-15,4.7721517e-08,6.355615e-11,4.2436115e-13,7.214024e-18,7.6109773e-13
2023-02-25,1.6713273e-08,0.9999862,1.0,0.00044351156,1.8503066e-10,0.9999995,5.1854346e-07
2024-02-23,8.630249e-30,7.5738184e-13,0.83570534,3.2655638e-17,3.0662482e-19,2.954688e-07,5.630726e-05
2023-09-08,4.516728e-26,3.576165e-17,2.574128e-07,4.7876335e-15,2.3551348e-11,2.8458957e-18,2.1322585e-10
2019-09-03,2.3901829e-27,5.9854744e-18,1.0132266e-11,1.0911401e-15,2.2192035e-25,1.2273058e-10,1.9395116e-10
2023-06-20,1.1459911e-20,3.4815884e-10,7.1273206e-07,1.2540332e-21,9.051352e-17,8.292858e-06,2.1525944e-08
2024-08-29,3.9361733e-22,2.2781524e-14,4.4814415e-06,1.4175829e-15,9.05198e-12,3.369848e-13,4.792086e-06
2019-07-04,5.2871383e-12,1.3834964e-18,3.7971002e-12,8.464715e-11,2.2139459e-16,0.29696953,5.1253184e-09
2020-03-03,6.184859e-10,0.9999999,0.9999095,0.00088506035,1.9471147e-09,0.99999857,0.99996793
2020-09-04,4.13298e-30,1.6255661e-13,1.8766783e-11,4.1337054e-15,2.03008e-25,1.6983932e-14,4.1385366e-07
2021-09-18,9.808496e-30,8.58388e-17,6.549801e-11,1.3465983e-13,7.452757e-28,6.060132e-14,6.9062577e-12
2020-10-20,5.731682e-24,4.2012847e-15,3.2852798e-10,0.8807677,2.9647696e-23,1.5937486e-12,0.00019266532
2019-11-03,1.1452697e-13,4.318909e-08,1.293231e-10,1.0,1.0404201e-20,0.4016383,2.2485516e-10
2023-07-12,2.1588875e-21,2.0830466e-11,0.0052924375,2.0032697e-18,9.264146e-09,8.078292e-14,1.5512266e-07
2021-02-10,3.9923228e-14,1.0,0.9994777,0.9999454,2.1967013e-11,0.9982134,0.9999988
2022-06-11,3.2821743e-17,6.9591734e-13,1.2303273e-13,9.222102e-08,3.158706e-21,0.99998903,4.7355804e-13
2023-09-06,1.2866184e-31,2.4645163e-17,1.4103891e-06,4.439693e-15,1.5098996e-14,9.757285e-17,1.8884207e-10
2024-04-27,0.9999999,0.26235247,0.9999994,0.096554324,6.482761e-11,1.0,0.00033713915
2021-12-12,0.00020531147,0.99971884,0.9999988,0.99947256,0.16399959,1.0,0.003950886
2021-12-16,0.8250057,0.99993646,0.9999995,0.99999046,0.9666081,1.0,0.009994266
2020-07-13,6.945043e-19,3.9862094e-12,3.5729694e-12,3.1900303e-15,5.771258e-14,5.502249e-10,9.4562836e-07
2019-05-28,2.9298797e-10,2.59336e-13,3.921095e-07,7.945495e-15,9.066548e-19,0.9999993,0.99000645
2019-10-14,1.4527179e-22,5.9043715e-13,5.9798505e-10,0.923989,8.628338e-23,5.015362e-10,2.342875e-06
2023-03-23,1.739926e-11,0.013436823,1.0,4.3182104e-15,1.916398e-12,0.99999905,0.00039631876
2021-01-10,5.0141016e-09,1.0,0.9999862,0.9997961,1.132393e-10,1.0,0.9999999
2024-08-20,1.1116921e-25,1.5409483e-11,0.00015521885,7.1609575e-14,3.2891162e-18,2.6513552e-15,8.937385e-07
2021-08-16,3.606977e-25,3.675051e-15,2.8992009e-09,1.9514413e-14,2.849066e-19,1.01552745e-14,7.4961355e-07
2021-08-15,8.2725456e-29,1.3993864e-13,1.3705257e-09,6.387789e-17,1.8658302e-24,6.196961e-14,1.5877314e-09
2023-03-12,4.069813e-11,0.9999969,1.0,1.465254e-05,4.308301e-13,0.9999914,3.6238376e-07
2024-02-03,1.4398113e-10,0.0008004592,1.0,7.995538e-07,0.00039455682,0.9999987,0.9760911
2024-01-04,1.3536896e-06,0.99998105,1.0,0.9999999,0.9954822,0.999997,0.005340697
2019-12-17,0.99983156,0.9996755,1.0,0.9897943,0.99716944,1.0,0.99462944
2024-06-07,8.105897e-12,5.3091384e-08,5.0745734e-07,1.09346164e-10,4.0557744e-17,1.0,1.1989542e-08
2019-08-14,5.777321e-16,1.7403586e-10,7.881679e-11,1.1442218e-09,3.2990716e-16,1.203835e-08,2.6898e-09
2020-12-07,2.5580136e-06,0.9999993,0.9880825,0.99999976,0.00036075784,1.0,0.9999999
2019-11-16,1.2012728e-12,0.0048794146,0.99267757,1.0,1.3857569e-07,0.9779196,2.973222e-07
2022-09-02,2.2201265e-25,2.444294e-16,5.7282824e-13,6.861269e-14,4.1796506e-18,4.0239443e-13,4.777294e-13
2023-10-30,2.6293678e-30,7.059968e-16,7.525811e-07,4.6104044e-05,8.459375e-18,2.6958406e-16,1.8259797e-07
2024-07-24,7.052193e-30,3.7529607e-13,4.0338704e-14,4.0158412e-16,6.977442e-26,5.5027234e-13,1.8094352e-07
2021-09-07,4.9412777e-26,1.9480653e-13,1.25558565e-11,9.963436e-18,6.8163065e-25,6.882765e-14,3.1691638e-10
2023-07-28,2.0655297e-24,1.0748512e-14,4.918518e-09,1.0282219e-17,1.4595535e-14,6.116123e-15,2.6820133e-09
2024-11-04,4.739111e-33,3.1329185e-13,0.2887316,7.2040767e-12,2.87843e-19,2.096991e-11,2.198205e-12
2024-04-15,0.9999999,0.26429456,1.0,0.003962377,2.2419565e-10,1.0,0.0006423588
2020-12-14,5.7808825e-06,0.99999976,0.7208476,0.99999213,0.8431787,0.99999976,0.9993469
2023-04-11,5.880949e-13,1.6924182e-13,1.0,1.4199858e-15,9.25053e-17,0.99327093,0.9892541
2022-07-16,1.773032e-26,3.257473e-12,3.5169968e-13,1.1828675e-16,1.405461e-17,1.7937378e-14,5.6423182e-06
2020-06-29,6.6008526e-16,7.4455156e-12,2.7176728e-13,4.8916972e-06,1.3862223e-18,0.087084696,7.060794e-11
2024-12-05,2.4333854e-06,0.9986482,0.99999976,0.99999774,0.99999964,0.99999905,0.17476594
2021-04-03,2.5191235e-17,1.27136985e-08,0.41725248,2.8931797e-13,2.0596006e-21,0.9981883,0.9999273
2020-03-13,3.3779108e-07,0.99961877,0.9788053,0.01206542,3.6249358e-14,1.0,0.9999579
2020-02-25,6.268754e-10,1.0,0.99989486,0.9935329,6.4025917e-06,0.99998486,0.9999099
2023-09-20,6.372718e-26,9.731296e-18,0.0015866508,9.334088e-15,8.5750573e-10,1.281363e-16,1.329416e-09
2024-07-09,6.0841793e-28,4.7262225e-17,1.431481e-11,2.1497391e-15,1.1128904e-22,1.8836296e-06,1.4187335e-10
