date,h0,h1,h2,h3,h4,h5
2022-07-20,1.0732092e-12,1.0,1.21630255e-05,7.426583e-15,1.0582932e-12,3.378341e-14
2024-11-17,0.0668749,0.9999999,0.0040536523,0.9998405,0.0038850892,4.077837e-06
2023-03-01,1.0,1.1385441e-09,4.8998355e-10,0.99997306,0.012120511,8.5190095e-07
2022-12-04,0.9999746,0.99987257,3.562087e-05,1.0,0.9830019,6.1190727e-12
2019-09-18,1.5685754e-09,1.0,1.0061789e-09,3.0112453e-08,3.2274148e-13,7.422023e-15
2024-09-09,7.265902e-15,1.0,0.0009356238,3.5271208e-13,1.31952495e-14,2.747928e-11
2022-02-25,0.9999993,0.00016689592,0.9999968,1.0,0.068180494,0.9790415
2019-10-09,1.5316092e-08,1.0,0.035892934,0.20686308,2.0723022e-05,2.1203621e-15
2021-09-08,3.6125122e-10,1.0,1.0664475e-11,2.332522e-16,5.6312317e-16,4.0809026e-16
2019-06-21,0.9999782,1.0,1.2603159e-13,9.332119e-17,1.9027464e-09,6.460708e-13
2020-10-27,0.0001138741,1.0,1.4268127e-07,5.010371e-10,0.99871373,2.2060953e-10
2024-05-30,1.0,0.44829676,1.382997e-05,1.166422e-10,0.08155004,1.445464e-09
2022-01-07,1.0,3.7001286e-07,0.9999708,0.99999964,0.9999999,0.99445456
2023-12-19,0.99999785,0.0001932025,0.9557613,1.0,0.999997,1.2610012e-05
2021-01-28,1.0,9.76928e-07,0.99983823,1.0,6.7604566e-07,0.000113954055
2021-04-11,1.0,0.99959975,3.3735583e-07,9.2113964e-08,3.5222176e-05,1.0
2020-01-30,1.0,1.6881112e-09,0.999772,0.9999721,0.9959422,0.9999989
2024-06-05,1.0,1.0,1.7290813e-06,4.3775542e-11,0.03227218,5.635449e-14
2021-09-21,2.4650704e-10,1.0,2.2650687e-13,1.0937629e-12,1.555366e-16,1.4585361e-16
2024-10-02,1.338686e-12,1.0,4.3566664e-07,8.494067e-06,1.2437429e-13,6.4488366e-14
2022-09-04,2.3415308e-12,1.0,1.5795441e-11,7.4053e-10,1.2989755e-11,8.184865e-16
2023-01-31,1.0,1.942655e-06,1.05393355e-13,1.0,0.00913278,2.0432098e-10
2019-05-25,1.0,0.9999932,0.0017936766,8.205113e-11,8.065046e-08,0.9960901
2021-07-15,0.9891613,1.0,7.455239e-11,3.971719e-13,2.1409084e-08,4.523402e-18
2022-09-14,8.303905e-15,1.0,3.5856584e-07,7.431328e-12,4.7915117e-13,1.9458676e-20
2021-05-05,1.0,2.7923994e-07,0.07062861,2.1141068e-07,0.9995615,0.99999905
2023-01-08,1.0,0.00044618757,1.6376891e-06,1.0,0.023654997,1.0412869e-10
2019-11-09,0.0070880335,1.0,1.8058167e-06,0.99997294,0.99959713,3.6429162e-07
2019-12-29,1.0,2.4251648e-07,0.99993324,0.9922975,0.99999964,0.99830174
2019-11-04,0.00036346013,1.0,1.8790023e-06,0.038518198,0.9993825,2.0259736e-16
2021-10-26,0.0010930414,1.0,9.0443646e-13,6.688633e-06,0.0007262605,5.5982716e-15
2022-06-20,0.24357744,1.0,1.9640141e-10,7.9066084e-16,4.4544904e-13,8.374718e-15
2023-06-25,5.506622e-07,1.0,4.2791427e-11,3.0677566e-12,8.26211e-13,2.9008423e-10
2022-01-18,1.0,1.2916328e-07,0.99998784,0.9999999,0.9999995,0.99768066
2019-04-25,1.0,2.2595344e-07,6.233414e-07,2.666604e-05,0.99973303,0.9999645
2024-05-01,1.0,4.395566e-08,4.3988574e-10,1.6714762e-06,0.9999994,0.9078763
2020-03-31,1.0,3.1348923e-06,7.245947e-06,0.027322847,0.00014119806,0.99999976
2024-05-14,1.0,0.00160943,2.5552133e-10,7.069024e-08,0.92676,7.522914e-12
2022-11-11,0.9999964,1.0,1.1519364e-09,0.5854681,0.9999994,3.6188027e-17
2021-01-16,1.0,1.112407e-06,0.99999404,0.99999964,0.00014394849,0.023641985
2023-03-15,1.0,4.7474193e-09,5.181692e-12,0.9999993,4.376351e-07,0.12135417
2020-02-09,1.0,2.5206614e-07,0.9946578,0.9997553,0.98075646,0.9999999
2019-08-19,1.9948815e-05,1.0,1.0838452e-11,5.749293e-15,9.3002515e-15,1.3920709e-13
2020-03-10,1.0,0.0019984827,0.02361312,0.017586445,0.00044389497,0.042293563
2019-12-17,1.0,6.21432e-07,0.99839103,0.9999821,0.9999963,0.99997354
2023-10-13,2.7648752e-13,1.0,4.4055748e-10,6.935544e-05,4.4283316e-13,8.541702e-19
2023-11-05,9.697191e-13,1.0,1.4973018e-13,0.5067764,2.2828536e-11,1.9327883e-12
2019-04-16,1.0,1.9125142e-05,0.00026627115,7.816708e-06,0.9999924,0.99999964
2019-10-01,1.3312226e-09,1.0,5.766446e-08,7.809921e-08,2.0566627e-07,2.406454e-16
2019-06-27,0.056667514,1.0,6.628009e-14,2.526593e-16,4.9228635e-09,6.909123e-14
2019-09-01,9.881873e-09,1.0,1.4115313e-11,1.0558255e-12,1.3747228e-16,2.2869654e-13
2020-02-04,1.0,5.566901e-08,0.99992,0.9999831,0.9987562,0.9998987
2019-04-15,0.99998,0.0005656697,4.191178e-05,0.00019029516,8.099442e-06,1.0
2022-03-06,0.9999988,0.0029026372,0.99873966,1.0,4.1486327e-08,1.4308353e-07
2020-12-04,1.0,0.0061256806,0.9999999,0.9999927,0.9999033,0.0017377249
2022-05-27,1.0,0.9922767,1.1494208e-10,6.2902164e-14,0.91914356,4.566798e-11
2024-05-31,1.0,0.99983585,5.3637756e-08,3.761297e-12,0.054641183,2.7173293e-14
2021-09-05,1.3577531e-09,1.0,7.4707466e-13,1.8491404e-12,5.809806e-17,5.527167e-14
2022-04-30,1.0,8.53209e-09,0.00026436787,0.0012137983,0.99946994,0.9999999
2022-03-21,0.99999356,1.0,9.84975e-05,0.008971983,3.5586733e-12,0.99999785
2023-09-06,9.5352356e-14,1.0,1.2953731e-11,2.7950668e-09,2.5646025e-14,8.457557e-13
2020-03-24,1.0,1.5197403e-05,0.8878088,0.89383864,0.0085910065,0.9999783
2023-12-05,0.9999707,0.000102785634,0.99932563,1.0,1.0,0.004651585
2024-04-24,1.0,1.9577445e-07,0.00013943104,0.99004185,0.9999981,0.9999975
2024-10-23,8.365667e-11,1.0,5.6505047e-11,0.00017329311,1.1722418e-12,8.6599396e-13
2019-06-19,0.99802136,1.0,2.9396388e-12,2.1930558e-18,1.4259952e-07,5.9864e-14
2020-07-31,1.1456386e-10,1.0,4.292316e-06,1.7131618e-13,4.2422575e-14,9.9740145e-09
