date,h0,h1,h2,h3,h4
2023-06-12,0.47344434,0.6012572,0.47445574,0.51593614,0.5159478
2019-09-02,0.4721972,0.5995637,0.4724763,0.5141891,0.5146937
2023-01-22,0.4723784,0.59989303,0.4728512,0.514938,0.51458025
2022-07-23,0.47297856,0.6005617,0.47372758,0.515336,0.51549125
2021-07-29,0.47323847,0.600684,0.4740054,0.5158053,0.5156033
2022-11-17,0.47346497,0.60105926,0.47421044,0.5159688,0.515811
2020-06-27,0.4735837,0.60115844,0.4743003,0.51605666,0.5160189
2023-11-14,0.473655,0.60119796,0.47444564,0.51621205,0.5160493
2023-05-18,0.47392067,0.60169023,0.47460547,0.5164421,0.51624167
2021-07-07,0.47373614,0.6012919,0.47462544,0.5161455,0.5161331
2020-08-11,0.47369468,0.6013353,0.47446567,0.51615435,0.51607084
2024-01-31,0.47388527,0.6014637,0.47459581,0.51629096,0.51614404
2024-02-04,0.47361508,0.601149,0.47434366,0.51601005,0.5158424
2021-11-22,0.4735183,0.6011335,0.47425345,0.51601267,0.51587754
2024-05-04,0.47409862,0.60088664,0.474112,0.5165159,0.5169459
2020-07-06,0.473239,0.6006422,0.47405276,0.515577,0.5156262
2024-12-11,0.47409755,0.6016753,0.4747187,0.516588,0.51643866
2020-12-24,0.47407112,0.60165435,0.47479114,0.5165004,0.51638174
2024-03-15,0.47323495,0.60095775,0.47399393,0.5156483,0.51558685
2023-10-18,0.47270033,0.6002492,0.47374433,0.5151653,0.5150461
2023-06-21,0.47326756,0.6008577,0.47427005,0.51565224,0.5157142
2019-11-10,0.4739629,0.60161597,0.47474992,0.51647305,0.5163787
2021-05-16,0.47396055,0.6015501,0.4746737,0.5164426,0.51640844
2022-08-09,0.47314623,0.6008293,0.47404155,0.5156773,0.51558423
2020-04-06,0.4724377,0.59991646,0.47329646,0.51471174,0.51466095
2024-08-08,0.47355273,0.60128,0.47452483,0.51610315,0.51604956
2023-03-02,0.4731016,0.60070467,0.47383296,0.5156533,0.51547825
2021-11-29,0.47363895,0.6012503,0.4743214,0.5161624,0.515986
2021-04-22,0.4739671,0.60156417,0.47474465,0.51640236,0.5163117
2020-12-14,0.47412306,0.60175,0.47485426,0.51656526,0.5164633
2020-02-05,0.47409368,0.60153013,0.47469303,0.51651573,0.5165007
2022-06-17,0.47304878,0.60055554,0.47398782,0.51541185,0.51546067
2021-04-24,0.47399318,0.60159755,0.4747633,0.51642585,0.51634187
2023-10-05,0.47151256,0.59905165,0.47266015,0.51395047,0.5137331
2019-12-25,0.47413656,0.6017751,0.4748722,0.51659626,0.5164834
2021-12-26,0.4741226,0.60176635,0.47486672,0.5165946,0.51648486
2024-10-27,0.4733552,0.6005837,0.4737696,0.51602936,0.51572317
2023-03-20,0.47170725,0.5991033,0.47266224,0.51416814,0.513963
2020-07-04,0.47323066,0.60063547,0.47407937,0.5155389,0.5156283
2021-11-19,0.47358418,0.60118073,0.4743164,0.516049,0.5159189
2021-09-03,0.47331825,0.600828,0.47410247,0.51606494,0.51563597
2019-07-29,0.4733565,0.6009297,0.47390187,0.5158121,0.5157925
2024-09-08,0.47297746,0.6005372,0.47381547,0.51539254,0.5153479
2023-10-28,0.47310966,0.60072887,0.47401583,0.51573503,0.515548
2022-12-09,0.47273353,0.60024565,0.47331378,0.5152054,0.5149173
2023-04-12,0.47307396,0.6005803,0.473941,0.51551795,0.5154551
2021-12-02,0.4737254,0.60133785,0.47444,0.51622903,0.5160718
2024-11-06,0.4735729,0.6008939,0.47400036,0.51621056,0.5159497
2021-01-18,0.47403827,0.60154635,0.47467443,0.5163866,0.51624924
2024-03-02,0.4732328,0.60075724,0.47395536,0.51563054,0.5153604
2022-12-17,0.47261095,0.60008323,0.47322,0.51503533,0.51479536
2021-09-14,0.4731368,0.60079783,0.4743016,0.5157711,0.5155843
2020-12-05,0.47411615,0.6017521,0.47487393,0.51657563,0.51647395
2021-03-19,0.4728991,0.6004338,0.47374272,0.5151829,0.51514703
2020-11-06,0.4740422,0.6016711,0.47484016,0.5165189,0.51643896
