date,h0,h1,h2,h3,h4,h5
2024-07-06,0.42407933,0.52465415,0.5522449,0.5455149,0.49729165,0.5618434
2022-01-31,0.42556164,0.52658695,0.5539992,0.5470808,0.49912,0.56328195
2022-05-25,0.42401537,0.5248475,0.5521206,0.54520124,0.49722108,0.5612698
2020-10-05,0.42519644,0.52627623,0.55361146,0.5466647,0.49877,0.56282234
2023-02-21,0.42464763,0.52600706,0.55324,0.54625696,0.498445,0.56242305
2020-06-08,0.4253907,0.526501,0.55380565,0.54692775,0.49889392,0.56309706
2021-07-18,0.42420027,0.5249567,0.5529029,0.54545265,0.49800274,0.5621791
2021-03-30,0.42278323,0.52384734,0.55094856,0.54436296,0.4960671,0.5600121
2021-01-28,0.42521068,0.52617097,0.55356175,0.546624,0.49889523,0.562862
2024-01-21,0.4255032,0.52655023,0.55393344,0.54699063,0.49907812,0.56322384
2021-09-25,0.42460832,0.52590346,0.55294514,0.5460821,0.49808392,0.56209654
2023-01-22,0.42562854,0.5265651,0.55391085,0.5470844,0.49899626,0.56328434
2024-04-13,0.42534664,0.5264024,0.5537576,0.5468684,0.49883282,0.5630224
2023-06-17,0.42480382,0.5260113,0.5531961,0.54629785,0.4982695,0.56239766
2021-07-06,0.42528263,0.5262785,0.55364525,0.54681814,0.49870032,0.5629434
2019-07-05,0.42493355,0.5258957,0.5532241,0.54636014,0.4983255,0.56243306
2019-10-15,0.42499322,0.5260668,0.5533498,0.54651105,0.4985662,0.562521
2022-02-06,0.42552304,0.5265313,0.5539227,0.54701495,0.49907592,0.5632221
2020-01-02,0.4256272,0.52668077,0.55408776,0.5471737,0.49917,0.5633592
2021-12-31,0.42562002,0.5266523,0.55404156,0.5471464,0.49916115,0.56333435
2020-11-06,0.42556915,0.5265896,0.55398214,0.54708815,0.49908176,0.56326175
2023-11-06,0.42495278,0.52602935,0.5532789,0.5463429,0.498447,0.5624558
2019-06-12,0.4249263,0.52581817,0.5531971,0.5463847,0.49830985,0.5624574
2024-03-04,0.42439875,0.5257683,0.55307174,0.5457809,0.49819267,0.5621715
2021-04-22,0.42543545,0.5265141,0.5538694,0.546976,0.49894816,0.5631268
2022-12-08,0.42562643,0.52661306,0.5539539,0.54711926,0.49908632,0.56328124
2024-11-18,0.42539477,0.5262619,0.55368453,0.54691094,0.49879923,0.56320226
2024-09-29,0.42414144,0.5259526,0.55288714,0.54571664,0.49804372,0.56204945
2024-10-25,0.4245417,0.52543133,0.5527161,0.5461702,0.4978737,0.56302756
2020-02-08,0.42543146,0.5264994,0.55388117,0.54697526,0.4990755,0.5629371
2021-06-18,0.42284,0.523569,0.55091125,0.54389954,0.4960643,0.5599783
2020-02-03,0.42552653,0.5265683,0.553971,0.5470443,0.49909487,0.56316996
2022-12-03,0.42560932,0.5266233,0.5539755,0.54712206,0.49910432,0.563303
2022-03-20,0.4252313,0.5264548,0.55372787,0.5469211,0.49894592,0.5629063
2019-05-30,0.42469397,0.5263652,0.55315685,0.5458473,0.49849406,0.56179535
2023-10-13,0.42360246,0.5241598,0.5513544,0.54491395,0.4967072,0.5610047
2024-02-09,0.4250258,0.52601033,0.5533243,0.54640365,0.4985454,0.5625531
2021-10-25,0.42439893,0.52477,0.5528822,0.5452744,0.49783775,0.5621518
2022-03-11,0.42518628,0.5263325,0.5536251,0.5467256,0.4988551,0.5628687
2024-09-25,0.42209977,0.52492344,0.55143195,0.5438745,0.49654722,0.56043506
2020-02-26,0.4250771,0.52600193,0.5533951,0.5463928,0.49874502,0.56266296
2020-09-05,0.42406175,0.5251536,0.55242276,0.5454538,0.49774027,0.5615037
2023-03-25,0.424989,0.52618027,0.5535608,0.54643506,0.4985667,0.5626098
2023-11-03,0.42489678,0.5259942,0.5532844,0.5463083,0.49843433,0.562399
2019-04-07,0.42487594,0.526041,0.55325216,0.5464268,0.49840176,0.5623988
2022-01-12,0.42563868,0.52668047,0.5540668,0.5471665,0.49918392,0.5633604
2023-10-02,0.42295203,0.5236422,0.5507769,0.5439743,0.496225,0.5601306
2022-08-30,0.42127788,0.52144796,0.5509239,0.54160255,0.49482447,0.5576563
2019-09-09,0.42455104,0.52561694,0.5527824,0.5459018,0.49817586,0.5616989
2023-04-20,0.42525032,0.52632034,0.55375,0.5467408,0.49874976,0.5628509
