epoch,train_mse,val_mse,train_nll,val_nll,theta_mean,sat_lo,sat_hi,sat_mid
1,989916.4576171875,745444.6875,3.3723247051239014,3.3439035415649414,0.992639422416687,0.746576189994812,0.24922886490821838,0.0041949450969696045
10,778273.4329101562,713127.8125,3.194795608520508,3.1570327281951904,0.9510214328765869,0.6703269481658936,0.3270820379257202,0.0025910139083862305
20,1238602.82890625,687652.8125,3.113614320755005,3.073829174041748,0.9165843725204468,0.643183171749115,0.3539790213108063,0.0028378069400787354
30,498824.5056640625,697854.5,3.080904960632324,3.0364787578582764,0.889694094657898,0.6436766982078552,0.3547193109989166,0.0016039907932281494
40,828740.6962890625,696365.1875,3.0566117763519287,3.010552167892456,0.8695400953292847,0.6436766982078552,0.3547193109989166,0.0016039907932281494
50,600141.804296875,684828.875,3.029876708984375,2.9888501167297363,0.8533006906509399,0.6410857439041138,0.3574336767196655,0.0014805793762207031
60,577386.7798828125,695876.125,3.017348527908325,2.9755799770355225,0.8378283381462097,0.6405922174453735,0.35706353187561035,0.0023442506790161133
70,541741.2822265625,690158.1875,3.008784770965576,2.9579882621765137,0.8274582624435425,0.6436766982078552,0.35434916615486145,0.001974135637283325
80,717969.9208984375,666305.5625,3.002638578414917,2.9578630924224854,0.8181954622268677,0.6231955289840698,0.3761875331401825,0.0006169378757476807
90,778559.415625,656892.3125,2.9858250617980957,2.937439203262329,0.8119563460350037,0.611967921257019,0.3855644464492798,0.002467632293701172
100,647652.76953125,666268.5625,2.981750726699829,2.9406933784484863,0.8061729073524475,0.6229487657546997,0.37544724345207214,0.0016039907932281494
110,628035.0693359375,683044.0,2.9685513973236084,2.9265007972717285,0.8017337918281555,0.6250462532043457,0.37297964096069336,0.0019741058349609375
120,710675.601953125,639725.625,2.9608869552612305,2.912745714187622,0.7984221577644348,0.6019740700721741,0.39654532074928284,0.0014806091785430908
130,398186.6751953125,638065.8125,2.9585559368133545,2.916332483291626,0.7962304949760437,0.5849475264549255,0.412831574678421,0.0022208988666534424
140,674273.115234375,624746.5,2.944903612136841,2.909359931945801,0.7952840328216553,0.5776680707931519,0.4213448464870453,0.0009870827198028564
150,679511.3109375,613049.75,2.9441847801208496,2.9134485721588135,0.7953057289123535,0.5687846541404724,0.4297347068786621,0.0014806389808654785
160,705915.6,607473.875,2.9344444274902344,2.904182195663452,0.7952635884284973,0.5631091594696045,0.43565699458122253,0.0012338459491729736
