date,h0,h1,h2,h3
2021-08-15,1.1161848e-23,5.0333533e-20,1.3797636e-20,5.9533997e-22
2022-01-14,0.9999999,1.0,0.99999166,0.9999982
2024-10-10,1.4982288e-26,1.2810658e-22,1.9578806e-17,6.1820395e-14
2023-09-29,7.092281e-23,1.3371847e-28,4.55148e-13,2.6537507e-17
2020-07-27,8.4776034e-16,3.5910826e-15,2.2500698e-14,3.022393e-22
2020-12-08,0.021371359,0.9999902,0.34729764,1.0
2024-05-29,0.006871535,0.98702824,2.7433957e-09,1.4739296e-06
2024-04-30,1.0,1.0,0.0128131285,2.2150278e-08
2023-03-31,1.699462e-11,1.0,2.3615159e-09,1.1382016e-12
2021-07-14,2.5898265e-16,2.0553801e-19,1.8210069e-12,1.7363223e-15
2024-10-02,7.004414e-23,3.5285496e-23,1.7905074e-14,2.5032924e-14
2021-06-21,1.3144817e-09,4.2263922e-12,1.0752279e-15,1.38276596e-14
2020-06-03,5.706122e-10,1.4067058e-06,9.186011e-15,1.0352087e-15
2024-10-25,2.0571015e-23,1.7680501e-23,4.4177795e-16,4.917484e-21
2024-07-22,1.5033615e-22,1.3385594e-18,6.438732e-22,1.2491554e-26
2019-12-26,0.99999976,1.0,0.97826433,0.99998426
2022-12-25,2.1468651e-09,0.9999999,0.9999484,0.9999976
2024-03-14,6.798762e-11,0.9999329,2.9907144e-07,3.915017e-13
2020-10-30,2.1037131e-07,1.7252023e-17,3.1051095e-15,2.6526277e-09
2021-08-10,1.3775145e-25,2.7204678e-17,8.032772e-24,2.2732026e-23
2022-07-28,7.7018905e-11,6.146961e-19,1.0747308e-13,6.162551e-19
2023-10-20,7.1140126e-23,3.9045822e-25,1.0787715e-11,3.5369275e-18
2019-06-30,8.5434383e-13,8.738281e-22,1.6650517e-17,6.969423e-22
2022-02-14,0.9082169,1.0,0.632606,0.9999999
2023-01-17,2.4836817e-08,1.0,1.0,0.00034815923
2022-03-29,7.6889415e-12,0.9999999,6.459827e-11,6.9060874e-08
2020-05-04,1.0,1.0,0.0061426344,3.4382455e-07
2020-06-21,3.852475e-13,2.6245582e-11,5.3232743e-15,7.5521485e-14
2022-03-21,3.5846074e-16,0.9982134,1.2979523e-15,8.5061685e-10
2022-01-10,0.9997503,1.0,0.9999944,0.99999905
2023-01-10,2.755294e-09,0.99999976,1.0,0.9996511
2023-01-12,8.637077e-09,0.99999726,0.9999999,0.77973026
2021-01-12,0.00020742137,1.0,0.003910304,1.0
2024-06-30,8.258256e-23,5.203882e-18,3.808692e-19,4.3426765e-22
2020-10-06,4.2231298e-19,4.4095325e-22,1.146827e-19,1.8150798e-17
2022-08-02,6.654354e-11,6.786594e-19,1.559868e-11,1.3762758e-16
2022-08-23,5.674226e-17,3.461252e-23,4.4138565e-15,4.3283253e-20
2023-01-01,9.611163e-09,0.99999774,0.9999727,0.9995278
2022-11-03,2.529852e-13,1.5794242e-14,7.246133e-06,2.9256817e-09
2021-10-07,1.2550477e-21,1.3514922e-21,1.20572014e-14,1.4853647e-15
2020-02-28,0.00037406778,1.0,1.6263524e-05,0.9999938
2023-12-26,0.9999875,0.99999964,0.99998343,1.0
2020-09-03,5.4638916e-24,2.0251205e-19,9.9938623e-23,4.700322e-21
