date,h0,h1,h2,h3,h4
2024-07-06,3.6063494e-22,5.8020333e-24,2.9778092e-20,0.00018699175,1.3764816e-22
2022-01-31,0.99999714,0.9998029,0.99999833,1.0,0.99999976
2022-05-25,0.0002605412,1.9434532e-16,2.3657536e-09,1.0,2.933062e-13
2020-10-05,1.5404658e-19,4.4656153e-14,1.7700085e-14,3.4852604e-15,5.7128836e-18
2023-02-21,0.092845894,7.546824e-13,0.0004208008,0.99999976,0.9999399
2020-06-08,0.992407,5.9631224e-09,3.0792042e-09,1.0,6.7702906e-08
2021-07-18,8.645113e-22,2.0558416e-20,1.4426975e-18,3.680843e-09,1.10400574e-16
2021-03-30,3.4966318e-12,2.2492703e-19,0.9999999,0.0002191019,9.049373e-12
2021-01-28,8.203854e-09,0.0007080889,0.9999908,0.9999999,1.0
2024-01-21,0.97056806,0.99999976,0.99191123,0.9999993,1.0
2021-09-25,4.177771e-25,8.066958e-22,2.7694282e-18,4.6996527e-16,1.3220572e-17
2023-01-22,0.004854629,5.0418336e-10,1.7802785e-06,1.0,1.0
2024-04-13,1.0,0.00040602253,0.9999994,1.0,0.00044561754
2023-06-17,6.4368304e-14,6.6235046e-23,1.1656875e-18,6.400505e-05,1.3913247e-17
2021-07-06,4.1775034e-12,1.5434115e-13,2.285088e-15,0.016423848,2.3709727e-15
2019-07-05,1.7491446e-13,1.9087737e-16,3.7475123e-12,2.1319353e-08,1.569355e-22
2019-10-15,5.714986e-22,2.4855653e-14,9.82449e-14,7.440944e-12,5.922476e-16
2022-02-06,0.9999155,0.99997544,0.9999993,1.0,1.0
2020-01-02,0.9999999,0.9842284,0.9999995,1.0,0.9996799
2021-12-31,0.99999976,0.9999957,0.9998747,1.0,0.9999974
2020-11-06,2.9646735e-08,0.99999976,1.6999237e-06,2.3546958e-05,0.00031623305
2023-11-06,2.8593412e-21,2.0528865e-13,4.399326e-18,6.6721246e-14,3.2154948e-13
