epoch,train_mse,val_mse,train_pll,val_pll
1,0.23030471056699753,0.22919705510139465,0.6475926041603088,0.6482992768287659
10,0.20155917033553122,0.1981312781572342,0.5811147689819336,0.5803483128547668
20,0.1871134638786316,0.18784955143928528,0.5566880106925964,0.5560272336006165
30,0.182997690141201,0.18184174597263336,0.5442121624946594,0.5426918268203735
40,0.18234612792730331,0.1791670024394989,0.5367671847343445,0.5355173945426941
50,0.17993526831269263,0.1771443486213684,0.5317485332489014,0.5291569232940674
60,0.17277566343545914,0.17546898126602173,0.5290823578834534,0.5274166464805603
70,0.17698512598872185,0.17537444829940796,0.5275970101356506,0.5276120901107788
80,0.17206632643938063,0.1757081001996994,0.5264910459518433,0.526459276676178
90,0.17098557949066162,0.17459014058113098,0.5247172117233276,0.5263079404830933
100,0.17092775031924248,0.1746702790260315,0.5240147113800049,0.5255872011184692
110,0.1718579962849617,0.17502425611019135,0.5231291055679321,0.5250533223152161
120,0.1776400551199913,0.1745062917470932,0.523285984992981,0.5246549844741821
130,0.17390955090522767,0.1743883490562439,0.5216035842895508,0.5236650705337524
140,0.1717956230044365,0.17425012588500977,0.5215293765068054,0.5233917832374573
150,0.1695269338786602,0.17388983070850372,0.5215667486190796,0.5231704711914062
160,0.17198385372757913,0.17351767420768738,0.5214487314224243,0.5236453413963318
170,0.17108257338404656,0.1745830774307251,0.5206591486930847,0.5226802825927734
180,0.17570279240608216,0.17350594699382782,0.5195489525794983,0.5216392278671265
190,0.1699667289853096,0.17313502728939056,0.5186324119567871,0.5206001996994019
200,0.17035005167126654,0.17399859428405762,0.5181403160095215,0.5211242437362671
210,0.17072320356965065,0.1730867624282837,0.5182298421859741,0.521296501159668
220,0.17214273288846016,0.1730070263147354,0.5171926617622375,0.5203653573989868
230,0.16767879575490952,0.17213405668735504,0.5169416069984436,0.5201250910758972
240,0.17072023078799248,0.1720501035451889,0.516146719455719,0.5193517804145813
250,0.1705833986401558,0.1713283509016037,0.5152224898338318,0.5194394588470459
260,0.1681757539510727,0.17168737947940826,0.5142748951911926,0.5178066492080688
270,0.16823922470211983,0.1710020899772644,0.5141203999519348,0.517749547958374
280,0.16850950941443443,0.17130649089813232,0.5136122703552246,0.5166835784912109
290,0.16834693402051926,0.17053741216659546,0.513519287109375,0.5166537165641785
300,0.16807163879275322,0.17077301442623138,0.5132489204406738,0.5160015821456909
310,0.16803992167115211,0.17057831585407257,0.5129725933074951,0.5146535038948059
320,0.16936420723795892,0.17042140662670135,0.5128047466278076,0.5142513513565063
330,0.16734836623072624,0.17034436762332916,0.5126823782920837,0.5139254331588745
340,0.16716940477490425,0.1702001392841339,0.5125902891159058,0.514005720615387
350,0.1694260820746422,0.16991311311721802,0.5124989748001099,0.5136572122573853
360,0.16820697411894797,0.1696283519268036,0.5124422907829285,0.5136021375656128
370,0.16941563561558723,0.16966822743415833,0.5124054551124573,0.5135947465896606
380,0.167518500238657,0.17023393511772156,0.5123127698898315,0.5134127140045166
390,0.16918873861432077,0.1693127453327179,0.5123111009597778,0.5134417414665222
400,0.16831858456134796,0.1700829714536667,0.5122504234313965,0.5129641890525818
410,0.1672483429312706,0.16929244995117188,0.5121999979019165,0.5128767490386963
420,0.16870494186878204,0.16945196688175201,0.512252926826477,0.5126649737358093
430,0.16817577853798865,0.1696271300315857,0.5121911764144897,0.5128298997879028
440,0.16855409666895865,0.16989447176456451,0.5122478008270264,0.5127778053283691
450,0.16884655356407166,0.16894885897636414,0.5123035311698914,0.5126956701278687
460,0.16790280491113663,0.16943220794200897,0.5123741030693054,0.5124154686927795
470,0.16890328750014305,0.16952045261859894,0.5123502612113953,0.5122243165969849
480,0.16840378418564797,0.16929210722446442,0.5123364925384521,0.5122721195220947
490,0.16823108941316606,0.16982418298721313,0.5123769640922546,0.5116325616836548
500,0.16781404614448547,0.16930703818798065,0.5123982429504395,0.511650025844574
