date,h0,h1,h2
2023-01-04,1.0,5.6979053e-07,0.9998043
2019-09-20,4.46931e-23,9.1364635e-21,4.38375e-24
2020-03-06,0.0013001765,3.1476207e-05,1.0
2023-07-05,5.9492758e-27,4.9271127e-15,4.098148e-20
2024-07-01,3.8635075e-27,1.1475654e-21,1.57832e-20
2024-03-14,4.1959058e-14,5.260296e-10,0.99951994
2023-06-29,6.878894e-25,6.0804755e-14,9.944611e-16
2021-03-18,0.00018876289,1.062604e-11,1.0
2024-10-13,1.5099792e-19,9.661901e-26,7.42101e-21
2024-12-02,1.0,0.96121466,0.013612125
2024-09-06,6.178201e-20,1.1334828e-20,2.598581e-19
2024-03-30,3.5336423e-06,0.8942548,1.0
2024-01-01,1.0,0.99999523,1.0
2023-01-01,0.9999994,7.4591135e-06,0.99999523
2024-01-25,1.0,0.9997603,1.0
2024-09-29,1.7997042e-25,7.261339e-20,5.373014e-22
2020-09-07,2.3283614e-31,1.0603396e-24,2.7001553e-22
2021-02-13,0.99999905,4.066063e-12,0.99999857
2021-04-15,1.3145993e-17,6.844722e-10,0.9999999
2020-07-10,1.6661059e-25,4.189346e-15,1.0558941e-19
2024-05-13,2.8243745e-05,0.984159,0.009847742
2020-08-27,2.2514033e-23,7.4822746e-19,4.1569198e-22
2022-02-13,1.0,0.9976636,1.0
2022-01-30,1.0,0.99999654,1.0
2021-05-03,0.000317221,1.0,1.0
2023-10-09,4.6493916e-21,1.1709314e-21,1.1665771e-26
2022-05-25,7.001176e-17,0.95406693,0.0013241342
2022-07-17,1.5912586e-26,1.9416856e-20,3.698273e-21
2022-02-04,1.0,0.9999821,1.0
2019-05-19,1.9931844e-11,0.48039722,0.99999976
2021-05-07,4.151505e-06,0.9999994,1.0
2019-08-23,4.139422e-28,1.2607826e-20,2.4054118e-20
2021-10-11,9.002029e-20,9.831278e-21,6.7716596e-23
2023-01-25,0.11168276,5.7932608e-05,0.9999994
2021-12-20,1.0,0.9999981,1.0
2020-08-17,1.1280391e-20,4.0164855e-12,4.9446495e-20
2020-04-24,2.574843e-06,1.0,1.0
2020-06-19,1.1966132e-18,1.9580133e-07,4.2906125e-13
2021-01-25,0.9999999,0.0014294785,1.0
2023-03-22,2.698638e-17,1.8419847e-15,0.9999907
2021-05-12,0.00027514793,0.99998987,1.0
2019-05-20,2.8482893e-15,0.0014232304,0.99999917
2023-12-25,1.0,0.9999689,0.99971133
2023-11-26,0.9996854,0.0031551535,6.3401595e-09
2022-01-10,1.0,0.99995315,1.0
2019-08-20,1.0961323e-25,9.660846e-16,1.8428718e-21
2024-11-12,1.1331127e-17,2.105737e-18,5.055717e-11
2021-02-17,0.98561895,1.35649625e-11,0.99999154
2020-11-21,0.9990681,2.8753103e-10,1.4027244e-09
2022-02-20,1.0,0.9703078,1.0
2021-04-17,6.804682e-21,8.0438275e-07,0.99632263
2021-08-19,1.674484e-11,4.5758712e-05,1.5225329e-16
2022-03-27,3.7888038e-15,7.347372e-15,1.0
2022-08-02,4.324616e-18,4.3368153e-11,4.0748605e-19
2023-10-14,4.055337e-19,8.442199e-24,9.3914e-25
2024-02-27,2.129856e-14,4.1718453e-18,1.645817e-09
2020-06-25,5.688792e-24,1.9274254e-15,1.8223844e-18
2024-01-07,1.0,0.99995124,1.0
2022-05-20,1.5485563e-18,0.5409191,9.448682e-06
2019-11-12,0.99991083,4.071818e-06,4.1867412e-07
2023-05-14,3.8817742e-08,0.9999975,1.0
2021-03-25,3.3746575e-14,1.9468147e-12,1.0
2023-10-24,8.554665e-15,6.607865e-21,1.2150327e-22
2023-10-10,1.5100475e-20,1.4804428e-23,2.1301032e-26
2023-02-25,0.0021387627,0.007240081,1.0
2024-02-23,6.15324e-22,2.786197e-22,1.1542375e-08
2023-09-08,2.611372e-25,2.45352e-19,2.5686329e-24
2019-09-03,4.462173e-30,7.89203e-22,5.338627e-23
2023-06-20,6.172031e-27,1.36062e-13,9.179991e-14
2024-08-29,2.1192942e-23,6.8349487e-18,9.390395e-18
2019-07-04,8.105972e-24,4.7134113e-10,3.9799977e-18
2020-03-03,0.9704221,1.7281762e-06,1.0
2020-09-04,2.2462857e-27,3.673941e-24,4.481724e-22
2021-09-18,9.890489e-28,2.830027e-24,2.4817616e-25
2020-10-20,8.379831e-15,6.7161754e-21,3.436744e-21
2019-11-03,2.3075392e-05,3.4119928e-08,1.5634255e-17
2023-07-12,2.0479786e-24,2.0402449e-15,2.3418934e-15
2021-02-10,1.0,9.316952e-09,0.9999993
2022-06-11,3.7623404e-18,4.683931e-08,9.064646e-19
2023-09-06,2.9020059e-24,3.066218e-23,3.29755e-23
2024-04-27,2.475596e-05,0.99999905,1.0
2021-12-12,0.99999964,0.9966763,1.0
2021-12-16,1.0,0.9999974,1.0
2020-07-13,1.6508732e-23,2.3992562e-14,2.9577594e-20
2019-05-28,9.5585e-23,2.9253302e-09,0.0053521125
2019-10-14,1.9505861e-13,1.1453237e-18,2.2008823e-19
2023-03-23,1.6359916e-14,7.428833e-08,1.0
2021-01-10,0.99999964,7.201821e-06,1.0
2024-08-20,9.6346075e-23,7.4510986e-23,7.9709924e-16
2021-08-16,8.94801e-26,1.7488807e-21,3.969545e-21
2021-08-15,4.5541112e-28,1.5028619e-23,3.3017827e-21
2023-03-12,0.00040713258,2.6383102e-06,1.0
2024-02-03,0.0002578006,1.8464872e-05,1.0
2024-01-04,1.0,0.88576394,0.9999999
2019-12-17,0.9999888,0.9999939,1.0
2024-06-07,2.8092913e-15,0.0019157734,0.000371891
2019-08-14,1.8849566e-20,3.5066918e-11,2.3002662e-19
2020-12-07,1.0,0.16323821,0.9999999
2019-11-16,1.0,2.4122637e-05,1.6934772e-06
2022-09-02,5.4639877e-27,1.1790595e-18,2.2964353e-26
2023-10-30,1.4677566e-16,1.1766976e-23,1.3585167e-21
2024-07-24,4.2666527e-28,6.658386e-24,3.9456573e-23
2021-09-07,5.0940964e-30,2.1086033e-21,5.7932115e-23
2023-07-28,2.3685356e-27,2.9373432e-18,4.5704324e-22
2024-11-04,6.8388046e-19,2.961798e-22,1.256627e-16
2024-04-15,1.3689591e-05,0.9999999,1.0
2020-12-14,1.0,0.9782828,0.9994261
2023-04-11,8.7062814e-20,2.1978547e-14,1.0
2022-07-16,4.5904444e-27,8.333518e-21,6.366608e-22
2020-06-29,8.26127e-18,3.5982706e-10,3.2500635e-19
2024-12-05,1.0,0.9995946,0.99984515
2021-04-03,1.7307722e-17,4.0313545e-18,0.999816
2020-03-13,0.04777243,3.66197e-05,1.0
2020-02-25,0.9999999,0.00026750704,1.0
2023-09-20,3.3391583e-23,2.0942953e-20,9.870854e-20
2024-07-09,8.2379134e-27,5.1231586e-20,9.816583e-22
2020-05-26,1.2824098e-08,1.0,0.99635434
2024-04-16,0.68314296,0.9999999,1.0
2024-10-11,4.2301784e-25,3.98234e-24,8.615543e-23
2024-06-17,1.9244552e-17,1.5432115e-06,2.7265796e-15
2022-09-06,8.056797e-25,5.2068207e-18,1.5218828e-23
2023-01-08,1.0,0.00023412913,0.99971706
2022-08-10,3.2492246e-24,1.3282554e-16,5.3285987e-22
2022-09-05,5.123953e-23,5.873532e-19,6.2964977e-28
2021-03-24,4.022357e-16,2.225794e-15,1.0
2020-05-31,7.490185e-19,0.0027346965,6.1231917e-09
2022-09-30,1.6026482e-14,8.581268e-23,2.59373e-25
2023-03-14,0.0001198005,1.9937218e-06,1.0
2023-08-10,6.833021e-25,4.0727094e-22,1.8528148e-24
2022-06-03,3.361929e-11,1.0,0.022298783
2022-09-20,5.317077e-18,1.158327e-22,3.4942382e-27
2023-10-25,1.94452e-17,8.2413604e-22,7.329886e-20
2021-03-12,0.88774127,1.8259729e-09,1.0
2023-08-27,4.859273e-26,1.3923716e-16,9.923965e-22
2019-06-17,4.7589695e-24,7.722035e-13,3.55221e-16
2024-12-17,1.0,0.99816173,0.99995804
2024-10-06,2.880141e-21,1.4175873e-24,5.230321e-22
2021-10-19,9.32575e-17,9.95222e-20,7.9891903e-25
2022-03-23,1.5166526e-19,8.570817e-19,0.9999815
2021-05-08,5.6945596e-06,0.9999995,1.0
2019-11-08,0.0019875187,4.6622337e-09,1.0870459e-11
2020-03-30,0.96187025,0.42852813,1.0
2023-07-27,2.5150597e-26,1.2832903e-16,2.594072e-21
2022-01-14,1.0,1.0,1.0
2020-06-21,2.8443654e-18,3.677904e-08,1.9208636e-15
2022-06-08,8.571217e-17,0.052808963,3.044651e-11
2020-02-17,0.99960107,0.95838404,1.0
2024-11-15,1.7027169e-05,3.8486836e-14,2.1811918e-05
2022-04-24,1.1263426e-07,0.99999976,1.0
2020-06-20,2.8815753e-17,3.0972956e-07,8.498099e-16
2022-07-08,5.519064e-26,1.15094605e-20,4.1859904e-23
2022-09-01,6.609005e-27,3.9792274e-16,2.9277888e-26
2023-12-31,1.0,0.99995863,0.9999883
2019-05-08,2.447803e-08,0.9999833,1.0
2021-08-26,5.894183e-26,3.278415e-20,5.029308e-18
2020-05-17,6.926924e-10,0.99997604,0.9999999
2024-01-13,1.0,0.99999917,1.0
2020-02-08,0.9998216,0.98893064,1.0
2021-06-19,1.7657662e-22,0.00016432985,2.170134e-13
2022-11-03,1.715635e-08,4.8509324e-10,1.2573463e-16
2023-12-16,1.0,0.97365046,0.96732235
2022-08-16,7.85085e-25,4.56177e-17,3.416949e-23
2023-03-13,6.759651e-06,1.5500289e-05,1.0
2022-04-25,5.81608e-10,1.0,1.0
2021-12-05,1.0,0.9997528,0.9999809
2024-06-20,2.2936097e-24,7.3890815e-12,9.992101e-17
2023-01-03,0.9999976,7.621994e-08,0.83578426
2019-04-04,2.2365125e-20,3.18733e-15,0.9999962
2022-01-12,1.0,0.99998677,1.0
2020-03-22,0.9989127,0.99252325,1.0
2020-03-25,0.00055697316,0.9924886,1.0
2024-10-02,1.7455707e-18,5.0988384e-23,2.165551e-22
2022-03-13,2.8745436e-07,2.5436438e-15,0.9996308
2023-06-24,3.700747e-26,2.2212783e-14,2.4966893e-17
2024-07-25,1.0880149e-29,6.067255e-22,1.1439682e-21
2024-09-11,5.900853e-15,1.6010152e-12,5.732293e-17
2023-07-16,6.161706e-26,3.632412e-17,1.6580129e-21
2020-03-23,2.2453987e-06,0.28041503,1.0
2023-06-08,9.526197e-26,5.2871565e-06,8.874901e-08
2019-06-01,1.9844113e-29,7.84984e-12,2.9042358e-14
2020-05-02,2.6460532e-07,1.0,1.0
2024-06-09,1.0413672e-16,1.3883124e-07,5.7891674e-16
2019-11-14,0.9999982,5.4723025e-11,1.40617535e-08
2020-09-13,2.032006e-28,4.400291e-22,8.123819e-20
2023-02-11,0.9999852,0.42639157,1.0
2024-12-10,1.0,0.99982184,0.9992101
2023-01-16,0.9999925,1.144198e-05,1.0
2024-12-25,1.0,0.99748504,0.9994271
2020-12-29,1.0,0.8797058,1.0
2024-12-24,1.0,0.9971734,0.9999933
2023-05-26,3.9094264e-10,0.99991345,0.9936179
2023-11-15,7.8223235e-12,1.7286261e-19,4.257486e-19
2019-09-09,9.063793e-24,4.955231e-17,1.3729689e-21
2022-09-22,5.809071e-18,3.2426656e-22,9.8943765e-28
2022-06-07,1.7804288e-16,0.99895084,3.257335e-05
2021-08-04,4.374837e-28,2.4293273e-24,1.377792e-19
2022-02-14,0.9999995,0.7160709,1.0
2019-07-18,6.4661867e-19,3.1762137e-10,1.0506662e-20
2021-08-14,8.782232e-28,1.2178866e-22,2.6181784e-22
2024-02-05,0.9999689,0.00011455305,1.0
2024-08-21,4.7130135e-22,9.4521644e-20,1.9448453e-18
2023-06-23,6.888055e-26,7.71073e-17,9.796024e-19
2021-12-27,1.0,1.0,1.0
2019-10-11,1.4117858e-09,1.6431449e-16,1.8271368e-20
2020-09-19,4.4959937e-27,7.862959e-25,1.800427e-23
2021-05-28,0.009627949,0.6634233,0.9998499
2021-04-22,1.188721e-08,0.99995244,1.0
2023-10-03,9.129477e-25,7.837547e-22,1.623584e-27
2024-07-05,1.6587189e-24,1.4890877e-21,2.0587285e-21
2022-12-27,1.0,1.0033949e-06,0.99999964
2023-02-14,0.9721771,0.25381368,0.99994135
2020-04-18,3.288453e-07,1.0,1.0
2022-04-21,2.60026e-09,0.99999905,1.0
2022-02-03,0.9999999,0.9999989,1.0
2021-08-25,1.2399488e-20,6.5404902e-18,6.403882e-20
2021-10-13,3.275483e-24,5.21848e-23,1.3375555e-23
2019-10-30,7.2419004e-07,3.5824627e-15,1.4430079e-15
2023-09-13,1.1040722e-25,5.453318e-15,3.9847203e-19
2023-08-20,5.971128e-26,4.320692e-18,1.4439836e-21
2021-05-05,9.82928e-08,0.99999905,1.0
2019-11-24,0.20433216,3.5829244e-06,0.05279742
2019-06-29,2.8955262e-24,1.3348953e-11,2.9626003e-22
2021-03-15,0.0023568626,1.1978711e-11,1.0
2023-11-13,2.6615843e-12,8.551287e-19,3.2980926e-22
2023-11-09,1.0655049e-17,4.1939206e-22,1.0712616e-21
2021-06-13,2.0012411e-15,5.7037723e-06,6.215042e-07
2020-07-06,2.05642e-22,2.3106913e-16,2.697574e-20
2022-01-19,1.0,0.99999964,1.0
2024-03-11,4.2929743e-26,5.6488216e-19,2.0423633e-07
2022-07-02,6.423095e-25,1.2995217e-17,2.286971e-23
2019-12-26,0.9999989,0.99999917,1.0
2024-03-16,4.144015e-15,1.657729e-09,0.9999981
2023-12-17,1.0,0.9989513,0.99998164
2021-04-02,1.7312397e-26,7.310598e-14,0.9925964
2023-05-12,8.360001e-08,0.99999607,1.0
2022-12-30,1.0,0.8997571,0.99999976
2024-08-11,9.109639e-27,2.417557e-18,1.23062985e-17
2024-08-25,7.9664384e-22,1.9273793e-17,1.2790517e-18
2020-08-01,2.3068243e-24,1.2704162e-17,3.150636e-18
2024-04-23,0.14230044,0.9999825,1.0
2022-01-16,1.0,1.0,1.0
2023-09-21,4.425643e-22,5.676572e-22,3.0908746e-19
2022-09-29,5.3066637e-17,1.6913915e-21,5.5407884e-27
2021-12-10,1.0,0.99939847,0.9999999
2019-09-16,1.719372e-20,2.1030033e-22,6.204455e-23
2024-01-31,0.99999845,0.1610242,1.0
2024-05-19,1.0803592e-07,0.19337724,0.25783002
2019-12-22,0.99999285,0.9997812,0.9999995
2024-07-12,1.8748322e-26,3.7503125e-21,1.0652062e-21
2023-09-07,5.423191e-24,1.3313529e-19,1.6691112e-22
2023-07-02,8.3834615e-26,7.312891e-16,6.402703e-22
2020-01-22,0.9999939,1.0,1.0
2019-07-08,3.596775e-21,1.1630568e-09,1.0316002e-18
2023-12-21,1.0,0.9958627,0.9996221
2021-11-14,0.16855401,2.494878e-07,3.2007633e-11
2020-07-09,2.1307332e-22,7.006146e-17,1.8694388e-20
2021-02-23,0.9997223,1.0581198e-06,1.0
2019-04-07,1.1132892e-15,4.152741e-08,1.0
2023-10-07,6.203558e-22,1.4408718e-25,7.303818e-27
2019-05-25,2.4514457e-17,6.5705916e-09,0.99313956
2022-05-04,1.4790559e-05,1.0,1.0
2023-02-06,0.9999999,0.61867917,1.0
2020-09-25,4.4294703e-25,1.6494774e-21,5.937646e-19
2023-07-31,3.5929005e-25,6.383647e-17,8.6342405e-21
2024-03-29,6.167377e-07,0.99874324,1.0
2019-08-19,1.8701098e-27,6.15518e-17,4.9866656e-19
2023-10-16,2.1280042e-22,2.5083008e-22,3.060745e-26
2019-06-06,6.650215e-23,4.9905514e-14,1.4067264e-10
2023-02-04,0.99998164,0.0032763828,0.9999993
2022-08-26,5.1250475e-23,1.6775157e-17,1.9692676e-23
2019-10-20,2.097965e-13,1.6561785e-15,8.809676e-21
2024-11-19,0.9913169,3.5993846e-09,1.7168452e-09
2020-03-18,8.467316e-07,0.99999917,1.0
2023-10-05,1.6536733e-21,3.1943035e-23,2.7149165e-28
2020-02-14,0.99373204,0.86579716,1.0
2021-04-12,3.975084e-17,2.1325452e-12,0.83899015
2023-07-19,2.1343621e-14,1.9461353e-08,5.039397e-08
2023-02-08,0.9999615,0.24637786,0.9999999
2021-06-30,3.4229387e-22,0.13290225,7.9357315e-10
2020-02-18,0.7687845,0.90243536,1.0
2021-11-06,6.855504e-09,4.492589e-13,1.3643569e-17
2019-03-29,4.0614214e-19,8.537923e-19,0.9588769
2023-05-01,1.0419317e-08,0.9999982,1.0
2021-08-08,3.3602718e-28,7.81204e-26,5.410961e-23
2023-12-05,1.0,0.9999938,0.9995554
2020-08-31,3.4695917e-24,5.789043e-21,5.1178265e-20
2020-08-21,4.842084e-18,2.3900302e-14,2.1897337e-21
2022-02-22,1.0,3.963405e-05,1.0
2020-01-29,0.9999949,0.9999993,1.0
2020-12-30,1.0,0.0007582429,1.0
2023-03-27,6.7871396e-11,1.0471969e-09,1.0
2020-08-24,4.1540077e-20,2.2747984e-12,1.6824384e-16
2020-03-02,0.0001476152,3.7264005e-08,0.9999999
2020-09-06,1.0852341e-28,1.0813765e-24,7.199614e-19
2024-07-17,5.7868807e-28,2.4740092e-26,1.1403073e-23
2023-10-18,3.1350727e-19,4.8635432e-24,2.9866892e-23
2024-04-28,4.6348483e-05,0.9999993,1.0
2022-04-02,7.5957035e-10,1.0606029e-12,1.0
2022-03-08,0.9994497,5.3786793e-09,0.9999713
2023-06-14,9.434772e-26,1.0842494e-09,4.6513664e-11
2024-11-16,0.04941326,5.0750086e-12,4.248858e-05
2020-09-14,2.1218461e-27,5.26767e-20,3.8586146e-21
2024-12-08,1.0,0.99963033,0.9993808
2022-08-01,2.1276045e-16,7.2654036e-11,2.7721433e-19
2021-02-28,0.99999976,7.346515e-08,1.0
2023-12-10,1.0,0.9367315,0.99398154
2020-05-10,3.6223535e-09,1.0,1.0
2019-09-23,1.4809995e-19,5.5483437e-18,4.2877768e-23
2022-01-29,1.0,0.9998203,1.0
2021-03-13,0.0002488685,7.6218115e-10,1.0
2020-12-18,0.9999994,0.33545333,1.0
2021-09-20,5.0795145e-26,7.223664e-25,2.0355867e-24
2022-11-14,0.99979275,0.00029829756,1.0190886e-09
2022-06-20,1.0406834e-25,1.9708375e-16,9.126088e-20
2022-04-03,4.3190737e-12,2.481791e-13,1.0
2024-08-18,6.017679e-28,1.2525059e-17,1.1373659e-16
2022-11-04,1.4911315e-07,5.7647625e-08,8.2119406e-18
2023-09-12,3.0196616e-22,2.7072877e-18,9.077807e-24
2021-01-31,0.99999964,1.6252886e-07,1.0
2021-09-26,1.5511563e-27,9.6114974e-27,3.8152821e-25
2021-01-15,1.0,0.006232452,1.0
2022-11-12,0.9942405,0.007460615,1.2219999e-08
2023-01-14,0.9999988,0.0011668286,0.9999982
2024-07-16,1.2467084e-26,2.1452552e-25,1.0250543e-23
2019-03-26,1.2915661e-15,5.349147e-15,0.999985
2024-03-24,1.1717138e-07,3.4710954e-08,1.0
2024-06-13,6.389453e-15,9.370443e-11,5.5114486e-18
2020-12-19,1.0,0.71428406,0.9999999
2021-09-29,1.3888972e-23,4.776101e-24,6.133532e-29
2019-08-29,2.2773441e-29,5.0222943e-17,3.983904e-17
2022-02-15,0.99999964,0.99902725,1.0
2023-09-18,7.191261e-29,1.1605675e-18,3.6312113e-22
2024-01-24,1.0,0.999977,1.0
2019-11-23,0.99760914,1.4629977e-07,1.6480704e-05
2023-04-06,1.885997e-15,1.9177337e-07,1.0
2019-04-28,4.0689146e-10,0.99955636,1.0
2021-07-23,1.1559348e-29,3.9196886e-23,2.3355521e-21
2024-05-28,3.2031588e-10,0.96395075,0.3594379
2020-08-18,1.7889096e-18,7.440557e-13,3.248482e-16
2024-11-08,1.4872782e-19,2.7681447e-22,4.2089134e-11
2021-05-18,0.00016414492,0.999985,1.0
2021-10-14,4.708508e-20,7.0266946e-19,1.7221545e-21
2021-03-16,0.0018528705,1.4431566e-11,1.0
2021-11-27,1.0,0.16486096,0.8265005
2020-03-14,0.03735157,0.9994593,1.0
2020-03-26,1.6023463e-07,0.27601576,1.0
2023-07-22,1.7298386e-28,7.3510977e-16,7.2483284e-21
2019-09-29,7.7199074e-11,3.5548326e-20,2.2533288e-22
2020-05-01,8.5307666e-10,1.0,1.0
2020-06-13,1.7129115e-19,0.00077283126,2.7180326e-06
2023-04-26,4.305638e-10,0.9999999,1.0
2021-04-16,2.995587e-17,2.098367e-07,0.99937963
2021-03-05,0.0005560597,3.5537894e-08,1.0
2024-11-21,0.9996921,4.088471e-05,0.023626689
2021-12-18,1.0,1.0,1.0
2024-11-10,1.677222e-16,1.8742801e-20,7.3265713e-09
2021-06-02,1.5611434e-07,0.99844897,0.5945246
2023-01-13,1.0,6.231861e-09,0.9999018
2023-12-29,1.0,0.99929285,0.9999999
2019-05-10,2.3558738e-07,0.9994623,1.0
2021-03-01,0.9963463,2.1582561e-07,1.0
2023-11-23,8.7619304e-07,1.2931258e-06,2.0621089e-13
2021-07-02,5.4656247e-23,1.6857411e-15,3.0468493e-17
2019-06-27,2.3419135e-28,3.911473e-16,1.3717856e-21
2021-03-29,1.2836065e-19,2.0004976e-18,0.99999464
