date,h0,h1,h2
2021-08-15,0.013610563,0.011623414,0.013046468
2022-01-14,0.013610756,0.011623568,0.013046652
2024-10-10,0.013610686,0.011623507,0.013046583
2023-09-29,0.013611357,0.01162399,0.013047197
2020-07-27,0.013610654,0.011623479,0.0130465515
2020-12-08,0.013610743,0.011623557,0.013046639
2024-05-29,0.013610718,0.011623534,0.013046614
2024-04-30,0.013610781,0.011623585,0.013046676
2023-03-31,0.013610774,0.011623578,0.01304667
2021-07-14,0.013610768,0.011623573,0.013046663
2024-10-02,0.01361064,0.011623475,0.01304654
2021-06-21,0.013610712,0.011623507,0.013046603
2020-06-03,0.01361073,0.011623523,0.01304662
2024-10-25,0.013610582,0.011623436,0.013046485
2024-07-22,0.013610589,0.011623403,0.013046485
2019-12-26,0.013610768,0.011623578,0.013046663
2022-12-25,0.013608855,0.011622269,0.013044939
2024-03-14,0.013610404,0.01162331,0.013046326
2020-10-30,0.013610712,0.011623529,0.013046607
2021-08-10,0.013610454,0.011623321,0.013046369
2022-07-28,0.013610582,0.01162342,0.013046485
2023-10-20,0.013611019,0.011623749,0.0130468905
2019-06-30,0.01361064,0.011623469,0.01304654
2022-02-14,0.01361064,0.011623485,0.013046547
2023-01-17,0.013608836,0.011622253,0.013044914
2022-03-29,0.013610806,0.011623589,0.013046693
2020-05-04,0.013610781,0.011623585,0.013046676
2020-06-21,0.013610941,0.011623698,0.013046818
2022-03-21,0.013610686,0.011623507,0.013046583
2022-01-10,0.013610756,0.011623568,0.013046652
2023-01-10,0.013608823,0.011622247,0.013044901
2023-01-12,0.013608823,0.011622247,0.013044908
2021-01-12,0.013610666,0.011623502,0.013046571
2024-06-30,0.013610698,0.011623513,0.013046596
2020-10-06,0.013610718,0.011623534,0.013046614
2022-08-02,0.01361066,0.011623485,0.013046558
2022-08-23,0.013610384,0.011623283,0.0130463075
2023-01-01,0.013608784,0.011622219,0.01304487
2022-11-03,0.013610698,0.011623523,0.013046596
2021-10-07,0.013610718,0.011623519,0.013046607
2020-02-28,0.0136101805,0.011623152,0.013046123
2023-12-26,0.013610743,0.011623557,0.013046639
2020-09-03,0.013610737,0.011623529,0.013046627
2024-11-21,0.013610718,0.01162354,0.013046614
2022-09-21,0.013610467,0.011623327,0.0130463755
2024-05-30,0.013610756,0.011623557,0.013046646
2020-08-21,0.013610647,0.011623469,0.01304654
2020-06-13,0.013610628,0.011623452,0.013046524
2020-06-18,0.013610737,0.0116235465,0.0130466325
2023-04-10,0.013610698,0.011623523,0.013046596
2024-08-20,0.013610712,0.011623513,0.013046603
2022-06-11,0.013610705,0.011623523,0.013046603
2020-05-21,0.013610781,0.011623585,0.013046676
2024-10-06,0.013610672,0.011623502,0.013046577
2022-06-05,0.013610698,0.011623529,0.013046603
